start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
13,2025-12-17 10:48:30.392632,can_tapper31,2025-12-17 10:48:28.486683,-1.905949,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
13,2025-12-17 10:48:30.392632,can_tapper31,2025-12-17 10:48:31.698684,1.306052,Engine running command,Engine Status,status,"rgb(255,127,0)"
14,2026-02-12 10:52:33.295564,can_tapper31,2026-02-12 10:52:33.295564,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2026-02-12 10:52:33.295564,can_tapper31,2026-02-12 10:52:35.121461,1.825897,Engine running command,Engine Status,status,"rgb(255,255,51)"
14,2026-02-12 10:52:33.295564,can_tapper31,2026-02-12 10:52:35.439913,2.144349,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
15,2026-02-12 11:30:07.625654,can_tapper31,2026-02-12 11:30:07.625654,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2026-02-12 11:30:07.625654,can_tapper31,2026-02-12 11:30:05.721704,-1.90395,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
15,2026-02-12 11:30:07.625654,can_tapper31,2026-02-12 11:30:09.006797,1.381143,Engine running command,Engine Status,status,"rgb(166,86,40)"
16,2026-02-12 11:33:07.918178,can_tapper31,2026-02-12 11:33:07.918178,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2026-02-12 11:33:07.918178,can_tapper31,2026-02-12 11:33:06.013272,-1.904906,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2026-02-12 11:33:07.918178,can_tapper31,2026-02-12 11:33:09.338072,1.419894,Engine running command,Engine Status,status,"rgb(247,129,191)"
16,2026-02-12 11:33:07.918178,can_tapper31,2026-02-12 11:34:52.938678,105.0205,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2026-02-12 11:33:07.918178,can_tapper31,2026-02-12 11:34:56.670603,108.752425,Engine running command,Engine Status,status,"rgb(247,129,191)"
