start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
0,2025-11-06 14:12:46.431860,can_tapper31,"rgb(228,26,28)",493.0,452.0,496.0,8.316430020283976,70.75000000000004,78.00000000000004,7.596933883749633,979,12.875,11.0,434.0,423.0,0.818476,-1.6,482.0,2.325077,0.00756501182033097,0.009692671394799054,0.008274231678486997,8.742004264392325,0.6225406907129294,0.5000000000000782,1.7887444673306678,0.05903019121781439,22.608545,119.973148,,1322,235,320,60.0,120.0
1,2025-11-06 14:14:08.552028,can_tapper31,"rgb(55,126,184)",492.0,447.0,495.0,9.146341463414634,68.33333333333339,75.58333333333339,7.7590442866306635,860,13.919999999999998,10.0,482.0,472.0,0.94622,-6.666666666666667,18.0,2.942523,0.005508474576271186,0.009533898305084746,0.006144067796610169,9.871244635193133,0.5361086448334291,0.5000000000000782,119.99999999999996,0.3374017117560387,59.959165,67.853281,82.120168,1145,201,213,60.0,120.0
2,2025-11-20 08:14:06.445153,can_tapper31,"rgb(77,175,74)",485.0,428.0,492.0,11.752577319587628,54.642857142857125,68.33333333333339,5.512535783348127,1500,3.71,0.0,486.0,486.0,1.256218,-6.399361022364217,152.0,2.25875,0.008641975308641976,0.011728395061728394,0.010082304526748971,5.990783410138249,0.6328734005654851,1.5000000000002345,2.892719705486028,0.8552519878049387,59.987924,119.868074,1187997.893125,2160,417,517,60.0,120.0
3,2025-11-20 10:57:23.914498,can_tapper31,"rgb(152,78,163)",484.0,432.0,484.0,10.743801652892563,52.857142857142826,52.857142857142826,4.4491219773865405,1500,4.95,19.0,301.0,282.0,1.926352,-11.645061728395062,382.0,2.430244,0.013829787234042556,0.018439716312056736,0.013829787234042556,7.349665924276169,0.7251838946992745,1.5000000000002345,2.27471676670449,0.17397447844874359,59.950548,119.950576,9797.469345,2160,427,626,60.0,120.0
4,2025-11-20 10:58:26.723365,can_tapper31,"rgb(255,127,0)",492.0,427.0,512.0,13.211382113821138,68.33333333333339,100.0,97.60852338155031,1500,5.7,18.5,382.0,363.5,1.161577,-24.087662337662337,148.0,2.156295,0.015680880330123794,0.017881705639614855,0.021182943603851444,4.016913319238901,0.9812279690839052,1.5000000000002345,1.9029463547871976,0.8317880454533564,59.985268,119.9213,62.808867,2160,479,729,60.0,120.0
5,2025-11-20 11:16:59.947622,can_tapper31,"rgb(255,255,51)",493.0,418.0,500.0,15.212981744421908,70.75000000000004,90.0,5.797958132424857,1500,5.283333333333333,30.0,375.0,345.0,1.149397,-19.34313725490196,157.0,2.149371,0.01507246376811594,0.021739130434782608,0.017101449275362317,14.476614699331849,0.9909601265926409,1.5000000000002345,2.892719705486028,0.8929291766818269,59.991476,119.888024,1113.224257,2160,445,459,60.0,120.0
6,2025-11-20 11:20:24.319996,can_tapper31,"rgb(166,86,40)",508.0,441.0,564.0,13.188976377952756,100.0,100.0,66.39385173059009,1500,5.308333333333333,0.0,308.0,308.0,1.59087,-19.6159169550173,168.0,2.088119,0.015584415584415586,0.021753246753246754,0.033766233766233764,8.620689655172415,0.6290540622092824,1.5000000000002345,2.0171482422437275,0.8437754658257823,59.981255,119.869843,204.372374,2159,435,768,60.0,120.0
7,2025-11-20 11:23:08.330320,can_tapper31,"rgb(247,129,191)",524.0,451.0,568.0,13.931297709923665,100.0,100.0,26.9796031020414,1500,5.461904761904762,0.0,311.0,311.0,1.262149,21.123711340206185,499.0,2.259318,0.01607717041800643,0.02347266881028939,0.030225080385852088,16.430020283975658,0.6187091179478563,3.000000000000469,119.99999999999996,0.09644219850569824,59.958094,119.92301,164.010324,2121,455,621,60.0,120.0
8,2025-11-20 11:24:14.388589,can_tapper31,"rgb(153,153,153)",500.0,462.0,492.0,7.6,90.0,68.33333333333339,22.8372723721174,1500,5.725,0.0,398.0,398.0,0.826977,-27.3,-10.0,,0.00728643216080402,0.009547738693467337,0.005778894472361809,6.1571125265392785,0.7713522415943906,0.7600000000001188,2.0171482422437275,0.8117184195415876,59.969273,119.88983,66.058269,2121,460,457,60.0,120.0
9,2025-11-27 15:08:16.519270,can_tapper31,"rgb(228,26,28)",479.0,436.0,483.0,8.977035490605429,44.68749999999998,51.20535714285712,4.701744377983959,1342,5.04,0.0,338.0,338.0,1.026408,-29.88,92.0,2.124134,0.012721893491124259,0.012721893491124259,0.013905325443786982,2.5641025641025643,0.7307623668463975,1.0000000000001563,3.678623825607137,0.8619324536361136,29.854241,119.97468,618242.130681,1800,325,537,60.0,120.0
