start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
10,2021-02-01 13:22:07.139519,can_tapper13,"rgb(55,126,184)",509.0,450.0,515.0,11.591355599214145,98.75,100.0,9.59716775475323,1470,1.8583333333333332,22.0,196.0,174.0,1.418787,-2.46875,11.0,2.015011,0.027586206896551724,0.0339080459770115,0.03103448275862069,7.006369426751593,1.0574251006107558,1.0000000000001563,2.565174071178317,0.8502747957128454,32.417283,119.921294,2245754.014963,1830,335,414,60.0,120.0
11,2021-02-01 13:45:13.401800,can_tapper13,"rgb(77,175,74)",499.0,437.0,501.0,12.424849699398797,85.83333333333334,89.50000000000001,10.534120237384876,1500,2.0166666666666666,0.0,331.0,331.0,1.386845,-3.110091743119266,25.0,2.479894,0.01419939577039275,0.018731117824773415,0.014803625377643504,9.565217391304348,2.0366471760770315,1.0000000000001563,119.99999999999996,0.5019084158708547,59.894705,119.951024,1386.262281,2160,282,296,60.0,120.0
12,2021-02-01 14:09:15.926694,can_tapper13,"rgb(152,78,163)",495.0,416.0,493.0,15.95959595959596,75.58333333333339,71.66666666666669,1.819458586425495,1500,2.005,0.0,310.0,310.0,1.585526,-2.4555160142348753,299.0,2.085594,0.014838709677419354,0.025483870967741934,0.014193548387096775,16.411378555798688,1.8761614545254974,1.5000000000002345,119.99999999999996,0.22395721814306446,59.97755,119.885725,1442.524894,2160,377,650,60.0,120.0
13,2021-02-01 14:11:05.452793,can_tapper13,"rgb(255,127,0)",496.0,416.0,500.0,16.129032258064516,78.58333333333337,88.25000000000001,7.003594223818594,1500,2.06,18.5,299.0,280.5,1.605887,-4.7384615384615385,159.0,2.204025,0.017112299465240642,0.0285204991087344,0.018538324420677363,16.775599128540303,1.71868548329894,1.5000000000002345,60.79310154365427,0.220719484583636,59.970605,119.89155,109.526099,2160,379,542,60.0,120.0
14,2021-02-01 14:30:51.544739,can_tapper13,"rgb(255,255,51)",492.0,422.0,491.0,14.227642276422763,68.6666666666667,66.88095238095241,2.4517433118858274,1500,2.2199999999999998,0.0,427.0,427.0,1.0736,-3.1725352112676055,345.0,2.17525,0.011943793911007026,0.016393442622950817,0.0117096018735363,12.984054669703873,1.855456818452245,1.5000000000002345,1.406595676542853,0.07838962710677078,59.896874,119.91413,1186.091946,2158,404,539,60.0,120.0
15,2021-02-01 14:32:20.804363,can_tapper13,"rgb(166,86,40)",493.0,424.0,496.0,13.995943204868155,71.66666666666669,78.58333333333337,7.929825746587928,1500,2.1166666666666663,16.0,345.0,329.0,1.080626,-4.933333333333334,24.0,2.083676,0.01610942249240122,0.020972644376899694,0.017021276595744678,14.027149321266968,1.9299983009738026,1.0000000000001563,74.20329583699333,0.48623464642349623,59.884229,119.911825,89.259624,2157,267,315,60.0,120.0
16,2021-02-02 10:08:03.172886,can_tapper13,"rgb(247,129,191)",493.0,425.0,497.0,13.793103448275861,71.66666666666669,79.83333333333337,4.082019592008006,1500,3.1,18.0,482.0,464.0,1.098743,-8.262295081967213,42.0,2.199326,0.012284482758620688,0.014655172413793105,0.013146551724137931,6.046511627906977,0.9670442781776585,1.260000000000197,2.565174071178317,0.8579172505533394,59.920399,119.941424,70542.368523,2160,447,596,60.0,120.0
17,2021-02-02 10:36:14.652605,can_tapper13,"rgb(153,153,153)",499.0,429.0,500.0,14.02805611222445,87.00000000000001,88.25000000000001,4.05325513477946,1500,3.475,18.0,375.0,357.0,1.094341,-3.47953216374269,33.0,2.183633,0.013165266106442575,0.0196078431372549,0.013445378151260505,13.258426966292134,1.6623529255221685,1.2400000000001938,119.99999999999996,0.325847082718815,59.87485,119.942143,1691.479719,2158,471,571,60.0,120.0
18,2021-02-02 10:38:54.230824,can_tapper13,"rgb(228,26,28)",504.0,446.0,504.0,11.507936507936508,95.0,95.0,4.970099986710541,1500,3.6833333333333336,6.0,475.0,469.0,1.055969,-12.78386167146974,1.0,2.953181,0.011300639658848612,0.012366737739872067,0.011300639658848612,5.882352941176471,1.3451547850069587,0.7600000000001188,1.5862030873085784,0.7395796047698606,59.902969,119.975923,159.578219,2159,524,414,60.0,120.0
19,2021-02-02 10:49:18.639553,can_tapper13,"rgb(55,126,184)",495.0,411.0,500.0,16.969696969696972,75.58333333333339,88.25000000000001,8.707479425544951,1500,3.8666666666666663,0.0,429.0,429.0,1.09172,-9.134868421052632,37.0,2.088844,0.011421911421911422,0.019580419580419582,0.012587412587412588,19.82758620689655,1.5533536697652028,1.5000000000002345,119.99999999999996,0.21919483430131914,59.920756,119.976722,624.408729,2160,399,591,60.0,120.0
20,2021-02-03 11:33:11.375571,can_tapper13,"rgb(77,175,74)",493.0,434.0,496.0,11.967545638945234,71.66666666666669,78.58333333333337,0.22536898905306224,1500,7.654999999999999,17.0,301.0,284.0,1.453838,-5.485915492957746,296.0,2.050802,0.017253521126760565,0.020774647887323944,0.018309859154929577,14.168377823408624,2.178110249824671,1.5000000000002345,119.99999999999996,0.14891895230250896,59.926676,119.967329,89032.736018,2160,392,576,60.0,120.0
21,2021-02-03 11:34:58.511388,can_tapper13,"rgb(152,78,163)",499.0,430.0,508.0,13.827655310621243,87.00000000000001,98.75,43.31906814180073,1500,7.608333333333334,0.0,296.0,296.0,1.642924,-5.1753554502369665,158.0,2.139468,0.01722972972972973,0.023310810810810812,0.02027027027027027,22.150537634408604,1.4153983782469386,1.5000000000002345,119.99999999999996,0.4530243564263273,59.999756,119.841448,107.135817,2159,342,345,60.0,120.0
22,2021-02-03 11:55:27.600331,can_tapper13,"rgb(255,127,0)",492.0,431.0,493.0,12.398373983739837,68.6666666666667,71.66666666666669,7.898163510293572,1500,7.7375,14.5,346.0,331.5,1.120976,-14.760942760942761,17.0,2.211702,0.012669683257918552,0.018401206636500758,0.012971342383107088,11.856823266219239,1.5224561250540751,1.0000000000001563,1.6874737773196231,0.8004225686451871,59.980154,119.93845,1229.088943,2160,388,420,60.0,120.0
23,2021-02-03 12:13:00.144055,can_tapper13,"rgb(255,255,51)",505.0,423.0,505.0,16.237623762376238,95.0,95.0,13.231068715415761,545,7.758333333333335,0.0,468.0,468.0,1.116779,-4.536332179930795,348.0,2.111255,0.012179487179487178,0.01752136752136752,0.012179487179487178,16.989247311827956,2.048690495031182,1.5000000000002345,1.7887444673306678,0.07772994524108812,13.912621,119.921524,1052.543724,1608,310,406,60.0,120.0
24,2021-02-03 12:14:26.368428,can_tapper13,"rgb(166,86,40)",494.0,416.0,500.0,15.789473684210526,72.91666666666669,88.25000000000001,11.5123073388014,1500,7.791666666666666,0.0,348.0,348.0,1.031655,-3.4527363184079602,24.0,2.224476,0.010344827586206896,0.02241379310344828,0.01206896551724138,13.88888888888889,0.7026024941225509,1.0000000000001563,58.350444692249376,0.4447065634466377,59.859793,103.172044,86.224373,1957,336,304,60.0,120.0
25,2021-02-05 09:13:32.504391,can_tapper13,"rgb(247,129,191)",491.0,427.0,495.0,13.034623217922606,66.25000000000003,75.58333333333339,5.8901270622777435,1500,6.94,20.0,482.0,462.0,1.082678,-9.233644859813085,160.0,2.0806,0.012987012987012988,0.013852813852813853,0.013852813852813853,5.191873589164786,1.2037550454625825,1.5000000000002345,2.7289468883321724,0.84669688608509,59.993498,119.812253,161946.135963,2158,377,471,60.0,120.0
26,2021-02-12 07:29:46.953543,can_tapper13,"rgb(153,153,153)",499.0,429.0,500.0,14.02805611222445,85.83333333333334,88.25000000000001,14.01688397387513,514,-5.65,0.0,253.0,253.0,1.217267,2.7130434782608694,109.0,2.31653,0.021739130434782605,0.02766798418972332,0.022134387351778653,4.932735426008969,1.0178008335862145,1.7600000000002751,2.565174071178317,0.8596468277753966,13.301658,119.809535,598574.449152,1598,364,562,60.0,120.0
27,2021-02-12 10:26:14.724781,can_tapper13,"rgb(228,26,28)",485.0,427.0,489.0,11.958762886597938,55.07440476190475,62.714285714285715,2.778685679415329,1500,-2.85,0.0,469.0,469.0,0.989629,-1.9287925696594428,52.0,2.488549,0.010660980810234541,0.012366737739872067,0.011513859275053304,10.583153347732182,1.0926284901784258,1.0000000000001563,2.4199454189414036,0.7795526838544451,59.933687,119.933376,10587.771238,2160,378,563,60.0,120.0
28,2021-03-23 08:28:11.353843,can_tapper13,"rgb(55,126,184)",509.0,435.0,512.0,14.538310412573674,98.75,100.0,4.56792203018672,1500,6.5200000000000005,0.0,473.0,473.0,1.0115,-3.5076923076923077,3.0,2.413576,0.011839323467230442,0.015644820295983086,0.012473572938689217,13.675213675213675,2.3099494354359433,1.5000000000002345,2.565174071178317,0.8615148691944298,39.95637,119.880751,3362516.629062,1920,313,428,60.0,120.0
29,2021-03-23 10:53:42.420530,can_tapper13,"rgb(77,175,74)",496.0,419.0,500.0,15.524193548387096,78.58333333333337,88.25000000000001,5.212443948659179,673,5.725,12.0,247.0,235.0,0.402191,-4.294117647058823,4.0,2.004405,0.005531914893617021,0.03276595744680851,0.006808510638297872,16.11479028697572,2.661054912910625,1.5000000000002345,2.7289468883321724,0.8557147623697359,16.4721,119.8616,8731.066687,1638,349,369,60.0,120.0
30,2021-03-26 11:28:53.707978,can_tapper13,"rgb(152,78,163)",524.0,437.0,529.0,16.603053435114504,100.0,100.0,6.730180768967814,1500,10.675,9.0,199.0,190.0,1.633454,-7.332307692307692,95.0,2.133754,0.032105263157894734,0.045789473684210526,0.03473684210526316,17.355371900826448,1.8305837412586194,1.7600000000002751,2.291161156711022,0.5970969563526671,36.742558,119.863429,261311.287448,1881,377,469,60.0,120.0
31,2021-03-26 13:49:38.206735,can_tapper13,"rgb(255,127,0)",505.0,436.0,509.0,13.663366336633665,95.0,98.75,4.681788747460519,1500,12.025,0.0,432.0,432.0,1.026878,-6.363013698630137,3.0,2.033099,0.013888888888888888,0.01597222222222222,0.014814814814814815,11.11111111111111,2.3337552511535167,1.5000000000002345,2.7289468883321724,0.8447721357244904,36.750565,119.825089,8444.498757,1881,362,400,60.0,120.0
32,2021-04-12 07:54:01.429670,can_tapper13,"rgb(255,255,51)",504.0,429.0,505.0,14.880952380952381,95.0,95.0,5.851304446506315e-13,184,4.8,13.0,238.0,225.0,1.412312,-0.11020408163265306,115.0,2.010332,0.028444444444444446,0.03333333333333333,0.028888888888888888,15.254237288135593,0.894731471139073,1.2400000000001938,2.565174071178317,0.8697545938010188,6.700843,119.883173,1447463.222935,1521,257,399,60.0,120.0
33,2021-04-12 10:37:01.050921,can_tapper13,"rgb(166,86,40)",493.0,424.0,496.0,13.995943204868155,71.66666666666669,78.58333333333337,15.551502428974018,282,3.9083333333333337,0.0,245.0,245.0,1.314878,-2.480392156862745,10.0,2.909784,0.017142857142857144,0.02816326530612245,0.018367346938775512,8.928571428571429,1.071353931281251,1.0200000000001594,2.892719705486028,0.860824855950787,8.658365,119.933383,9779.621251,1545,320,304,60.0,120.0
34,2021-04-12 13:57:27.326145,can_tapper13,"rgb(247,129,191)",496.0,423.0,500.0,14.717741935483872,78.58333333333337,88.25000000000001,8.71740932190048,842,6.25,0.0,247.0,247.0,1.219102,-5.23404255319149,11.0,2.220677,0.021052631578947368,0.029554655870445347,0.022672064777327933,14.537444933920705,1.108710117707281,1.0000000000001563,2.565174071178317,0.8717002489576083,19.856577,119.971344,12026.275224,1680,311,328,60.0,120.0
35,2021-04-15 10:55:50.684611,can_tapper13,"rgb(153,153,153)",496.0,428.0,501.0,13.709677419354838,78.58333333333337,89.50000000000001,5.2291845463033635,1500,8.15,0.0,467.0,467.0,1.07708,-8.865319865319865,107.0,2.18008,0.0145610278372591,0.0145610278372591,0.01563169164882227,2.803738317757009,0.7674187557190599,1.740000000000272,2.7289468883321724,0.8637917132543468,59.985816,119.872868,248303.358466,2160,369,580,60.0,120.0
36,2021-04-19 10:18:31.876947,can_tapper13,"rgb(228,26,28)",500.0,446.0,,10.8,88.25000000000001,,,0,11.825,17.0,265.0,248.0,1.261787,-10.941176470588236,13.0,2.25991,0.015725806451612905,0.021774193548387097,,4.57516339869281,1.1896272182492567,1.0000000000001563,2.7289468883321724,0.7880750579748084,0.655523,119.924573,343361.192336,2896,552,960,60.0,120.0
37,2021-04-19 10:18:31.876947,can_tapper13,"rgb(55,126,184)",500.0,446.0,,10.8,88.25000000000001,,,0,11.825,17.0,265.0,248.0,1.261787,-10.941176470588236,13.0,2.25991,0.015725806451612905,0.021774193548387097,,4.57516339869281,1.1896272182492567,1.0000000000001563,2.7289468883321724,0.7880750579748084,0.655523,119.924573,0.0,2896,552,960,60.0,120.0
38,2021-04-20 08:36:56.444670,can_tapper13,"rgb(77,175,74)",548.0,469.0,549.0,14.416058394160583,100.0,100.0,1.128000501333222,1500,12.333333333333332,0.0,429.0,429.0,0.533175,-1.7692307692307692,5.0,36.5466,0.015151515151515152,0.018414918414918414,0.015384615384615385,9.730848861283643,2.726782504811935,1.5000000000002345,1.6874737773196231,0.6097808065830126,59.959731,119.849975,80304.567723,2160,311,504,60.0,120.0
39,2021-04-23 15:20:57.910914,can_tapper13,"rgb(152,78,163)",492.0,455.0,493.0,7.520325203252034,68.6666666666667,71.66666666666669,1.4552220032976273e-12,122,13.3,0.0,411.0,411.0,1.018726,-8.392523364485982,113.0,2.024053,0.00900243309002433,0.00900243309002433,0.009245742092457421,4.439746300211416,0.7626364056070476,0.5000000000000782,2.7289468883321724,0.8187624878287181,5.450241,119.862751,283441.466244,1506,339,429,60.0,120.0
40,2021-04-29 10:48:06.616679,can_tapper13,"rgb(255,127,0)",500.0,451.0,503.0,9.8,88.25000000000001,92.00000000000001,9.04879731287543,807,,0.0,450.0,450.0,0.925774,-6.033557046979865,9.0,2.027225,0.0057777777777777775,0.010888888888888889,0.0064444444444444445,6.1571125265392785,1.0187579783716978,0.7400000000001157,2.583718236095259,0.7639179297526688,19.156255,119.924867,502028.705765,1671,330,335,60.0,120.0
41,2021-05-26 11:26:09.100068,can_tapper13,"rgb(255,255,51)",509.0,444.0,525.0,12.770137524557956,98.75,100.0,61.448693977187105,1500,10.719999999999999,0.0,328.0,328.0,1.272928,23.546762589928058,497.0,2.373128,0.017987804878048783,0.019817073170731708,0.022865853658536585,12.79826464208243,1.6138173733471814,1.0000000000001563,74.20329583699333,0.4441846346837587,59.965577,86.703876,2335082.483389,1761,262,556,60.0,120.0
42,2021-05-26 11:59:06.118274,can_tapper13,"rgb(166,86,40)",491.0,430.0,493.0,12.423625254582484,66.88095238095241,71.66666666666669,28.48416937509281,232,11.041666666666666,18.0,495.0,477.0,0.824045,-10.801186943620179,21.0,2.331499,0.010272536687631027,0.012788259958071278,0.010691823899371069,13.675213675213675,0.9652946436607068,1.0000000000001563,2.892719705486028,0.8506963500913587,7.650345,119.943021,1977.018206,1533,354,490,60.0,120.0
43,2021-05-26 13:37:09.407722,can_tapper13,"rgb(247,129,191)",504.0,444.0,505.0,11.904761904761903,95.0,95.0,2.3533343792600614,1500,13.346666666666668,0.0,305.0,305.0,1.414751,1.3,34.0,2.011451,0.01344262295081967,0.019672131147540985,0.01377049180327869,9.014675052410901,1.2930377428597406,1.0000000000001563,119.99999999999996,0.44945518046912747,59.99888,109.62712,5883.289448,2037,307,598,60.0,120.0
44,2021-05-31 09:22:55.744201,can_tapper13,"rgb(153,153,153)",492.0,435.0,493.0,11.585365853658537,68.6666666666667,71.66666666666669,10.695735783476515,673,19.35,0.0,256.0,256.0,1.139775,-10.313915857605178,20.0,2.241387,0.017578125,0.022265625,0.017968750000000002,10.239651416122005,1.2496678099125798,1.0000000000001563,3.077404581544478,0.8381607235726147,16.492624,119.843117,416746.336479,1638,337,436,60.0,120.0
45,2021-06-07 10:15:59.408894,can_tapper13,"rgb(228,26,28)",505.0,460.0,,8.91089108910891,95.0,,,0,17.9,18.0,431.0,413.0,0.929158,-4.459363957597173,12.0,2.423183,0.0070217917675544795,0.010895883777239709,,10.0,1.3273077906198716,1.0200000000001594,2.892719705486028,0.747498982888371,2.938818,119.913306,607983.664693,1476,294,338,60.0,120.0
46,2021-06-07 10:46:47.374299,can_tapper13,"rgb(55,126,184)",493.0,424.0,497.0,13.995943204868155,71.66666666666669,79.83333333333337,3.8287217016532997,1500,16.165,0.0,368.0,368.0,1.257254,-12.098507462686568,20.0,2.255072,0.010869565217391304,0.01875,0.011956521739130435,13.274336283185841,1.3657022611060612,1.5000000000002345,2.0171482422437275,0.7292238921167211,59.888082,119.990223,1847.965405,2160,407,590,60.0,120.0
47,2021-06-14 11:50:05.299111,can_tapper13,"rgb(77,175,74)",496.0,449.0,497.0,9.475806451612904,78.58333333333337,79.83333333333337,4.143521841564582,1500,22.02,0.0,291.0,291.0,1.545749,-13.01223241590214,154.0,2.042132,0.010996563573883162,0.01615120274914089,0.011340206185567012,3.278688524590164,0.9135289215310209,1.0000000000001563,3.2620894576029285,0.7840859137980924,59.858704,119.984203,608597.924812,2160,392,466,60.0,120.0
48,2021-06-15 12:19:21.247788,can_tapper13,"rgb(152,78,163)",492.0,425.0,492.0,13.617886178861788,68.6666666666667,68.6666666666667,0.04866668829629623,1500,23.6,0.0,233.0,233.0,1.080354,-28.919871794871796,15.0,2.079404,0.0111587982832618,0.028755364806866954,0.0111587982832618,14.52991452991453,1.0735924000394905,1.0000000000001563,3.2620894576029285,0.6362942794754411,59.828297,119.994727,88155.948677,2160,397,446,60.0,120.0
49,2021-06-15 13:58:55.511284,can_tapper13,"rgb(255,127,0)",504.0,444.0,505.0,11.904761904761903,92.00000000000001,95.0,2.8778412790399144,1500,26.375,0.0,323.0,323.0,1.239895,-27.58204334365325,17.0,3.83419,0.012074303405572757,0.018575851393188854,0.01238390092879257,7.991360691144709,1.3817703666809236,1.0000000000001563,2.892719705486028,0.7739992870898315,59.981475,119.912948,5974.263496,2159,447,649,60.0,120.0
50,2021-06-16 08:06:19.447043,can_tapper13,"rgb(255,255,51)",545.0,476.0,547.0,12.660550458715598,100.0,100.0,0.19800008799944077,1500,24.6,0.0,182.0,182.0,1.343388,-6.7655677655677655,1.0,44.76634,0.03406593406593407,0.03791208791208791,0.03516483516483517,7.633587786259542,1.1082285770068554,4.260000000000666,1.7887444673306678,0.42005441361284257,59.937003,119.908848,65243.935759,2160,330,370,60.0,120.0
51,2021-06-18 11:41:58.519090,can_tapper13,"rgb(166,86,40)",477.0,381.0,480.0,20.125786163522015,52.5,55.624999999999986,0.4950135533392277,1500,28.28333333333333,0.0,357.0,357.0,1.296057,-115.42857142857143,19.0,2.291708,0.015126050420168067,0.026890756302521007,0.015966386554621848,27.40740740740741,6.687650640343358,1.5000000000002345,2.892719705486028,0.6149352730821125,59.989827,119.839671,185739.072047,2158,449,629,60.0,120.0
52,2021-06-18 11:56:29.729551,can_tapper13,"rgb(247,129,191)",481.0,406.0,484.0,15.592515592515593,50.208333333333336,53.51190476190476,2.91952267323241,1124,28.7,0.0,436.0,436.0,1.027952,-94.29545454545455,163.0,2.131047,0.012385321100917432,0.017201834862385322,0.013073394495412845,12.412177985948478,3.5178194058966143,1.5000000000002345,2.565174071178317,0.1991988510516065,25.508168,119.825368,871.210461,1746,262,449,60.0,120.0
53,2021-06-18 11:58:30.754099,can_tapper13,"rgb(153,153,153)",497.0,420.0,501.0,15.492957746478872,79.83333333333337,89.50000000000001,7.937594638929257,1500,28.79,13.0,283.0,270.0,1.538325,-110.54464285714286,149.0,2.14082,0.01851851851851852,0.028518518518518523,0.02,14.405010438413361,3.085021315897423,1.5000000000002345,1.5862030873085784,0.6397981678393586,59.99795,119.851126,121.024548,2159,409,768,60.0,120.0
54,2021-06-18 12:31:07.247864,can_tapper13,"rgb(228,26,28)",488.0,456.0,484.0,6.557377049180328,61.0625,53.51190476190476,4.241346651592819e-12,37,34.35,76.5,286.0,209.5,1.332993,-97.85,66.0,2.922403,0.013365155131264916,0.015274463007159905,0.011455847255369928,5.531914893617022,1.0668414133922468,0.5200000000000813,4.148345232772487,0.8119107866504609,3.744357,119.8584,1956.493765,1488,313,500,60.0,120.0
55,2021-06-21 13:37:37.618754,can_tapper13,"rgb(55,126,184)",485.0,434.0,,10.515463917525773,55.07440476190475,,,0,15.95,0.0,386.0,386.0,1.035258,-26.096885813148788,42.0,2.040038,0.009585492227979275,0.013212435233160624,,12.742980561555076,1.6401509450189211,1.5000000000002345,3.678623825607137,0.8342348586391064,0.483148,119.856978,263190.37089,1445,296,380,60.0,120.0
56,2021-06-21 16:16:05.854937,can_tapper13,"rgb(77,175,74)",491.0,438.0,492.0,10.79429735234216,66.88095238095241,68.6666666666667,1.8131919169736337,1500,21.0,0.0,265.0,265.0,1.016424,-26.76271186440678,42.0,2.017775,0.009433962264150943,0.019999999999999997,0.00981132075471698,15.334773218142548,1.7659506238143865,0.5000000000000782,3.2620894576029285,0.8574420157292485,40.460398,119.880425,9508.236183,1926,359,646,60.0,120.0
57,2021-07-09 11:30:31.656795,can_tapper13,"rgb(152,78,163)",509.0,450.0,513.0,11.591355599214145,98.75,100.0,11.400823681122953,675,24.75,16.0,230.0,214.0,1.112379,-11.370860927152318,8.0,2.110306,0.019626168224299065,0.027570093457943926,0.021495327102803736,9.894736842105264,1.0048849157000928,0.7400000000001157,3.678623825607137,0.7613187048739135,16.503778,119.878482,1538065.801858,1596,320,261,60.0,120.0
58,2021-07-09 13:42:13.979991,can_tapper13,"rgb(255,127,0)",497.0,436.0,500.0,12.273641851106639,81.00000000000004,88.25000000000001,2.9232752156300525e-13,1500,25.15,0.0,323.0,323.0,0.474,-36.675,14.0,2.074781,0.00804953560371517,0.01888544891640867,0.0086687306501548,11.864406779661017,2.4279785322797838,1.5200000000002376,2.27471676670449,0.7534952300910488,60.000224,119.951277,7902.323196,2159,422,452,60.0,120.0
59,2021-07-19 08:54:23.936626,can_tapper13,"rgb(255,255,51)",492.5,456.0,492.0,7.411167512690356,70.10416666666667,68.6666666666667,2.469112208494107,1500,20.225,20.0,482.0,462.0,0.823414,-10.237762237762238,18.0,2.221828,0.005844155844155844,0.0079004329004329,0.005844155844155844,7.296137339055794,0.9712353213858602,0.5000000000000782,3.470356641605033,0.8059542592626354,33.470123,119.893393,846729.956635,1844,336,426,60.0,120.0
