start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
16,2021-02-02 10:08:03.172886,can_tapper13,2021-02-02 10:08:04.912760,1.739874,Engine running command,Engine Status,status,"rgb(247,129,191)"
17,2021-02-02 10:36:14.652605,can_tapper13,2021-02-02 10:36:14.652605,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2021-02-02 10:36:14.652605,can_tapper13,2021-02-02 10:36:12.448481,-2.204124,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2021-02-02 10:36:14.652605,can_tapper13,2021-02-02 10:36:16.087745,1.43514,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2021-02-02 10:38:54.230824,can_tapper13,2021-02-02 10:38:54.230824,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2021-02-02 10:38:54.230824,can_tapper13,2021-02-02 10:38:52.023061,-2.207763,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2021-02-02 10:38:54.230824,can_tapper13,2021-02-02 10:38:55.731656,1.500832,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2021-02-02 10:49:18.639553,can_tapper13,2021-02-02 10:49:18.639553,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2021-02-02 10:49:18.639553,can_tapper13,2021-02-02 10:49:16.330928,-2.308625,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2021-02-02 10:49:18.639553,can_tapper13,2021-02-02 10:49:20.080305,1.440752,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2021-02-03 11:33:11.375571,can_tapper13,2021-02-03 11:33:11.375571,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2021-02-03 11:33:11.375571,can_tapper13,2021-02-03 11:33:11.747817,0.372246,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2021-02-03 11:33:11.375571,can_tapper13,2021-02-03 11:33:12.960463,1.584892,Engine running command,Engine Status,status,"rgb(77,175,74)"
20,2021-02-03 11:33:11.375571,can_tapper13,2021-02-03 11:34:58.725735,107.350164,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2021-02-03 11:33:11.375571,can_tapper13,2021-02-03 11:35:00.314606,108.939035,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2021-02-03 11:34:58.511388,can_tapper13,2021-02-03 11:34:58.511388,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2021-02-03 11:34:58.511388,can_tapper13,2021-02-03 11:34:58.725735,0.214347,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2021-02-03 11:34:58.511388,can_tapper13,2021-02-03 11:35:00.314606,1.803218,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2021-02-03 11:55:27.600331,can_tapper13,2021-02-03 11:55:27.600331,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2021-02-03 11:55:27.600331,can_tapper13,2021-02-03 11:55:27.990705,0.390374,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2021-02-03 11:55:27.600331,can_tapper13,2021-02-03 11:55:29.155107,1.554776,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2021-02-03 12:13:00.144055,can_tapper13,2021-02-03 12:13:00.144055,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2021-02-03 12:13:00.144055,can_tapper13,2021-02-03 12:13:00.537306,0.393251,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2021-02-03 12:13:00.144055,can_tapper13,2021-02-03 12:13:02.034972,1.890917,Engine running command,Engine Status,status,"rgb(255,255,51)"
23,2021-02-03 12:13:00.144055,can_tapper13,2021-02-03 12:14:26.755307,86.611252,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2021-02-03 12:13:00.144055,can_tapper13,2021-02-03 12:14:27.822130,87.678075,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2021-02-03 12:14:26.368428,can_tapper13,2021-02-03 12:14:26.368428,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2021-02-03 12:14:26.368428,can_tapper13,2021-02-03 12:14:26.755307,0.386879,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2021-02-03 12:14:26.368428,can_tapper13,2021-02-03 12:14:27.822130,1.453702,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2021-02-05 09:13:32.504391,can_tapper13,2021-02-05 09:13:32.504391,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2021-02-05 09:13:32.504391,can_tapper13,2021-02-05 09:13:30.199354,-2.305037,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2021-02-05 09:13:32.504391,can_tapper13,2021-02-05 09:13:34.215043,1.710652,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2021-02-12 07:29:46.953543,can_tapper13,2021-02-12 07:29:46.953543,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2021-02-12 07:29:46.953543,can_tapper13,2021-02-12 07:29:44.649408,-2.304135,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2021-02-12 07:29:46.953543,can_tapper13,2021-02-12 07:29:48.829988,1.876445,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2021-02-12 10:26:14.724781,can_tapper13,2021-02-12 10:26:14.724781,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2021-02-12 10:26:14.724781,can_tapper13,2021-02-12 10:26:12.422506,-2.302275,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2021-02-12 10:26:14.724781,can_tapper13,2021-02-12 10:26:16.253501,1.52872,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2021-03-23 08:28:11.353843,can_tapper13,2021-03-23 08:28:11.353843,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2021-03-23 08:28:11.353843,can_tapper13,2021-03-23 08:28:11.647267,0.293424,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2021-03-23 08:28:11.353843,can_tapper13,2021-03-23 08:28:12.979272,1.625429,Engine running command,Engine Status,status,"rgb(55,126,184)"
29,2021-03-23 10:53:42.420530,can_tapper13,2021-03-23 10:53:42.420530,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2021-03-23 10:53:42.420530,can_tapper13,2021-03-23 10:53:40.112627,-2.307903,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2021-03-23 10:53:42.420530,can_tapper13,2021-03-23 10:53:43.856276,1.435746,Engine running command,Engine Status,status,"rgb(77,175,74)"
30,2021-03-26 11:28:53.707978,can_tapper13,2021-03-26 11:28:53.707978,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2021-03-26 11:28:53.707978,can_tapper13,2021-03-26 11:28:54.015150,0.307172,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2021-03-26 11:28:53.707978,can_tapper13,2021-03-26 11:28:55.468260,1.760282,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2021-03-26 13:49:38.206735,can_tapper13,2021-03-26 13:49:38.206735,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2021-03-26 13:49:38.206735,can_tapper13,2021-03-26 13:49:36.002957,-2.203778,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2021-03-26 13:49:38.206735,can_tapper13,2021-03-26 13:49:39.785058,1.578323,Engine running command,Engine Status,status,"rgb(255,127,0)"
32,2021-04-12 07:54:01.429670,can_tapper13,2021-04-12 07:54:01.429670,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2021-04-12 07:54:01.429670,can_tapper13,2021-04-12 07:53:59.423452,-2.006218,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2021-04-12 07:54:01.429670,can_tapper13,2021-04-12 07:54:03.265661,1.835991,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2021-04-12 10:37:01.050921,can_tapper13,2021-04-12 10:37:01.050921,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2021-04-12 10:37:01.050921,can_tapper13,2021-04-12 10:37:01.335801,0.28488,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2021-04-12 10:37:01.050921,can_tapper13,2021-04-12 10:37:02.660156,1.609235,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2021-04-12 13:57:27.326145,can_tapper13,2021-04-12 13:57:27.326145,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2021-04-12 13:57:27.326145,can_tapper13,2021-04-12 13:57:25.221746,-2.104399,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2021-04-12 13:57:27.326145,can_tapper13,2021-04-12 13:57:28.783022,1.456877,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2021-04-15 10:55:50.684611,can_tapper13,2021-04-15 10:55:50.684611,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2021-04-15 10:55:50.684611,can_tapper13,2021-04-15 10:55:51.084011,0.3994,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2021-04-15 10:55:50.684611,can_tapper13,2021-04-15 10:55:52.499060,1.814449,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:31.876947,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:32.217473,0.340526,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:33.452777,1.57583,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:31.876947,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:32.217473,0.340526,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2021-04-19 10:18:31.876947,can_tapper13,2021-04-19 10:18:33.452777,1.57583,Engine running command,Engine Status,status,"rgb(55,126,184)"
38,2021-04-20 08:36:56.444670,can_tapper13,2021-04-20 08:36:56.444670,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2021-04-20 08:36:56.444670,can_tapper13,2021-04-20 08:36:56.850609,0.405939,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
38,2021-04-20 08:36:56.444670,can_tapper13,2021-04-20 08:36:57.913113,1.468443,Engine running command,Engine Status,status,"rgb(77,175,74)"
39,2021-04-23 15:20:57.910914,can_tapper13,2021-04-23 15:20:57.910914,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2021-04-23 15:20:57.910914,can_tapper13,2021-04-23 15:20:58.307442,0.396528,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
39,2021-04-23 15:20:57.910914,can_tapper13,2021-04-23 15:20:59.602164,1.69125,Engine running command,Engine Status,status,"rgb(152,78,163)"
40,2021-04-29 10:48:06.616679,can_tapper13,2021-04-29 10:48:06.616679,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2021-04-29 10:48:06.616679,can_tapper13,2021-04-29 10:48:06.921330,0.304651,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2021-04-29 10:48:06.616679,can_tapper13,2021-04-29 10:48:07.852727,1.236048,Engine running command,Engine Status,status,"rgb(255,127,0)"
41,2021-05-26 11:26:09.100068,can_tapper13,2021-05-26 11:26:09.100068,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2021-05-26 11:26:09.100068,can_tapper13,2021-05-26 11:26:09.477892,0.377824,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
41,2021-05-26 11:26:09.100068,can_tapper13,2021-05-26 11:26:10.684670,1.584602,Engine running command,Engine Status,status,"rgb(255,255,51)"
42,2021-05-26 11:59:06.118274,can_tapper13,2021-05-26 11:59:06.118274,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2021-05-26 11:59:06.118274,can_tapper13,2021-05-26 11:59:06.524573,0.406299,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
42,2021-05-26 11:59:06.118274,can_tapper13,2021-05-26 11:59:07.740867,1.622593,Engine running command,Engine Status,status,"rgb(166,86,40)"
43,2021-05-26 13:37:09.407722,can_tapper13,2021-05-26 13:37:09.407722,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2021-05-26 13:37:09.407722,can_tapper13,2021-05-26 13:37:07.299898,-2.107824,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2021-05-26 13:37:09.407722,can_tapper13,2021-05-26 13:37:11.247348,1.839626,Engine running command,Engine Status,status,"rgb(247,129,191)"
44,2021-05-31 09:22:55.744201,can_tapper13,2021-05-31 09:22:55.744201,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2021-05-31 09:22:55.744201,can_tapper13,2021-05-31 09:22:56.089231,0.34503,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2021-05-31 09:22:55.744201,can_tapper13,2021-05-31 09:22:57.316022,1.571821,Engine running command,Engine Status,status,"rgb(153,153,153)"
45,2021-06-07 10:15:59.408894,can_tapper13,2021-06-07 10:15:59.408894,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2021-06-07 10:15:59.408894,can_tapper13,2021-06-07 10:15:58.512676,-0.896218,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
45,2021-06-07 10:15:59.408894,can_tapper13,2021-06-07 10:16:00.971160,1.562266,Engine running command,Engine Status,status,"rgb(228,26,28)"
46,2021-06-07 10:46:47.374299,can_tapper13,2021-06-07 10:46:47.374299,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2021-06-07 10:46:47.374299,can_tapper13,2021-06-07 10:46:47.746692,0.372393,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
46,2021-06-07 10:46:47.374299,can_tapper13,2021-06-07 10:46:49.103688,1.729389,Engine running command,Engine Status,status,"rgb(55,126,184)"
47,2021-06-14 11:50:05.299111,can_tapper13,2021-06-14 11:50:05.299111,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2021-06-14 11:50:05.299111,can_tapper13,2021-06-14 11:50:04.228405,-1.070706,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
47,2021-06-14 11:50:05.299111,can_tapper13,2021-06-14 11:50:06.951661,1.65255,Engine running command,Engine Status,status,"rgb(77,175,74)"
48,2021-06-15 12:19:21.247788,can_tapper13,2021-06-15 12:19:21.247788,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2021-06-15 12:19:21.247788,can_tapper13,2021-06-15 12:19:19.042516,-2.205272,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2021-06-15 12:19:21.247788,can_tapper13,2021-06-15 12:19:22.730286,1.482498,Engine running command,Engine Status,status,"rgb(152,78,163)"
49,2021-06-15 13:58:55.511284,can_tapper13,2021-06-15 13:58:55.511284,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2021-06-15 13:58:55.511284,can_tapper13,2021-06-15 13:58:53.206143,-2.305141,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2021-06-15 13:58:55.511284,can_tapper13,2021-06-15 13:58:57.030882,1.519598,Engine running command,Engine Status,status,"rgb(255,127,0)"
50,2021-06-16 08:06:19.447043,can_tapper13,2021-06-16 08:06:19.447043,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
