start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2020-12-07 14:56:10.803316,can_tapper13,"rgb(228,26,28)",PG1_est,129.0,112.0,120.0,13.178294573643413,100.0,,,0,,,,21.0,406.0,385.0,0.504836,0.0023376623376623377,0.004415584415584415,,synchronized_peak_current_voltage_drop,0.2600000000094198,1.7600000000002751,2.565174071178317,140.52099324300158,0.2339059635834292,5986,8.94308943089431,2.129401886783836,17.266666666666666,-4.073015873015873,310.0,2.014553,4,315,60.0,120.0,112.0,119.0,125.0,145.0,144.0,141.0,1.616953,119.933122,,1461,323,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
0,2020-12-07 14:56:10.803316,can_tapper13,"rgb(228,26,28)",PG2,126.0,109.0,118.0,13.492063492063492,95.0,,,0,,,,21.0,406.0,385.0,0.504836,0.002077922077922078,0.004415584415584415,,synchronized_peak_current_voltage_drop,0.5200000000094605,1.5000000000002345,2.565174071178317,139.6776795751554,0.24262257906555817,5973,7.43099787685775,2.843132655863706,17.266666666666666,-4.073015873015873,310.0,2.014553,4,315,60.0,120.0,109.0,117.0,123.0,142.0,141.0,144.0,1.616953,119.933122,,1461,323,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
0,2020-12-07 14:56:10.803316,can_tapper13,"rgb(228,26,28)",PG3_est,127.0,114.0,126.0,10.236220472440944,100.0,,,0,,,,21.0,406.0,385.0,0.504836,0.00025974025974025974,0.0033766233766233766,,synchronized_peak_current_voltage_drop,1.0200000000095386,1.0000000000001563,2.27471676670449,141.4741801851028,0.19082941661734154,5948,6.1571125265392785,1.804635988967226,17.266666666666666,-4.073015873015873,310.0,2.014553,4,315,60.0,120.0,120.0,118.0,124.0,146.0,145.0,142.0,1.616953,119.933122,,1461,323,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
0,2020-12-07 14:56:10.803316,can_tapper13,"rgb(228,26,28)",PG4,127.0,114.0,126.0,10.236220472440944,100.0,,,0,,,,21.0,406.0,385.0,0.504836,0.00025974025974025974,0.0033766233766233766,,synchronized_peak_current_voltage_drop,1.0200000000095386,1.0000000000001563,2.27471676670449,141.4741801851028,0.19082941661734154,5948,6.1571125265392785,1.804635988967226,17.266666666666666,-4.073015873015873,310.0,2.014553,4,315,60.0,120.0,120.0,118.0,124.0,146.0,145.0,142.0,1.616953,119.933122,,1461,323,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
1,2020-12-07 14:57:40.361082,can_tapper13,"rgb(55,126,184)",PG1_est,129.0,91.0,116.0,29.457364341085274,100.0,140.0,-49.30725746988432,1500,-35.019999999991406,-5.019999999991406,100.0,0.0,310.0,310.0,1.411905,0.004193548387096774,0.012258064516129031,0.007741935483870968,synchronized_peak_current_voltage_drop,0.4800000000094542,1.0000000000001563,2.0171482422437275,142.29043620312348,0.7445279170452254,5975,22.717622080679405,2.7214870012267802,17.35333333333333,-8.748447204968944,22.0,2.007547,4,322,60.0,120.0,116.0,125.0,146.0,143.0,144.0,141.0,59.918668,119.899928,89.557766,2160,480,878,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
1,2020-12-07 14:57:40.361082,can_tapper13,"rgb(55,126,184)",PG2,126.0,108.0,113.0,14.285714285714285,95.0,144.0,-70.22643121173617,1500,-35.019999999991406,-5.019999999991406,100.0,0.0,310.0,310.0,1.411905,0.004193548387096774,0.005806451612903226,0.01,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5000000000002345,2.892719705486028,144.0023401165595,0.8496961844411488,5974,7.889125799573561,2.4287455818954835,17.35333333333333,-8.748447204968944,22.0,2.007547,4,322,60.0,120.0,113.0,122.0,142.0,140.0,142.0,145.0,59.918668,119.899928,89.557766,2160,480,878,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
1,2020-12-07 14:57:40.361082,can_tapper13,"rgb(55,126,184)",PG3_est,128.0,114.0,114.0,10.9375,100.0,142.0,-59.574444255299056,1500,-35.019999999991406,-5.019999999991406,100.0,0.0,310.0,310.0,1.411905,0.004516129032258064,0.004516129032258064,0.009032258064516128,synchronized_peak_current_voltage_drop,1.0000000000095355,1.0000000000001563,1.5862030873085784,142.5744162927025,0.5971978246326751,5949,7.855626326963907,1.8202142670222081,17.35333333333333,-8.748447204968944,22.0,2.007547,4,322,60.0,120.0,114.0,123.0,146.0,145.0,146.0,142.0,59.918668,119.899928,89.557766,2160,480,878,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
1,2020-12-07 14:57:40.361082,can_tapper13,"rgb(55,126,184)",PG4,128.0,114.0,114.0,10.9375,100.0,142.0,-59.574444255299056,1500,-35.019999999991406,-5.019999999991406,100.0,0.0,310.0,310.0,1.411905,0.004516129032258064,0.004516129032258064,0.009032258064516128,synchronized_peak_current_voltage_drop,1.0000000000095355,1.0000000000001563,1.5862030873085784,142.5744162927025,0.5971978246326751,5949,7.855626326963907,1.8202142670222081,17.35333333333333,-8.748447204968944,22.0,2.007547,4,322,60.0,120.0,114.0,123.0,146.0,145.0,146.0,142.0,59.918668,119.899928,89.557766,2160,480,878,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
2,2020-12-07 15:07:24.767359,can_tapper13,"rgb(77,175,74)",PG1_est,124.0,99.0,117.0,20.161290322580644,78.00000000000004,126.0,-2.083867592829359,1500,-35.019999999991406,-5.019999999991406,95.0,17.0,362.0,345.0,1.192274,0.0020289855072463765,0.007246376811594203,0.0026086956521739132,synchronized_peak_current_voltage_drop,0.6800000000094855,0.5000000000000782,2.0171482422437275,143.64486176790209,0.8145955274640905,3409,15.74468085106383,1.2051471713610247,17.275,-17.259036144578314,142.0,2.29817,4,166,60.0,120.0,112.0,119.0,146.0,144.0,144.0,142.0,59.967182,67.07467,584.406277,1526,314,387,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
2,2020-12-07 15:07:24.767359,can_tapper13,"rgb(77,175,74)",PG2,123.0,110.0,114.0,10.569105691056912,68.33333333333339,124.0,-2.6880011946666285,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,17.0,362.0,345.0,1.192274,0.0026086956521739132,0.0037681159420289855,0.002898550724637681,synchronized_peak_current_voltage_drop,0.7000000000094886,1.5000000000002345,2.0171482422437275,140.89430488088132,0.8379164066873802,3408,4.680851063829787,0.873801174044987,17.275,-17.259036144578314,142.0,2.29817,4,166,60.0,120.0,110.0,116.0,142.0,140.0,140.0,142.0,59.967182,67.07467,584.406277,1526,314,387,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-16_CP-34\20220927\can_Tapper13-12-07-14-56-08.pcap.gz
