start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
0,2020-08-21 10:10:24.956747,can_tapper18,2020-08-21 10:10:24.956747,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
0,2020-08-21 10:10:24.956747,can_tapper18,2020-08-21 10:10:22.651275,-2.305472,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
0,2020-08-21 10:10:24.956747,can_tapper18,2020-08-21 10:10:26.593894,1.637147,Engine running command,Engine Status,status,"rgb(228,26,28)"
1,2020-08-21 10:30:12.248571,can_tapper18,2020-08-21 10:30:12.248571,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
1,2020-08-21 10:30:12.248571,can_tapper18,2020-08-21 10:30:09.943262,-2.305309,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
1,2020-08-21 10:30:12.248571,can_tapper18,2020-08-21 10:30:13.960441,1.71187,Engine running command,Engine Status,status,"rgb(55,126,184)"
2,2020-08-21 10:42:07.774069,can_tapper18,2020-08-21 10:42:07.774069,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
2,2020-08-21 10:42:07.774069,can_tapper18,2020-08-21 10:42:05.668200,-2.105869,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
2,2020-08-21 10:42:07.774069,can_tapper18,2020-08-21 10:42:09.396513,1.622444,Engine running command,Engine Status,status,"rgb(77,175,74)"
3,2020-08-21 12:15:53.130922,can_tapper18,2020-08-21 12:15:53.130922,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
3,2020-08-21 12:15:53.130922,can_tapper18,2020-08-21 12:15:51.023216,-2.107706,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
3,2020-08-21 12:15:53.130922,can_tapper18,2020-08-21 12:15:54.724770,1.593848,Engine running command,Engine Status,status,"rgb(152,78,163)"
4,2020-08-21 13:25:31.147408,can_tapper18,2020-08-21 13:25:31.147408,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
4,2020-08-21 13:25:31.147408,can_tapper18,2020-08-21 13:25:29.041906,-2.105502,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
4,2020-08-21 13:25:31.147408,can_tapper18,2020-08-21 13:25:32.848084,1.700676,Engine running command,Engine Status,status,"rgb(255,127,0)"
5,2020-08-21 13:34:56.677328,can_tapper18,2020-08-21 13:34:56.677328,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
5,2020-08-21 13:34:56.677328,can_tapper18,2020-08-21 13:34:54.471264,-2.206064,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
5,2020-08-21 13:34:56.677328,can_tapper18,2020-08-21 13:34:58.368872,1.691544,Engine running command,Engine Status,status,"rgb(255,255,51)"
6,2020-08-24 10:52:37.859524,can_tapper18,2020-08-24 10:52:37.859524,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
6,2020-08-24 10:52:37.859524,can_tapper18,2020-08-24 10:52:35.654962,-2.204562,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
6,2020-08-24 10:52:37.859524,can_tapper18,2020-08-24 10:52:39.229474,1.36995,Engine running command,Engine Status,status,"rgb(166,86,40)"
6,2020-08-24 10:52:37.859524,can_tapper18,2020-08-24 10:54:30.036728,112.177204,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
6,2020-08-24 10:52:37.859524,can_tapper18,2020-08-24 10:54:31.409471,113.549947,Engine running command,Engine Status,status,"rgb(166,86,40)"
7,2020-08-24 10:54:29.719723,can_tapper18,2020-08-24 10:54:29.719723,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
7,2020-08-24 10:54:29.719723,can_tapper18,2020-08-24 10:54:30.036728,0.317005,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
7,2020-08-24 10:54:29.719723,can_tapper18,2020-08-24 10:54:31.409471,1.689748,Engine running command,Engine Status,status,"rgb(247,129,191)"
8,2020-08-24 11:54:52.321093,can_tapper18,2020-08-24 11:54:52.321093,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
8,2020-08-24 11:54:52.321093,can_tapper18,2020-08-24 11:54:52.604086,0.282993,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
8,2020-08-24 11:54:52.321093,can_tapper18,2020-08-24 11:54:53.812560,1.491467,Engine running command,Engine Status,status,"rgb(153,153,153)"
9,2020-08-24 13:27:41.495589,can_tapper18,2020-08-24 13:27:41.495589,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
9,2020-08-24 13:27:41.495589,can_tapper18,2020-08-24 13:27:41.867740,0.372151,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
9,2020-08-24 13:27:41.495589,can_tapper18,2020-08-24 13:27:42.899363,1.403774,Engine running command,Engine Status,status,"rgb(228,26,28)"
10,2020-08-24 13:30:23.383088,can_tapper18,2020-08-24 13:30:23.383088,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
10,2020-08-24 13:30:23.383088,can_tapper18,2020-08-24 13:30:23.714807,0.331719,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
10,2020-08-24 13:30:23.383088,can_tapper18,2020-08-24 13:30:24.850176,1.467088,Engine running command,Engine Status,status,"rgb(55,126,184)"
11,2020-08-26 07:47:41.125653,can_tapper18,2020-08-26 07:47:41.125653,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
11,2020-08-26 07:47:41.125653,can_tapper18,2020-08-26 07:47:35.938007,-5.187646,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
11,2020-08-26 07:47:41.125653,can_tapper18,2020-08-26 07:47:41.348502,0.222849,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
11,2020-08-26 07:47:41.125653,can_tapper18,2020-08-26 07:47:43.094705,1.969052,Engine running command,Engine Status,status,"rgb(77,175,74)"
12,2020-08-26 07:51:50.051277,can_tapper18,2020-08-26 07:51:50.051277,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
12,2020-08-26 07:51:50.051277,can_tapper18,2020-08-26 07:51:50.249107,0.19783,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
12,2020-08-26 07:51:50.051277,can_tapper18,2020-08-26 07:51:51.796632,1.745355,Engine running command,Engine Status,status,"rgb(152,78,163)"
13,2020-08-26 08:02:17.546111,can_tapper18,2020-08-26 08:02:17.546111,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
13,2020-08-26 08:02:17.546111,can_tapper18,2020-08-26 08:02:17.844079,0.297968,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
13,2020-08-26 08:02:17.546111,can_tapper18,2020-08-26 08:02:19.095794,1.549683,Engine running command,Engine Status,status,"rgb(255,127,0)"
14,2020-08-26 08:22:03.377705,can_tapper18,2020-08-26 08:22:03.377705,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2020-08-26 08:22:03.377705,can_tapper18,2020-08-26 08:22:03.711561,0.333856,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
14,2020-08-26 08:22:03.377705,can_tapper18,2020-08-26 08:22:05.249001,1.871296,Engine running command,Engine Status,status,"rgb(255,255,51)"
15,2020-08-26 09:06:51.091589,can_tapper18,2020-08-26 09:06:51.091589,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2020-08-26 09:06:51.091589,can_tapper18,2020-08-26 09:06:51.352768,0.261179,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
15,2020-08-26 09:06:51.091589,can_tapper18,2020-08-26 09:06:52.618912,1.527323,Engine running command,Engine Status,status,"rgb(166,86,40)"
16,2020-08-26 14:03:31.433502,can_tapper18,2020-08-26 14:03:31.433502,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2020-08-26 14:03:31.433502,can_tapper18,2020-08-26 14:03:31.811547,0.378045,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2020-08-26 14:03:31.433502,can_tapper18,2020-08-26 14:03:33.117810,1.684308,Engine running command,Engine Status,status,"rgb(247,129,191)"
17,2020-08-26 15:41:49.650119,can_tapper18,2020-08-26 15:41:49.650119,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2020-08-26 15:41:49.650119,can_tapper18,2020-08-26 15:41:50.049619,0.3995,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2020-08-26 15:41:49.650119,can_tapper18,2020-08-26 15:41:51.401875,1.751756,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2020-08-26 15:50:44.652217,can_tapper18,2020-08-26 15:50:44.652217,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2020-08-26 15:50:44.652217,can_tapper18,2020-08-26 15:50:42.543068,-2.109149,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2020-08-26 15:50:44.652217,can_tapper18,2020-08-26 15:50:46.167616,1.515399,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2020-08-26 16:19:11.037385,can_tapper18,2020-08-26 16:19:11.037385,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2020-08-26 16:19:11.037385,can_tapper18,2020-08-26 16:19:11.273716,0.236331,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2020-08-26 16:19:11.037385,can_tapper18,2020-08-26 16:19:12.534809,1.497424,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2020-08-26 16:47:06.811060,can_tapper18,2020-08-26 16:47:06.811060,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2020-08-26 16:47:06.811060,can_tapper18,2020-08-26 16:47:04.705684,-2.105376,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2020-08-26 16:47:06.811060,can_tapper18,2020-08-26 16:47:08.322053,1.510993,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2020-08-26 17:03:14.149580,can_tapper18,2020-08-26 17:03:14.149580,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2020-08-26 17:03:14.149580,can_tapper18,2020-08-26 17:03:14.372375,0.222795,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2020-08-26 17:03:14.149580,can_tapper18,2020-08-26 17:03:15.868911,1.719331,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2020-08-27 09:42:05.407996,can_tapper18,2020-08-27 09:42:05.407996,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2020-08-27 09:42:05.407996,can_tapper18,2020-08-27 09:42:05.723242,0.315246,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2020-08-27 09:42:05.407996,can_tapper18,2020-08-27 09:42:07.075572,1.667576,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2020-08-27 10:26:26.343419,can_tapper18,2020-08-27 10:26:26.343419,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2020-08-27 10:26:26.343419,can_tapper18,2020-08-27 10:26:24.038034,-2.305385,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2020-08-27 10:26:26.343419,can_tapper18,2020-08-27 10:26:28.013585,1.670166,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2020-08-27 14:00:52.874266,can_tapper18,2020-08-27 14:00:52.874266,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2020-08-27 14:00:52.874266,can_tapper18,2020-08-27 14:00:50.669266,-2.205,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2020-08-27 14:00:52.874266,can_tapper18,2020-08-27 14:00:54.488159,1.613893,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2020-08-27 14:24:54.582010,can_tapper18,2020-08-27 14:24:54.582010,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2020-08-27 14:24:54.582010,can_tapper18,2020-08-27 14:24:54.879878,0.297868,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2020-08-27 14:24:54.582010,can_tapper18,2020-08-27 14:24:56.361929,1.779919,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2020-08-31 15:10:06.464465,can_tapper18,2020-08-31 15:10:06.464465,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2020-08-31 15:10:06.464465,can_tapper18,2020-08-31 15:10:04.256388,-2.208077,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2020-08-31 15:10:06.464465,can_tapper18,2020-08-31 15:10:08.156479,1.692014,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2020-08-31 15:57:11.231124,can_tapper18,2020-08-31 15:57:11.231124,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2020-08-31 15:57:11.231124,can_tapper18,2020-08-31 15:57:09.127308,-2.103816,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2020-08-31 15:57:11.231124,can_tapper18,2020-08-31 15:57:12.980918,1.749794,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2020-08-31 16:23:12.044294,can_tapper18,2020-08-31 16:23:12.044294,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2020-08-31 16:23:12.044294,can_tapper18,2020-08-31 16:23:09.936826,-2.107468,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
