start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2020-08-21 10:10:24.956747,can_tapper18,"rgb(228,26,28)",PG1_est,125.0,114.0,117.0,8.799999999999999,90.0,125.0,-2.4313699694972697,1500,-35.019999999991406,-5.019999999991406,90.0,16.0,374.0,358.0,1.051698,0.00223463687150838,0.0030726256983240226,0.00223463687150838,synchronized_peak_current_voltage_drop,0.5400000000094636,1.0000000000001563,3.678623825607137,143.1932241351694,0.8330408918813828,5972,2.7027027027027026,1.010344213198417,21.6375,-14.486754966887418,125.0,2.048046,4,302,60.0,120.0,114.0,120.0,123.0,144.0,142.0,142.0,59.853289,119.975316,,2159,397,725,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
0,2020-08-21 10:10:24.956747,can_tapper18,"rgb(228,26,28)",PG2,124.0,112.0,117.0,9.67741935483871,78.00000000000004,125.0,-0.45577798034561035,1500,-35.019999999991406,-5.019999999991406,90.0,16.0,374.0,358.0,1.051698,0.001955307262569832,0.0033519553072625698,0.00223463687150838,synchronized_peak_current_voltage_drop,0.5400000000094636,1.0000000000001563,3.2620894576029285,143.17744624258532,0.8424645593499184,5972,1.4675052410901468,0.7523708588904853,21.6375,-14.486754966887418,125.0,2.048046,4,302,60.0,120.0,112.0,121.0,123.0,145.0,144.0,144.0,59.853289,119.975316,,2159,397,725,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
0,2020-08-21 10:10:24.956747,can_tapper18,"rgb(228,26,28)",PG3_est,125.0,109.0,116.0,12.8,90.0,126.0,-4.672855410157366,1500,-35.019999999991406,-5.019999999991406,95.0,16.0,374.0,358.0,1.051698,0.0025139664804469273,0.00446927374301676,0.002793296089385475,synchronized_peak_current_voltage_drop,0.5400000000094636,1.5200000000002376,2.892719705486028,143.6023008318192,0.7725806950985566,5972,1.8018018018018018,0.8270477091471959,21.6375,-14.486754966887418,125.0,2.048046,4,302,60.0,120.0,109.0,118.0,123.0,147.0,146.0,143.0,59.853289,119.975316,,2159,397,725,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
0,2020-08-21 10:10:24.956747,can_tapper18,"rgb(228,26,28)",PG4,125.0,109.0,116.0,12.8,90.0,126.0,-4.672855410157366,1500,-35.019999999991406,-5.019999999991406,95.0,16.0,374.0,358.0,1.051698,0.0025139664804469273,0.00446927374301676,0.002793296089385475,synchronized_peak_current_voltage_drop,0.5400000000094636,1.5200000000002376,2.892719705486028,143.6023008318192,0.7725806950985566,5972,1.8018018018018018,0.8270477091471959,21.6375,-14.486754966887418,125.0,2.048046,4,302,60.0,120.0,109.0,118.0,123.0,147.0,146.0,143.0,59.853289,119.975316,,2159,397,725,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
1,2020-08-21 10:30:12.248571,can_tapper18,"rgb(55,126,184)",PG1_est,123.0,102.0,118.0,17.073170731707318,68.33333333333339,124.0,0.10256893447518232,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,31.0,282.0,251.0,1.583627,0.00199203187250996,0.008366533864541833,0.002390438247011952,synchronized_peak_current_voltage_drop,0.5200000000094605,0.5000000000000782,2.27471676670449,141.74029756243084,0.7860361299167663,5973,11.11111111111111,1.2847352553264497,21.655,-29.095100864553313,152.0,2.086821,2,347,60.0,120.0,112.0,118.0,144.0,143.0,142.0,142.0,59.953923,119.998276,1187.291824,2160,567,776,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
1,2020-08-21 10:30:12.248571,can_tapper18,"rgb(55,126,184)",PG2,124.0,113.0,115.0,8.870967741935484,78.00000000000004,124.0,-8.843540243896139e-14,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,31.0,282.0,251.0,1.583627,0.0035856573705179283,0.004382470119521913,0.0035856573705179283,synchronized_peak_current_voltage_drop,0.600000000009473,1.0000000000001563,2.565174071178317,144.64081985934885,0.8821917585902406,5969,7.189542483660131,0.9921073597969571,21.655,-29.095100864553313,152.0,2.086821,2,347,60.0,120.0,113.0,118.0,144.0,141.0,145.0,144.0,59.953923,119.998276,1187.291824,2160,567,776,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
1,2020-08-21 10:30:12.248571,can_tapper18,"rgb(55,126,184)",PG3_est,124.0,111.0,117.0,10.483870967741936,78.00000000000004,124.0,-8.843540243896139e-14,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,31.0,282.0,251.0,1.583627,0.002788844621513944,0.0051792828685258965,0.002788844621513944,synchronized_peak_current_voltage_drop,0.7000000000094886,1.0000000000001563,2.27471676670449,145.84963797395753,0.8125951752894662,5964,2.7027027027027026,0.6319489735120639,21.655,-29.095100864553313,152.0,2.086821,2,347,60.0,120.0,114.0,120.0,145.0,145.0,147.0,146.0,59.953923,119.998276,1187.291824,2160,567,776,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
1,2020-08-21 10:30:12.248571,can_tapper18,"rgb(55,126,184)",PG4,124.0,111.0,117.0,10.483870967741936,78.00000000000004,124.0,-8.843540243896139e-14,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,31.0,282.0,251.0,1.583627,0.002788844621513944,0.0051792828685258965,0.002788844621513944,synchronized_peak_current_voltage_drop,0.7000000000094886,1.0000000000001563,2.27471676670449,145.84963797395753,0.8125951752894662,5964,2.7027027027027026,0.6319489735120639,21.655,-29.095100864553313,152.0,2.086821,2,347,60.0,120.0,114.0,120.0,145.0,145.0,147.0,146.0,59.953923,119.998276,1187.291824,2160,567,776,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
2,2020-08-21 10:42:07.774069,can_tapper18,"rgb(77,175,74)",PG1_est,123.0,102.0,112.0,17.073170731707318,68.33333333333339,123.0,-1.513751783889494,1500,-35.019999999991406,-5.019999999991406,68.33333333333339,34.0,377.0,343.0,1.029674,0.003206997084548105,0.006122448979591837,0.003206997084548105,synchronized_peak_current_voltage_drop,0.5400000000094636,0.5000000000000782,1.7887444673306678,141.724534900034,0.7973346211129482,5972,8.724832214765101,0.8558662559627783,18.755555555555553,-35.127167630057805,93.0,2.030912,5,346,60.0,120.0,112.0,121.0,145.0,142.0,142.0,142.0,59.914274,119.972565,715.525498,2159,564,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
2,2020-08-21 10:42:07.774069,can_tapper18,"rgb(77,175,74)",PG2,123.0,113.0,113.0,8.130081300813007,68.33333333333339,124.0,1.623974055099392,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,34.0,377.0,343.0,1.029674,0.0029154518950437317,0.0029154518950437317,0.003206997084548105,synchronized_peak_current_voltage_drop,0.5600000000094667,0.5000000000000782,2.27471676670449,144.3060676712314,0.8753832664019814,5971,10.06711409395973,0.9845969941384887,18.755555555555553,-35.127167630057805,93.0,2.030912,5,346,60.0,120.0,113.0,120.0,144.0,143.0,144.0,144.0,59.914274,119.972565,715.525498,2159,564,616,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-76_CP-14\20201103\can_Tapper18-08-21-10-06-50.pcap.gz
