start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
0,2025-11-05 12:00:45.646777,can_tapper32,"rgb(228,26,28)",532.0,492.0,536.0,7.518796992481203,100.0,100.0,9.82324019686355,1031,12.175,15.0,282.0,267.0,1.040525,-3.264705882352941,69.0,2.039448,0.011985018726591759,0.0149812734082397,0.01348314606741573,6.986027944111776,0.9665394887161771,1.5000000000002345,2.892719705486028,0.7239170859939565,23.645138,119.935264,,1725,348,482,60.0,120.0
1,2025-11-05 12:10:30.418556,can_tapper32,"rgb(55,126,184)",525.0,475.0,528.0,9.523809523809524,100.0,100.0,8.489072453343095,1183,12.2,12.0,460.0,448.0,0.445675,-6.774193548387097,20.0,2.444125,0.004241071428571429,0.011160714285714286,0.004910714285714286,8.94308943089431,1.2073895216075288,0.7600000000001188,2.27471676670449,0.28288835132736667,26.679802,93.157975,584.771779,1440,261,318,60.0,120.0
2,2025-11-05 12:18:54.949750,can_tapper32,"rgb(77,175,74)",517.0,489.0,521.0,5.415860735009671,100.0,100.0,6.193041038061985,1067,,12.0,332.0,320.0,0.923899,-6.282392026578073,7.0,2.0217,0.0071874999999999994,0.008749999999999999,0.0084375,3.6437246963562755,0.6598561026956593,0.5200000000000813,3.470356641605033,0.7438232927029746,24.345894,119.979295,504.531194,1734,333,344,60.0,120.0
3,2025-11-05 15:42:49.527114,can_tapper32,"rgb(152,78,163)",500.0,469.0,504.0,6.2,90.0,95.0,4.8282599236699415,1500,14.95,0.0,326.0,326.0,1.108647,-7.523676880222841,85.0,2.022722,0.008282208588957054,0.009509202453987729,0.009509202453987729,4.365904365904366,0.37110443647779406,0.5000000000000782,21.823431570026997,0.5215093359582381,38.867468,119.984072,12234.577364,1908,420,392,60.0,120.0
4,2025-11-06 14:28:07.729711,can_tapper32,"rgb(255,127,0)",496.0,446.0,500.0,10.080645161290322,78.00000000000004,90.0,4.764171006297339,1500,10.95,0.0,321.0,321.0,0.518475,-5.160256410256411,13.0,2.023274,0.009034267912772585,0.015576323987538943,0.010280373831775701,13.490364025695932,1.182375666824055,1.0000000000001563,2.892719705486028,0.5354804004916875,39.218232,119.907873,81918.202597,1911,388,484,60.0,120.0
5,2025-11-06 15:06:33.791293,can_tapper32,"rgb(255,255,51)",508.0,465.0,513.0,8.46456692913386,98.75,100.0,7.280598791375996,1500,11.466666666666667,18.0,484.0,466.0,1.053834,-13.139705882352942,140.0,2.054443,0.009227467811158798,0.009227467811158798,0.010300429184549357,3.9014373716632442,0.6328454620674636,1.0000000000001563,2.892719705486028,0.7634004818923876,59.944925,119.908499,2306.061582,2160,351,689,60.0,120.0
6,2025-11-06 15:16:07.076665,can_tapper32,"rgb(166,86,40)",526.0,468.0,555.0,11.02661596958175,100.0,100.0,78.05322580142153,1500,11.811904761904762,20.0,500.0,480.0,0.726798,-9.415032679738562,130.0,2.137025,0.006874999999999999,0.012083333333333333,0.011875,10.843373493975903,1.2506580152124558,1.740000000000272,1.7887444673306678,0.3130370302131297,59.901246,120.000219,573.285372,2160,443,842,60.0,120.0
7,2025-11-24 10:15:30.579548,can_tapper32,"rgb(247,129,191)",496.0,457.0,497.0,7.862903225806452,78.00000000000004,81.00000000000004,0.8317781474568982,1500,15.408333333333331,12.0,438.0,426.0,1.044856,-17.987730061349694,131.0,2.045931,0.004929577464788733,0.00915492957746479,0.00516431924882629,3.9337474120082816,0.4851457853073199,0.7600000000001188,2.7289468883321724,0.7915404663245362,59.784851,119.786082,1537163.502883,2157,439,837,60.0,120.0
8,2025-11-24 11:35:49.937666,can_tapper32,"rgb(153,153,153)",493.0,448.0,497.0,9.127789046653144,70.75000000000004,81.00000000000004,4.175015188895163,1500,15.55,0.0,292.0,292.0,1.192519,-26.229965156794425,13.0,2.385794,0.010273972602739725,0.015410958904109588,0.011643835616438357,5.590062111801243,0.6454338871313043,1.0000000000001563,2.0171482422437275,0.7881721543134081,59.815673,96.764071,4819.358118,1881,354,562,60.0,120.0
9,2025-11-26 11:26:37.741167,can_tapper32,"rgb(228,26,28)",497.0,447.0,500.0,10.06036217303823,81.00000000000004,90.0,1.0564449139753957,1500,16.857142857142858,12.5,326.0,313.5,1.05347,-15.29235880398671,23.0,2.153273,0.011802232854864434,0.015948963317384372,0.012759170653907498,5.544147843942505,1.2000555469748733,1.260000000000197,3.2620894576029285,0.5125155919674438,59.951505,119.923673,172247.803501,2160,387,710,60.0,120.0
