start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2025-11-05 12:00:45.646777,can_tapper32,"rgb(228,26,28)",PG1_est,134.0,125.0,127.0,6.7164179104477615,100.0,135.0,-8.258219621622692,1031,-25.619999999994626,-5.019999999991406,100.0,15.0,282.0,267.0,1.040525,0.0026217228464419473,0.0033707865168539327,0.00299625468164794,synchronized_peak_current_voltage_drop,0.5200000000094605,0.020000000000003126,4.148345232772487,142.2428753357793,0.7239170859939565,5973,6.986027944111776,1.833751939807998,12.175,-3.264705882352941,69.0,2.039448,3,306,60.0,120.0,125.0,129.0,132.0,140.0,141.0,143.0,23.645138,119.935264,,1725,348,482,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2025-11-05\can_tapper32-11-05-10-59-36.pcap.gz
0,2025-11-05 12:00:45.646777,can_tapper32,"rgb(228,26,28)",PG2,132.0,123.0,125.0,6.8181818181818175,100.0,133.0,-7.811851567319024,1031,-25.619999999994626,-5.019999999991406,100.0,15.0,282.0,267.0,1.040525,0.0026217228464419473,0.0033707865168539327,0.00299625468164794,synchronized_peak_current_voltage_drop,0.5400000000094636,1.0000000000001563,2.565174071178317,142.23428108668315,0.7443100667719855,5972,5.389221556886228,0.5222742653419423,12.175,-3.264705882352941,69.0,2.039448,3,306,60.0,120.0,123.0,127.0,130.0,144.0,143.0,142.0,23.645138,119.935264,,1725,348,482,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2025-11-05\can_tapper32-11-05-10-59-36.pcap.gz
0,2025-11-05 12:00:45.646777,can_tapper32,"rgb(228,26,28)",PG3_est,133.0,122.0,124.0,8.270676691729323,100.0,134.0,-9.82324019686355,1032,-25.63999999999463,-5.019999999991406,100.0,15.0,282.0,267.0,1.040525,0.0033707865168539327,0.004119850187265918,0.003745318352059925,synchronized_peak_current_voltage_drop,0.5200000000094605,1.5000000000002345,2.892719705486028,141.87509555433772,0.8774332403007423,5973,2.594810379241517,0.7550658748573841,12.175,-3.264705882352941,69.0,2.039448,3,306,60.0,120.0,122.0,126.0,130.0,141.0,142.0,142.0,23.645138,119.935264,,1725,348,482,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2025-11-05\can_tapper32-11-05-10-59-36.pcap.gz
0,2025-11-05 12:00:45.646777,can_tapper32,"rgb(228,26,28)",PG4,133.0,122.0,124.0,8.270676691729323,100.0,134.0,-9.82324019686355,1032,-25.63999999999463,-5.019999999991406,100.0,15.0,282.0,267.0,1.040525,0.0033707865168539327,0.004119850187265918,0.003745318352059925,synchronized_peak_current_voltage_drop,0.5200000000094605,1.5000000000002345,2.892719705486028,141.87509555433772,0.8774332403007423,5973,2.594810379241517,0.7550658748573841,12.175,-3.264705882352941,69.0,2.039448,3,306,60.0,120.0,122.0,126.0,130.0,141.0,142.0,142.0,23.645138,119.935264,,1725,348,482,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2025-11-05\can_tapper32-11-05-10-59-36.pcap.gz
1,2025-11-05 12:10:30.418556,can_tapper32,"rgb(55,126,184)",PG1_est,133.0,112.0,126.0,15.789473684210526,100.0,133.0,-6.8262013058956645,1183,-28.6599999999951,-5.019999999991406,100.0,12.0,460.0,448.0,0.445675,0.0015624999999999999,0.0046875,0.0015624999999999999,synchronized_peak_current_voltage_drop,0.4800000000094542,0.5000000000000782,2.27471676670449,139.56835242068868,0.37405972663015474,4731,8.94308943089431,1.4153005737332853,12.2,-6.774193548387097,20.0,2.444125,8,217,60.0,120.0,125.0,129.0,138.0,141.0,141.0,141.0,26.679802,93.157975,584.771779,1440,261,318,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-09-18.pcap.gz
1,2025-11-05 12:10:30.418556,can_tapper32,"rgb(55,126,184)",PG2,130.0,117.0,124.0,10.0,100.0,131.0,-6.253343572748818,1183,-28.6599999999951,-5.019999999991406,100.0,12.0,460.0,448.0,0.445675,0.0013392857142857143,0.0029017857142857144,0.0015624999999999999,synchronized_peak_current_voltage_drop,0.5000000000094573,0.7600000000001188,2.27471676670449,141.23621806488993,0.28288835132736667,4732,4.878048780487805,1.557007743413359,12.2,-6.774193548387097,20.0,2.444125,8,217,60.0,120.0,123.0,128.0,139.0,144.0,144.0,144.0,26.679802,93.157975,584.771779,1440,261,318,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-09-18.pcap.gz
1,2025-11-05 12:10:30.418556,can_tapper32,"rgb(55,126,184)",PG3_est,131.0,123.0,128.0,6.106870229007633,100.0,132.0,-8.489072453343095,1183,-28.6599999999951,-5.019999999991406,100.0,12.0,460.0,448.0,0.445675,0.0006696428571428571,0.0017857142857142859,0.0008928571428571429,synchronized_peak_current_voltage_drop,0.7400000000094948,0.7600000000001188,2.27471676670449,139.73562919688283,0.3038073085250622,4719,4.065040650406504,0.9286248846417355,12.2,-6.774193548387097,20.0,2.444125,8,217,60.0,120.0,123.0,128.0,143.0,141.0,141.0,142.0,26.679802,93.157975,584.771779,1440,261,318,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-09-18.pcap.gz
1,2025-11-05 12:10:30.418556,can_tapper32,"rgb(55,126,184)",PG4,131.0,123.0,128.0,6.106870229007633,100.0,132.0,-8.489072453343095,1183,-28.6599999999951,-5.019999999991406,100.0,12.0,460.0,448.0,0.445675,0.0006696428571428571,0.0017857142857142859,0.0008928571428571429,synchronized_peak_current_voltage_drop,0.7400000000094948,0.7600000000001188,2.27471676670449,139.73562919688283,0.3038073085250622,4719,4.065040650406504,0.9286248846417355,12.2,-6.774193548387097,20.0,2.444125,8,217,60.0,120.0,123.0,128.0,143.0,141.0,141.0,142.0,26.679802,93.157975,584.771779,1440,261,318,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-09-18.pcap.gz
2,2025-11-05 12:18:54.949750,can_tapper32,"rgb(77,175,74)",PG1_est,130.0,123.0,128.0,5.384615384615385,100.0,131.0,-5.903899097345076,1067,-26.33999999999474,-5.019999999991406,100.0,12.0,332.0,320.0,0.923899,0.000625,0.0021874999999999998,0.0009375,synchronized_peak_current_voltage_drop,1.0600000000095449,0.24000000000003752,3.2620894576029285,142.3912127265487,0.7447198613679684,5946,3.6437246963562755,1.060047488042391,,-6.282392026578073,7.0,2.0217,7,301,60.0,120.0,128.0,123.0,128.0,141.0,141.0,142.0,24.345894,119.979295,504.531194,1734,333,344,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-17-45.pcap.gz
2,2025-11-05 12:18:54.949750,can_tapper32,"rgb(77,175,74)",PG2,129.0,122.0,122.0,5.426356589147287,100.0,130.0,-6.193041038061985,1067,-26.33999999999474,-5.019999999991406,100.0,12.0,332.0,320.0,0.923899,0.0021874999999999998,0.0021874999999999998,0.0025,synchronized_peak_current_voltage_drop,0.8000000000095042,0.5200000000000813,2.892719705486028,143.79892449783472,0.7438232927029746,5959,1.6,0.5541786257155908,,-6.282392026578073,7.0,2.0217,7,301,60.0,120.0,122.0,125.0,127.0,145.0,145.0,144.0,24.345894,119.979295,504.531194,1734,333,344,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-49_GNGP-46\2026-07-10\2022-09-07\can_tapper32-11-05-11-17-45.pcap.gz
