start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
0,2025-11-05 12:30:17.330882,can_tapper30,2025-11-05 12:30:17.330882,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
0,2025-11-05 12:30:17.330882,can_tapper30,2025-11-05 12:30:19.171605,1.840723,Engine running command,Engine Status,status,"rgb(228,26,28)"
0,2025-11-05 12:30:17.330882,can_tapper30,2025-11-05 12:30:19.307732,1.97685,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
1,2025-11-05 12:33:27.143982,can_tapper30,2025-11-05 12:33:27.143982,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
1,2025-11-05 12:33:27.143982,can_tapper30,2025-11-05 12:33:28.839634,1.695652,Engine running command,Engine Status,status,"rgb(55,126,184)"
1,2025-11-05 12:33:27.143982,can_tapper30,2025-11-05 12:33:29.097632,1.95365,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
2,2026-02-24 13:38:46.840428,can_tapper30,2026-02-24 13:38:46.840428,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
2,2026-02-24 13:38:46.840428,can_tapper30,2026-02-24 13:38:48.294582,1.454154,Engine running command,Engine Status,status,"rgb(77,175,74)"
2,2026-02-24 13:38:46.840428,can_tapper30,2026-02-24 13:38:48.878478,2.03805,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
3,2026-03-02 13:32:31.511431,can_tapper30,2026-03-02 13:32:31.511431,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
3,2026-03-02 13:32:31.511431,can_tapper30,2026-03-02 13:32:33.212251,1.70082,Engine running command,Engine Status,status,"rgb(152,78,163)"
3,2026-03-02 13:32:31.511431,can_tapper30,2026-03-02 13:32:33.484404,1.972973,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
4,2026-03-02 15:27:46.041950,can_tapper30,2026-03-02 15:27:46.041950,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
4,2026-03-02 15:27:46.041950,can_tapper30,2026-03-02 15:27:47.732265,1.690315,Engine running command,Engine Status,status,"rgb(255,127,0)"
4,2026-03-02 15:27:46.041950,can_tapper30,2026-03-02 15:27:48.038927,1.996977,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
