start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2025-11-05 12:30:17.330882,can_tapper30,"rgb(228,26,28)",PG1_est,124.0,106.0,113.0,14.516129032258066,78.00000000000004,124.0,-4.3927486189985565,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,20.0,290.0,270.0,1.593917,0.004074074074074075,0.006666666666666667,0.004074074074074075,synchronized_peak_current_voltage_drop,0.7200000000094917,1.0000000000001563,2.892719705486028,143.95105569519296,0.269989535040849,5963,9.936575052854122,2.1040600231227815,10.866666666666667,-11.243055555555555,154.0,2.102599,2,288,60.0,120.0,111.0,115.0,125.0,147.0,149.0,148.0,59.945714,119.914774,,2160,381,492,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2025-11-05\can_tapper30-03-03-09-59-23.pcap.gz
0,2025-11-05 12:30:17.330882,can_tapper30,"rgb(228,26,28)",PG2,125.0,112.0,117.0,10.4,90.0,125.0,-5.005255557890359,1500,-35.019999999991406,-5.019999999991406,90.0,20.0,290.0,270.0,1.593917,0.0029629629629629632,0.004814814814814815,0.0029629629629629632,synchronized_peak_current_voltage_drop,0.7400000000094948,1.2400000000001938,2.27471676670449,136.74685852712258,0.48846104310329663,5962,6.013363028953229,0.5925754358737199,10.866666666666667,-11.243055555555555,154.0,2.102599,2,288,60.0,120.0,114.0,120.0,125.0,139.0,137.0,138.0,59.945714,119.914774,,2160,381,492,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2025-11-05\can_tapper30-03-03-09-59-23.pcap.gz
0,2025-11-05 12:30:17.330882,can_tapper30,"rgb(228,26,28)",PG3_est,124.0,112.0,116.0,9.67741935483871,78.00000000000004,125.0,-6.369149497398741,1500,-35.019999999991406,-5.019999999991406,90.0,20.0,290.0,270.0,1.593917,0.0029629629629629632,0.0044444444444444444,0.0033333333333333335,synchronized_peak_current_voltage_drop,0.4800000000094542,1.5000000000002345,2.892719705486028,142.7687782362416,0.31304637551407877,5975,5.2854122621564485,0.9420223554211365,10.866666666666667,-11.243055555555555,154.0,2.102599,2,288,60.0,120.0,114.0,120.0,123.0,145.0,147.0,146.0,59.945714,119.914774,,2160,381,492,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2025-11-05\can_tapper30-03-03-09-59-23.pcap.gz
0,2025-11-05 12:30:17.330882,can_tapper30,"rgb(228,26,28)",PG4,124.0,112.0,116.0,9.67741935483871,78.00000000000004,125.0,-6.369149497398741,1500,-35.019999999991406,-5.019999999991406,90.0,20.0,290.0,270.0,1.593917,0.0029629629629629632,0.0044444444444444444,0.0033333333333333335,synchronized_peak_current_voltage_drop,0.4800000000094542,1.5000000000002345,2.892719705486028,142.7687782362416,0.31304637551407877,5975,5.2854122621564485,0.9420223554211365,10.866666666666667,-11.243055555555555,154.0,2.102599,2,288,60.0,120.0,114.0,120.0,123.0,145.0,147.0,146.0,59.945714,119.914774,,2160,381,492,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2025-11-05\can_tapper30-03-03-09-59-23.pcap.gz
1,2025-11-05 12:33:27.143982,can_tapper30,"rgb(55,126,184)",PG1_est,127.0,119.0,131.0,6.299212598425196,100.0,127.0,-1.914406239313371,700,-18.99999999999359,-5.019999999991406,100.0,15.0,428.0,413.0,0.856731,,0.001937046004842615,,synchronized_peak_current_voltage_drop,0.9000000000095199,0.24000000000003752,119.99999999999996,114.95870036208446,0.33688445146332147,4755,6.720977596741344,1.4118601774467043,10.9125,-6.147826086956521,26.0,2.355431,7,230,60.0,120.0,119.0,124.0,131.0,150.0,149.0,131.0,17.002364,94.042418,189.8131,1335,253,283,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-08-59-24.pcap.gz
1,2025-11-05 12:33:27.143982,can_tapper30,"rgb(55,126,184)",PG2,128.0,119.0,124.0,7.03125,100.0,128.0,-8.027071775364446,700,-18.99999999999359,-5.019999999991406,100.0,15.0,428.0,413.0,0.856731,0.0009685230024213075,0.0021791767554479417,0.0009685230024213075,synchronized_peak_current_voltage_drop,0.9000000000095199,0.7400000000001157,1.7887444673306678,134.53877068975606,0.2362641377161765,4757,1.0183299389002036,0.5131648478798598,10.9125,-6.147826086956521,26.0,2.355431,7,230,60.0,120.0,119.0,125.0,133.0,137.0,137.0,132.0,17.002364,94.042418,189.8131,1335,253,283,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-08-59-24.pcap.gz
1,2025-11-05 12:33:27.143982,can_tapper30,"rgb(55,126,184)",PG3_est,127.0,118.0,118.0,7.086614173228346,100.0,128.0,-5.3791876176695434e-14,699,-18.979999999993588,-5.019999999991406,100.0,15.0,428.0,413.0,0.856731,0.0021791767554479417,0.0021791767554479417,0.002421307506053269,synchronized_peak_current_voltage_drop,0.6400000000094792,0.7600000000001188,119.99999999999996,119.24682949795059,0.28898168859584583,4770,3.869653767820774,0.7581002069361941,10.9125,-6.147826086956521,26.0,2.355431,7,230,60.0,120.0,118.0,125.0,135.0,147.0,147.0,132.0,17.002364,94.042418,189.8131,1335,253,283,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-08-59-24.pcap.gz
1,2025-11-05 12:33:27.143982,can_tapper30,"rgb(55,126,184)",PG4,127.0,118.0,118.0,7.086614173228346,100.0,128.0,-5.3791876176695434e-14,699,-18.979999999993588,-5.019999999991406,100.0,15.0,428.0,413.0,0.856731,0.0021791767554479417,0.0021791767554479417,0.002421307506053269,synchronized_peak_current_voltage_drop,0.6400000000094792,0.7600000000001188,119.99999999999996,119.24682949795059,0.28898168859584583,4770,3.869653767820774,0.7581002069361941,10.9125,-6.147826086956521,26.0,2.355431,7,230,60.0,120.0,118.0,125.0,135.0,147.0,147.0,132.0,17.002364,94.042418,189.8131,1335,253,283,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-08-59-24.pcap.gz
2,2026-02-24 13:38:46.840428,can_tapper30,"rgb(77,175,74)",PG1_est,123.0,100.0,112.0,18.69918699186992,68.33333333333339,124.0,-0.9676804300799733,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,18.0,432.0,414.0,1.101073,0.0026570048309178746,0.005555555555555555,0.002898550724637681,synchronized_peak_current_voltage_drop,0.5400000000094636,1.0200000000001594,2.565174071178317,147.85422111856718,0.8000500492314628,5972,9.706546275395034,1.2126342275434068,10.008333333333335,-27.55128205128205,40.0,2.098573,3,312,60.0,120.0,112.0,120.0,145.0,149.0,149.0,148.0,59.911745,119.990505,9594319.696446,2160,443,578,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-12-59-24.pcap.gz
2,2026-02-24 13:38:46.840428,can_tapper30,"rgb(77,175,74)",PG2,123.0,111.0,114.0,9.75609756097561,68.33333333333339,124.0,-1.3363205939198848,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,18.0,432.0,414.0,1.101073,0.002173913043478261,0.002898550724637681,0.0024154589371980675,synchronized_peak_current_voltage_drop,0.5800000000094698,1.0000000000001563,2.0171482422437275,137.3478588389521,0.6848540579265926,5970,11.060948081264108,1.0839416936592623,10.008333333333335,-27.55128205128205,40.0,2.098573,3,312,60.0,120.0,111.0,120.0,142.0,135.0,136.0,137.0,59.911745,119.990505,9594319.696446,2160,443,578,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-57_GNGP-50\2026-05-01\2022-09-06\can_tapper30-03-03-12-59-24.pcap.gz
