start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2020-03-03 08:59:39.166892,can_tapper15,"rgb(228,26,28)",PG1_est,128.0,100.0,126.0,21.875,100.0,126.0,49.12203699264889,637,-17.739999999993394,-5.019999999991406,95.0,11.0,475.0,464.0,0.825232,0.00043103448275862074,0.00603448275862069,,synchronized_peak_current_voltage_drop,1.1600000000095605,0.0800000000000125,119.99999999999996,128.2901221702815,0.009051188651431175,5941,25.925925925925927,3.821299093324344,6.419658119658119,3.9173871277617676,119.0,2.327886,23,2082,60.0,120.0,126.0,126.0,126.0,126.0,108.0,109.0,15.755778,119.981067,,12832,2265,2628,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\can_Tapper15-03-03-08-59-37.pcap.gz
0,2020-03-03 08:59:39.166892,can_tapper15,"rgb(228,26,28)",PG2,126.5,118.0,125.0,6.719367588932807,97.50000000000004,124.0,66.93394903264635,637,-17.739999999993394,-5.019999999991406,78.00000000000004,11.0,475.0,464.0,0.825232,0.0003232758620689655,0.001831896551724138,,synchronized_peak_current_voltage_drop,0.920000000009523,0.0800000000000125,13.796534727134544,136.25993402803317,0.03731835782212822,5953,12.592592592592593,2.4076455319177517,6.419658119658119,3.9173871277617676,119.0,2.327886,23,2082,60.0,120.0,123.0,123.0,123.0,123.0,140.0,139.0,15.755778,119.981067,,12832,2265,2628,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\can_Tapper15-03-03-08-59-37.pcap.gz
0,2020-03-03 08:59:39.166892,can_tapper15,"rgb(228,26,28)",PG3_est,126.0,119.0,124.0,5.555555555555555,95.0,124.0,69.42239840277549,637,-17.739999999993394,-5.019999999991406,78.00000000000004,11.0,475.0,464.0,0.825232,0.00043103448275862074,0.0015086206896551724,,synchronized_peak_current_voltage_drop,0.6800000000094855,0.0800000000000125,2.892719705486028,136.35844228502967,0.008117264782523614,5965,11.11111111111111,2.246036892656585,6.419658119658119,3.9173871277617676,119.0,2.327886,23,2082,60.0,120.0,124.0,124.0,124.0,124.0,150.0,149.0,15.755778,119.981067,,12832,2265,2628,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\can_Tapper15-03-03-08-59-37.pcap.gz
0,2020-03-03 08:59:39.166892,can_tapper15,"rgb(228,26,28)",PG4,126.0,119.0,124.0,5.555555555555555,95.0,124.0,69.42239840277549,637,-17.739999999993394,-5.019999999991406,78.00000000000004,11.0,475.0,464.0,0.825232,0.00043103448275862074,0.0015086206896551724,,synchronized_peak_current_voltage_drop,0.6800000000094855,0.0800000000000125,2.892719705486028,136.35844228502967,0.008117264782523614,5965,11.11111111111111,2.246036892656585,6.419658119658119,3.9173871277617676,119.0,2.327886,23,2082,60.0,120.0,124.0,124.0,124.0,124.0,150.0,149.0,15.755778,119.981067,,12832,2265,2628,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\can_Tapper15-03-03-08-59-37.pcap.gz
1,2020-03-03 10:21:54.837632,can_tapper15,"rgb(55,126,184)",PG1_est,125.5,87.0,143.0,30.677290836653388,92.50000000000004,126.0,1.9271475231765682,1500,-35.019999999991406,-5.019999999991406,95.0,8.0,284.0,276.0,1.405918,,0.01394927536231884,,synchronized_peak_current_voltage_drop,1.4200000000096011,0.06000000000000938,74.20329583699333,126.24179932947523,0.003622999286703621,5928,31.764705882352942,3.56577973093959,9.539090909090909,-7.195348837209302,12.0,2.001531,27,1290,60.0,120.0,135.0,132.0,108.0,111.0,111.0,111.0,59.935637,119.997604,4935.67074,10793,1907,2868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20240716\can_Tapper15-03-03-09-59-23.pcap.gz
1,2020-03-03 10:21:54.837632,can_tapper15,"rgb(55,126,184)",PG2,125.0,112.0,143.0,10.4,90.0,125.0,-1.3023116899159801,1500,-35.019999999991406,-5.019999999991406,90.0,8.0,284.0,276.0,1.405918,,0.004710144927536232,,synchronized_peak_current_voltage_drop,1.1800000000095636,0.0800000000000125,1.5862030873085784,132.28198294660544,0.010697156903244132,5940,12.156862745098039,1.5624334041063952,9.539090909090909,-7.195348837209302,12.0,2.001531,27,1290,60.0,120.0,116.0,119.0,143.0,140.0,140.0,140.0,59.935637,119.997604,4935.67074,10793,1907,2868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20240716\can_Tapper15-03-03-09-59-23.pcap.gz
1,2020-03-03 10:21:54.837632,can_tapper15,"rgb(55,126,184)",PG3_est,124.5,112.0,140.0,10.040160642570282,83.74999999999993,124.0,-0.059297804132053614,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,8.0,284.0,276.0,1.405918,,0.004528985507246377,,synchronized_peak_current_voltage_drop,0.9400000000095261,0.0800000000000125,1.5862030873085784,131.74986287546417,0.01326570654897441,5952,9.803921568627452,1.3985624493159199,9.539090909090909,-7.195348837209302,12.0,2.001531,27,1290,60.0,120.0,112.0,121.0,145.0,140.0,141.0,142.0,59.935637,119.997604,4935.67074,10793,1907,2868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20240716\can_Tapper15-03-03-09-59-23.pcap.gz
1,2020-03-03 10:21:54.837632,can_tapper15,"rgb(55,126,184)",PG4,124.5,112.0,140.0,10.040160642570282,83.74999999999993,124.0,-0.059297804132053614,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,8.0,284.0,276.0,1.405918,,0.004528985507246377,,synchronized_peak_current_voltage_drop,0.9400000000095261,0.0800000000000125,1.5862030873085784,131.74986287546417,0.01326570654897441,5952,9.803921568627452,1.3985624493159199,9.539090909090909,-7.195348837209302,12.0,2.001531,27,1290,60.0,120.0,112.0,121.0,145.0,140.0,141.0,142.0,59.935637,119.997604,4935.67074,10793,1907,2868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20240716\can_Tapper15-03-03-09-59-23.pcap.gz
2,2020-03-03 11:44:36.716817,can_tapper15,"rgb(77,175,74)",PG1_est,124.5,99.0,139.0,20.481927710843372,83.74999999999993,124.0,-5.0088644483836315,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,1.5,499.0,497.5,0.871479,,0.0051256281407035175,,synchronized_peak_current_voltage_drop,1.0400000000095417,0.06000000000000938,2.892719705486028,135.18079308474654,0.007514106232278661,5947,20.92130518234165,5.277975168118446,10.273333333333333,-9.690080428954424,10.0,2.090709,36,1865,60.0,120.0,146.0,146.0,146.0,146.0,146.0,108.0,59.980143,119.999418,4961.879185,15114,2851,2631,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\20230713_nog_op USB\can_Tapper15-03-03-10-59-24.pcap.gz
2,2020-03-03 11:44:36.716817,can_tapper15,"rgb(77,175,74)",PG2,124.0,110.0,110.0,11.29032258064516,78.00000000000004,124.0,-0.5276357900598764,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,1.5,499.0,497.5,0.871479,0.0028140703517587936,0.0028140703517587936,0.0028140703517587936,synchronized_peak_current_voltage_drop,0.8800000000095167,0.020000000000003126,119.99999999999996,133.1422289360297,0.0037646007950381533,5955,19.65811965811966,3.463187788999446,10.273333333333333,-9.690080428954424,10.0,2.090709,36,1865,60.0,120.0,140.0,140.0,140.0,140.0,140.0,140.0,59.980143,119.999418,4961.879185,15114,2851,2631,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20250814\20230713_nog_op USB\can_Tapper15-03-03-10-59-24.pcap.gz
