start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
25,2020-03-04 01:46:28.751042,can_tapper15,2020-03-04 01:46:26.441145,-2.309897,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2020-03-04 01:46:28.751042,can_tapper15,2020-03-04 01:46:30.223616,1.472574,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2020-03-04 01:46:28.751042,can_tapper15,2020-03-04 01:46:28.751042,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2020-03-04 01:46:28.751042,can_tapper15,2020-03-04 01:46:26.441145,-2.309897,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2020-03-04 01:46:28.751042,can_tapper15,2020-03-04 01:46:30.223616,1.472574,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:06:01.957818,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:05:59.851962,-2.105856,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:06:03.576492,1.618674,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:06:01.957818,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:05:59.851962,-2.105856,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2020-03-04 03:06:01.957818,can_tapper15,2020-03-04 03:06:03.576492,1.618674,Engine running command,Engine Status,status,"rgb(55,126,184)"
29,2020-03-04 03:30:18.893923,can_tapper15,2020-03-04 03:30:18.893923,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2020-03-04 03:30:18.893923,can_tapper15,2020-03-04 03:30:13.559754,-5.334169,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2020-03-04 03:30:18.893923,can_tapper15,2020-03-04 03:30:16.865142,-2.028781,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2020-03-04 03:30:18.893923,can_tapper15,2020-03-04 03:30:20.609880,1.715957,Engine running command,Engine Status,status,"rgb(77,175,74)"
30,2020-03-04 05:35:21.826177,can_tapper15,2020-03-04 05:35:21.826177,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2020-03-04 05:35:21.826177,can_tapper15,2020-03-04 05:35:19.511305,-2.314872,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2020-03-04 05:35:21.826177,can_tapper15,2020-03-04 05:35:23.047303,1.221126,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:05.848939,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:03.735678,-2.113261,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:07.361862,1.512923,Engine running command,Engine Status,status,"rgb(255,127,0)"
32,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:05.848939,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:03.735678,-2.113261,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2020-03-04 07:06:05.848939,can_tapper15,2020-03-04 07:06:07.361862,1.512923,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:05.501073,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:03.392903,-2.10817,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:06.964646,1.463573,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:05.501073,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:03.392903,-2.10817,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2020-03-04 10:03:05.501073,can_tapper15,2020-03-04 10:03:06.964646,1.463573,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2020-03-04 10:28:29.740632,can_tapper15,2020-03-04 10:28:29.740632,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2020-03-04 10:28:29.740632,can_tapper15,2020-03-04 10:28:27.532411,-2.208221,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2020-03-04 10:28:29.740632,can_tapper15,2020-03-04 10:28:31.237765,1.497133,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2020-03-04 10:38:36.560909,can_tapper15,2020-03-04 10:38:36.560909,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2020-03-04 10:38:36.560909,can_tapper15,2020-03-04 10:38:34.253715,-2.307194,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2020-03-04 10:38:36.560909,can_tapper15,2020-03-04 10:38:37.990867,1.429958,Engine running command,Engine Status,status,"rgb(228,26,28)"
36,2020-03-04 10:38:36.560909,can_tapper15,2020-03-04 10:39:41.499720,64.938811,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2020-03-04 10:38:36.560909,can_tapper15,2020-03-04 10:39:45.249520,68.688611,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2020-03-04 10:39:43.705597,can_tapper15,2020-03-04 10:39:43.705597,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2020-03-04 10:39:43.705597,can_tapper15,2020-03-04 10:39:41.499720,-2.205877,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2020-03-04 10:39:43.705597,can_tapper15,2020-03-04 10:39:45.249520,1.543923,Engine running command,Engine Status,status,"rgb(55,126,184)"
38,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:03.054643,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:00.750257,-2.304386,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
38,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:04.369876,1.315233,Engine running command,Engine Status,status,"rgb(77,175,74)"
39,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:03.054643,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:00.750257,-2.304386,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
39,2020-03-04 13:29:03.054643,can_tapper15,2020-03-04 13:29:04.369876,1.315233,Engine running command,Engine Status,status,"rgb(152,78,163)"
40,2020-03-04 14:36:04.724679,can_tapper15,2020-03-04 14:36:04.724679,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2020-03-04 14:36:04.724679,can_tapper15,2020-03-04 14:36:02.705161,-2.019518,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2020-03-04 14:36:04.724679,can_tapper15,2020-03-04 14:36:06.445112,1.720433,Engine running command,Engine Status,status,"rgb(255,127,0)"
41,2020-03-04 15:38:33.710547,can_tapper15,2020-03-04 15:38:33.710547,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2020-03-04 15:38:33.710547,can_tapper15,2020-03-04 15:38:31.604814,-2.105733,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
41,2020-03-04 15:38:33.710547,can_tapper15,2020-03-04 15:38:34.966458,1.255911,Engine running command,Engine Status,status,"rgb(255,255,51)"
42,2020-03-04 16:43:46.323355,can_tapper15,2020-03-04 16:43:46.323355,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2020-03-04 16:43:46.323355,can_tapper15,2020-03-04 16:43:44.596177,-1.727178,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
42,2020-03-04 16:43:46.323355,can_tapper15,2020-03-04 16:43:47.835541,1.512186,Engine running command,Engine Status,status,"rgb(166,86,40)"
43,2020-03-04 16:52:53.707407,can_tapper15,2020-03-04 16:52:53.707407,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2020-03-04 16:52:53.707407,can_tapper15,2020-03-04 16:52:51.497317,-2.21009,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2020-03-04 16:52:53.707407,can_tapper15,2020-03-04 16:52:57.903167,4.19576,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2020-03-04 16:52:53.707407,can_tapper15,2020-03-04 16:53:01.636697,7.92929,Engine running command,Engine Status,status,"rgb(247,129,191)"
44,2020-03-04 16:53:00.109981,can_tapper15,2020-03-04 16:53:00.109981,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2020-03-04 16:53:00.109981,can_tapper15,2020-03-04 16:52:51.497317,-8.612664,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2020-03-04 16:53:00.109981,can_tapper15,2020-03-04 16:52:57.903167,-2.206814,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2020-03-04 16:53:00.109981,can_tapper15,2020-03-04 16:53:01.636697,1.526716,Engine running command,Engine Status,status,"rgb(153,153,153)"
45,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:36.818458,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:37.066760,0.248302,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
45,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:38.404460,1.586002,Engine running command,Engine Status,status,"rgb(228,26,28)"
46,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:36.818458,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:37.066760,0.248302,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
46,2020-03-04 17:58:36.818458,can_tapper15,2020-03-04 17:58:38.404460,1.586002,Engine running command,Engine Status,status,"rgb(55,126,184)"
47,2020-03-04 21:12:52.008759,can_tapper15,2020-03-04 21:12:52.008759,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2020-03-04 21:12:52.008759,can_tapper15,2020-03-04 21:12:49.702264,-2.306495,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
47,2020-03-04 21:12:52.008759,can_tapper15,2020-03-04 21:12:53.238409,1.22965,Engine running command,Engine Status,status,"rgb(77,175,74)"
48,2020-08-31 09:56:52.145716,can_tapper15,2020-08-31 09:56:52.145716,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2020-08-31 09:56:52.145716,can_tapper15,2020-08-31 09:56:52.457691,0.311975,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2020-08-31 09:56:52.145716,can_tapper15,2020-08-31 09:56:53.557082,1.411366,Engine running command,Engine Status,status,"rgb(152,78,163)"
49,2020-08-31 12:55:55.435906,can_tapper15,2020-08-31 12:55:55.435906,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2020-08-31 12:55:55.435906,can_tapper15,2020-08-31 12:55:55.741913,0.306007,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2020-08-31 12:55:55.435906,can_tapper15,2020-08-31 12:55:56.874237,1.438331,Engine running command,Engine Status,status,"rgb(255,127,0)"
49,2020-08-31 12:55:55.435906,can_tapper15,2020-08-31 12:57:38.017556,102.58165,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2020-08-31 12:55:55.435906,can_tapper15,2020-08-31 12:57:40.515375,105.079469,Engine running command,Engine Status,status,"rgb(255,127,0)"
50,2020-08-31 12:57:38.969538,can_tapper15,2020-08-31 12:57:38.969538,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
50,2020-08-31 12:57:38.969538,can_tapper15,2020-08-31 12:57:38.017556,-0.951982,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
50,2020-08-31 12:57:38.969538,can_tapper15,2020-08-31 12:57:40.515375,1.545837,Engine running command,Engine Status,status,"rgb(255,255,51)"
51,2020-08-31 13:20:39.026932,can_tapper15,2020-08-31 13:20:39.026932,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
51,2020-08-31 13:20:39.026932,can_tapper15,2020-08-31 13:20:39.345900,0.318968,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
