start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2021-12-14 08:17:36.075181,can_tapper12,"rgb(228,26,28)",PG1_est,122.0,120.0,120.0,1.639344262295082,60.0,121.0,11.041092283751215,494,-14.879999999992947,-5.019999999991406,52.857142857142826,0.0,56.0,56.0,0.616262,0.0035714285714285718,0.0035714285714285718,0.0017857142857142859,synchronized_peak_current_voltage_drop,0.5000000000094573,0.020000000000003126,15.558206486264643,141.66361622719245,0.9644050759063798,5974,17.073170731707318,8.29539226462122,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,120.0,121.0,122.0,132.0,138.0,141.0,12.906279,119.924222,,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
0,2021-12-14 08:17:36.075181,can_tapper12,"rgb(228,26,28)",PG2,115.0,74.0,74.0,35.65217391304348,40.0,117.0,-26.20318367088427,494,-14.879999999992947,-5.019999999991406,40.0,0.0,56.0,56.0,0.616262,0.0732142857142857,0.0732142857142857,0.07678571428571428,synchronized_peak_current_voltage_drop,0.5000000000094573,1.7600000000002751,2.27471676670449,146.27514827765808,0.7879853635648466,5974,27.804878048780488,16.19902027070502,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,91.0,105.0,114.0,155.0,148.0,145.0,12.906279,119.924222,,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
0,2021-12-14 08:17:36.075181,can_tapper12,"rgb(228,26,28)",PG3_est,125.0,108.0,108.0,13.600000000000001,90.0,125.0,-13.627360189327305,495,-14.89999999999295,-5.019999999991406,90.0,0.0,56.0,56.0,0.616262,0.030357142857142857,0.030357142857142857,0.030357142857142857,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5200000000002376,3.2620894576029285,148.99216427144196,0.918566075949672,5974,5.365853658536586,3.951814003041899,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,114.0,117.0,124.0,149.0,149.0,149.0,12.906279,119.924222,,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
0,2021-12-14 08:17:36.075181,can_tapper12,"rgb(228,26,28)",PG4,125.0,108.0,108.0,13.600000000000001,90.0,125.0,-13.627360189327305,495,-14.89999999999295,-5.019999999991406,90.0,0.0,56.0,56.0,0.616262,0.030357142857142857,0.030357142857142857,0.030357142857142857,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5200000000002376,3.2620894576029285,148.99216427144196,0.918566075949672,5974,5.365853658536586,3.951814003041899,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,114.0,117.0,124.0,149.0,149.0,149.0,12.906279,119.924222,,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
1,2021-12-14 08:17:36.075181,can_tapper12,"rgb(55,126,184)",PG1_est,122.0,120.0,120.0,1.639344262295082,60.0,121.0,11.041092283751215,494,-14.879999999992947,-5.019999999991406,52.857142857142826,0.0,56.0,56.0,0.616262,0.0035714285714285718,0.0035714285714285718,0.0017857142857142859,synchronized_peak_current_voltage_drop,0.5000000000094573,0.020000000000003126,15.558206486264643,141.66361622719245,0.9644050759063798,5974,17.073170731707318,8.29539226462122,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,120.0,121.0,122.0,132.0,138.0,141.0,12.906279,119.924222,0.0,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-14-08-17-23.pcap.gz
1,2021-12-14 08:17:36.075181,can_tapper12,"rgb(55,126,184)",PG2,115.0,74.0,74.0,35.65217391304348,40.0,117.0,-26.20318367088427,494,-14.879999999992947,-5.019999999991406,40.0,0.0,56.0,56.0,0.616262,0.0732142857142857,0.0732142857142857,0.07678571428571428,synchronized_peak_current_voltage_drop,0.5000000000094573,1.7600000000002751,2.27471676670449,146.27514827765808,0.7879853635648466,5974,27.804878048780488,16.19902027070502,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,91.0,105.0,114.0,155.0,148.0,145.0,12.906279,119.924222,0.0,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-14-08-17-23.pcap.gz
1,2021-12-14 08:17:36.075181,can_tapper12,"rgb(55,126,184)",PG3_est,125.0,108.0,108.0,13.600000000000001,90.0,125.0,-13.627360189327305,495,-14.89999999999295,-5.019999999991406,90.0,0.0,56.0,56.0,0.616262,0.030357142857142857,0.030357142857142857,0.030357142857142857,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5200000000002376,3.2620894576029285,148.99216427144196,0.918566075949672,5974,5.365853658536586,3.951814003041899,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,114.0,117.0,124.0,149.0,149.0,149.0,12.906279,119.924222,0.0,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-14-08-17-23.pcap.gz
1,2021-12-14 08:17:36.075181,can_tapper12,"rgb(55,126,184)",PG4,125.0,108.0,108.0,13.600000000000001,90.0,125.0,-13.627360189327305,495,-14.89999999999295,-5.019999999991406,90.0,0.0,56.0,56.0,0.616262,0.030357142857142857,0.030357142857142857,0.030357142857142857,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5200000000002376,3.2620894576029285,148.99216427144196,0.918566075949672,5974,5.365853658536586,3.951814003041899,6.875,-34.493975903614455,-7.0,,12,498,60.0,120.0,114.0,117.0,124.0,149.0,149.0,149.0,12.906279,119.924222,0.0,3192,544,660,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-14-08-17-23.pcap.gz
2,2021-12-14 08:31:17.620369,can_tapper12,"rgb(77,175,74)",PG1_est,124.0,103.0,128.0,16.93548387096774,78.00000000000004,142.0,-50.82969370207787,1500,-35.019999999991406,-5.019999999991406,100.0,23.0,283.0,260.0,1.361744,,0.008076923076923077,0.005384615384615384,synchronized_peak_current_voltage_drop,0.8000000000095042,0.12000000000001876,119.99999999999996,119.54052801643473,0.16137805819566498,5156,37.34335839598997,12.829666675992003,7.1833333333333345,-35.203821656050955,35.0,2.361075,10,314,60.0,120.0,137.0,110.0,123.0,125.0,128.0,122.0,59.842393,102.040807,821.545188,3886,630,752,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
2,2021-12-14 08:31:17.620369,can_tapper12,"rgb(77,175,74)",PG2,115.0,68.0,68.0,40.869565217391305,40.0,143.0,-102.7405523291182,1500,-35.019999999991406,-5.019999999991406,100.0,23.0,283.0,260.0,1.361744,0.018076923076923077,0.018076923076923077,0.028846153846153848,synchronized_peak_current_voltage_drop,0.920000000009523,3.000000000000469,83.67827294507173,85.42026028658427,0.48115283619258364,5156,35.69739952718676,15.427375278740863,7.1833333333333345,-35.203821656050955,35.0,2.361075,10,314,60.0,120.0,68.0,107.0,159.0,160.0,158.0,114.0,59.842393,102.040807,821.545188,3886,630,752,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-14-08-17-23.pcap.gz
