start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
25,2021-12-28 10:43:34.660309,can_tapper12,2021-12-28 10:42:34.660309,2021-12-28 10:45:34.660309,17.72,7.091294,119.971951,0.0,3054,648,902,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-10-43-27.pcap.gz
26,2021-12-28 10:57:56.466054,can_tapper12,2021-12-28 10:56:56.466054,2021-12-28 10:59:56.466054,16.89166666666667,59.861331,119.78925,861.805745,3378,646,962,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-10-57-38.pcap.gz
27,2021-12-28 10:57:56.466054,can_tapper12,2021-12-28 10:56:56.466054,2021-12-28 10:59:56.466054,16.89166666666667,59.861331,119.78925,0.0,3378,646,962,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-10-57-38.pcap.gz
28,2021-12-28 11:03:28.295712,can_tapper12,2021-12-28 11:02:28.295712,2021-12-28 11:05:28.295712,16.78333333333333,49.859265,119.979815,331.829658,4080,700,1400,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
29,2021-12-28 11:03:28.295712,can_tapper12,2021-12-28 11:02:28.295712,2021-12-28 11:05:28.295712,16.78333333333333,49.859265,119.979815,0.0,4080,700,1400,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
30,2021-12-28 11:27:11.505351,can_tapper12,2021-12-28 11:26:11.505351,2021-12-28 11:29:11.505351,16.085,59.950554,119.914945,1423.209639,4318,818,1003,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
31,2021-12-28 11:27:11.505351,can_tapper12,2021-12-28 11:26:11.505351,2021-12-28 11:29:11.505351,16.085,59.950554,119.914945,0.0,4318,818,1003,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
32,2021-12-28 11:27:45.720153,can_tapper12,2021-12-28 11:26:45.720153,2021-12-28 11:29:45.720153,16.05,59.9068,119.969052,34.214802,4318,848,1237,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
33,2021-12-28 11:27:45.720153,can_tapper12,2021-12-28 11:26:45.720153,2021-12-28 11:29:45.720153,16.05,59.9068,119.969052,0.0,4318,848,1237,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
34,2021-12-28 11:28:54.549078,can_tapper12,2021-12-28 11:27:54.549078,2021-12-28 11:30:54.549078,16.175,59.9683,119.917649,68.828925,4318,890,1422,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
35,2021-12-28 11:28:54.549078,can_tapper12,2021-12-28 11:27:54.549078,2021-12-28 11:30:54.549078,16.175,59.9683,119.917649,0.0,4318,890,1422,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
36,2021-12-28 11:35:39.715205,can_tapper12,2021-12-28 11:34:39.715205,2021-12-28 11:37:39.715205,16.05,59.983802,119.918173,405.166127,4320,888,1124,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
37,2021-12-28 11:35:39.715205,can_tapper12,2021-12-28 11:34:39.715205,2021-12-28 11:37:39.715205,16.05,59.983802,119.918173,0.0,4320,888,1124,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
38,2021-12-28 11:48:05.163353,can_tapper12,2021-12-28 11:47:05.163353,2021-12-28 11:50:05.163353,16.15833333333333,59.925849,119.99504,745.448148,4318,828,1716,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
39,2021-12-28 11:48:05.163353,can_tapper12,2021-12-28 11:47:05.163353,2021-12-28 11:50:05.163353,16.15833333333333,59.925849,119.99504,0.0,4318,828,1716,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
40,2021-12-28 12:02:16.636348,can_tapper12,2021-12-28 12:01:16.636348,2021-12-28 12:04:16.636348,15.69142857142857,59.91605,119.973999,851.472995,4240,688,946,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-11-02-38.pcap.gz
41,2021-12-28 12:02:16.636348,can_tapper12,2021-12-28 12:01:16.636348,2021-12-28 12:04:16.636348,15.69142857142857,59.91605,119.973999,0.0,4240,688,946,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-11-02-38.pcap.gz
42,2021-12-28 12:05:06.851487,can_tapper12,2021-12-28 12:04:06.851487,2021-12-28 12:07:06.851487,15.843333333333334,59.990984,119.949284,170.215139,4318,714,990,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-28-12-02-38.pcap.gz
43,2021-12-28 12:05:06.851487,can_tapper12,2021-12-28 12:04:06.851487,2021-12-28 12:07:06.851487,15.843333333333334,59.990984,119.949284,0.0,4318,714,990,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-28-12-02-38.pcap.gz
44,2021-12-29 14:09:35.315527,can_tapper12,2021-12-29 14:08:35.315527,2021-12-29 14:11:35.315527,17.85,29.727605,119.870477,93868.46404,3594,776,1330,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-12-29-14-09-05.pcap.gz
45,2021-12-29 14:09:35.315527,can_tapper12,2021-12-29 14:08:35.315527,2021-12-29 14:11:35.315527,17.85,29.727605,119.870477,0.0,3594,776,1330,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-12-29-14-09-05.pcap.gz
46,2022-01-06 09:39:46.165138,can_tapper12,2022-01-06 09:38:46.165138,2022-01-06 09:41:46.165138,17.316666666666666,39.270357,119.85049,675010.849611,3822,764,1416,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-06-09-39-06.pcap.gz
47,2022-01-06 09:39:46.165138,can_tapper12,2022-01-06 09:38:46.165138,2022-01-06 09:41:46.165138,17.316666666666666,39.270357,119.85049,0.0,3822,764,1416,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-06-09-39-06.pcap.gz
48,2022-01-06 13:29:50.056964,can_tapper12,2022-01-06 13:28:50.056964,2022-01-06 13:31:50.056964,17.25,17.157869,119.968044,13803.891826,3294,762,922,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-06-13-29-32.pcap.gz
49,2022-01-06 13:29:50.056964,can_tapper12,2022-01-06 13:28:50.056964,2022-01-06 13:31:50.056964,17.25,17.157869,119.968044,0.0,3294,762,922,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-06-13-29-32.pcap.gz
50,2022-01-06 14:05:14.611506,can_tapper12,2022-01-06 14:04:14.611506,2022-01-06 14:07:14.611506,14.66,59.984373,119.920824,2124.554542,4316,880,1680,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-06-13-29-32.pcap.gz
51,2022-01-06 14:05:14.611506,can_tapper12,2022-01-06 14:04:14.611506,2022-01-06 14:07:14.611506,14.66,59.984373,119.920824,0.0,4316,880,1680,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-06-13-29-32.pcap.gz
52,2022-01-13 11:47:41.098926,can_tapper12,2022-01-13 11:46:41.098926,2022-01-13 11:49:41.098926,1.25,22.760773,119.823406,596546.48742,3426,782,1122,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-13-11-47-18.pcap.gz
53,2022-01-13 11:47:41.098926,can_tapper12,2022-01-13 11:46:41.098926,2022-01-13 11:49:41.098926,1.25,22.760773,119.823406,0.0,3426,782,1122,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-13-11-47-18.pcap.gz
54,2022-01-20 09:03:34.882644,can_tapper12,2022-01-20 09:02:34.882644,2022-01-20 09:05:34.882644,2.2916666666666665,14.210564,119.875924,594953.783718,3222,710,876,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-20-09-03-20.pcap.gz
55,2022-01-20 09:03:34.882644,can_tapper12,2022-01-20 09:02:34.882644,2022-01-20 09:05:34.882644,2.2916666666666665,14.210564,119.875924,0.0,3222,710,876,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-20-09-03-20.pcap.gz
56,2022-01-25 11:39:09.026367,can_tapper12,2022-01-25 11:38:09.026367,2022-01-25 11:41:09.026367,2.525,59.864951,119.933332,441334.143723,4316,882,932,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-25-11-12-55.pcap.gz
57,2022-01-25 11:39:09.026367,can_tapper12,2022-01-25 11:38:09.026367,2022-01-25 11:41:09.026367,2.525,59.864951,119.933332,0.0,4316,882,932,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-25-11-12-55.pcap.gz
58,2022-01-25 12:35:55.661564,can_tapper12,2022-01-25 12:34:55.661564,2022-01-25 12:37:55.661564,2.966666666666667,59.970973,119.869247,3406.635197,4318,992,1036,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-25-12-12-55.pcap.gz
59,2022-01-25 12:35:55.661564,can_tapper12,2022-01-25 12:34:55.661564,2022-01-25 12:37:55.661564,2.966666666666667,59.970973,119.869247,0.0,4318,992,1036,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-25-12-12-55.pcap.gz
60,2022-01-26 07:47:22.645710,can_tapper12,2022-01-26 07:46:22.645710,2022-01-26 07:49:22.645710,3.35,30.737329,119.847458,69086.984146,3618,762,865,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-26-07-46-51.pcap.gz
61,2022-01-26 07:47:22.645710,can_tapper12,2022-01-26 07:46:22.645710,2022-01-26 07:49:22.645710,3.35,30.737329,119.847458,0.0,3618,762,865,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-26-07-46-51.pcap.gz
62,2022-01-26 09:14:28.856923,can_tapper12,2022-01-26 09:13:28.856923,2022-01-26 09:16:28.856923,4.4642857142857135,59.894975,119.989774,5226.211213,4318,928,1035,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-26-08-46-51.pcap.gz
63,2022-01-26 09:14:28.856923,can_tapper12,2022-01-26 09:13:28.856923,2022-01-26 09:16:28.856923,4.4642857142857135,59.894975,119.989774,0.0,4318,928,1035,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-26-08-46-51.pcap.gz
64,2022-01-27 07:57:31.578628,can_tapper12,2022-01-27 07:56:31.578628,2022-01-27 07:59:31.578628,4.65,4.745916,119.85059,81782.721705,2994,628,944,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-27-07-57-26.pcap.gz
65,2022-01-27 07:57:31.578628,can_tapper12,2022-01-27 07:56:31.578628,2022-01-27 07:59:31.578628,4.65,4.745916,119.85059,0.0,2994,628,944,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-27-07-57-26.pcap.gz
66,2022-01-27 09:41:44.446270,can_tapper12,2022-01-27 09:40:44.446270,2022-01-27 09:43:44.446270,5.716666666666667,59.975909,119.967653,6252.867642,4320,930,827,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-27-08-57-26.pcap.gz
67,2022-01-27 09:41:44.446270,can_tapper12,2022-01-27 09:40:44.446270,2022-01-27 09:43:44.446270,5.716666666666667,59.975909,119.967653,0.0,4320,930,827,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-27-08-57-26.pcap.gz
68,2022-01-27 10:29:27.977188,can_tapper12,2022-01-27 10:28:27.977188,2022-01-27 10:31:27.977188,7.033333333333333,11.808652,96.016018,2863.530918,2592,522,650,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-01-27-10-29-15.pcap.gz
69,2022-01-27 10:29:27.977188,can_tapper12,2022-01-27 10:28:27.977188,2022-01-27 10:31:27.977188,7.033333333333333,11.808652,96.016018,0.0,2592,522,650,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-01-27-10-29-15.pcap.gz
70,2022-03-14 08:48:46.963280,can_tapper12,2022-03-14 08:47:46.963280,2022-03-14 08:50:46.963280,10.258333333333335,50.567013,119.987071,3968358.986092,4094,766,896,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-14-08-47-56.pcap.gz
71,2022-03-14 08:48:46.963280,can_tapper12,2022-03-14 08:47:46.963280,2022-03-14 08:50:46.963280,10.258333333333335,50.567013,119.987071,0.0,4094,766,896,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-14-08-47-56.pcap.gz
72,2022-03-14 09:51:03.866291,can_tapper12,2022-03-14 09:50:03.866291,2022-03-14 09:53:03.866291,10.225,59.953646,119.924698,3736.903011,4320,752,1074,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-14-09-47-56.pcap.gz
73,2022-03-14 09:51:03.866291,can_tapper12,2022-03-14 09:50:03.866291,2022-03-14 09:53:03.866291,10.225,59.953646,119.924698,0.0,4320,752,1074,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-14-09-47-56.pcap.gz
74,2022-03-14 09:51:54.700216,can_tapper12,2022-03-14 09:50:54.700216,2022-03-14 09:53:54.700216,10.225,59.963149,119.85985,50.833925,4316,894,1320,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-14-09-47-56.pcap.gz
75,2022-03-14 09:51:54.700216,can_tapper12,2022-03-14 09:50:54.700216,2022-03-14 09:53:54.700216,10.225,59.963149,119.85985,0.0,4316,894,1320,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-14-09-47-56.pcap.gz
76,2022-03-14 10:16:26.270570,can_tapper12,2022-03-14 10:15:26.270570,2022-03-14 10:18:26.270570,10.441666666666666,15.608717,119.970199,1471.570354,3258,718,1012,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-14-10-16-10.pcap.gz
77,2022-03-14 10:16:26.270570,can_tapper12,2022-03-14 10:15:26.270570,2022-03-14 10:18:26.270570,10.441666666666666,15.608717,119.970199,0.0,3258,718,1012,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-14-10-16-10.pcap.gz
78,2022-03-14 10:53:16.530187,can_tapper12,2022-03-14 10:52:16.530187,2022-03-14 10:55:16.530187,9.35,59.95613,119.946425,2210.259617,4318,1122,1034,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-14-10-16-10.pcap.gz
79,2022-03-14 10:53:16.530187,can_tapper12,2022-03-14 10:52:16.530187,2022-03-14 10:55:16.530187,9.35,59.95613,119.946425,0.0,4318,1122,1034,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-14-10-16-10.pcap.gz
80,2022-03-15 08:33:34.907053,can_tapper12,2022-03-15 08:32:34.907053,2022-03-15 08:35:34.907053,9.615,59.974867,119.913509,78018.376866,4320,832,1220,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-15-08-27-58.pcap.gz
81,2022-03-15 08:33:34.907053,can_tapper12,2022-03-15 08:32:34.907053,2022-03-15 08:35:34.907053,9.615,59.974867,119.913509,0.0,4320,832,1220,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-15-08-27-58.pcap.gz
82,2022-03-15 08:40:47.076275,can_tapper12,2022-03-15 08:39:47.076275,2022-03-15 08:42:47.076275,9.55,8.7458,119.836972,432.169222,3088,668,910,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\TEMP\data Chris Rijsdijk\can_Tapper12-03-15-08-40-38.pcap.gz
83,2022-03-15 08:40:47.076275,can_tapper12,2022-03-15 08:39:47.076275,2022-03-15 08:42:47.076275,9.55,8.7458,119.836972,0.0,3088,668,910,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-15_CP-33\20220322\can_Tapper12-03-15-08-40-38.pcap.gz
