start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
26,2022-09-14 13:14:46.528857,can_tapper15,2022-09-14 13:13:46.528857,2022-09-14 13:16:46.528857,17.05,59.944618,119.974782,173007.4054,2160,430,537,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-14-12-42-24.pcap.gz
27,2022-09-15 14:25:24.890309,can_tapper15,2022-09-15 14:24:24.890309,2022-09-15 14:27:24.890309,15.48333333333333,59.87228,119.987651,90638.361452,2159,469,678,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-15-13-30-46.pcap.gz
28,2022-09-19 09:13:17.640875,can_tapper15,2022-09-19 09:12:17.640875,2022-09-19 09:15:17.640875,9.475,0.889637,119.948136,326872.750566,1452,304,326,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-19-09-13-16.pcap.gz
29,2022-09-19 15:26:05.760813,can_tapper15,2022-09-19 15:25:05.760813,2022-09-19 15:28:05.760813,13.180000000000001,59.7919,119.846473,22368.119938,2157,473,675,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-19-14-38-01.pcap.gz
30,2022-09-20 10:41:03.282333,can_tapper15,2022-09-20 10:40:03.282333,2022-09-20 10:43:03.282333,13.725,59.783651,119.884424,69297.52152,2157,440,819,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-20-10-31-48.pcap.gz
31,2022-09-20 12:08:37.641110,can_tapper15,2022-09-20 12:07:37.641110,2022-09-20 12:10:37.641110,14.783333333333331,59.930198,119.981104,5254.358777,2159,407,432,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-20-11-31-48.pcap.gz
32,2022-09-20 15:32:26.634381,can_tapper15,2022-09-20 15:31:26.634381,2022-09-20 15:34:26.634381,16.32,59.901875,119.995452,12228.993271,2160,408,541,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-20-15-26-03.pcap.gz
33,2022-09-20 15:49:51.407135,can_tapper15,2022-09-20 15:48:51.407135,2022-09-20 15:51:51.407135,16.835,59.969911,119.96641,1044.772754,2160,224,405,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-20-15-26-03.pcap.gz
34,2022-09-20 16:01:48.841056,can_tapper15,2022-09-20 16:00:48.841056,2022-09-20 16:03:48.841056,14.783333333333335,59.8318,119.814826,717.433921,2157,378,515,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-20-15-26-03.pcap.gz
35,2022-09-21 07:25:06.446286,can_tapper15,2022-09-21 07:24:06.446286,2022-09-21 07:27:06.446286,16.125,59.99503,119.89595,55397.60523,2158,391,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-21-06-43-23.pcap.gz
36,2022-09-21 07:38:41.185439,can_tapper15,2022-09-21 07:37:41.185439,2022-09-21 07:40:41.185439,16.175,59.880338,119.769238,814.739153,2157,402,495,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-21-06-43-23.pcap.gz
37,2022-09-21 09:53:48.811277,can_tapper15,2022-09-21 09:52:48.811277,2022-09-21 09:55:48.811277,15.408333333333331,59.987899,119.941798,8107.625838,2159,359,417,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-21-09-43-23.pcap.gz
38,2022-09-21 11:37:56.742046,can_tapper15,2022-09-21 11:36:56.742046,2022-09-21 11:39:56.742046,18.866666666666667,59.97085,119.925852,6247.930769,2158,381,457,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-21-10-43-23.pcap.gz
39,2022-09-21 16:33:07.320432,can_tapper15,2022-09-21 16:32:07.320432,2022-09-21 16:35:07.320432,17.925,59.803153,119.84172,17710.578386,2157,415,501,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-21-15-43-23.pcap.gz
40,2022-09-22 06:47:16.725352,can_tapper15,2022-09-22 06:46:16.725352,2022-09-22 06:49:16.725352,15.925,10.761102,119.821225,51249.40492,1569,306,396,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-06-47-05.pcap.gz
41,2022-09-22 09:19:58.018085,can_tapper15,2022-09-22 09:18:58.018085,2022-09-22 09:21:58.018085,14.9,59.9731,119.990225,9161.292733,2159,455,722,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-08-47-05.pcap.gz
42,2022-09-22 10:47:50.705165,can_tapper15,2022-09-22 10:46:50.705165,2022-09-22 10:49:50.705165,18.875,59.919408,119.930032,5272.68708,2158,399,724,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-10-47-05.pcap.gz
43,2022-09-22 13:17:40.791463,can_tapper15,2022-09-22 13:16:40.791463,2022-09-22 13:19:40.791463,19.95,59.907626,119.957441,8990.086298,2158,400,603,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-12-47-05.pcap.gz
44,2022-09-22 13:56:54.010200,can_tapper15,2022-09-22 13:55:54.010200,2022-09-22 13:58:54.010200,22.3,59.869121,119.810403,2353.218737,2157,349,569,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-13-47-05.pcap.gz
45,2022-09-22 14:46:40.424879,can_tapper15,2022-09-22 14:45:40.424879,2022-09-22 14:48:40.424879,,59.894186,119.994938,2986.414679,2160,318,389,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-22-13-47-05.pcap.gz
46,2022-09-23 10:08:55.881704,can_tapper15,2022-09-23 10:07:55.881704,2022-09-23 10:10:55.881704,16.551666666666666,59.959895,119.948382,69735.456825,2160,435,555,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-23-09-27-59.pcap.gz
47,2022-09-23 10:53:31.912497,can_tapper15,2022-09-23 10:52:31.912497,2022-09-23 10:55:31.912497,16.69166666666667,3.05557,119.809219,2676.030793,1476,317,402,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-23-10-53-28.pcap.gz
48,2022-09-23 11:12:32.440000,can_tapper15,2022-09-23 11:11:32.440000,2022-09-23 11:14:32.440000,16.55,35.220578,119.933475,1140.527503,1863,367,349,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-23-11-11-57.pcap.gz
49,2022-09-26 09:25:13.556536,can_tapper15,2022-09-26 09:24:13.556536,2022-09-26 09:27:13.556536,11.738333333333333,59.767142,119.893255,252761.116536,2157,543,552,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20220927\can_Tapper15-09-26-09-22-33.pcap.gz
50,2022-09-27 08:32:44.793191,can_tapper15,2022-09-27 08:31:44.793191,2022-09-27 08:34:44.793191,11.816666666666666,59.767749,119.872556,83251.236655,2157,459,621,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-27-08-30-04.pcap.gz
51,2022-09-28 12:23:09.440911,can_tapper15,2022-09-28 12:22:09.440911,2022-09-28 12:25:09.440911,9.825,8.413726,119.951425,100224.64772,1542,349,516,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-28-12-23-00.pcap.gz
52,2022-09-28 13:03:30.540820,can_tapper15,2022-09-28 13:02:30.540820,2022-09-28 13:05:30.540820,10.216666666666665,4.051302,119.781952,2421.099909,1488,338,472,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-28-13-03-26.pcap.gz
53,2022-09-28 13:16:40.728016,can_tapper15,2022-09-28 13:15:40.728016,2022-09-28 13:18:40.728016,10.3625,59.907923,73.906602,790.187196,1606,221,206,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-28-13-03-26.pcap.gz
54,2022-09-28 13:18:45.045431,can_tapper15,2022-09-28 13:17:45.045431,2022-09-28 13:20:45.045431,8.85,59.910789,119.798091,124.317415,1573,310,368,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-28-13-18-43.pcap.gz
55,2022-09-29 14:28:53.853746,can_tapper15,2022-09-29 14:27:53.853746,2022-09-29 14:30:53.853746,8.633333333333333,59.86942,119.996199,90608.808315,2159,451,449,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-09-29-14-27-39.pcap.gz
56,2022-10-07 11:38:57.519567,can_tapper15,2022-10-07 11:37:57.519567,2022-10-07 11:40:57.519567,9.7,8.400474,119.927179,681003.665821,1542,288,480,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-07-11-38-48.pcap.gz
57,2022-10-11 14:39:52.474937,can_tapper15,2022-10-11 14:38:52.474937,2022-10-11 14:41:52.474937,9.3,59.966754,119.931719,356454.95537,2160,451,327,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-11-14-36-42.pcap.gz
58,2022-10-12 09:21:29.330305,can_tapper15,2022-10-12 09:20:29.330305,2022-10-12 09:23:29.330305,8.775,1.607221,119.99404,67296.855368,1461,372,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-12-09-21-27.pcap.gz
59,2022-10-13 13:43:33.961961,can_tapper15,2022-10-13 13:42:33.961961,2022-10-13 13:45:33.961961,12.9,59.906167,119.933587,102124.631656,2158,401,505,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-13-13-06-41.pcap.gz
60,2022-10-26 13:00:18.180770,can_tapper15,2022-10-26 12:59:18.180770,2022-10-26 13:02:18.180770,13.225,59.453594,119.96709,1120604.218809,2154,439,538,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-26-12-59-18.pcap.gz
61,2022-10-26 13:18:00.986212,can_tapper15,2022-10-26 13:17:00.986212,2022-10-26 13:20:00.986212,13.576666666666668,59.907831,119.987792,1062.805442,2159,421,361,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-10-26-12-59-18.pcap.gz
62,2022-11-01 10:32:07.621818,can_tapper15,2022-11-01 10:31:07.621818,2022-11-01 10:34:07.621818,14.0,32.526685,119.858001,508446.635606,3660,718,634,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-01-10-31-34.pcap.gz
63,2022-11-01 10:32:07.621818,can_tapper15,2022-11-01 10:31:07.621818,2022-11-01 10:34:07.621818,14.0,32.526685,119.858001,0.0,3660,718,634,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-01-10-31-34.pcap.gz
64,2022-11-01 11:53:32.846050,can_tapper15,2022-11-01 11:52:32.846050,2022-11-01 11:55:32.846050,14.15,59.991,119.921326,4885.224232,2158,412,396,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-01-11-31-34.pcap.gz
65,2022-11-03 20:21:23.919907,can_tapper15,2022-11-03 20:20:23.919907,2022-11-03 20:23:23.919907,9.45,50.819385,119.998621,203271.073857,4102,680,950,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-03-20-20-32.pcap.gz
66,2022-11-03 20:21:23.919907,can_tapper15,2022-11-03 20:20:23.919907,2022-11-03 20:23:23.919907,9.45,50.819385,119.998621,0.0,4102,680,950,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-03-20-20-32.pcap.gz
67,2022-11-04 09:49:37.301675,can_tapper15,2022-11-04 09:48:37.301675,2022-11-04 09:51:37.301675,9.966666666666667,55.356274,119.990326,48493.381768,2106,374,251,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-04-09-48-41.pcap.gz
68,2022-11-04 15:06:10.468256,can_tapper15,2022-11-04 15:05:10.468256,2022-11-04 15:08:10.468256,8.425,59.939376,119.969424,18993.166581,2159,380,870,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-04-14-49-55.pcap.gz
69,2022-11-05 08:10:35.842213,can_tapper15,2022-11-05 08:09:35.842213,2022-11-05 08:12:35.842213,7.125,59.905501,119.995348,61465.373957,2159,504,315,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-05-07-56-49.pcap.gz
70,2022-11-05 16:02:28.814905,can_tapper15,2022-11-05 16:01:28.814905,2022-11-05 16:04:28.814905,9.4,59.938801,119.974718,28312.972692,2160,381,478,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-05-15-56-50.pcap.gz
71,2022-11-06 13:01:37.531780,can_tapper15,2022-11-06 13:00:37.531780,2022-11-06 13:03:37.531780,7.25,59.968696,119.950855,75548.716875,2160,399,579,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-06-12-25-40.pcap.gz
72,2022-11-06 15:12:38.844048,can_tapper15,2022-11-06 15:11:38.844048,2022-11-06 15:14:38.844048,9.516666666666666,59.774167,119.878188,7861.312268,2157,394,561,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-06-14-25-40.pcap.gz
73,2022-11-07 09:42:53.982316,can_tapper15,2022-11-07 09:41:53.982316,2022-11-07 09:44:53.982316,6.475,0.202236,119.820668,66615.138268,1437,290,427,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-07-09-42-53.pcap.gz
74,2022-11-07 12:55:54.536789,can_tapper15,2022-11-07 12:54:54.536789,2022-11-07 12:57:54.536789,7.175,59.967748,119.893552,11580.554473,2158,322,502,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-07-12-42-53.pcap.gz
75,2022-11-08 07:47:18.189616,can_tapper15,2022-11-08 07:46:18.189616,2022-11-08 07:49:18.189616,7.425,0.747169,119.834658,67883.652827,1449,291,358,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-08-07-47-17.pcap.gz
76,2022-11-08 13:22:27.141762,can_tapper15,2022-11-08 13:21:27.141762,2022-11-08 13:24:27.141762,9.066666666666666,59.920239,119.993955,20108.952146,2159,382,393,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-08-12-47-17.pcap.gz
77,2022-11-10 07:52:41.884052,can_tapper15,2022-11-10 07:51:41.884052,2022-11-10 07:54:41.884052,7.325,6.706078,119.876702,153014.74229,1521,320,450,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-10-07-52-34.pcap.gz
78,2022-11-10 09:03:56.612318,can_tapper15,2022-11-10 09:02:56.612318,2022-11-10 09:05:56.612318,8.633333333333335,59.909031,119.979366,4274.728266,2158,476,433,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-10-08-52-34.pcap.gz
79,2022-11-10 13:50:48.085456,can_tapper15,2022-11-10 13:49:48.085456,2022-11-10 13:52:48.085456,10.405,59.9029,119.996092,17211.473138,2160,434,618,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-10-13-27-39.pcap.gz
80,2022-11-10 16:50:44.499889,can_tapper15,2022-11-10 16:49:44.499889,2022-11-10 16:52:44.499889,10.975,25.424915,119.955758,10796.414433,1746,338,507,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-10-16-50-18.pcap.gz
81,2022-11-11 08:41:18.223646,can_tapper15,2022-11-11 08:40:18.223646,2022-11-11 08:43:18.223646,,1.757652,119.846251,57033.723757,1461,330,286,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-11-08-41-16.pcap.gz
82,2022-11-14 08:16:47.308185,can_tapper15,2022-11-14 08:15:47.308185,2022-11-14 08:18:47.308185,5.775,10.85687,119.981809,257729.084539,1572,385,350,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-14-08-16-36.pcap.gz
83,2022-11-18 17:56:04.903451,can_tapper15,2022-11-18 17:55:04.903451,2022-11-18 17:58:04.903451,6.25,40.412913,95.42293,380357.595266,1632,344,243,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-18-17-55-24.pcap.gz
84,2022-11-18 17:58:39.705372,can_tapper15,2022-11-18 17:57:39.705372,2022-11-18 18:00:39.705372,6.2,59.905696,119.827717,154.801921,1515,385,372,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-18-17-58-34.pcap.gz
85,2022-11-22 10:55:03.531645,can_tapper15,2022-11-22 10:54:03.531645,2022-11-22 10:57:03.531645,5.501666666666667,59.83547,119.90675,320183.826273,2116,459,805,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-22-10-41-57.pcap.gz
86,2022-11-23 08:11:19.006408,can_tapper15,2022-11-23 08:10:19.006408,2022-11-23 08:13:19.006408,5.35,1.058903,119.768205,76575.474763,1452,291,360,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-23-08-11-17.pcap.gz
87,2022-11-23 09:02:18.641596,can_tapper15,2022-11-23 09:01:18.641596,2022-11-23 09:04:18.641596,7.359999999999999,59.909202,119.984904,3059.635188,2158,411,379,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-19_CP-36\20221124\can_Tapper15-11-23-08-11-17.pcap.gz
