start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
10,2026-03-06 14:39:28.138702,can_tapper34,2026-03-06 14:38:28.138702,2026-03-06 14:41:28.138702,16.21666666666667,59.863823,119.979426,4164.652144,2158,333,625,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-16-59-23.pcap.gz
11,2026-03-06 15:00:06.074121,can_tapper34,2026-03-06 14:59:06.074121,2026-03-06 15:02:06.074121,16.55,59.890101,119.924824,1237.935419,2158,321,498,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-16-59-23.pcap.gz
12,2026-03-17 14:10:01.258615,can_tapper34,2026-03-17 14:09:01.258615,2026-03-17 14:12:01.258615,11.525,59.950911,119.852452,947395.184494,2158,268,439,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-11-59-24.pcap.gz
13,2026-04-13 21:43:58.585730,can_tapper34,2026-04-13 21:42:58.585730,2026-04-13 21:45:58.585730,17.933333333333334,59.895575,119.946621,2360037.327115,2159,376,451,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-21-59-23.pcap.gz
14,2026-04-13 22:43:28.336369,can_tapper34,2026-04-13 22:42:28.336369,2026-04-13 22:45:28.336369,17.025,59.949832,119.924574,3569.750639,2159,316,730,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-22-59-23.pcap.gz
15,2026-04-13 23:27:04.727007,can_tapper34,2026-04-13 23:26:04.727007,2026-04-13 23:29:04.727007,16.98857142857143,59.921724,119.996831,2616.390638,2159,349,579,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-23-59-23.pcap.gz
16,2026-04-13 23:31:14.878233,can_tapper34,2026-04-13 23:30:14.878233,2026-04-13 23:33:14.878233,16.961666666666666,59.925184,119.971198,250.151226,2159,409,638,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-03-23-59-23.pcap.gz
17,2026-04-14 04:51:35.124696,can_tapper34,2026-04-14 04:50:35.124696,2026-04-14 04:53:35.124696,14.39166666666667,59.986726,119.9954,19220.246463,2159,368,734,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-04-04-59-23.pcap.gz
18,2026-04-14 05:26:32.969686,can_tapper34,2026-04-14 05:25:32.969686,2026-04-14 05:28:32.969686,15.163333333333332,59.905781,119.967962,2097.84499,2159,321,583,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-04-05-59-23.pcap.gz
19,2026-04-14 09:50:04.418649,can_tapper34,2026-04-14 09:49:04.418649,2026-04-14 09:52:04.418649,14.733333333333334,59.96,119.979319,15811.448963,2160,373,571,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-04-09-59-23.pcap.gz
20,2026-04-14 10:52:38.954695,can_tapper34,2026-04-14 10:51:38.954695,2026-04-14 10:54:38.954695,15.575,59.997998,119.9014,3754.536046,2159,354,433,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-62_GNGP-56\2026-05-01\2022-09-06\can_tapper34-03-04-10-59-23.pcap.gz
