start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
12,2026-03-17 14:10:01.258615,can_tapper34,2026-03-17 14:09:59.348299,-1.910316,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
12,2026-03-17 14:10:01.258615,can_tapper34,2026-03-17 14:10:02.663817,1.405202,Engine running command,Engine Status,status,"rgb(152,78,163)"
13,2026-04-13 21:43:58.585730,can_tapper34,2026-04-13 21:43:58.585730,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
13,2026-04-13 21:43:58.585730,can_tapper34,2026-04-13 21:43:56.481218,-2.104512,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
13,2026-04-13 21:43:58.585730,can_tapper34,2026-04-13 21:44:00.120899,1.535169,Engine running command,Engine Status,status,"rgb(255,127,0)"
14,2026-04-13 22:43:28.336369,can_tapper34,2026-04-13 22:43:28.336369,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2026-04-13 22:43:28.336369,can_tapper34,2026-04-13 22:43:26.228813,-2.107556,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
14,2026-04-13 22:43:28.336369,can_tapper34,2026-04-13 22:43:29.749919,1.41355,Engine running command,Engine Status,status,"rgb(255,255,51)"
15,2026-04-13 23:27:04.727007,can_tapper34,2026-04-13 23:27:04.727007,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2026-04-13 23:27:04.727007,can_tapper34,2026-04-13 23:27:02.820532,-1.906475,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
15,2026-04-13 23:27:04.727007,can_tapper34,2026-04-13 23:27:06.179357,1.45235,Engine running command,Engine Status,status,"rgb(166,86,40)"
16,2026-04-13 23:31:14.878233,can_tapper34,2026-04-13 23:31:14.878233,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2026-04-13 23:31:14.878233,can_tapper34,2026-04-13 23:31:12.773631,-2.104602,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2026-04-13 23:31:14.878233,can_tapper34,2026-04-13 23:31:16.335373,1.45714,Engine running command,Engine Status,status,"rgb(247,129,191)"
17,2026-04-14 04:51:35.124696,can_tapper34,2026-04-14 04:51:35.124696,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2026-04-14 04:51:35.124696,can_tapper34,2026-04-14 04:51:33.116725,-2.007971,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2026-04-14 04:51:35.124696,can_tapper34,2026-04-14 04:51:36.673527,1.548831,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2026-04-14 05:26:32.969686,can_tapper34,2026-04-14 05:26:32.969686,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2026-04-14 05:26:32.969686,can_tapper34,2026-04-14 05:26:30.864468,-2.105218,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2026-04-14 05:26:32.969686,can_tapper34,2026-04-14 05:26:34.552802,1.583116,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2026-04-14 09:50:04.418649,can_tapper34,2026-04-14 09:50:04.418649,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2026-04-14 09:50:04.418649,can_tapper34,2026-04-14 09:50:02.314775,-2.103874,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2026-04-14 09:50:04.418649,can_tapper34,2026-04-14 09:50:06.107823,1.689174,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2026-04-14 10:52:38.954695,can_tapper34,2026-04-14 10:52:38.954695,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2026-04-14 10:52:38.954695,can_tapper34,2026-04-14 10:52:36.945770,-2.008925,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2026-04-14 10:52:38.954695,can_tapper34,2026-04-14 10:52:40.346688,1.391993,Engine running command,Engine Status,status,"rgb(77,175,74)"
