battery_id,block,ocv_label_V,kind,timestamp,filename,rest_baseline_Vmean,ocv_window_Vpre,wakeup_load_1_sag_V,wakeup_load_1_R_int_mohm,wakeup_load_2_sag_V,wakeup_load_2_R_int_mohm,glow_plug_like_load_1_Vmean,driving_aux_load_1_V_mean,driving_aux_load_1_V_std,driving_aux_load_1_R_int_est_mohm,ramp_like_load_1_V_mean,ramp_like_load_1_V_std,ramp_like_load_1_R_int_est_mohm,crank_cold_V_pre,crank_cold_V_min,crank_cold_I_peak_A,crank_cold_V_sustained,crank_cold_R_int_apparent_mohm,crank_hot_V_pre,crank_hot_V_min,crank_hot_I_peak_A,crank_hot_V_sustained,crank_hot_R_int_apparent_mohm,recovery_after_cold_V_plus30s,recovery_after_hot_V_plus30s,alternator_charge_after_cold_Ah,alternator_charge_after_cold_ratio_pct,total_ah_discharged,total_ah_charged,run_duration_s,n_events,min_voltage,final_voltage,recovery_after_evt6_V_plus30s,alternator_charge_after_evt7_Ah,alternator_charge_after_evt7_ratio_pct,crank_1_V_pre,crank_1_V_min,crank_1_I_peak_A,crank_1_V_sustained,crank_1_R_int_apparent_mohm,recovery_after_1_V_plus30s,alternator_charge_after_1_Ah,alternator_charge_after_1_ratio_pct,recovery_after_evt12_V_plus30s,block_c5_capacity_ah,block_c5_reached_cutoff,cutoff_hit,soc_pct
ul18_12_unit2,3,12.09,Block,2026-07-09 06:33:35.366372,Block_03_OCV12p09V_testday_bdps_2026-07-09_06-33-34.csv,12.096941259640104,12.102000000000004,0.9638542188805364,107.18649383481895,-0.5542822192513377,-186.37664771109885,11.033081291759464,11.076735728209414,0.21238832451797834,317.0711540189227,11.236152882205515,0.4605813088267531,103.63327251772522,10.99985,10.976,9.007,11.0275,2.647940490729375,11.926999999999998,11.11,9.003,10.955100000000002,90.74752860157707,11.885,11.927,0.1951339619444444,35.757086434962446,1.031949070277778,0.1953361258333333,2065.181,13,10.768,11.993,,,,,,,,,,,,,13.87775542861111,True,False,49.0
ul18_12_unit2,3,11.95,Block,2026-07-09 07:12:33.030452,Block_03_OCV11p95V_testday_bdps_2026-07-09_07-12-31.csv,11.976548586118254,11.992999999999997,1.1500718462823727,127.89513579189182,-0.6751009021049139,-226.92859776498807,10.690852842809365,10.770110275689223,0.1784371478766779,495.56353927146694,11.00847619047619,0.5301390169122204,118.93110280353184,10.643,10.635,9.003,10.56925,0.8885926913252133,11.81,10.851,9.007,10.6374,106.47274342178302,11.752,11.81,0.19511911166666665,35.75698341814421,1.0315652894444445,0.1955692086111111,2065.193,13,10.501,11.893,,,,,,,,,,,,,13.87775542861111,True,False,39.0
ul18_12_unit2,3,11.88,Block,2026-07-09 07:51:06.471095,Block_03_OCV11p88V_testday_bdps_2026-07-09_07-51-05.csv,11.90102878807351,11.91,1.2909419381787792,143.56094542494773,-0.7588925133689841,-255.03284664646125,10.407800668151447,10.506665552770816,0.24451076262738036,353.7526607053942,10.719471177944861,0.6282812362516731,149.48676241572534,10.339800000000002,10.335,9.007,10.310549999999997,0.5329188409016595,11.678999999999998,10.476,9.007,10.4519,133.56278450094345,11.61,11.677,0.1951284222222223,35.76132151993656,1.0293298702777771,0.1956123644444445,2065.177,13,10.085,11.785,,,,,,,,,,,,,13.87775542861111,True,False,35.0
ul18_12_unit2,3,11.8,Block,2026-07-09 08:29:33.844044,Block_03_OCV11p80V_testday_bdps_2026-07-09_08-29-32.csv,11.80772985477445,11.818,1.4648395989974947,164.85199040097325,-0.8859969929836282,-321.7787919982341,10.204151616499443,10.328401837928153,0.20963128784677343,104.29943990164033,10.66436090225564,0.5663354126082204,195.75066102168987,10.197799999999999,10.193,6.933,10.1966,0.6923409779315551,11.568450000000002,10.46,9.003,10.24425,123.12007108741545,11.485,11.568,0.19512998222222228,38.29850627503078,0.9281228463888899,0.19542856166666672,2065.163,13,10.018,11.685,,,,,,,,,,,,,13.87775542861111,True,False,29.0
ul18_12_unit2,4,13.49,Block,2026-07-11 06:53:51.897289,Block_04_OCV13p49V_testday_bdps_2026-07-11_06-53-50.csv,13.414300257069408,13.372105263157893,0.11935643274853724,365.1611114092976,-0.04892682926829117,-438.5080222550816,13.217982162764773,13.386094150417826,0.13980309887850517,2717.470804926414,13.25612781954887,0.01059560617345582,60.31744231313391,13.202000000000002,13.202,0.33,13.202000000000002,5.382899513334093e-12,13.309999999999999,13.293,0.33,13.282599999999997,51.515151515149874,13.293,13.31,0.039329473888888904,196.85172614264636,0.039505991666666636,0.039329473888888904,2065.178,13,13.202,13.31,,,,,,,,,,,,,12.938125727222221,True,False,100.0
ul18_12_unit2,4,12.55,Block,2026-07-11 08:26:25.654836,Block_04_OCV12p55V_testday_bdps_2026-07-11_08-26-24.csv,12.584425652229791,12.60272180451128,0.8168466165413548,90.83892595938207,-0.5163903743315501,-173.6541059366023,11.676338907469342,11.98444722918407,0.11554015836699093,418.4789360881402,12.078631578947368,0.23020058183017386,51.70882040395105,11.6382,11.635,9.003,11.634999999999998,0.3554370765300064,12.492999999999999,12.093,9.003,11.992950000000002,44.42963456625553,12.452,12.485,0.19516545805555552,35.77251380557352,1.032452318888889,0.19516545805555552,2065.172,13,11.635,12.543,,,,,,,,,,,,,12.938125727222221,True,False,93.0
ul18_12_unit2,4,12.42,Block,2026-07-11 09:09:53.826130,Block_04_OCV12p42V_testday_bdps_2026-07-11_09-09-52.csv,12.44374065030202,12.460300000000002,0.9873681704260644,109.80100165986393,-0.6989842245989308,-235.2073837203615,11.42851113585746,11.619239209133946,0.2820948229672161,1528.4265046062212,11.604348370927319,0.5042753817038705,113.06983754116457,11.3192,11.385,9.007,11.4516,-7.30542911069162,12.342199999999998,11.635,9.003,11.403749999999999,78.5515939131399,12.302,12.335,0.1951743380555555,35.77927378228214,1.0311495247222229,0.19550507222222216,2065.197,13,11.093,12.385,,,,,,,,,,,,,12.938125727222221,True,False,80.0
ul18_12_unit2,4,12.26,Block,2026-07-11 09:52:43.661687,Block_04_OCV12p26V_testday_bdps_2026-07-11_09-52-42.csv,12.294163881748073,12.313920000000001,1.4385167919799517,159.97006666021014,-1.0399390374331556,-350.1797436927646,11.103256124721602,11.23187799442897,0.2877506922331506,2016.5686148042305,11.407751879699248,0.524525632297955,117.23314177741356,11.034199999999998,11.027,9.007,11.035,0.7993782613521936,12.176999999999998,11.402,9.007,11.245749999999997,86.04418785389126,12.135,12.168,0.19516150805555546,35.774555238181634,1.0313449663888894,0.19567258611111102,2065.192,13,10.71,12.235,,,,,,,,,,,,,12.938125727222221,True,False,65.0
ul18_12_unit2,4,12.23,Block,2026-07-11 10:29:10.991527,Block_04_OCV12p23V_testday_bdps_2026-07-11_10-29-09.csv,12.240948078653126,12.243494999999998,1.2874066833751048,143.16729054725224,-0.7840152406417129,-263.4086778067332,10.865210467706014,10.87179281537176,0.15182932958729872,905.5807200349494,11.283994987468672,0.5403233599505096,121.3935836061099,10.814,10.802,9.007,10.803999999999998,1.332297102253853,12.077,11.218,9.017,10.94815,95.26450038815571,12.035,12.068,0.19512364249999994,35.751201603344526,1.0319422108333327,0.1954311102777777,2065.199,13,10.71,12.135,,,,,,,,,,,,,12.938125727222221,True,False,63.0
ul18_12_unit2,4,12.14,Block,2026-07-11 11:05:38.315407,Block_04_OCV12p14V_testday_bdps_2026-07-11_11-05-37.csv,12.149347898727669,12.156919999999998,1.3694827067669149,152.29533353230312,-0.8736316739057806,-293.6015516942856,10.67195652173913,10.71423336118073,0.178304307824065,1990.994558229488,11.083563909774437,0.6089619873652965,136.98716092816792,10.6251,10.618,9.007,10.597,0.7882757855001044,11.97205,10.976,9.023,10.695649999999999,110.39011415272067,11.927,11.968,0.19517377666666663,35.76607831502051,1.0317484841666666,0.19547385638888887,2065.167,13,10.501,12.043,,,,,,,,,,,,,12.938125727222221,True,False,54.0
ul18_12_unit2,4,12.05,Block,2026-07-11 11:42:05.600679,Block_04_OCV12p05V_testday_bdps_2026-07-11_11-42-04.csv,12.056172214368333,12.06050125313283,1.4756717091516922,164.1033505402686,-0.936574807885064,-315.09168133746374,10.428428093645485,10.48951239209134,0.2108685168146548,3477.7941584706714,10.845077694235588,0.6913923632631789,155.8261035141186,10.4209,10.418,9.003,10.41,0.3221148506053923,11.860000000000003,10.726,9.013,10.484300000000001,125.81826250970843,11.802,11.86,0.19516510444444451,35.77758151800447,1.0316641519444452,0.1954470472222223,2065.198,13,10.16,11.943,,,,,,,,,,,,,12.938125727222221,True,False,46.0
ul18_12_unit2,4,11.95,Block,2026-07-11 12:18:32.918157,Block_04_OCV11p95V_testday_bdps_2026-07-11_12-18-31.csv,11.957799485861186,11.968000000000002,1.6135914786967405,179.44014889822986,-1.0325518048128348,-347.92999674075554,10.203063474387529,10.31263686995266,0.19132399099156,136.2541147723462,10.747210526315792,0.663180224989041,190.20962402604394,10.198599999999999,10.193,7.943,10.197,0.7050232909479269,11.7439,10.401,9.003,10.197199999999999,149.16139064756194,11.677,11.743,0.19518071027777772,36.43179234666544,0.9785887016666669,0.1954093930555555,2065.173,13,10.143,11.843,,,,,,,,,,,,,12.938125727222221,True,False,39.0
ul18_12_unit2,4,11.86,Block,2026-07-11 12:57:00.548199,Block_04_OCV11p86V_testday_bdps_2026-07-11_12-56-59.csv,11.864421593830334,11.870902499999998,1.6478742690058485,205.1978739166871,-0.9383558155080198,-407.2463776524831,10.200255295429209,10.250274853801168,0.12010864352227239,50.79152799913236,10.71184962406015,0.6204251331209345,241.86912922349742,10.197,10.193,5.843,10.196200000000001,0.6845798391236624,11.66,10.193,9.21,10.1982,159.2833876221499,11.593,11.66,0.19516725444444438,43.539033248224825,0.8284039399999995,0.19523823944444438,2065.179,13,10.151,11.768,,,,,,,,,,,,,12.938125727222221,True,False,33.0
ul18_12_unit2,4,11.77,Block,2026-07-11 13:35:30.259008,Block_04_OCV11p77V_testday_bdps_2026-07-11_13-35-29.csv,11.78256889460154,11.793000000000001,1.592402255639099,241.4755518585971,-0.8881538101604249,-483.4150468733299,10.20019509476031,10.228607073238653,0.10028656875728917,29.896128486717906,10.688827067669175,0.593547419349722,296.7966209552113,10.196200000000001,10.193,4.332,10.197799999999999,0.7386888273318153,11.602,10.193,8.159,10.1982,172.69273195244523,11.535,11.602,0.19514075638888892,53.935001675888415,0.6919445594444448,0.19520103388888893,2065.151,13,10.126,11.702,,,,,,,,,,,,,12.938125727222221,True,False,27.0
ul18_12_unit2,5,13.45,Block,2026-07-13 13:12:35.325610,Block_05_OCV13p45V_testday_bdps_2026-07-13_12-52-08.csv,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335e-05,0.0,774.775,2,13.219,13.219,13.219,,,,,,,,,,,,12.124131886373767,True,True,100.0
ul18_12_unit2,5,12.54,Block,2026-07-13 15:31:43.195976,Block_05_OCV12p54V_testday_bdps_2026-07-13_15-11-59.csv,12.598999999999998,12.602,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335e-05,0.0,1086.593,3,12.593,13.035,,0.0,,,,,,,,,,,12.124131886373767,True,True,92.0
ul18_12_unit2,5,11.97,Block,2026-07-13 17:43:25.762208,Block_05_OCV11p97V_testday_bdps_2026-07-13_17-36-35.csv,11.981,11.985,1.596,177.33333333333334,-0.5366,-99.40350487199436,10.48675,10.805171428571429,0.28868415619984467,524.2828018707255,10.193,0.0,,,,,,,,,,,,,,,,0.3355537716666661,0.07421117805555569,2045.728,12,10.193,11.852,,,,10.42015789473684,10.193,7.61,10.193,29.8499204647623,11.743,0.07405454222222235,48.63872370242608,,12.124131886373767,True,True,41.0
ul18_12_unit2,5,11.87,Block,2026-07-13 18:42:42.136040,Block_05_OCV11p87V_testday_bdps_2026-07-13_18-25-47.csv,11.904285714285715,11.91,1.7255000000000003,215.4989384288747,,,,,,,,,,,,,,,,,,,,,,,,0.02065833333333333,0.0,1914.635,6,10.168,11.843,,0.0,0.0,,,,,,,,,11.843,12.124131886373767,True,True,34.0
ul18_12_unit2,5,11.85,Block,2026-07-13 22:04:29.305187,Block_05_OCV11p85V_testday_bdps_2026-07-13_21-45-41.csv,11.8725,,1.684000000000001,700.2079002079007,,,,,,,,,,,,,,,,,,,,,,,,2.777777777777778e-05,0.0,1686.748,3,10.193,11.785,,,,,,,,,,,,11.785,12.124131886373767,True,True,33.0
ul18_12_unit2,5,11.88,Block,2026-07-14 00:25:25.250307,Block_05_OCV11p88V_testday_bdps_2026-07-14_00-06-16.csv,11.927,11.927,1.725999999999999,256.84523809523796,0.008000000000000895,2.563280999679877,,10.501,0.0,,,,,,,,,,,,,,,,,,,3.3333333333333335e-05,0.0,1261.904,5,10.193,10.501,,,,,,,,,,,,,12.124131886373767,True,True,35.0
ul18_12_unit2,5,11.99,Block,2026-07-14 02:35:34.105041,Block_05_OCV11p99V_testday_bdps_2026-07-14_02-15-54.csv,12.0286,12.035,1.8420000000000005,529.1582878483197,,,,,,,,,,,,,,,,,,,,,,,,4.9999999999999996e-05,0.0,863.819,4,10.193,11.477,11.477,,,,,,,,,,,,12.124131886373767,True,True,42.0
ul18_12_unit2,5,11.67,Block,2026-07-14 03:49:50.776933,Block_05_OCV11p67V_testday_bdps_2026-07-14_03-30-54.csv,11.7475,,1.5510000000000002,973.6346516007535,,,,10.668,0.0,,,,,,,,,,,,,,,,,,,4.9999999999999996e-05,0.0,1236.778,3,10.201,10.668,,,,,,,,,,,,,12.124131886373767,True,True,21.0
ul18_12_unit2,5,12.05,Block,2026-07-14 05:52:19.152678,Block_05_OCV12p05V_testday_bdps_2026-07-14_05-34-39.csv,12.068,,1.875,766.2443808745403,,,,,,,,,,,,,,,,,,,,,,,,2.4999999999999998e-05,0.0,1685.904,3,10.193,11.902,,,,,,,,,,,,11.902,12.124131886373767,True,True,46.0
ul18_12_unit2,6,13.61,Block,2026-07-17 16:31:04.295946,Block_06_OCV13p61V_testday_bdps_2026-07-17_16-31-03.csv,13.522274401236158,13.468999999999996,0.13576817042606493,415.4277373606198,-0.05232352941176366,-468.9488251716319,13.299032293986636,13.488004744627407,0.13387658381065326,5550.001288467703,13.34911528822055,0.011321536327578213,64.60900662595631,13.279399999999999,13.277,0.334,13.276999999999997,7.1856287425141785,13.401999999999997,13.377,0.334,13.368,74.85029940118802,13.385,13.402,0.039470244444444434,197.52922348719846,0.03954491833333333,0.039470244444444434,2065.162,13,13.277,13.393,,,,,,,,,,,,,13.969792833055557,True,False,100.0
ul18_12_unit2,6,12.54,Block,2026-07-17 18:10:39.913428,Block_06_OCV12p54V_testday_bdps_2026-07-17_18-10-38.csv,12.575472175812878,12.594917293233086,0.6672413951545533,74.20131351405891,-0.36747794117647103,-123.46288154393352,11.862935412026726,11.940543859649123,0.12050825120387586,948.0720149673791,12.042573934837092,0.24274227785028618,54.50608032318342,11.842999999999998,11.843,9.003,11.835400000000002,-1.973072130845552e-13,12.478200000000001,12.052,9.007,11.954150000000002,47.318752081714386,12.443,12.477,0.19516589694444444,35.75264865313941,1.0325783608333334,0.19516589694444444,2065.154,13,11.835,12.527,,,,,,,,,,,,,13.969792833055557,True,False,92.0
ul18_12_unit2,6,12.4,Block,2026-07-17 18:54:07.588437,Block_06_OCV12p40V_testday_bdps_2026-07-17_18-54-06.csv,12.430487660668383,12.452,1.0876474519632406,120.95200907404369,-0.6873284090909113,-231.35416700651032,11.260972160356346,11.479311055416318,0.08907322503589805,16.35598742489662,11.734593984962409,0.3679717156558593,82.1400228089138,11.2169,11.177,9.01,11.24645,4.428412874583924,12.318000000000001,11.727,9.003,11.49415,65.64478507164291,12.277,12.318,0.19517915666666666,35.76968339899297,1.0312437008333335,0.1957540727777778,2065.156,13,11.135,12.377,,,,,,,,,,,,,13.969792833055557,True,False,78.0
ul18_12_unit2,6,12.23,Block,2026-07-17 19:37:35.729787,Block_06_OCV12p23V_testday_bdps_2026-07-17_19-37-34.csv,12.25917118622285,12.284579999999998,1.1856978687839543,131.85614792258062,-0.742629418643503,-249.8916872493502,10.998301781737192,11.02073008356546,0.17373776179899234,112.61330971114405,11.346192982456142,0.5020729313774364,112.86687981545705,10.97015,10.968,9.007,10.9656,0.23870323082050832,12.127000000000002,11.21,9.007,10.961400000000003,101.80970356389493,12.077,12.118,0.1951580258333333,35.780249701893176,1.031042973333333,0.1962364433333333,2065.2,13,10.768,12.193,,,,,,,,,,,,,13.969792833055557,True,False,63.0
ul18_12_unit2,6,12.19,Block,2026-07-17 20:14:03.067142,Block_06_OCV12p19V_testday_bdps_2026-07-17_20-14-02.csv,12.202792287917738,12.210000000000004,1.3140697577276548,146.13294662869322,-0.8379914438502674,-282.09371747046265,10.699766146993317,10.694745196324144,0.21038009776252317,854.2443629889945,10.981942355889725,0.6624556346315589,148.9120578107609,10.603100000000001,10.601,9.01,10.620299999999999,0.23307436182024804,12.002400000000003,10.943,9.003,10.68945,117.6718871487286,11.943,12.002,0.19514866305555548,35.7681171546714,1.0316674936111117,0.1961572883333333,2065.169,13,10.368,12.085,,,,,,,,,,,,,13.969792833055557,True,False,59.0
ul18_12_unit2,6,12.09,Block,2026-07-17 20:50:30.359417,Block_06_OCV12p09V_testday_bdps_2026-07-17_20-50-29.csv,12.09700359850919,12.10210025062657,1.5666573338905145,174.2205141939114,-1.069646625459404,-359.85352400364906,10.254573496659242,10.370857421331104,0.2601205978476046,167.2537665600581,10.78401754385965,0.7076802919978681,217.88931278126176,10.196200000000001,10.193,8.45,10.1982,0.37869822485223953,11.877000000000002,10.485,9.026,10.3034,154.22113893197465,11.793,11.868,0.19517770166666665,36.083392064943176,0.9782864236111104,0.1959868233333333,2065.198,13,10.085,11.977,,,,,,,,,,,,,13.969792833055557,True,False,49.0
ul18_12_unit2,6,11.98,Block,2026-07-17 21:26:57.682672,Block_06_OCV11p98V_testday_bdps_2026-07-17_21-26-56.csv,11.989819560467804,12.001932330827067,1.7367731829573962,229.57032866300992,-1.0072560160427795,-450.2516661960525,10.200604677060134,10.285099136730715,0.2006433475400877,72.53591901381239,10.753601503759398,0.6708879681155042,292.9982895083819,10.195400000000001,10.193,5.218,10.1982,0.45994633959400383,11.786999999999999,10.476,9.003,10.108400000000001,145.6181272909028,11.71,11.785,0.19516803194444438,45.86629251819065,0.7846344455555555,0.1954013566666666,2065.172,13,10.026,11.893,,,,,,,,,,,,,13.969792833055557,True,False,41.0
ul18_12_unit2,6,11.9,Block,2026-07-17 22:03:24.977736,Block_06_OCV11p90V_testday_bdps_2026-07-17_22-03-23.csv,11.912235475578406,11.923264999999997,1.713600417710941,286.88237230796807,-0.9618214572192514,-590.320956798506,10.200625835189308,10.260585630743524,0.1793054807346481,49.913004863178045,10.736368421052632,0.6504142902625275,379.77657200463534,10.198599999999999,10.193,3.664,10.197000000000001,1.528384279475814,11.735000000000003,10.193,8.997,10.197399999999998,171.39046348782966,11.66,11.727,0.1951211988888889,60.17856552031805,0.6255607608333328,0.1952023388888889,2065.188,13,10.11,11.843,,,,,,,,,,,,,13.969792833055557,True,False,36.0
ul18_12_unit2,6,11.85,Block,2026-07-17 22:41:52.371752,Block_06_OCV11p85V_testday_bdps_2026-07-17_22-41-51.csv,11.863501285347045,11.873917499999997,1.670735630743529,340.1770991561368,-0.9342667112299452,-746.3566955339957,10.200594654788416,10.2288930362117,0.12344148290104619,29.190310180725366,10.725340852130326,0.6405900742427417,475.7426623941715,10.198599999999999,10.193,2.706,10.197,2.06947524020672,11.710000000000003,10.193,7.551,10.197,200.90054297444087,11.635,11.71,0.19515070611111118,75.96820830547065,0.5147063224999997,0.1952647636111112,2065.15,13,10.085,11.81,,,,,,,,,,,,,13.969792833055557,True,False,33.0
ul18_12_unit2,6,11.83,Block,2026-07-17 23:20:19.720900,Block_06_OCV11p83V_testday_bdps_2026-07-17_23-20-18.csv,11.831337103200106,11.842598997493734,1.6437727652464496,395.98830588367645,-0.9176155696625461,-854.0816539139115,10.200556298773689,10.220092731829574,0.10372587220031004,22.343499746029405,10.713641604010022,0.6236573904999816,524.4611716749757,10.1982,10.193,2.169,10.197799999999999,2.3974181650531654,11.685,10.193,7.181,10.195400000000001,207.7705055006268,11.618,11.677,0.19516374055555546,89.37456511056509,0.45681715305555554,0.19522899305555547,2065.184,13,10.06,11.785,,,,,,,,,,,,,13.969792833055557,True,False,31.0
ul18_12_unit2,7,13.61,Block,2026-07-19 19:40:11.180853,Block_07_OCV13p61V_testday_bdps_2026-07-19_19-40-10.csv,13.535456169665808,13.48502005012531,0.1412372598162115,431.9601615816945,-0.04792981283422826,-429.37599367643344,13.303780623608018,13.47642200557103,0.1381412841637382,3140.3605525474295,13.342406015037596,0.012113728573798645,70.5532912719109,13.285,13.285,0.33,13.283399999999997,0.0,13.401999999999997,13.377,0.33,13.36935,75.75757575756606,13.377,13.402,0.033627135555555555,168.24819609569724,0.039587582222222244,0.033627135555555555,2065.153,13,13.277,13.41,,,,,,,,,,,,,11.861811658333334,True,False,100.0
ul18_12_unit2,7,12.54,Block,2026-07-19 21:19:42.858029,Block_07_OCV12p54V_testday_bdps_2026-07-19_21-19-41.csv,12.57063149100257,12.593000000000002,1.0783337510442745,119.91666182407023,-0.6815526394921463,-229.3494053956079,11.451518394648827,11.517999999999999,0.2502463937570639,1290.5406935701733,11.841654135338343,0.4012237367030102,90.12150553668071,11.398799999999998,11.402,9.003,11.3782,-0.3554370765302037,12.47655,11.868,9.003,11.62375,67.59413528823717,12.435,12.468,0.19512023444444443,35.768145546900264,1.0311068908333327,0.19650347305555552,2065.177,13,11.26,12.518,,,,,,,,,,,,,11.861811658333334,True,False,92.0
ul18_12_unit2,7,12.38,Block,2026-07-19 22:03:11.098630,Block_07_OCV12p38V_testday_bdps_2026-07-19_22-03-10.csv,12.41612442159383,12.43532080200501,1.1813387635756065,131.3719061611259,-0.6906543267624485,-232.42081317720636,11.155483835005576,11.068686995265942,0.2946453542186789,1152.7841420414966,11.404649122807017,0.6100604737623149,137.0682023016946,11.089350000000001,11.085,9.003,11.081850000000001,0.4831722759080884,12.293000000000001,11.26,9.003,11.012550000000001,114.73953126735546,12.252,12.285,0.1951721402777777,35.77552907721856,1.0311400591666666,0.1966973127777777,2065.161,13,10.826,12.352,,,,,,,,,,,,,11.861811658333334,True,False,76.0
ul18_12_unit2,7,12.36,Block,2026-07-19 22:39:38.382676,Block_07_OCV12p36V_testday_bdps_2026-07-19_22-39-37.csv,12.363399485861182,12.367999999999997,1.482865440869201,164.90287591137545,-0.9142127965252236,-307.7087583967293,10.761267558528427,10.85788610414926,0.1711767700654042,5490.8025638044965,11.328308270676692,0.5581405467097607,125.52864653919029,10.70935,10.71,9.007,10.7103,-0.07216609303877668,12.185,11.285,9.003,11.0154,99.96667777407535,12.135,12.177,0.19513113166666668,35.777971729653125,1.0314819644444444,0.19626049,2065.198,13,10.618,12.252,,,,,,,,,,,,,11.861811658333334,True,False,74.0
ul18_12_unit2,7,12.26,Block,2026-07-19 23:16:05.704839,Block_07_OCV12p26V_testday_bdps_2026-07-19_23-16-04.csv,12.264334661354582,12.268000000000002,1.5157347535505448,168.55979666554708,-1.0552500668449198,-355.1962889492313,10.563841870824055,10.520445682451255,0.2919266882957046,1481.2869645692374,10.874428571428572,0.7872006010232351,177.42293321337533,10.473600000000001,10.468,9.007,10.4736,0.62173864771857,12.051999999999998,10.927,9.003,10.5985,124.95834721759394,11.985,12.052,0.1951494652777778,35.76698761432674,1.0312919869444446,0.19625183388888892,2065.197,13,10.143,12.143,,,,,,,,,,,,,11.861811658333334,True,False,65.0
ul18_12_unit2,7,12.15,Block,2026-07-19 23:52:33.023335,Block_07_OCV12p15V_testday_bdps_2026-07-19_23-52-31.csv,12.154671079691513,12.16,1.8181975772765249,209.5923860456228,-1.1282299465240637,-410.46523009802405,10.203869710467707,10.299519632414368,0.20496458684819965,81.23215795791536,10.815278195488723,0.7453222917619229,322.3251021146343,10.1966,10.193,5.503,10.198200000000002,0.6541886243867875,11.943000000000001,10.418,9.003,10.098400000000002,169.38798178385005,11.868,11.935,0.19512229361111114,39.55032102097147,0.8775437530555558,0.1956434052777778,2065.162,13,10.043,12.043,,,,,,,,,,,,,11.861811658333334,True,False,55.0
ul18_12_unit2,7,12.05,Block,2026-07-20 00:29:00.320263,Block_07_OCV12p05V_testday_bdps_2026-07-20_00-28-59.csv,12.05991260763398,12.068,1.8575421888053487,298.44629215570455,-1.0631235962566876,-601.0161209867604,10.200967706013362,10.250962406015034,0.14553934675878585,38.164936442023276,10.79619298245614,0.7220519009878567,466.71407732603416,10.197799999999997,10.193,3.825,10.199,1.254901960783711,11.893,10.193,9.318,10.197399999999998,182.44258424554639,11.827,11.885,0.19511378277777774,56.97510439820979,0.6391942536111108,0.19529371361111106,2065.167,13,10.118,11.993,,,,,,,,,,,,,11.861811658333334,True,False,46.0
ul18_12_unit2,7,11.99,Block,2026-07-20 01:05:27.622817,Block_07_OCV11p99V_testday_bdps_2026-07-20_01-05-26.csv,12.005580848329048,12.016817042606519,1.818404511278196,381.66564424735054,-1.0414692513368955,-830.7821265690739,10.200752508361203,10.248037325905292,0.1696458928736378,42.210317384489656,10.77567919799499,0.7019378028293966,532.0160329919812,10.197799999999999,10.193,2.647,10.197,1.813373630524923,11.873850000000001,10.176,9.003,10.1966,188.58713762079316,11.81,11.86,0.19515672861111108,76.93681173370344,0.504691586388889,0.19527565444444442,2065.166,13,10.093,11.96,,,,,,,,,,,,,11.861811658333334,True,False,42.0
ul18_12_unit2,7,11.97,Block,2026-07-20 01:43:57.020444,Block_07_OCV11p97V_testday_bdps_2026-07-20_01-43-55.csv,11.978601850661871,11.985060150375936,1.7834074383618912,449.7707195761993,-1.026137721349814,-923.0014804182656,10.200824053452116,10.236915065441382,0.1511171294948986,38.61827268712497,10.772766917293234,0.6950425625222993,605.0901769663204,10.196600000000002,10.193,2.195,10.197000000000001,1.640091116174154,11.8644,10.176,9.982,10.197000000000001,169.14446002805047,11.81,11.852,0.19512510333333327,91.06315380444845,0.4362212141666664,0.19521613777777772,2065.153,13,10.085,11.943,,,,,,,,,,,,,11.861811658333334,True,False,41.0
ul18_12_unit2,7,11.95,Block,2026-07-20 02:22:25.381851,Block_07_OCV11p95V_testday_bdps_2026-07-20_02-22-24.csv,11.963465878421797,11.970655,1.7696899080651907,518.3715440768484,-1.0217731373204142,-1102.7121342913206,10.200859531772576,10.235848788638261,0.1550463939085896,42.44541619821208,10.764531328320802,0.686372428914452,650.0989155781481,10.1986,10.193,1.979,10.197799999999999,2.8297119757459117,11.867999999999999,10.201,9.0,10.197,185.222222222222,11.818,11.86,0.19517566750000004,106.34244157778465,0.3871661761111109,0.19524608083333336,2065.163,13,10.01,11.943,,,,,,,,,,,,,11.861811658333334,True,False,39.0
ul18_12_unit2,8,13.56,Block,2026-07-21 19:54:21.071724,Block_08_OCV13p56V_testday_bdps_2026-07-21_19-54-20.csv,13.499708520755686,13.460000000000006,0.15382783117426158,470.47200569511017,-0.061948880721681476,-555.117108324055,13.274251670378618,13.418262322472847,0.13402858094536593,4792.987239659849,13.302626566416041,0.015112556680241725,89.55408990917128,13.252,13.252,0.334,13.252,0.0,13.385,13.352,0.33,13.344,99.9999999999984,13.352,13.385,0.030403665277777683,152.18682044989083,0.039476402777777746,0.030403665277777683,2065.179,13,13.252,13.393,,,,,,,,,,,,,10.211600935555555,True,False,100.0
