start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
10,2020-11-25 13:39:20.517300,can_tapper20,2020-11-25 13:39:20.517300,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
10,2020-11-25 13:39:20.517300,can_tapper20,2020-11-25 13:39:18.411458,-2.105842,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
10,2020-11-25 13:39:20.517300,can_tapper20,2020-11-25 13:39:21.938769,1.421469,Engine running command,Engine Status,status,"rgb(55,126,184)"
11,2020-11-27 10:24:07.586895,can_tapper20,2020-11-27 10:24:07.586895,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
11,2020-11-27 10:24:07.586895,can_tapper20,2020-11-27 10:24:09.275639,1.688744,Engine running command,Engine Status,status,"rgb(77,175,74)"
11,2020-11-27 10:24:07.586895,can_tapper20,2020-11-27 10:24:09.531164,1.944269,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
12,2020-11-27 10:26:09.869213,can_tapper20,2020-11-27 10:26:09.869213,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
12,2020-11-27 10:26:09.869213,can_tapper20,2020-11-27 10:26:11.410814,1.541601,Engine running command,Engine Status,status,"rgb(152,78,163)"
12,2020-11-27 10:26:09.869213,can_tapper20,2020-11-27 10:26:11.773383,1.90417,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
13,2020-12-01 08:23:00.855548,can_tapper20,2020-12-01 08:23:00.855548,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
13,2020-12-01 08:23:00.855548,can_tapper20,2020-12-01 08:23:02.526363,1.670815,Engine running command,Engine Status,status,"rgb(255,127,0)"
13,2020-12-01 08:23:00.855548,can_tapper20,2020-12-01 08:23:02.874560,2.019012,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
14,2020-12-01 11:04:17.192759,can_tapper20,2020-12-01 11:04:17.192759,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2020-12-01 11:04:17.192759,can_tapper20,2020-12-01 11:04:15.087606,-2.105153,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
14,2020-12-01 11:04:17.192759,can_tapper20,2020-12-01 11:04:18.702582,1.509823,Engine running command,Engine Status,status,"rgb(255,255,51)"
15,2020-12-07 07:38:16.948603,can_tapper20,2020-12-07 07:38:16.948603,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2020-12-07 07:38:16.948603,can_tapper20,2020-12-07 07:38:18.595355,1.646752,Engine running command,Engine Status,status,"rgb(166,86,40)"
15,2020-12-07 07:38:16.948603,can_tapper20,2020-12-07 07:38:19.039698,2.091095,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
16,2021-01-12 14:00:32.424909,can_tapper20,2021-01-12 14:00:32.424909,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2021-01-12 14:00:32.424909,can_tapper20,2021-01-12 14:00:33.905335,1.480426,Engine running command,Engine Status,status,"rgb(247,129,191)"
16,2021-01-12 14:00:32.424909,can_tapper20,2021-01-12 14:00:34.522498,2.097589,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
17,2021-01-14 12:06:35.631162,can_tapper20,2021-01-14 12:06:35.631162,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2021-01-14 12:06:35.631162,can_tapper20,2021-01-14 12:06:37.102336,1.471174,Engine running command,Engine Status,status,"rgb(153,153,153)"
17,2021-01-14 12:06:35.631162,can_tapper20,2021-01-14 12:06:37.750160,2.118998,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
18,2021-01-15 11:42:30.549483,can_tapper20,2021-01-15 11:42:30.549483,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2021-01-15 11:42:30.549483,can_tapper20,2021-01-15 11:42:32.186570,1.637087,Engine running command,Engine Status,status,"rgb(228,26,28)"
18,2021-01-15 11:42:30.549483,can_tapper20,2021-01-15 11:42:33.852922,3.303439,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
19,2021-02-03 10:11:43.981004,can_tapper20,2021-02-03 10:11:43.981004,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2021-02-03 10:11:43.981004,can_tapper20,2021-02-03 10:11:45.416824,1.43582,Engine running command,Engine Status,status,"rgb(55,126,184)"
19,2021-02-03 10:11:43.981004,can_tapper20,2021-02-03 10:11:47.298672,3.317668,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
20,2021-02-03 12:56:35.279702,can_tapper20,2021-02-03 12:56:35.279702,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2021-02-03 12:56:35.279702,can_tapper20,2021-02-03 12:56:33.275800,-2.003902,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2021-02-03 12:56:35.279702,can_tapper20,2021-02-03 12:56:36.982425,1.702723,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2021-02-11 13:49:06.997786,can_tapper20,2021-02-11 13:49:06.997786,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2021-02-11 13:49:06.997786,can_tapper20,2021-02-11 13:48:46.096944,-20.900842,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2021-02-11 13:49:06.997786,can_tapper20,2021-02-11 13:49:09.050521,2.052735,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:18:47.859013,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:18:49.790306,1.931293,Engine running command,Engine Status,status,"rgb(255,127,0)"
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:18:49.846459,1.987446,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:20:44.674043,116.81503,Engine running command,Engine Status,status,"rgb(255,127,0)"
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:20:44.977123,117.11811,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
23,2021-02-16 08:20:42.870823,can_tapper20,2021-02-16 08:20:42.870823,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2021-02-16 08:20:42.870823,can_tapper20,2021-02-16 08:20:44.674043,1.80322,Engine running command,Engine Status,status,"rgb(255,255,51)"
23,2021-02-16 08:20:42.870823,can_tapper20,2021-02-16 08:20:44.977123,2.1063,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
24,2021-02-16 08:23:59.359640,can_tapper20,2021-02-16 08:23:59.359640,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2021-02-16 08:23:59.359640,can_tapper20,2021-02-16 08:24:00.921658,1.562018,Engine running command,Engine Status,status,"rgb(166,86,40)"
24,2021-02-16 08:23:59.359640,can_tapper20,2021-02-16 08:24:01.377965,2.018325,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
25,2021-02-16 08:27:17.877609,can_tapper20,2021-02-16 08:27:17.877609,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2021-02-16 08:27:17.877609,can_tapper20,2021-02-16 08:27:19.584710,1.707101,Engine running command,Engine Status,status,"rgb(247,129,191)"
25,2021-02-16 08:27:17.877609,can_tapper20,2021-02-16 08:27:19.887211,2.009602,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
26,2021-02-16 08:36:19.612694,can_tapper20,2021-02-16 08:36:19.612694,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2021-02-16 08:36:19.612694,can_tapper20,2021-02-16 08:36:21.251867,1.639173,Engine running command,Engine Status,status,"rgb(153,153,153)"
26,2021-02-16 08:36:19.612694,can_tapper20,2021-02-16 08:36:21.666715,2.054021,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:19:17.735670,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:19:19.332488,1.596818,Engine running command,Engine Status,status,"rgb(228,26,28)"
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:19:19.735925,2.000255,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:20:16.787765,59.052095,Engine running command,Engine Status,status,"rgb(228,26,28)"
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:20:16.982067,59.246397,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:20:14.895577,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:19:19.332488,-55.563089,Engine running command,Engine Status,status,"rgb(55,126,184)"
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:19:19.735925,-55.159652,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:20:16.787765,1.892188,Engine running command,Engine Status,status,"rgb(55,126,184)"
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:20:16.982067,2.08649,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
29,2021-02-16 11:22:59.525865,can_tapper20,2021-02-16 11:22:59.525865,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2021-02-16 11:22:59.525865,can_tapper20,2021-02-16 11:23:01.427384,1.901519,Engine running command,Engine Status,status,"rgb(77,175,74)"
29,2021-02-16 11:22:59.525865,can_tapper20,2021-02-16 11:23:01.678837,2.152972,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
30,2021-02-16 11:30:25.123912,can_tapper20,2021-02-16 11:30:25.123912,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2021-02-16 11:30:25.123912,can_tapper20,2021-02-16 11:30:23.218817,-1.905095,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2021-02-16 11:30:25.123912,can_tapper20,2021-02-16 11:30:26.521948,1.398036,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:27:14.873669,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:27:16.574060,1.700391,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:27:16.807085,1.933416,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:27:40.663776,25.790107,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:27:41.235582,26.361913,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:27:39.329926,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:27:16.574060,-22.755866,Engine running command,Engine Status,status,"rgb(255,255,51)"
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:27:16.807085,-22.522841,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:27:40.663776,1.33385,Engine running command,Engine Status,status,"rgb(255,255,51)"
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:27:41.235582,1.905656,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
33,2021-02-17 11:24:28.093718,can_tapper20,2021-02-17 11:24:28.093718,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2021-02-17 11:24:28.093718,can_tapper20,2021-02-17 11:24:29.555452,1.461734,Engine running command,Engine Status,status,"rgb(166,86,40)"
33,2021-02-17 11:24:28.093718,can_tapper20,2021-02-17 11:24:30.061276,1.967558,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
34,2021-02-18 12:35:03.274221,can_tapper20,2021-02-18 12:35:03.274221,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2021-02-18 12:35:03.274221,can_tapper20,2021-02-18 12:35:04.976120,1.701899,Engine running command,Engine Status,status,"rgb(247,129,191)"
34,2021-02-18 12:35:03.274221,can_tapper20,2021-02-18 12:35:05.410896,2.136675,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:27:56.091742,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:27:55.881628,-0.210114,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:27:57.734721,1.642979,Engine running command,Engine Status,status,"rgb(153,153,153)"
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:28:54.737419,58.645677,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:28:56.273370,60.181628,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:28:54.631765,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:27:55.881628,-58.750137,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:27:57.734721,-56.897044,Engine running command,Engine Status,status,"rgb(228,26,28)"
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:28:54.737419,0.105654,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:28:56.273370,1.641605,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2021-02-23 10:05:08.470379,can_tapper20,2021-02-23 10:05:08.470379,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2021-02-23 10:05:08.470379,can_tapper20,2021-02-23 10:05:10.470436,2.000057,Engine running command,Engine Status,status,"rgb(55,126,184)"
37,2021-02-23 10:05:08.470379,can_tapper20,2021-02-23 10:05:10.574768,2.104389,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
38,2021-02-23 12:03:31.357355,can_tapper20,2021-02-23 12:03:31.357355,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2021-02-23 12:03:31.357355,can_tapper20,2021-02-23 12:03:32.969310,1.611955,Engine running command,Engine Status,status,"rgb(77,175,74)"
38,2021-02-23 12:03:31.357355,can_tapper20,2021-02-23 12:03:33.458366,2.101011,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
39,2021-02-23 14:15:56.741110,can_tapper20,2021-02-23 14:15:56.741110,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2021-02-23 14:15:56.741110,can_tapper20,2021-02-23 14:15:58.365223,1.624113,Engine running command,Engine Status,status,"rgb(152,78,163)"
39,2021-02-23 14:15:56.741110,can_tapper20,2021-02-23 14:15:58.645746,1.904636,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
40,2021-03-08 14:14:16.673943,can_tapper20,2021-03-08 14:14:16.673943,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2021-03-08 14:14:16.673943,can_tapper20,2021-03-08 14:14:14.567027,-2.106916,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2021-03-08 14:14:16.673943,can_tapper20,2021-03-08 14:14:18.639518,1.965575,Engine running command,Engine Status,status,"rgb(255,127,0)"
41,2021-03-18 09:48:49.451638,can_tapper20,2021-03-18 09:48:49.451638,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2021-03-18 09:48:49.451638,can_tapper20,2021-03-18 09:48:51.422643,1.971005,Engine running command,Engine Status,status,"rgb(255,255,51)"
41,2021-03-18 09:48:49.451638,can_tapper20,2021-03-18 09:48:51.574388,2.12275,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
42,2021-03-30 09:01:20.637267,can_tapper20,2021-03-30 09:01:20.637267,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2021-03-30 09:01:20.637267,can_tapper20,2021-03-30 09:01:18.530956,-2.106311,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
42,2021-03-30 09:01:20.637267,can_tapper20,2021-03-30 09:01:26.749566,6.112299,Engine running command,Engine Status,status,"rgb(166,86,40)"
42,2021-03-30 09:01:20.637267,can_tapper20,2021-03-30 09:01:26.932910,6.295643,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
43,2021-03-30 09:01:24.843981,can_tapper20,2021-03-30 09:01:24.843981,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2021-03-30 09:01:24.843981,can_tapper20,2021-03-30 09:01:18.530956,-6.313025,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2021-03-30 09:01:24.843981,can_tapper20,2021-03-30 09:01:26.749566,1.905585,Engine running command,Engine Status,status,"rgb(247,129,191)"
43,2021-03-30 09:01:24.843981,can_tapper20,2021-03-30 09:01:26.932910,2.088929,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
44,2021-03-30 10:45:17.730789,can_tapper20,2021-03-30 10:45:17.730789,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2021-03-30 10:45:17.730789,can_tapper20,2021-03-30 10:45:19.422583,1.691794,Engine running command,Engine Status,status,"rgb(153,153,153)"
44,2021-03-30 10:45:17.730789,can_tapper20,2021-03-30 10:45:19.695683,1.964894,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
45,2021-03-31 10:23:38.511941,can_tapper20,2021-03-31 10:23:38.511941,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2021-03-31 10:23:38.511941,can_tapper20,2021-03-31 10:23:40.411398,1.899457,Engine running command,Engine Status,status,"rgb(228,26,28)"
45,2021-03-31 10:23:38.511941,can_tapper20,2021-03-31 10:23:40.652530,2.140589,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
46,2021-03-31 10:30:01.474278,can_tapper20,2021-03-31 10:30:01.474278,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2021-03-31 10:30:01.474278,can_tapper20,2021-03-31 10:30:03.167386,1.693108,Engine running command,Engine Status,status,"rgb(55,126,184)"
46,2021-03-31 10:30:01.474278,can_tapper20,2021-03-31 10:30:03.472423,1.998145,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
47,2021-04-06 08:53:06.739165,can_tapper20,2021-04-06 08:53:06.739165,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2021-04-06 08:53:06.739165,can_tapper20,2021-04-06 08:53:09.059341,2.320176,Engine running command,Engine Status,status,"rgb(77,175,74)"
48,2021-04-06 10:02:21.294660,can_tapper20,2021-04-06 10:02:21.294660,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2021-04-06 10:02:21.294660,can_tapper20,2021-04-06 10:02:19.389370,-1.90529,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2021-04-06 10:02:21.294660,can_tapper20,2021-04-06 10:02:22.818851,1.524191,Engine running command,Engine Status,status,"rgb(152,78,163)"
49,2021-04-06 12:38:01.568180,can_tapper20,2021-04-06 12:38:01.568180,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2021-04-06 12:38:01.568180,can_tapper20,2021-04-06 12:37:59.664475,-1.903705,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2021-04-06 12:38:01.568180,can_tapper20,2021-04-06 12:38:03.073857,1.505677,Engine running command,Engine Status,status,"rgb(255,127,0)"
50,2021-04-06 13:57:24.036435,can_tapper20,2021-04-06 13:57:24.036435,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
