start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
0,2020-11-02 12:57:51.225095,can_tapper20,"rgb(228,26,28)",496.0,449.0,499.0,9.475806451612904,78.00000000000004,87.00000000000001,3.9724462099756184,1500,14.874285714285714,0.0,328.0,328.0,1.439995,-30.82572614107884,16.0,2.033745,0.00975609756097561,0.01432926829268293,0.010670731707317074,8.35117773019272,1.0423365064723285,1.5000000000002345,119.99999999999996,0.19857262426334488,59.864097,119.95605,,2159,329,781,60.0,120.0
1,2020-11-02 13:31:59.590289,can_tapper20,"rgb(55,126,184)",496.0,452.0,499.0,8.870967741935484,78.00000000000004,87.00000000000001,3.0472635765611584,1500,15.075,13.0,500.0,487.0,0.832849,-35.88501742160279,13.0,2.429941,0.005954825462012321,0.009034907597535934,0.006570841889117044,5.544147843942505,0.6343848472361606,0.5000000000000782,1.7887444673306678,0.750588085692703,59.983693,119.912849,2048.365194,2159,385,740,60.0,120.0
2,2020-11-03 08:36:27.095598,can_tapper20,"rgb(77,175,74)",499.0,455.0,500.0,8.817635270541082,87.00000000000001,90.0,4.9635933171516635,1500,13.528571428571428,0.0,360.0,360.0,1.114276,-5.683417085427136,109.0,2.119026,0.008055555555555555,0.012222222222222223,0.008333333333333333,5.4989816700611,0.6942082526562918,1.0000000000001563,119.99999999999996,0.48552244072369055,59.862473,119.972961,68667.505309,2160,266,524,60.0,120.0
3,2020-11-03 16:12:14.645895,can_tapper20,"rgb(152,78,163)",475.0,435.0,476.0,8.421052631578947,40.0,40.0,1.5495208654362666e-14,1500,10.355555555555556,15.0,370.0,355.0,0.977055,-151.74698795180723,341.0,2.477917,0.009295774647887323,0.011267605633802816,0.009577464788732393,9.090909090909092,1.5358388479333946,1.0000000000001563,3.678623825607137,0.26017293765210425,59.980975,119.885279,27347.550297,1534,277,441,60.0,120.0
4,2020-11-03 16:13:56.054394,can_tapper20,"rgb(255,127,0)",499.0,459.0,500.0,8.016032064128256,87.00000000000001,90.0,8.324215763121751,327,10.528571428571428,0.0,341.0,341.0,1.019825,-137.76223776223776,99.0,2.119921,0.010557184750733138,0.011730205278592375,0.010850439882697948,2.2494887525562373,0.5745533757533251,1.0000000000001563,3.678623825607137,0.34056587234772484,9.556828,56.507724,101.408499,795,158,288,60.0,120.0
5,2020-11-04 08:23:03.408609,can_tapper20,"rgb(255,255,51)",507.0,479.0,511.0,5.522682445759369,98.75,100.0,19.54563795407058,147,10.533333333333335,-2.0,389.0,391.0,1.007884,-87.88924050632912,94.0,2.009656,0.007161125319693094,0.007161125319693094,0.008184143222506395,3.4482758620689653,0.4765745643602316,0.5000000000000782,2.7289468883321724,0.7376341322828803,5.963738,119.851562,58147.354215,1512,334,524,60.0,120.0
6,2020-11-17 07:26:05.592780,can_tapper20,"rgb(166,86,40)",502.0,455.0,503.0,9.362549800796813,92.5,93.75,2.9063789787848612e-12,54,8.80625,19.0,231.0,212.0,1.128899,-4.558739255014327,99.0,2.126429,0.012264150943396225,0.022169811320754716,0.012735849056603772,6.609808102345416,0.7258847896684183,0.5000000000000782,2.565174071178317,0.7483025613174632,4.104504,119.973655,1119782.184171,1491,360,671,60.0,120.0
7,2020-11-17 07:52:15.894242,can_tapper20,"rgb(247,129,191)",494.0,452.0,495.0,8.502024291497975,73.16666666666671,75.58333333333339,1.5768095896929506,1500,8.74,22.0,498.0,476.0,1.274343,-1.2181818181818183,154.0,2.27655,0.008193277310924368,0.008823529411764706,0.008403361344537815,7.1274298056155505,0.8164890403204852,1.5000000000002345,31.996067694060745,0.4013880156405498,59.98965,119.842073,1570.301462,2160,260,534,60.0,120.0
8,2020-11-17 09:58:47.656008,can_tapper20,"rgb(153,153,153)",491.0,447.0,495.0,8.961303462321792,66.25000000000003,75.58333333333339,3.677592745596265,1500,10.15,19.0,495.0,476.0,1.067131,-37.33877551020408,162.0,2.170496,0.008193277310924368,0.009243697478991597,0.009033613445378152,2.286902286902287,0.661756132673573,1.0000000000001563,119.99999999999996,0.29731608755048144,59.869269,119.92633,7591.761766,2159,338,712,60.0,120.0
9,2020-11-17 10:10:59.131359,can_tapper20,"rgb(228,26,28)",491.0,446.0,495.0,9.164969450101832,66.25000000000003,75.58333333333339,4.708793203907283,1500,10.3,20.0,340.0,320.0,1.163169,-45.982658959537574,23.0,2.359926,0.01125,0.014062499999999999,0.0125,6.860706860706861,0.7425854588220687,1.0200000000001594,2.27471676670449,0.7751245145576264,59.891973,119.918329,731.475351,2158,420,731,60.0,120.0
10,2020-11-25 13:39:20.517300,can_tapper20,"rgb(55,126,184)",499.0,467.0,499.0,6.4128256513026045,87.00000000000001,87.00000000000001,9.26594604439202e-13,117,6.1,18.0,475.0,457.0,0.810505,-3.5588235294117645,18.0,2.307027,0.00700218818380744,0.00700218818380744,0.00700218818380744,1.8329938900203666,0.3862108496733162,0.5000000000000782,2.4199454189414036,0.7140557651203023,5.349274,119.995558,703701.385941,1505,317,608,60.0,120.0
11,2020-11-27 10:24:07.586895,can_tapper20,"rgb(77,175,74)",490.0,438.0,491.0,10.612244897959183,64.46428571428574,66.25000000000003,0.320942364863267,1500,14.9375,16.0,500.0,484.0,0.87345,-61.40654205607477,26.0,2.277168,0.008677685950413225,0.010743801652892564,0.00888429752066116,11.304347826086957,0.8638686241650434,1.0000000000001563,2.892719705486028,0.5526650556494919,59.900084,119.808808,161087.069595,1647,311,724,60.0,120.0
12,2020-11-27 10:26:09.869213,can_tapper20,"rgb(152,78,163)",503.0,463.0,503.0,7.952286282306163,93.75,93.75,1.1972937993483863e-12,48,14.89166666666667,0.0,303.0,303.0,1.126601,-60.11711711711712,105.0,2.132082,0.011221122112211221,0.013201320132013201,0.011221122112211221,6.079664570230608,0.7170660659323546,1.0000000000001563,3.2620894576029285,0.7980502144960183,59.884217,119.846969,122.282318,1647,377,650,60.0,120.0
13,2020-12-01 08:23:00.855548,can_tapper20,"rgb(255,127,0)",499.0,471.0,499.0,5.61122244488978,87.00000000000001,87.00000000000001,3.3294827104116973e-12,28,2.55,0.0,314.0,314.0,1.033828,-3.641566265060241,95.0,2.034252,0.0031847133757961785,0.008917197452229299,0.0031847133757961785,1.4141414141414141,0.4448024943978014,0.5000000000000782,2.565174071178317,0.7438554469999603,3.587558,119.991921,338210.986335,1485,342,513,60.0,120.0
