start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
14,2020-12-01 11:04:17.192759,can_tapper20,2020-12-01 11:03:17.192759,2020-12-01 11:06:17.192759,4.35,7.010037,119.799248,9676.337211,1524,340,512,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-12-01-11-04-10.pcap.gz
15,2020-12-07 07:38:16.948603,can_tapper20,2020-12-07 07:37:16.948603,2020-12-07 07:40:16.948603,4.45,4.755424,119.821886,506039.755844,1497,297,574,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-12-07-07-38-12.pcap.gz
16,2021-01-12 14:00:32.424909,can_tapper20,2021-01-12 13:59:32.424909,2021-01-12 14:02:32.424909,16.35,6.911877,119.91366,3133335.476306,1524,344,652,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-01-12-14-00-25.pcap.gz
17,2021-01-14 12:06:35.631162,can_tapper20,2021-01-14 12:05:35.631162,2021-01-14 12:08:35.631162,4.8875,2.927829,119.919925,165963.206253,1476,322,595,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-01-14-12-06-32.pcap.gz
18,2021-01-15 11:42:30.549483,can_tapper20,2021-01-15 11:41:30.549483,2021-01-15 11:44:30.549483,14.513333333333332,5.799219,119.985987,84954.918321,1510,337,539,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-01-15-11-42-24.pcap.gz
19,2021-02-03 10:11:43.981004,can_tapper20,2021-02-03 10:10:43.981004,2021-02-03 10:13:43.981004,4.258333333333333,9.848052,119.986829,1636153.431521,1560,348,727,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-03-10-11-33.pcap.gz
20,2021-02-03 12:56:35.279702,can_tapper20,2021-02-03 12:55:35.279702,2021-02-03 12:58:35.279702,5.341666666666667,59.988649,119.799155,9891.298698,2159,410,580,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-03-12-54-56.pcap.gz
21,2021-02-11 13:49:06.997786,can_tapper20,2021-02-11 13:48:06.997786,2021-02-11 13:51:06.997786,-4.541666666666667,59.906641,119.932732,694351.718084,2160,447,992,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-11-13-47-48.pcap.gz
22,2021-02-16 08:18:47.859013,can_tapper20,2021-02-16 08:17:47.859013,2021-02-16 08:20:47.859013,0.195,3.856032,119.942605,412180.861227,1059,213,326,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-08-18-43.pcap.gz
23,2021-02-16 08:20:42.870823,can_tapper20,2021-02-16 08:19:42.870823,2021-02-16 08:22:42.870823,0.2,59.853789,93.455174,115.01181,1413,224,334,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-08-20-22.pcap.gz
24,2021-02-16 08:23:59.359640,can_tapper20,2021-02-16 08:22:59.359640,2021-02-16 08:25:59.359640,0.2,14.847515,78.980775,196.488817,1128,250,356,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-08-23-44.pcap.gz
25,2021-02-16 08:27:17.877609,can_tapper20,2021-02-16 08:26:17.877609,2021-02-16 08:29:17.877609,0.13333333333333333,59.957744,4.820799,198.517969,780,58,272,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-08-26-13.pcap.gz
26,2021-02-16 08:36:19.612694,can_tapper20,2021-02-16 08:35:19.612694,2021-02-16 08:38:19.612694,0.4916666666666667,59.827836,119.979951,541.735085,2160,396,641,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-08-30-08.pcap.gz
27,2021-02-16 11:19:17.735670,can_tapper20,2021-02-16 11:18:17.735670,2021-02-16 11:21:17.735670,1.8199999999999998,12.008569,119.982094,9778.122976,1163,261,366,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-11-19-05.pcap.gz
28,2021-02-16 11:20:14.895577,can_tapper20,2021-02-16 11:19:14.895577,2021-02-16 11:22:14.895577,1.4666666666666666,59.912426,119.882148,57.159907,1737,411,601,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-11-20-12.pcap.gz
29,2021-02-16 11:22:59.525865,can_tapper20,2021-02-16 11:21:59.525865,2021-02-16 11:24:59.525865,1.25,59.801826,119.831417,164.630288,1728,403,614,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-11-22-57.pcap.gz
30,2021-02-16 11:30:25.123912,can_tapper20,2021-02-16 11:29:25.123912,2021-02-16 11:32:25.123912,1.47,59.831185,119.978357,445.598047,2160,409,835,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-11-27-41.pcap.gz
31,2021-02-16 19:27:14.873669,can_tapper20,2021-02-16 19:26:14.873669,2021-02-16 19:29:14.873669,8.4,59.97789,119.922535,28609.749757,2160,360,884,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-18-27-41.pcap.gz
32,2021-02-16 19:27:39.329926,can_tapper20,2021-02-16 19:26:39.329926,2021-02-16 19:29:39.329926,9.55,59.931998,119.973107,24.456257,2160,383,901,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-16-18-27-41.pcap.gz
33,2021-02-17 11:24:28.093718,can_tapper20,2021-02-17 11:23:28.093718,2021-02-17 11:26:28.093718,7.2375,59.829681,119.991153,57408.763792,2160,398,693,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-17-11-23-24.pcap.gz
34,2021-02-18 12:35:03.274221,can_tapper20,2021-02-18 12:34:03.274221,2021-02-18 12:37:03.274221,9.16,59.897774,119.997918,90635.180503,2160,415,712,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-18-11-39-34.pcap.gz
35,2021-02-19 09:27:56.091742,can_tapper20,2021-02-19 09:26:56.091742,2021-02-19 09:29:56.091742,6.215,59.995104,119.925252,75172.817521,1649,349,440,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-19-08-56-01.pcap.gz
36,2021-02-19 09:28:54.631765,can_tapper20,2021-02-19 09:27:54.631765,2021-02-19 09:30:54.631765,6.4,59.823787,91.923981,58.540023,1311,280,450,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-19-09-28-53.pcap.gz
37,2021-02-23 10:05:08.470379,can_tapper20,2021-02-23 10:04:08.470379,2021-02-23 10:07:08.470379,7.8166666666666655,13.556194,119.776074,347773.838614,1602,327,662,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-23-10-04-54.pcap.gz
38,2021-02-23 12:03:31.357355,can_tapper20,2021-02-23 12:02:31.357355,2021-02-23 12:05:31.357355,9.225,8.692104,119.904355,7102.886976,1545,346,549,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-23-12-03-22.pcap.gz
39,2021-02-23 14:15:56.741110,can_tapper20,2021-02-23 14:14:56.741110,2021-02-23 14:17:56.741110,10.25,30.243239,119.850688,7945.383755,1803,386,633,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-02-23-14-15-26.pcap.gz
40,2021-03-08 14:14:16.673943,can_tapper20,2021-03-08 14:13:16.673943,2021-03-08 14:16:16.673943,2.825,59.933907,119.930469,1123099.932833,2160,453,750,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-08-13-52-26.pcap.gz
41,2021-03-18 09:48:49.451638,can_tapper20,2021-03-18 09:47:49.451638,2021-03-18 09:50:49.451638,2.6083333333333334,12.979407,119.838772,848072.777695,1596,333,580,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-18-09-48-36.pcap.gz
42,2021-03-30 09:01:20.637267,can_tapper20,2021-03-30 09:00:20.637267,2021-03-30 09:03:20.637267,9.57,7.706411,119.874949,1033951.185629,1533,359,590,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-30-09-01-12.pcap.gz
43,2021-03-30 09:01:24.843981,can_tapper20,2021-03-30 09:00:24.843981,2021-03-30 09:03:24.843981,9.45,11.913125,119.918011,4.206714,1584,372,607,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-30-09-01-12.pcap.gz
44,2021-03-30 10:45:17.730789,can_tapper20,2021-03-30 10:44:17.730789,2021-03-30 10:47:17.730789,10.091666666666665,59.877706,119.975594,6232.886808,2159,450,889,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-30-10-01-12.pcap.gz
45,2021-03-31 10:23:38.511941,can_tapper20,2021-03-31 10:22:38.511941,2021-03-31 10:25:38.511941,10.975,49.289925,119.803175,85100.781152,2031,367,798,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-31-10-22-49.pcap.gz
46,2021-03-31 10:30:01.474278,can_tapper20,2021-03-31 10:29:01.474278,2021-03-31 10:32:01.474278,12.6,59.832994,86.500004,382.962337,1758,352,548,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-03-31-10-22-49.pcap.gz
47,2021-04-06 08:53:06.739165,can_tapper20,2021-04-06 08:52:06.739165,2021-04-06 08:55:06.739165,0.5,1.203442,119.878883,512585.264887,1455,359,423,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-06-08-53-05.pcap.gz
48,2021-04-06 10:02:21.294660,can_tapper20,2021-04-06 10:01:21.294660,2021-04-06 10:04:21.294660,4.575,59.888847,119.977624,4154.555495,2158,457,808,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-06-09-53-05.pcap.gz
49,2021-04-06 12:38:01.568180,can_tapper20,2021-04-06 12:37:01.568180,2021-04-06 12:40:01.568180,7.95,59.786729,119.780845,9340.27352,2157,392,729,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-06-12-33-46.pcap.gz
50,2021-04-06 13:57:24.036435,can_tapper20,2021-04-06 13:56:24.036435,2021-04-06 13:59:24.036435,7.1125,59.899609,119.901723,4762.468255,2158,567,721,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-06-13-33-46.pcap.gz
51,2021-04-08 09:21:05.989387,can_tapper20,2021-04-08 09:20:05.989387,2021-04-08 09:23:05.989387,0.75,42.199037,112.373952,156221.952952,1857,381,591,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-08-09-20-23.pcap.gz
52,2021-04-08 09:24:11.153852,can_tapper20,2021-04-08 09:23:11.153852,2021-04-08 09:26:11.153852,1.55,8.912013,119.9343,185.164465,1548,368,553,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-04-08-09-24-01.pcap.gz
53,2021-05-26 14:17:39.585931,can_tapper20,2021-05-26 14:16:39.585931,2021-05-26 14:19:39.585931,9.7875,30.091102,119.985253,4164808.432079,1803,375,602,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-26-14-17-09.pcap.gz
54,2021-05-26 14:54:00.863718,can_tapper20,2021-05-26 14:53:00.863718,2021-05-26 14:56:00.863718,9.120000000000001,18.613999,119.980946,2181.277787,1665,401,569,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-26-14-53-41.pcap.gz
55,2021-05-27 10:40:39.444523,can_tapper20,2021-05-27 10:39:39.444523,2021-05-27 10:42:39.444523,13.325,13.56021,119.839044,71198.580805,1046,232,430,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-27-10-40-25.pcap.gz
56,2021-05-27 10:42:19.939895,can_tapper20,2021-05-27 10:41:19.939895,2021-05-27 10:44:19.939895,11.783333333333333,59.997588,119.912645,100.495372,1602,366,613,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-27-10-42-14.pcap.gz
57,2021-05-27 11:07:17.873039,can_tapper20,2021-05-27 11:06:17.873039,2021-05-27 11:09:17.873039,14.190000000000001,59.983881,119.923714,1497.933144,2160,571,764,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-27-10-42-14.pcap.gz
58,2021-05-27 11:40:41.862728,can_tapper20,2021-05-27 11:39:41.862728,2021-05-27 11:42:41.862728,15.467500000000001,59.875281,119.975448,2003.989689,2159,360,856,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-27-10-42-14.pcap.gz
59,2021-05-27 12:06:17.596637,can_tapper20,2021-05-27 12:05:17.596637,2021-05-27 12:08:17.596637,16.0425,59.88789,119.963366,1535.733909,2159,578,710,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-05-27-11-42-14.pcap.gz
60,2021-06-01 14:46:18.320006,can_tapper20,2021-06-01 14:45:18.320006,2021-06-01 14:48:18.320006,16.725,26.150869,119.942641,441600.723369,1755,325,594,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-01-14-45-51.pcap.gz
61,2021-06-07 09:02:19.942135,can_tapper20,2021-06-07 09:01:19.942135,2021-06-07 09:04:19.942135,11.825,43.150346,119.964794,497761.622129,1959,423,508,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-07-09-01-36.pcap.gz
62,2021-06-16 14:49:54.585343,can_tapper20,2021-06-16 14:48:54.585343,2021-06-16 14:51:54.585343,19.6,19.395768,119.969202,798454.643208,1674,338,630,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-16-14-49-34.pcap.gz
63,2021-06-17 07:55:44.907615,can_tapper20,2021-06-17 07:54:44.907615,2021-06-17 07:57:44.907615,21.178571428571427,34.05475,119.995014,61550.322272,1849,371,686,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-17-07-55-10.pcap.gz
64,2021-06-23 08:16:18.931959,can_tapper20,2021-06-23 08:15:18.931959,2021-06-23 08:18:18.931959,15.775,59.903577,119.964024,519634.024344,2159,429,878,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-23-08-12-00.pcap.gz
65,2021-06-23 08:16:31.831529,can_tapper20,2021-06-23 08:15:31.831529,2021-06-23 08:18:31.831529,15.809999999999999,59.989612,119.873581,12.89957,2159,441,868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-23-08-12-00.pcap.gz
66,2021-06-23 08:16:48.337262,can_tapper20,2021-06-23 08:15:48.337262,2021-06-23 08:18:48.337262,15.7,59.995347,119.869946,16.505733,2159,446,866,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-23-08-12-00.pcap.gz
67,2021-06-25 09:39:42.499449,can_tapper20,2021-06-25 09:38:42.499449,2021-06-25 09:41:42.499449,17.32857142857143,46.898986,119.873331,177774.162187,2004,206,506,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-09-38-55.pcap.gz
68,2021-06-25 10:38:12.967215,can_tapper20,2021-06-25 10:37:12.967215,2021-06-25 10:40:12.967215,17.3625,59.977875,119.817427,3510.467766,2160,111,714,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-09-38-55.pcap.gz
69,2021-06-25 10:44:12.700216,can_tapper20,2021-06-25 10:43:12.700216,2021-06-25 10:46:12.700216,17.36,59.925599,119.920525,359.733001,2160,342,951,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-10-38-55.pcap.gz
70,2021-06-25 11:53:25.148535,can_tapper20,2021-06-25 11:52:25.148535,2021-06-25 11:55:25.148535,18.369999999999997,59.853086,119.961592,4152.448319,2158,373,835,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-11-38-55.pcap.gz
71,2021-06-25 13:36:51.316851,can_tapper20,2021-06-25 13:35:51.316851,2021-06-25 13:38:51.316851,19.15,53.360224,119.94094,6206.168316,2082,381,944,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-13-35-57.pcap.gz
72,2021-06-25 13:49:30.361845,can_tapper20,2021-06-25 13:48:30.361845,2021-06-25 13:51:30.361845,19.28333333333333,59.985541,119.825663,759.044994,2158,337,830,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-13-35-57.pcap.gz
73,2021-06-25 14:01:23.350950,can_tapper20,2021-06-25 14:00:23.350950,2021-06-25 14:03:23.350950,19.418888888888887,59.957073,119.919476,712.989105,2160,173,743,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-13-35-57.pcap.gz
74,2021-06-25 14:20:29.122472,can_tapper20,2021-06-25 14:19:29.122472,2021-06-25 14:22:29.122472,19.563333333333333,59.899175,119.9418,1145.771522,2159,329,993,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-13-35-57.pcap.gz
75,2021-06-25 14:43:32.042442,can_tapper20,2021-06-25 14:42:32.042442,2021-06-25 14:45:32.042442,18.0,59.98155,119.934719,1382.91997,2160,353,939,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-14-35-57.pcap.gz
76,2021-06-25 15:28:24.548711,can_tapper20,2021-06-25 15:27:24.548711,2021-06-25 15:30:24.548711,19.863333333333333,37.650701,119.919752,2692.506269,1893,325,787,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-15-27-46.pcap.gz
77,2021-06-25 17:04:24.869753,can_tapper20,2021-06-25 17:03:24.869753,2021-06-25 17:06:24.869753,20.43333333333333,59.887275,119.928074,5760.321042,2160,285,680,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-17-02-56.pcap.gz
78,2021-06-25 17:09:50.410551,can_tapper20,2021-06-25 17:08:50.410551,2021-06-25 17:11:50.410551,20.51666666666667,59.895324,119.93907,325.540798,2160,312,868,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-17-02-56.pcap.gz
79,2021-06-25 17:14:38.769681,can_tapper20,2021-06-25 17:13:38.769681,2021-06-25 17:16:38.769681,20.553333333333335,59.970435,119.881995,288.35913,2160,245,650,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-17-02-56.pcap.gz
80,2021-06-25 18:23:17.172211,can_tapper20,2021-06-25 18:22:17.172211,2021-06-25 18:25:17.172211,20.908333333333335,59.765148,119.799061,4118.40253,2157,393,920,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-18-20-31.pcap.gz
81,2021-06-25 18:34:27.698584,can_tapper20,2021-06-25 18:33:27.698584,2021-06-25 18:36:27.698584,20.96458333333333,59.920175,119.918918,670.526373,2160,296,936,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-18-20-31.pcap.gz
82,2021-06-25 18:43:19.397955,can_tapper20,2021-06-25 18:42:19.397955,2021-06-25 18:45:19.397955,21.06666666666667,59.952843,77.814278,531.699371,1654,246,553,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-25-18-20-31.pcap.gz
83,2021-06-28 10:37:23.625440,can_tapper20,2021-06-28 10:36:23.625440,2021-06-28 10:39:23.625440,20.625,13.545139,120.000329,230044.227485,1605,376,768,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-28-10-37-09.pcap.gz
84,2021-06-29 16:20:18.207377,can_tapper20,2021-06-29 16:19:18.207377,2021-06-29 16:22:18.207377,22.8,20.014358,119.786949,106974.581937,1680,366,544,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-29-16-19-58.pcap.gz
85,2021-06-29 18:13:38.643391,can_tapper20,2021-06-29 18:12:38.643391,2021-06-29 18:15:38.643391,26.675,59.914755,119.87658,6800.436014,2160,293,764,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-29-18-10-08.pcap.gz
86,2021-06-29 18:16:07.772816,can_tapper20,2021-06-29 18:15:07.772816,2021-06-29 18:18:07.772816,26.78,59.769634,119.824679,149.129425,2157,303,710,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-29-18-10-08.pcap.gz
87,2021-06-29 19:08:24.589780,can_tapper20,2021-06-29 19:07:24.589780,2021-06-29 19:10:24.589780,26.6,59.974676,119.900655,3136.816964,2160,362,748,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper20-06-29-18-10-08.pcap.gz
