start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2020-11-02 12:57:51.225095,can_tapper20,"rgb(228,26,28)",PG1_est,124.0,107.0,114.0,13.709677419354838,78.00000000000004,124.0,-3.323272588120684,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,0.0,328.0,328.0,1.439995,0.003048780487804878,0.005182926829268293,0.003048780487804878,synchronized_peak_current_voltage_drop,0.5400000000094636,1.0000000000001563,119.99999999999996,127.10690303686007,0.19857262426334488,5972,8.35117773019272,1.1032841227725236,14.874285714285714,-30.82572614107884,16.0,2.033745,4,241,60.0,120.0,114.0,117.0,144.0,143.0,143.0,144.0,59.864097,119.95605,,2159,329,781,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-12-02-24.pcap.gz
0,2020-11-02 12:57:51.225095,can_tapper20,"rgb(228,26,28)",PG2,124.0,112.0,116.0,9.67741935483871,78.00000000000004,125.0,-3.9724462099756184,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,328.0,328.0,1.439995,0.0024390243902439024,0.0036585365853658534,0.0027439024390243905,synchronized_peak_current_voltage_drop,0.5600000000094667,1.5000000000002345,119.99999999999996,126.04718666559134,0.2575251914826724,5971,4.680851063829787,1.0581055579015597,14.874285714285714,-30.82572614107884,16.0,2.033745,4,241,60.0,120.0,114.0,117.0,143.0,143.0,143.0,142.0,59.864097,119.95605,,2159,329,781,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-12-02-24.pcap.gz
0,2020-11-02 12:57:51.225095,can_tapper20,"rgb(228,26,28)",PG3_est,124.0,115.0,117.0,7.258064516129033,78.00000000000004,125.0,-3.207876981278134,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,328.0,328.0,1.439995,0.0021341463414634144,0.0027439024390243905,0.0024390243902439024,synchronized_peak_current_voltage_drop,0.8600000000095136,1.0000000000001563,119.99999999999996,126.52376187769298,0.28730502468449537,5956,3.640256959314775,1.0039781726076153,14.874285714285714,-30.82572614107884,16.0,2.033745,4,241,60.0,120.0,115.0,122.0,142.0,141.0,140.0,139.0,59.864097,119.95605,,2159,329,781,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-12-02-24.pcap.gz
0,2020-11-02 12:57:51.225095,can_tapper20,"rgb(228,26,28)",PG4,124.0,115.0,117.0,7.258064516129033,78.00000000000004,125.0,-3.207876981278134,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,328.0,328.0,1.439995,0.0021341463414634144,0.0027439024390243905,0.0024390243902439024,synchronized_peak_current_voltage_drop,0.8600000000095136,1.0000000000001563,119.99999999999996,126.52376187769298,0.28730502468449537,5956,3.640256959314775,1.0039781726076153,14.874285714285714,-30.82572614107884,16.0,2.033745,4,241,60.0,120.0,115.0,122.0,142.0,141.0,140.0,139.0,59.864097,119.95605,,2159,329,781,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-12-02-24.pcap.gz
1,2020-11-02 13:31:59.590289,can_tapper20,"rgb(55,126,184)",PG1_est,124.0,110.0,120.0,11.29032258064516,78.00000000000004,124.0,-3.0472635765611584,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,13.0,500.0,487.0,0.832849,0.0008213552361396305,0.002874743326488706,0.0008213552361396305,synchronized_peak_current_voltage_drop,0.8800000000095167,0.24000000000003752,2.0171482422437275,143.24328888678497,0.7806724737463738,5955,5.544147843942505,0.845215110004549,15.075,-35.88501742160279,13.0,2.429941,8,287,60.0,120.0,115.0,122.0,145.0,142.0,142.0,143.0,59.983693,119.912849,2048.365194,2159,385,740,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-13-02-24.pcap.gz
1,2020-11-02 13:31:59.590289,can_tapper20,"rgb(55,126,184)",PG2,124.0,114.0,119.0,8.064516129032258,78.00000000000004,125.0,-2.366987718660809,1500,-35.019999999991406,-5.019999999991406,90.0,13.0,500.0,487.0,0.832849,0.001026694045174538,0.002053388090349076,0.0012320328542094455,synchronized_peak_current_voltage_drop,0.9000000000095199,0.5000000000000782,1.7887444673306678,142.6870070469868,0.7601476726870301,5954,4.157549234135668,0.6063464623707159,15.075,-35.88501742160279,13.0,2.429941,8,287,60.0,120.0,114.0,122.0,146.0,144.0,144.0,142.0,59.983693,119.912849,2048.365194,2159,385,740,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-13-02-24.pcap.gz
1,2020-11-02 13:31:59.590289,can_tapper20,"rgb(55,126,184)",PG3_est,124.0,114.0,114.0,8.064516129032258,78.00000000000004,125.0,-2.182498747776785,1500,-35.019999999991406,-5.019999999991406,90.0,13.0,500.0,487.0,0.832849,0.002053388090349076,0.002053388090349076,0.002258726899383984,synchronized_peak_current_voltage_drop,0.760000000009498,0.5000000000000782,1.7887444673306678,139.78551332993447,0.750588085692703,5961,2.355460385438972,0.5429889082846888,15.075,-35.88501742160279,13.0,2.429941,8,287,60.0,120.0,114.0,122.0,145.0,141.0,140.0,139.0,59.983693,119.912849,2048.365194,2159,385,740,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-13-02-24.pcap.gz
1,2020-11-02 13:31:59.590289,can_tapper20,"rgb(55,126,184)",PG4,124.0,114.0,114.0,8.064516129032258,78.00000000000004,125.0,-2.182498747776785,1500,-35.019999999991406,-5.019999999991406,90.0,13.0,500.0,487.0,0.832849,0.002053388090349076,0.002053388090349076,0.002258726899383984,synchronized_peak_current_voltage_drop,0.760000000009498,0.5000000000000782,1.7887444673306678,139.78551332993447,0.750588085692703,5961,2.355460385438972,0.5429889082846888,15.075,-35.88501742160279,13.0,2.429941,8,287,60.0,120.0,114.0,122.0,145.0,141.0,140.0,139.0,59.983693,119.912849,2048.365194,2159,385,740,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-02-13-02-24.pcap.gz
2,2020-11-03 08:36:27.095598,can_tapper20,"rgb(77,175,74)",PG1_est,125.0,111.0,117.0,11.200000000000001,90.0,125.0,-4.9635933171516635,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,360.0,360.0,1.114276,0.0022222222222222222,0.0038888888888888888,0.0022222222222222222,synchronized_peak_current_voltage_drop,0.7800000000095011,0.5000000000000782,119.99999999999996,109.46618666568504,0.49845296331345335,5960,5.4989816700611,0.8104622957133222,13.528571428571428,-5.683417085427136,109.0,2.119026,3,199,60.0,120.0,116.0,119.0,123.0,144.0,145.0,127.0,59.862473,119.972961,68667.505309,2160,266,524,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-03-08-09-19.pcap.gz
2,2020-11-03 08:36:27.095598,can_tapper20,"rgb(77,175,74)",PG2,124.0,116.0,117.0,6.451612903225806,78.00000000000004,125.0,4.156167692041187e-14,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,360.0,360.0,1.114276,0.0019444444444444444,0.0022222222222222222,0.0022222222222222222,synchronized_peak_current_voltage_drop,0.8000000000095042,0.5000000000000782,119.99999999999996,112.44377018750976,0.5214486846276161,5959,5.217391304347826,0.7208334685764419,13.528571428571428,-5.683417085427136,109.0,2.119026,3,199,60.0,120.0,116.0,120.0,124.0,142.0,141.0,127.0,59.862473,119.972961,68667.505309,2160,266,524,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper20-11-03-08-09-19.pcap.gz
