start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
13,2021-01-14 12:00:16.917310,can_tapper16,2021-01-14 11:59:16.917310,2021-01-14 12:02:16.917310,16.125,9.306602,119.803646,164773.390796,1551,279,439,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-01-14-12-00-07.pcap.gz
14,2021-02-03 10:15:39.704841,can_tapper16,2021-02-03 10:14:39.704841,2021-02-03 10:17:39.704841,4.1,3.979702,119.920487,1721722.787531,1488,340,347,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-02-03-10-15-35.pcap.gz
15,2021-02-03 13:01:28.913155,can_tapper16,2021-02-03 13:00:28.913155,2021-02-03 13:03:28.913155,6.7,8.286887,119.844516,9949.208314,1014,208,126,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-02-03-13-01-20.pcap.gz
16,2021-02-23 08:06:52.920851,can_tapper16,2021-02-23 08:05:52.920851,2021-02-23 08:08:52.920851,9.125,59.995691,119.842152,1710324.007696,2159,426,683,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-02-23-08-05-15.pcap.gz
17,2021-02-23 10:13:40.226651,can_tapper16,2021-02-23 10:12:40.226651,2021-02-23 10:15:40.226651,11.2,59.987556,119.838278,7607.3058,2158,373,330,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-02-23-10-05-15.pcap.gz
18,2021-03-05 08:55:19.366387,can_tapper16,2021-03-05 08:54:19.366387,2021-03-05 08:57:19.366387,3.0,59.892349,119.98452,859299.139736,2160,399,373,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-03-05-08-51-35.pcap.gz
19,2021-03-05 14:00:27.390996,can_tapper16,2021-03-05 13:59:27.390996,2021-03-05 14:02:27.390996,4.0,59.882546,119.982371,18308.024609,2160,200,489,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-03-05-13-51-35.pcap.gz
20,2021-03-18 09:18:52.695744,can_tapper16,2021-03-18 09:17:52.695744,2021-03-18 09:20:52.695744,1.25,59.95003,119.97722,1106305.304748,2160,394,415,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-03-18-09-03-58.pcap.gz
21,2021-04-01 14:17:58.038599,can_tapper16,2021-04-01 14:16:58.038599,2021-04-01 14:19:58.038599,11.225,59.99158,119.957474,1227545.342855,2159,357,493,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-04-01-14-00-38.pcap.gz
22,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:08:06.313987,2021-04-20 10:11:06.313987,10.266666666666667,2.863978,119.982086,1626668.275388,1524,361,292,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-04-20-10-09-03.pcap.gz
23,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:08:06.313987,2021-04-20 10:11:06.313987,10.266666666666667,2.863978,119.982086,0.0,1524,361,292,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-04-20-10-09-03.pcap.gz
24,2021-04-20 11:17:39.232866,can_tapper16,2021-04-20 11:16:39.232866,2021-04-20 11:19:39.232866,9.45,23.007375,119.770119,4112.918879,1152,211,171,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-04-20-11-17-16.pcap.gz
25,2021-05-04 16:11:14.725708,can_tapper16,2021-05-04 16:10:14.725708,2021-05-04 16:13:14.725708,8.2,7.406283,119.930253,1227215.492842,1530,273,412,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-04-16-11-07.pcap.gz
26,2021-05-06 08:15:57.486628,can_tapper16,2021-05-06 08:14:57.486628,2021-05-06 08:17:57.486628,12.05,23.880454,119.937832,144282.76092,1728,311,322,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-08-15-33.pcap.gz
27,2021-05-06 08:18:08.751136,can_tapper16,2021-05-06 08:17:08.751136,2021-05-06 08:20:08.751136,14.258333333333331,59.851649,36.483945,131.264508,1158,222,204,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-08-15-33.pcap.gz
28,2021-05-06 10:02:23.710311,can_tapper16,2021-05-06 10:01:23.710311,2021-05-06 10:04:23.710311,15.9,7.376748,119.937888,6254.959175,1530,272,270,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-10-02-16.pcap.gz
29,2021-05-06 10:24:23.387672,can_tapper16,2021-05-06 10:23:23.387672,2021-05-06 10:26:23.387672,13.7,59.891927,119.982122,1319.677361,2160,338,420,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-10-02-16.pcap.gz
30,2021-05-06 10:27:09.031530,can_tapper16,2021-05-06 10:26:09.031530,2021-05-06 10:29:09.031530,13.65,59.991394,119.870964,165.643858,2160,358,600,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-10-02-16.pcap.gz
31,2021-05-06 11:12:31.773441,can_tapper16,2021-05-06 11:11:31.773441,2021-05-06 11:14:31.773441,13.675,59.894693,119.932004,2722.741911,2160,298,373,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:13:43.496588,2021-05-06 11:16:43.496588,13.790000000000001,59.827929,119.984892,131.723147,2160,353,345,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
33,2021-05-06 11:16:39.211858,can_tapper16,2021-05-06 11:15:39.211858,2021-05-06 11:18:39.211858,13.8,59.994846,119.798293,115.71527,2159,373,167,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
34,2021-05-06 11:21:34.365335,can_tapper16,2021-05-06 11:20:34.365335,2021-05-06 11:23:34.365335,13.735,59.885797,119.983245,295.153477,2160,394,419,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
35,2021-05-06 11:24:20.699496,can_tapper16,2021-05-06 11:23:20.699496,2021-05-06 11:26:20.699496,13.925,59.925237,119.936363,166.334161,2160,359,453,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
36,2021-05-06 11:28:05.410672,can_tapper16,2021-05-06 11:27:05.410672,2021-05-06 11:30:05.410672,13.9,59.819763,119.970236,224.711176,2158,352,338,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
37,2021-05-06 11:46:12.777480,can_tapper16,2021-05-06 11:45:12.777480,2021-05-06 11:48:12.777480,13.655000000000001,59.990973,119.939778,1087.366808,2160,368,353,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-11-07-40.pcap.gz
38,2021-05-06 12:10:01.097901,can_tapper16,2021-05-06 12:09:01.097901,2021-05-06 12:12:01.097901,13.73,59.977757,119.840952,1428.320421,2159,398,334,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-06-12-07-40.pcap.gz
39,2021-05-17 09:24:16.975151,can_tapper16,2021-05-17 09:23:16.975151,2021-05-17 09:26:16.975151,7.433333333333333,17.711083,119.885255,940455.87725,1653,347,326,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-17-09-23-59.pcap.gz
40,2021-05-17 09:27:54.922387,can_tapper16,2021-05-17 09:26:54.922387,2021-05-17 09:29:54.922387,7.45,59.812583,119.968383,217.947236,1536,309,241,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-17-09-27-53.pcap.gz
41,2021-05-18 08:49:16.223672,can_tapper16,2021-05-18 08:48:16.223672,2021-05-18 08:51:16.223672,14.075,14.146829,119.985271,84081.301285,1611,289,288,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-18-08-49-01.pcap.gz
42,2021-05-19 10:10:42.829254,can_tapper16,2021-05-19 10:09:42.829254,2021-05-19 10:12:42.829254,11.758333333333333,12.761602,119.860401,91286.605582,1593,305,395,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-19-10-10-29.pcap.gz
43,2021-05-19 11:00:06.652823,can_tapper16,2021-05-19 10:59:06.652823,2021-05-19 11:02:06.652823,12.75,46.325506,119.999487,2963.823569,1997,331,573,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-05-19-10-59-20.pcap.gz
44,2021-07-07 15:08:29.828176,can_tapper16,2021-07-07 15:07:29.828176,2021-07-07 15:10:29.828176,19.75,12.259536,119.843939,4248503.175353,1587,310,379,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-07-15-08-17.pcap.gz
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 08:57:22.484070,2021-07-08 09:00:22.484070,20.45,59.885405,119.857716,64192.655894,1767,238,404,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-08-08-56-36.pcap.gz
46,2021-07-08 09:00:08.293659,can_tapper16,2021-07-08 08:59:08.293659,2021-07-08 09:02:08.293659,20.39166666666667,39.000354,119.923704,105.809589,1908,363,495,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-08-08-59-29.pcap.gz
47,2021-07-08 09:27:52.324153,can_tapper16,2021-07-08 09:26:52.324153,2021-07-08 09:29:52.324153,23.25,59.954001,119.917195,1664.030494,1554,267,387,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-08-09-27-44.pcap.gz
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:35:59.561821,2021-07-08 10:38:59.561821,17.85,4.550069,103.030701,4147.237668,1293,240,257,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-08-10-36-54.pcap.gz
49,2021-07-08 10:38:36.000361,can_tapper16,2021-07-08 10:37:36.000361,2021-07-08 10:40:36.000361,20.066666666666666,59.961534,6.592161,96.43854,801,135,165,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-07-08-10-36-54.pcap.gz
50,2021-08-31 08:13:43.822139,can_tapper16,2021-08-31 08:12:43.822139,2021-08-31 08:15:43.822139,18.975,20.507635,98.066644,4656907.821778,1424,275,193,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-08-31-08-13-23.pcap.gz
51,2021-08-31 08:15:48.999792,can_tapper16,2021-08-31 08:14:48.999792,2021-08-31 08:17:48.999792,,59.903813,119.956849,125.177653,1856,361,269,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-08-31-08-15-47.pcap.gz
52,2021-08-31 09:44:08.532302,can_tapper16,2021-08-31 09:43:08.532302,2021-08-31 09:46:08.532302,18.4,11.444491,79.650848,5299.53251,1095,219,356,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-08-31-09-43-56.pcap.gz
53,2021-08-31 13:19:40.519487,can_tapper16,2021-08-31 13:18:40.519487,2021-08-31 13:21:40.519487,20.125,3.203774,119.916351,12931.987185,1479,285,239,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-08-31-13-19-37.pcap.gz
54,2021-09-13 09:23:44.886631,can_tapper16,2021-09-13 09:22:44.886631,2021-09-13 09:25:44.886631,19.98333333333333,59.988957,119.919075,1109044.367144,2159,380,518,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-13-09-19-31.pcap.gz
55,2021-09-13 09:25:23.846981,can_tapper16,2021-09-13 09:24:23.846981,2021-09-13 09:27:23.846981,20.01666666666667,59.925774,119.970525,98.96035,2159,380,479,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-13-09-19-31.pcap.gz
56,2021-09-13 11:46:03.727857,can_tapper16,2021-09-13 11:45:03.727857,2021-09-13 11:48:03.727857,19.4,42.657843,119.961479,8439.880876,1953,360,468,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-13-11-45-20.pcap.gz
57,2021-09-14 09:04:28.194984,can_tapper16,2021-09-14 09:03:28.194984,2021-09-14 09:06:28.194984,15.433333333333332,59.936428,119.877127,76704.467127,2158,417,430,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-14-08-51-00.pcap.gz
58,2021-09-14 11:38:22.938409,can_tapper16,2021-09-14 11:37:22.938409,2021-09-14 11:40:22.938409,16.80833333333333,33.625914,119.99199,9234.743425,1845,343,367,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-14-11-37-49.pcap.gz
59,2021-09-16 09:47:30.979513,can_tapper16,2021-09-16 09:46:30.979513,2021-09-16 09:49:30.979513,21.98,59.889338,119.9035,166148.041104,1646,292,230,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-16-09-46-24.pcap.gz
60,2021-09-16 13:22:00.174366,can_tapper16,2021-09-16 13:21:00.174366,2021-09-16 13:24:00.174366,,15.411578,119.932229,12869.194853,1302,250,248,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-16-13-21-44.pcap.gz
61,2021-09-16 13:23:29.806945,can_tapper16,2021-09-16 13:22:29.806945,2021-09-16 13:25:29.806945,28.75,59.994352,119.85409,89.632579,1834,363,383,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-16-13-23-21.pcap.gz
62,2021-09-24 08:58:50.731242,can_tapper16,2021-09-24 08:57:50.731242,2021-09-24 09:00:50.731242,,0.906456,119.956296,675320.924297,1452,275,294,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-24-08-58-49.pcap.gz
63,2021-09-24 10:51:52.236986,can_tapper16,2021-09-24 10:50:52.236986,2021-09-24 10:53:52.236986,17.525,22.922126,119.828464,6781.505744,1287,259,207,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-24-10-51-29.pcap.gz
64,2021-09-24 10:53:24.972583,can_tapper16,2021-09-24 10:52:24.972583,2021-09-24 10:55:24.972583,17.575,59.868474,119.90004,92.735597,1731,363,386,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-24-10-53-23.pcap.gz
65,2021-09-27 11:36:02.542455,can_tapper16,2021-09-27 11:35:02.542455,2021-09-27 11:38:02.542455,15.525,59.999574,119.87165,261757.569872,2160,270,298,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-09-27-10-45-44.pcap.gz
66,2021-10-04 08:04:32.204257,can_tapper16,2021-10-04 08:03:32.204257,2021-10-04 08:06:32.204257,7.8,19.885032,119.982774,592109.661802,1680,363,526,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20220117\can_Tapper16-10-04-08-04-12.pcap.gz
67,2022-03-07 10:34:56.720991,can_tapper16,2022-03-07 10:33:56.720991,2022-03-07 10:36:56.720991,-0.1,46.91418,0.3734,13314624.516734,570,61,82,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-07-10-34-09.pcap.gz
68,2022-03-07 13:15:12.689207,can_tapper16,2022-03-07 13:14:12.689207,2022-03-07 13:17:12.689207,,7.161704,4.608935,9615.968216,91,8,16,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-07-13-15-05.pcap.gz
69,2022-03-10 13:57:21.003021,can_tapper16,2022-03-10 13:56:21.003021,2022-03-10 13:59:21.003021,8.7,40.972868,119.797257,261728.313814,1410,256,88,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-10-13-56-39.pcap.gz
70,2022-03-10 13:59:21.296378,can_tapper16,2022-03-10 13:58:21.296378,2022-03-10 14:01:21.296378,,24.26998,119.77119,120.293357,1058,201,150,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-10-13-58-56.pcap.gz
71,2022-03-10 14:00:52.296176,can_tapper16,2022-03-10 13:59:52.296176,2022-03-10 14:02:52.296176,7.65,6.012602,119.863765,90.999798,1512,333,229,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-10-14-00-46.pcap.gz
72,2022-03-10 15:20:44.778304,can_tapper16,2022-03-10 15:19:44.778304,2022-03-10 15:22:44.778304,9.05,59.972874,119.849051,4792.482128,2158,539,413,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-03-10-15-00-46.pcap.gz
73,2022-04-21 09:26:14.075542,can_tapper16,2022-04-21 09:25:14.075542,2022-04-21 09:28:14.075542,18.004761904761903,19.561711,119.995296,3607529.297238,1675,328,414,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-04-21-09-25-54.pcap.gz
74,2022-04-21 11:10:37.263048,can_tapper16,2022-04-21 11:09:37.263048,2022-04-21 11:12:37.263048,17.6,19.244886,60.826199,6263.187506,963,191,153,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-04-21-11-10-17.pcap.gz
75,2022-04-21 16:09:28.721276,can_tapper16,2022-04-21 16:08:28.721276,2022-04-21 16:11:28.721276,20.3,10.260568,119.852208,17931.458228,1563,305,328,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-04-21-16-09-18.pcap.gz
76,2022-05-16 09:09:27.219936,can_tapper16,2022-05-16 09:08:27.219936,2022-05-16 09:11:27.219936,17.45,13.012736,119.846041,2134798.49866,1596,333,292,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-16-09-09-14.pcap.gz
77,2022-05-17 08:19:46.939291,can_tapper16,2022-05-17 08:18:46.939291,2022-05-17 08:21:46.939291,22.275,50.065629,119.787195,83419.719355,2040,337,350,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-08-18-56.pcap.gz
78,2022-05-17 08:38:40.216007,can_tapper16,2022-05-17 08:37:40.216007,2022-05-17 08:40:40.216007,22.271428571428572,59.896445,119.994727,1133.276716,2160,378,383,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-08-18-56.pcap.gz
79,2022-05-17 11:22:19.132873,can_tapper16,2022-05-17 11:21:19.132873,2022-05-17 11:24:19.132873,18.8,21.668875,119.869644,9818.916866,1701,293,276,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-11-21-57.pcap.gz
80,2022-05-17 11:24:34.044773,can_tapper16,2022-05-17 11:23:34.044773,2022-05-17 11:26:34.044773,21.9,59.804497,119.997549,134.9119,2159,407,557,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-11-21-57.pcap.gz
81,2022-05-17 11:36:58.392520,can_tapper16,2022-05-17 11:35:58.392520,2022-05-17 11:38:58.392520,,59.915855,14.147925,744.347747,891,66,57,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-11-21-57.pcap.gz
82,2022-05-17 13:50:58.410762,can_tapper16,2022-05-17 13:49:58.410762,2022-05-17 13:52:58.410762,21.6875,21.698419,119.873974,8040.018242,1701,349,614,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-13-50-36.pcap.gz
83,2022-05-17 14:38:38.994352,can_tapper16,2022-05-17 14:37:38.994352,2022-05-17 14:40:38.994352,21.708333333333332,28.547519,119.998861,2860.58359,1785,349,569,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-14-38-10.pcap.gz
84,2022-05-17 15:15:02.051905,can_tapper16,2022-05-17 15:14:02.051905,2022-05-17 15:17:02.051905,21.675,59.939818,119.946004,2183.057553,2160,346,506,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-14-38-10.pcap.gz
85,2022-05-17 15:19:28.721360,can_tapper16,2022-05-17 15:18:28.721360,2022-05-17 15:21:28.721360,21.7,59.9556,119.99305,266.669455,2159,270,520,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-14-38-10.pcap.gz
86,2022-05-17 15:22:31.464513,can_tapper16,2022-05-17 15:21:31.464513,2022-05-17 15:24:31.464513,18.6,59.998728,119.875001,182.743153,2160,149,339,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-14-38-10.pcap.gz
87,2022-05-17 15:25:14.000243,can_tapper16,2022-05-17 15:24:14.000243,2022-05-17 15:27:14.000243,21.78333333333333,59.989715,119.885798,162.53573,2160,180,480,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-75_CP-11\20221011\can_Tapper16-05-17-14-38-10.pcap.gz
