start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
17,2021-02-23 10:13:40.226651,can_tapper16,2021-02-23 10:13:41.768220,1.541569,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2021-03-05 08:55:19.366387,can_tapper16,2021-03-05 08:55:19.366387,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2021-03-05 08:55:19.366387,can_tapper16,2021-03-05 08:55:17.062243,-2.304144,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2021-03-05 08:55:19.366387,can_tapper16,2021-03-05 08:55:20.893241,1.526854,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2021-03-05 14:00:27.390996,can_tapper16,2021-03-05 14:00:27.390996,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2021-03-05 14:00:27.390996,can_tapper16,2021-03-05 14:00:26.262821,-1.128175,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2021-03-05 14:00:27.390996,can_tapper16,2021-03-05 14:00:29.112981,1.721985,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2021-03-18 09:18:52.695744,can_tapper16,2021-03-18 09:18:52.695744,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2021-03-18 09:18:52.695744,can_tapper16,2021-03-18 09:18:50.490838,-2.204906,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2021-03-18 09:18:52.695744,can_tapper16,2021-03-18 09:18:54.439453,1.743709,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2021-04-01 14:17:58.038599,can_tapper16,2021-04-01 14:17:58.038599,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2021-04-01 14:17:58.038599,can_tapper16,2021-04-01 14:17:55.833224,-2.205375,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2021-04-01 14:17:58.038599,can_tapper16,2021-04-01 14:18:00.148179,2.10958,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:06.313987,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:04.207361,-2.106626,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:07.939746,1.625759,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:06.313987,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:04.207361,-2.106626,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2021-04-20 10:09:06.313987,can_tapper16,2021-04-20 10:09:07.939746,1.625759,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2021-04-20 11:17:39.232866,can_tapper16,2021-04-20 11:17:39.232866,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2021-04-20 11:17:39.232866,can_tapper16,2021-04-20 11:17:39.552016,0.31915,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2021-04-20 11:17:39.232866,can_tapper16,2021-04-20 11:17:41.190110,1.957244,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2021-05-04 16:11:14.725708,can_tapper16,2021-05-04 16:11:14.725708,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2021-05-04 16:11:14.725708,can_tapper16,2021-05-04 16:11:12.422277,-2.303431,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2021-05-04 16:11:14.725708,can_tapper16,2021-05-04 16:11:16.461610,1.735902,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2021-05-06 08:15:57.486628,can_tapper16,2021-05-06 08:15:57.486628,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2021-05-06 08:15:57.486628,can_tapper16,2021-05-06 08:15:55.382393,-2.104235,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2021-05-06 08:15:57.486628,can_tapper16,2021-05-06 08:15:59.193516,1.706888,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2021-05-06 08:18:08.751136,can_tapper16,2021-05-06 08:18:08.751136,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2021-05-06 08:18:08.751136,can_tapper16,2021-05-06 08:18:09.049055,0.297919,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2021-05-06 08:18:08.751136,can_tapper16,2021-05-06 08:18:10.698905,1.947769,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2021-05-06 10:02:23.710311,can_tapper16,2021-05-06 10:02:23.710311,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2021-05-06 10:02:23.710311,can_tapper16,2021-05-06 10:02:24.135170,0.424859,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2021-05-06 10:02:23.710311,can_tapper16,2021-05-06 10:02:25.381919,1.671608,Engine running command,Engine Status,status,"rgb(55,126,184)"
29,2021-05-06 10:24:23.387672,can_tapper16,2021-05-06 10:24:23.387672,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2021-05-06 10:24:23.387672,can_tapper16,2021-05-06 10:24:21.245746,-2.141926,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2021-05-06 10:24:23.387672,can_tapper16,2021-05-06 10:24:24.992646,1.604974,Engine running command,Engine Status,status,"rgb(77,175,74)"
30,2021-05-06 10:27:09.031530,can_tapper16,2021-05-06 10:27:09.031530,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2021-05-06 10:27:09.031530,can_tapper16,2021-05-06 10:27:07.732638,-1.298892,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2021-05-06 10:27:09.031530,can_tapper16,2021-05-06 10:27:11.034037,2.002507,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2021-05-06 11:12:31.773441,can_tapper16,2021-05-06 11:12:31.773441,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2021-05-06 11:12:31.773441,can_tapper16,2021-05-06 11:12:32.102534,0.329093,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2021-05-06 11:12:31.773441,can_tapper16,2021-05-06 11:12:33.736588,1.963147,Engine running command,Engine Status,status,"rgb(255,127,0)"
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:14:43.496588,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:14:43.747291,0.250703,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:14:45.593988,2.0974,Engine running command,Engine Status,status,"rgb(255,255,51)"
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:16:39.459334,115.962746,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2021-05-06 11:14:43.496588,can_tapper16,2021-05-06 11:16:40.753011,117.256423,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2021-05-06 11:16:39.211858,can_tapper16,2021-05-06 11:16:39.211858,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2021-05-06 11:16:39.211858,can_tapper16,2021-05-06 11:16:39.459334,0.247476,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2021-05-06 11:16:39.211858,can_tapper16,2021-05-06 11:16:40.753011,1.541153,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2021-05-06 11:21:34.365335,can_tapper16,2021-05-06 11:21:34.365335,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2021-05-06 11:21:34.365335,can_tapper16,2021-05-06 11:21:34.690437,0.325102,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2021-05-06 11:21:34.365335,can_tapper16,2021-05-06 11:21:36.194311,1.828976,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2021-05-06 11:24:20.699496,can_tapper16,2021-05-06 11:24:20.699496,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2021-05-06 11:24:20.699496,can_tapper16,2021-05-06 11:24:20.970087,0.270591,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2021-05-06 11:24:20.699496,can_tapper16,2021-05-06 11:24:22.594463,1.894967,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2021-05-06 11:28:05.410672,can_tapper16,2021-05-06 11:28:05.410672,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2021-05-06 11:28:05.410672,can_tapper16,2021-05-06 11:28:05.808464,0.397792,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2021-05-06 11:28:05.410672,can_tapper16,2021-05-06 11:28:07.094567,1.683895,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2021-05-06 11:46:12.777480,can_tapper16,2021-05-06 11:46:12.777480,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2021-05-06 11:46:12.777480,can_tapper16,2021-05-06 11:46:13.070977,0.293497,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2021-05-06 11:46:12.777480,can_tapper16,2021-05-06 11:46:14.553004,1.775524,Engine running command,Engine Status,status,"rgb(55,126,184)"
38,2021-05-06 12:10:01.097901,can_tapper16,2021-05-06 12:10:01.097901,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2021-05-06 12:10:01.097901,can_tapper16,2021-05-06 12:10:01.520224,0.422323,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
38,2021-05-06 12:10:01.097901,can_tapper16,2021-05-06 12:10:03.001019,1.903118,Engine running command,Engine Status,status,"rgb(77,175,74)"
39,2021-05-17 09:24:16.975151,can_tapper16,2021-05-17 09:24:16.975151,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2021-05-17 09:24:16.975151,can_tapper16,2021-05-17 09:24:17.391799,0.416648,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
39,2021-05-17 09:24:16.975151,can_tapper16,2021-05-17 09:24:18.929292,1.954141,Engine running command,Engine Status,status,"rgb(152,78,163)"
40,2021-05-17 09:27:54.922387,can_tapper16,2021-05-17 09:27:54.922387,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2021-05-17 09:27:54.922387,can_tapper16,2021-05-17 09:27:55.260530,0.338143,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2021-05-17 09:27:54.922387,can_tapper16,2021-05-17 09:27:56.711587,1.7892,Engine running command,Engine Status,status,"rgb(255,127,0)"
41,2021-05-18 08:49:16.223672,can_tapper16,2021-05-18 08:49:16.223672,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2021-05-18 08:49:16.223672,can_tapper16,2021-05-18 08:49:16.535002,0.31133,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
41,2021-05-18 08:49:16.223672,can_tapper16,2021-05-18 08:49:18.028515,1.804843,Engine running command,Engine Status,status,"rgb(255,255,51)"
42,2021-05-19 10:10:42.829254,can_tapper16,2021-05-19 10:10:42.829254,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2021-05-19 10:10:42.829254,can_tapper16,2021-05-19 10:10:40.622623,-2.206631,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
42,2021-05-19 10:10:42.829254,can_tapper16,2021-05-19 10:10:44.462590,1.633336,Engine running command,Engine Status,status,"rgb(166,86,40)"
43,2021-05-19 11:00:06.652823,can_tapper16,2021-05-19 11:00:06.652823,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2021-05-19 11:00:06.652823,can_tapper16,2021-05-19 11:00:04.348330,-2.304493,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2021-05-19 11:00:06.652823,can_tapper16,2021-05-19 11:00:08.377855,1.725032,Engine running command,Engine Status,status,"rgb(247,129,191)"
44,2021-07-07 15:08:29.828176,can_tapper16,2021-07-07 15:08:29.828176,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2021-07-07 15:08:29.828176,can_tapper16,2021-07-07 15:08:23.817814,-6.010362,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2021-07-07 15:08:29.828176,can_tapper16,2021-07-07 15:08:27.721659,-2.106517,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2021-07-07 15:08:29.828176,can_tapper16,2021-07-07 15:08:31.426029,1.597853,Engine running command,Engine Status,status,"rgb(153,153,153)"
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 08:58:22.484070,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 08:58:20.179014,-2.305056,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 08:58:24.386389,1.902319,Engine running command,Engine Status,status,"rgb(228,26,28)"
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 09:00:08.608134,106.124064,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
45,2021-07-08 08:58:22.484070,can_tapper16,2021-07-08 09:00:09.941034,107.456964,Engine running command,Engine Status,status,"rgb(228,26,28)"
46,2021-07-08 09:00:08.293659,can_tapper16,2021-07-08 09:00:08.293659,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2021-07-08 09:00:08.293659,can_tapper16,2021-07-08 09:00:08.608134,0.314475,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
46,2021-07-08 09:00:08.293659,can_tapper16,2021-07-08 09:00:09.941034,1.647375,Engine running command,Engine Status,status,"rgb(55,126,184)"
47,2021-07-08 09:27:52.324153,can_tapper16,2021-07-08 09:27:52.324153,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2021-07-08 09:27:52.324153,can_tapper16,2021-07-08 09:27:50.218030,-2.106123,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
47,2021-07-08 09:27:52.324153,can_tapper16,2021-07-08 09:27:53.621424,1.297271,Engine running command,Engine Status,status,"rgb(77,175,74)"
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:36:59.561821,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:36:57.554111,-2.00771,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:37:01.273623,1.711802,Engine running command,Engine Status,status,"rgb(152,78,163)"
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:38:36.234846,96.673025,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2021-07-08 10:36:59.561821,can_tapper16,2021-07-08 10:38:37.913814,98.351993,Engine running command,Engine Status,status,"rgb(152,78,163)"
49,2021-07-08 10:38:36.000361,can_tapper16,2021-07-08 10:38:36.000361,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2021-07-08 10:38:36.000361,can_tapper16,2021-07-08 10:38:36.234846,0.234485,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2021-07-08 10:38:36.000361,can_tapper16,2021-07-08 10:38:37.913814,1.913453,Engine running command,Engine Status,status,"rgb(255,127,0)"
50,2021-08-31 08:13:43.822139,can_tapper16,2021-08-31 08:13:43.822139,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
50,2021-08-31 08:13:43.822139,can_tapper16,2021-08-31 08:13:41.716884,-2.105255,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
50,2021-08-31 08:13:43.822139,can_tapper16,2021-08-31 08:13:45.300515,1.478376,Engine running command,Engine Status,status,"rgb(255,255,51)"
51,2021-08-31 08:15:48.999792,can_tapper16,2021-08-31 08:15:48.999792,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
51,2021-08-31 08:15:48.999792,can_tapper16,2021-08-31 08:15:49.355219,0.355427,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
51,2021-08-31 08:15:48.999792,can_tapper16,2021-08-31 08:15:50.838712,1.83892,Engine running command,Engine Status,status,"rgb(166,86,40)"
52,2021-08-31 09:44:08.532302,can_tapper16,2021-08-31 09:44:08.532302,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
52,2021-08-31 09:44:08.532302,can_tapper16,2021-08-31 09:44:07.641800,-0.890502,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
52,2021-08-31 09:44:08.532302,can_tapper16,2021-08-31 09:44:10.107445,1.575143,Engine running command,Engine Status,status,"rgb(247,129,191)"
53,2021-08-31 13:19:40.519487,can_tapper16,2021-08-31 13:19:40.519487,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
