timestamp,voltage,current,temperature,humidity
2026-08-03T09:36:44.412077,13.33,9.86,23.2,52.3
2026-08-03T09:36:44.484777,13.33,9.86,23.2,52.3
2026-08-03T09:36:44.555067,13.33,9.88,23.2,52.3
2026-08-03T09:36:44.624843,13.33,9.91,23.2,52.3
2026-08-03T09:36:44.797072,13.33,9.88,23.2,52.3
2026-08-03T09:36:44.869863,13.33,9.89,23.2,52.3
2026-08-03T09:36:44.940174,13.33,9.89,23.2,52.3
2026-08-03T09:36:45.010116,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.079497,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.152390,13.33,9.87,23.2,52.3
2026-08-03T09:36:45.222708,13.33,9.89,23.2,52.3
2026-08-03T09:36:45.292504,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.362081,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.434856,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.505109,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.575323,13.33,9.89,23.2,52.3
2026-08-03T09:36:45.644910,13.33,9.9,23.2,52.3
2026-08-03T09:36:45.819886,13.33,9.88,23.2,52.3
2026-08-03T09:36:45.890305,13.33,9.91,23.2,52.3
2026-08-03T09:36:45.960273,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.029748,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.102533,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.172906,13.33,9.9,23.2,52.3
2026-08-03T09:36:46.242781,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.312386,13.33,9.9,23.2,52.3
2026-08-03T09:36:46.385047,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.455203,13.33,9.88,23.2,52.3
2026-08-03T09:36:46.525490,13.33,9.87,23.2,52.3
2026-08-03T09:36:46.595621,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.667355,13.33,9.89,23.2,52.3
2026-08-03T09:36:46.840348,13.33,9.86,23.2,52.3
2026-08-03T09:36:46.910422,13.33,9.87,23.2,52.3
2026-08-03T09:36:46.980105,13.33,9.88,23.2,52.3
2026-08-03T09:36:47.052558,13.33,9.88,23.2,52.3
2026-08-03T09:36:47.122874,13.33,9.89,23.2,52.3
2026-08-03T09:36:47.193105,13.33,9.88,23.2,52.3
2026-08-03T09:36:47.262595,13.33,9.85,23.2,52.3
2026-08-03T09:36:47.335083,13.33,9.87,23.2,52.3
2026-08-03T09:36:47.405320,13.33,9.88,23.2,52.3
2026-08-03T09:36:47.475488,13.33,9.9,23.2,52.3
2026-08-03T09:36:47.545011,13.33,9.9,23.2,52.3
2026-08-03T09:36:47.617456,13.33,9.89,23.2,52.3
2026-08-03T09:36:47.687826,13.33,9.88,23.2,52.3
2026-08-03T09:36:47.860666,13.33,9.9,23.2,52.3
2026-08-03T09:36:47.930396,13.33,9.89,23.2,52.3
2026-08-03T09:36:48.002665,13.33,9.9,23.2,52.3
2026-08-03T09:36:48.072963,13.33,9.89,23.2,52.3
2026-08-03T09:36:48.143370,13.33,9.9,23.2,52.3
2026-08-03T09:36:48.212941,13.33,9.93,23.2,52.3
2026-08-03T09:36:48.285169,13.33,9.92,23.2,52.3
2026-08-03T09:36:48.355396,13.33,9.91,23.2,52.3
2026-08-03T09:36:48.425908,13.33,9.92,23.2,52.3
2026-08-03T09:36:48.495384,13.33,9.91,23.2,52.3
2026-08-03T09:36:48.567691,13.33,9.9,23.2,52.3
2026-08-03T09:36:48.638122,13.33,9.9,23.2,52.3
2026-08-03T09:36:48.708389,13.33,9.92,23.2,52.3
2026-08-03T09:36:48.880554,13.33,9.91,23.2,52.3
2026-08-03T09:36:48.952923,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.023181,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.093324,13.33,9.91,23.2,52.3
2026-08-03T09:36:49.163169,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.235380,13.33,9.91,23.2,52.3
2026-08-03T09:36:49.305689,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.375907,13.33,9.91,23.2,52.3
2026-08-03T09:36:49.445372,13.33,9.91,23.2,52.3
2026-08-03T09:36:49.517895,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.591092,13.33,9.88,23.2,52.3
2026-08-03T09:36:49.658858,13.33,9.88,23.2,52.3
2026-08-03T09:36:49.727996,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.903234,13.33,9.9,23.2,52.3
2026-08-03T09:36:49.973354,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.043528,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.113280,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.185552,13.33,9.92,23.2,52.3
2026-08-03T09:36:50.255728,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.326060,13.33,9.91,23.2,52.3
2026-08-03T09:36:50.396092,13.33,9.89,23.2,52.3
2026-08-03T09:36:50.465383,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.538350,13.33,9.91,23.2,52.3
2026-08-03T09:36:50.608688,13.33,9.88,23.2,52.3
2026-08-03T09:36:50.678412,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.747853,13.33,9.91,23.2,52.3
2026-08-03T09:36:50.923469,13.33,9.9,23.2,52.3
2026-08-03T09:36:50.994024,13.33,9.87,23.2,52.3
2026-08-03T09:36:51.063409,13.33,9.87,23.2,52.3
2026-08-03T09:36:51.133242,13.33,9.86,23.2,52.3
2026-08-03T09:36:51.206022,13.33,9.89,23.2,52.3
2026-08-03T09:36:51.276288,13.33,9.88,23.2,52.3
2026-08-03T09:36:51.346232,13.33,9.88,23.2,52.3
2026-08-03T09:36:51.415825,13.33,9.87,23.2,52.3
2026-08-03T09:36:51.488486,13.33,9.86,23.2,52.3
2026-08-03T09:36:51.558881,13.33,9.87,23.2,52.3
2026-08-03T09:36:51.628793,13.33,9.88,23.2,52.3
2026-08-03T09:36:51.698321,13.33,9.89,23.2,52.3
2026-08-03T09:36:51.771051,13.33,9.89,23.2,52.3
2026-08-03T09:36:51.944162,13.33,9.89,23.2,52.3
2026-08-03T09:36:52.013622,13.33,9.89,23.2,52.3
2026-08-03T09:36:52.083424,13.33,9.89,23.2,52.3
2026-08-03T09:36:52.156098,13.33,9.87,23.2,52.3
2026-08-03T09:36:52.226335,13.33,9.89,23.2,52.3
2026-08-03T09:36:52.296179,13.33,9.86,23.2,52.3
2026-08-03T09:36:52.366202,13.33,9.87,23.2,52.3
2026-08-03T09:36:52.438705,13.33,9.9,23.2,52.3
2026-08-03T09:36:52.508997,13.33,9.88,23.2,52.3
2026-08-03T09:36:52.579152,13.33,9.88,23.2,52.3
2026-08-03T09:36:52.648465,13.33,9.9,23.2,52.3
2026-08-03T09:36:52.721147,13.33,9.88,23.2,52.3
2026-08-03T09:36:52.791596,13.33,9.88,23.2,52.3
2026-08-03T09:36:52.963803,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.033638,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.106646,13.33,9.89,23.2,52.3
2026-08-03T09:36:53.176615,13.33,9.87,23.2,52.3
2026-08-03T09:36:53.246461,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.316058,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.388773,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.459107,13.33,9.87,23.2,52.3
2026-08-03T09:36:53.529114,13.33,9.87,23.2,52.3
2026-08-03T09:36:53.598912,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.671275,13.33,9.87,23.2,52.3
2026-08-03T09:36:53.741669,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.811804,13.33,9.88,23.2,52.3
2026-08-03T09:36:53.983872,13.33,9.88,23.2,52.3
2026-08-03T09:36:54.056410,13.33,9.9,23.2,52.3
2026-08-03T09:36:54.126588,13.33,9.88,23.2,52.3
2026-08-03T09:36:54.196837,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.266457,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.338865,13.33,9.9,23.2,52.3
2026-08-03T09:36:54.409053,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.479119,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.549070,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.621401,13.33,9.89,23.2,52.3
2026-08-03T09:36:54.691804,13.33,9.91,23.2,52.3
2026-08-03T09:36:54.761841,13.33,9.88,23.2,52.3
2026-08-03T09:36:54.831673,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.006471,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.076863,13.33,9.91,23.2,52.3
2026-08-03T09:36:55.147106,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.216546,13.33,9.9,23.2,52.3
2026-08-03T09:36:55.289031,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.359341,13.33,9.9,23.2,52.3
2026-08-03T09:36:55.429476,13.33,9.88,23.2,52.3
2026-08-03T09:36:55.499210,13.33,9.91,23.2,52.3
2026-08-03T09:36:55.571505,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.641747,13.33,9.89,23.2,52.3
2026-08-03T09:36:55.712307,13.33,9.9,23.2,52.3
2026-08-03T09:36:55.782090,13.33,9.9,23.2,52.3
2026-08-03T09:36:55.854165,13.33,9.89,23.2,52.3
2026-08-03T09:36:56.026534,13.33,9.87,23.2,52.3
2026-08-03T09:36:56.096329,13.33,9.87,23.2,52.3
2026-08-03T09:36:56.165914,13.33,9.87,23.2,52.3
2026-08-03T09:36:56.238975,13.33,9.9,23.2,52.3
2026-08-03T09:36:56.308904,13.33,9.9,23.2,52.3
2026-08-03T09:36:56.378876,13.33,9.9,23.2,52.3
2026-08-03T09:36:56.448464,13.33,9.88,23.2,52.3
2026-08-03T09:36:56.521550,13.33,9.88,23.2,52.3
2026-08-03T09:36:56.591461,13.33,9.9,23.2,52.3
2026-08-03T09:36:56.661373,13.33,9.91,23.2,52.3
2026-08-03T09:36:56.731113,13.33,9.91,23.2,52.3
2026-08-03T09:36:56.800727,13.33,9.9,23.2,52.3
2026-08-03T09:36:56.874185,13.33,9.88,23.2,52.3
2026-08-03T09:36:57.046504,13.33,9.88,23.2,52.3
2026-08-03T09:36:57.116114,13.33,9.88,23.2,52.3
2026-08-03T09:36:57.189196,13.33,9.88,23.2,52.3
2026-08-03T09:36:57.259064,13.33,9.9,23.2,52.3
2026-08-03T09:36:57.329099,13.33,9.9,23.2,52.3
2026-08-03T09:36:57.398728,13.33,9.87,23.2,52.3
2026-08-03T09:36:57.468257,13.33,9.89,23.2,52.3
2026-08-03T09:36:57.541673,13.33,9.92,23.2,52.3
2026-08-03T09:36:57.611751,13.33,9.87,23.2,52.3
2026-08-03T09:36:57.681223,13.33,9.89,23.2,52.3
2026-08-03T09:36:57.750941,13.33,9.9,23.2,52.3
2026-08-03T09:36:57.824250,13.33,9.89,23.2,52.3
2026-08-03T09:36:57.894160,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.066360,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.139401,13.33,9.88,23.2,52.3
2026-08-03T09:36:58.209288,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.279309,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.348927,13.33,9.91,23.2,52.3
2026-08-03T09:36:58.418639,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.491847,13.33,9.91,23.2,52.3
2026-08-03T09:36:58.561900,13.33,9.9,23.2,52.3
2026-08-03T09:36:58.631541,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.701048,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.774421,13.33,9.91,23.2,52.3
2026-08-03T09:36:58.844346,13.33,9.89,23.2,52.3
2026-08-03T09:36:58.914049,13.33,9.86,23.2,52.3
2026-08-03T09:36:59.089568,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.159502,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.229385,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.299155,13.33,9.91,23.2,52.3
2026-08-03T09:36:59.368779,13.33,9.9,23.2,52.3
2026-08-03T09:36:59.442043,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.511968,13.33,9.9,23.2,52.3
2026-08-03T09:36:59.581744,13.33,9.91,23.2,52.3
2026-08-03T09:36:59.651807,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.724634,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.794506,13.33,9.86,23.2,52.3
2026-08-03T09:36:59.864360,13.33,9.88,23.2,52.3
2026-08-03T09:36:59.933871,13.33,9.87,23.2,52.3
2026-08-03T09:37:00.109722,13.33,9.88,23.2,52.3
2026-08-03T09:37:00.179589,13.33,9.86,23.2,52.3
2026-08-03T09:37:00.249266,13.33,9.87,23.2,52.3
2026-08-03T09:37:00.319004,13.33,9.86,23.2,52.3
2026-08-03T09:37:00.392232,13.33,9.87,23.2,52.3
2026-08-03T09:37:00.462148,13.33,9.87,23.2,52.3
2026-08-03T09:37:00.531970,13.33,9.88,23.2,52.3
2026-08-03T09:37:00.601582,13.33,9.88,23.2,52.3
2026-08-03T09:37:00.674758,13.33,9.88,23.2,52.3
2026-08-03T09:37:00.744698,13.33,9.89,23.2,52.3
2026-08-03T09:37:00.815363,13.33,9.88,23.2,52.3
2026-08-03T09:37:00.884803,13.33,9.89,23.2,52.3
2026-08-03T09:37:00.957655,13.33,9.9,23.2,52.3
2026-08-03T09:37:01.130610,13.33,9.89,23.2,52.3
2026-08-03T09:37:01.200396,13.33,9.9,23.2,52.3
2026-08-03T09:37:01.270085,13.33,9.89,23.2,52.3
2026-08-03T09:37:01.342726,13.33,9.89,23.2,52.3
2026-08-03T09:37:01.413044,13.33,9.9,23.2,52.3
2026-08-03T09:37:01.483211,13.33,9.9,23.2,52.3
2026-08-03T09:37:01.552784,13.33,9.88,23.2,52.3
2026-08-03T09:37:01.625204,13.33,9.88,23.2,52.3
2026-08-03T09:37:01.695476,13.33,9.87,23.2,52.3
2026-08-03T09:37:01.765786,13.33,9.88,23.2,52.3
2026-08-03T09:37:01.835251,13.33,9.88,23.2,52.3
2026-08-03T09:37:01.907695,13.33,9.88,23.2,52.3
2026-08-03T09:37:01.977827,13.33,9.88,23.2,52.3
2026-08-03T09:37:02.150830,13.33,9.87,23.2,52.3
2026-08-03T09:37:02.220422,13.33,9.9,23.2,52.3
2026-08-03T09:37:02.292804,13.33,9.87,23.2,52.3
2026-08-03T09:37:02.363146,13.33,9.87,23.2,52.3
2026-08-03T09:37:02.433198,13.33,9.86,23.2,52.3
2026-08-03T09:37:02.503187,13.33,9.86,23.2,52.3
2026-08-03T09:37:02.575284,13.33,9.86,23.2,52.3
2026-08-03T09:37:02.645523,13.33,9.88,23.2,52.3
2026-08-03T09:37:02.715805,13.33,9.88,23.2,52.3
2026-08-03T09:37:02.785253,13.33,9.89,23.2,52.3
2026-08-03T09:37:02.857789,13.33,9.88,23.2,52.3
2026-08-03T09:37:02.928066,13.33,9.9,23.2,52.3
2026-08-03T09:37:02.998508,13.33,9.89,23.2,52.3
2026-08-03T09:37:03.170724,13.33,9.9,23.2,52.3
2026-08-03T09:37:03.242915,13.33,9.9,23.2,52.3
2026-08-03T09:37:03.313039,13.33,9.91,23.2,52.3
2026-08-03T09:37:03.383619,13.33,9.88,23.2,52.3
2026-08-03T09:37:03.453363,13.33,9.89,23.2,52.3
2026-08-03T09:37:03.525384,13.33,9.87,23.2,52.3
2026-08-03T09:37:03.595707,13.33,9.88,23.2,52.3
2026-08-03T09:37:03.666379,13.33,9.87,23.2,52.3
2026-08-03T09:37:03.735826,13.33,9.89,23.2,52.3
2026-08-03T09:37:03.805272,13.33,9.9,23.2,52.3
2026-08-03T09:37:03.878431,13.33,9.88,23.2,52.3
2026-08-03T09:37:03.948457,13.33,9.9,23.2,52.3
2026-08-03T09:37:04.018480,13.33,9.9,23.2,52.3
2026-08-03T09:37:04.192997,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.263224,13.33,9.9,23.2,52.3
2026-08-03T09:37:04.333818,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.403312,13.33,9.88,23.2,52.3
2026-08-03T09:37:04.473231,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.545717,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.615966,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.685847,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.755686,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.828294,13.33,9.89,23.2,52.3
2026-08-03T09:37:04.898717,13.33,9.9,23.2,52.3
2026-08-03T09:37:04.968711,13.33,9.91,23.2,52.3
2026-08-03T09:37:05.038182,13.33,9.89,23.2,52.3
2026-08-03T09:37:05.213443,13.33,9.86,23.2,52.3
2026-08-03T09:37:05.283759,13.33,9.9,23.2,52.3
2026-08-03T09:37:05.353525,13.33,9.91,23.2,52.3
2026-08-03T09:37:05.423165,13.33,9.9,23.2,52.3
2026-08-03T09:37:05.495838,13.33,9.9,23.2,52.3
2026-08-03T09:37:05.566093,13.33,9.91,23.2,52.3
2026-08-03T09:37:05.636067,13.33,9.89,23.2,52.3
2026-08-03T09:37:05.705915,13.33,9.86,23.2,52.3
2026-08-03T09:37:05.778499,13.33,9.88,23.2,52.3
2026-08-03T09:37:05.848635,13.33,9.88,23.2,52.3
2026-08-03T09:37:05.918917,13.33,9.87,23.2,52.3
2026-08-03T09:37:05.988403,13.33,9.9,23.2,52.3
2026-08-03T09:37:06.061048,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.234024,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.303768,13.33,9.87,23.2,52.3
2026-08-03T09:37:06.373313,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.446179,13.33,9.9,23.2,52.3
2026-08-03T09:37:06.516462,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.586337,13.33,9.9,23.2,52.3
2026-08-03T09:37:06.656119,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.728621,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.798854,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.869100,13.33,9.89,23.2,52.3
2026-08-03T09:37:06.938625,13.33,9.89,23.2,52.3
2026-08-03T09:37:07.011119,13.33,9.9,23.2,52.3
2026-08-03T09:37:07.081624,13.33,9.91,23.2,52.3
2026-08-03T09:37:07.254149,13.33,9.9,23.2,52.3
2026-08-03T09:37:07.323745,13.33,9.87,23.2,52.3
2026-08-03T09:37:07.397149,13.33,9.88,23.2,52.3
2026-08-03T09:37:07.466708,13.33,9.88,23.2,52.3
2026-08-03T09:37:07.536515,13.33,9.9,23.2,52.3
2026-08-03T09:37:07.606245,13.33,9.87,23.2,52.3
2026-08-03T09:37:07.678873,13.33,9.87,23.2,52.3
2026-08-03T09:37:07.749024,13.33,9.85,23.2,52.3
2026-08-03T09:37:07.818989,13.33,9.86,23.2,52.3
2026-08-03T09:37:07.888979,13.33,9.89,23.2,52.3
2026-08-03T09:37:07.961319,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.031517,13.33,9.88,23.2,52.3
2026-08-03T09:37:08.101880,13.33,9.9,23.2,52.3
2026-08-03T09:37:08.274027,13.33,9.9,23.2,52.3
2026-08-03T09:37:08.346506,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.416625,13.33,9.91,23.2,52.3
2026-08-03T09:37:08.486993,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.556519,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.629066,13.33,9.9,23.2,52.3
2026-08-03T09:37:08.699342,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.769347,13.33,9.91,23.2,52.3
2026-08-03T09:37:08.839016,13.33,9.9,23.2,52.3
2026-08-03T09:37:08.911508,13.33,9.89,23.2,52.3
2026-08-03T09:37:08.981784,13.33,9.9,23.2,52.3
2026-08-03T09:37:09.051934,13.33,9.9,23.2,52.3
2026-08-03T09:37:09.121804,13.33,9.9,23.2,52.3
2026-08-03T09:37:09.296549,13.33,9.87,23.2,52.3
2026-08-03T09:37:09.366798,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.437177,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.506684,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.579061,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.649421,13.33,9.87,23.2,52.3
2026-08-03T09:37:09.719583,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.789196,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.861572,13.33,9.88,23.2,52.3
2026-08-03T09:37:09.931928,13.33,9.88,23.2,52.3
2026-08-03T09:37:10.002292,13.33,9.91,23.2,52.3
2026-08-03T09:37:10.072024,13.33,9.9,23.2,52.3
2026-08-03T09:37:10.141483,13.33,9.9,23.2,52.3
2026-08-03T09:37:10.317010,13.33,9.86,23.2,52.3
2026-08-03T09:37:10.387259,13.33,9.89,23.2,52.3
2026-08-03T09:37:10.456750,13.33,9.9,23.2,52.3
2026-08-03T09:37:10.529219,13.33,9.9,23.2,52.3
2026-08-03T09:37:10.599752,13.33,9.89,23.2,52.3
2026-08-03T09:37:10.669959,13.33,9.9,23.2,52.3
2026-08-03T09:37:10.739614,13.33,9.88,23.2,52.3
2026-08-03T09:37:10.809046,13.33,9.87,23.2,52.3
2026-08-03T09:37:10.881995,13.33,9.86,23.2,52.3
2026-08-03T09:37:10.952230,13.33,9.88,23.2,52.3
2026-08-03T09:37:11.022059,13.33,9.87,23.2,52.3
2026-08-03T09:37:11.091822,13.33,9.87,23.2,52.3
2026-08-03T09:37:11.164354,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.337585,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.407239,13.33,9.92,23.2,52.3
2026-08-03T09:37:11.476815,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.549567,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.619864,13.33,9.9,23.2,52.3
2026-08-03T09:37:11.689791,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.759295,13.33,9.9,23.2,52.3
2026-08-03T09:37:11.832012,13.33,9.89,23.2,52.3
2026-08-03T09:37:11.902381,13.33,9.88,23.2,52.3
2026-08-03T09:37:11.972248,13.33,9.91,23.2,52.3
2026-08-03T09:37:12.041802,13.33,9.91,23.2,52.3
2026-08-03T09:37:12.114573,13.33,9.88,23.2,52.3
2026-08-03T09:37:12.184806,13.33,9.9,23.2,52.3
2026-08-03T09:37:12.357428,13.33,9.88,23.2,52.3
2026-08-03T09:37:12.427146,13.33,9.88,23.2,52.3
2026-08-03T09:37:12.499731,13.33,9.87,23.2,52.3
2026-08-03T09:37:12.569778,13.33,9.88,23.2,52.3
2026-08-03T09:37:12.640015,13.33,9.87,23.2,52.3
2026-08-03T09:37:12.709478,13.33,9.86,23.2,52.3
2026-08-03T09:37:12.782211,13.33,9.88,23.2,52.3
2026-08-03T09:37:12.852458,13.33,9.89,23.2,52.3
2026-08-03T09:37:12.922501,13.33,9.9,23.2,52.3
2026-08-03T09:37:12.992250,13.33,9.9,23.2,52.3
2026-08-03T09:37:13.064707,13.33,9.89,23.2,52.3
2026-08-03T09:37:13.134940,13.33,9.91,23.2,52.3
2026-08-03T09:37:13.205043,13.33,9.89,23.2,52.3
2026-08-03T09:37:13.377308,13.33,9.89,23.2,52.3
2026-08-03T09:37:13.449785,13.33,9.88,23.2,52.3
2026-08-03T09:37:13.519924,13.33,9.88,23.2,52.3
2026-08-03T09:37:13.590007,13.33,9.89,23.2,52.3
2026-08-03T09:37:13.659944,13.33,9.89,23.2,52.3
2026-08-03T09:37:13.732225,13.33,9.9,23.2,52.3
2026-08-03T09:37:13.802521,13.33,9.9,23.2,52.3
2026-08-03T09:37:13.872882,13.33,9.9,23.2,52.3
2026-08-03T09:37:13.942340,13.33,9.9,23.2,52.3
2026-08-03T09:37:14.014592,13.33,9.9,23.2,52.3
2026-08-03T09:37:14.085010,13.33,9.9,23.2,52.3
2026-08-03T09:37:14.155501,13.33,9.91,23.2,52.3
2026-08-03T09:37:14.224976,13.33,9.88,23.2,52.3
2026-08-03T09:37:14.399836,13.33,9.88,23.2,52.3
2026-08-03T09:37:14.470031,13.33,9.88,23.2,52.3
2026-08-03T09:37:14.540233,13.33,9.91,23.2,52.3
2026-08-03T09:37:14.610162,13.33,9.88,23.2,52.3
2026-08-03T09:37:14.682252,13.33,9.87,23.2,52.3
2026-08-03T09:37:14.752571,13.33,9.87,23.2,52.3
2026-08-03T09:37:14.822909,13.33,9.87,23.2,52.3
2026-08-03T09:37:14.892709,13.33,9.87,23.2,52.3
2026-08-03T09:37:14.962218,13.33,9.89,23.2,52.3
2026-08-03T09:37:15.034985,13.33,9.88,23.2,52.3
2026-08-03T09:37:15.105398,13.33,9.87,23.2,52.3
2026-08-03T09:37:15.175189,13.33,9.87,23.2,52.3
2026-08-03T09:37:15.244730,13.33,9.86,23.2,52.3
2026-08-03T09:37:15.420213,13.33,9.9,23.2,52.3
2026-08-03T09:37:15.490642,13.33,9.88,23.2,52.3
2026-08-03T09:37:15.560111,13.33,9.86,23.2,52.3
2026-08-03T09:37:15.629952,13.33,9.87,23.2,52.3
2026-08-03T09:37:15.702619,13.33,9.87,23.2,52.3
2026-08-03T09:37:15.772811,13.33,9.9,23.2,52.3
2026-08-03T09:37:15.842988,13.33,9.89,23.2,52.3
2026-08-03T09:37:15.912374,13.33,9.88,23.2,52.3
2026-08-03T09:37:15.985106,13.33,9.89,23.2,52.3
2026-08-03T09:37:16.055468,13.33,9.88,23.2,52.3
2026-08-03T09:37:16.125390,13.33,9.88,23.2,52.3
2026-08-03T09:37:16.195009,13.33,9.89,23.2,52.3
2026-08-03T09:37:16.267567,13.33,9.88,23.2,52.3
2026-08-03T09:37:16.440573,13.33,9.87,23.2,52.3
2026-08-03T09:37:16.510612,13.33,9.9,23.2,52.3
2026-08-03T09:37:16.580318,13.33,9.9,23.2,52.3
2026-08-03T09:37:16.652736,13.33,9.88,23.2,52.3
2026-08-03T09:37:16.722925,13.33,9.88,23.2,52.3
2026-08-03T09:37:16.793227,13.33,9.89,23.2,52.3
2026-08-03T09:37:16.862833,13.33,9.87,23.2,52.3
2026-08-03T09:37:16.935250,13.33,9.88,23.2,52.3
2026-08-03T09:37:17.005634,13.33,9.87,23.2,52.3
2026-08-03T09:37:17.075757,13.33,9.89,23.2,52.3
2026-08-03T09:37:17.145158,13.33,9.88,23.2,52.3
2026-08-03T09:37:17.217721,13.33,9.88,23.2,52.3
2026-08-03T09:37:17.287991,13.33,9.85,23.2,52.3
2026-08-03T09:37:17.460757,13.33,9.87,23.2,52.3
2026-08-03T09:37:17.530329,13.33,9.9,23.2,52.3
2026-08-03T09:37:17.602772,13.33,9.88,23.2,52.3
2026-08-03T09:37:17.673193,13.33,9.9,23.2,52.3
2026-08-03T09:37:17.743221,13.33,9.89,23.2,52.3
2026-08-03T09:37:17.812766,13.33,9.87,23.2,52.3
2026-08-03T09:37:17.885327,13.33,9.88,23.2,52.3
2026-08-03T09:37:17.955621,13.33,9.9,23.2,52.3
2026-08-03T09:37:18.025756,13.33,9.9,23.2,52.3
2026-08-03T09:37:18.095596,13.33,9.9,23.2,52.3
2026-08-03T09:37:18.167802,13.33,9.89,23.2,52.3
2026-08-03T09:37:18.238124,13.33,9.87,23.2,52.3
2026-08-03T09:37:18.308375,13.33,9.88,23.2,52.3
2026-08-03T09:37:18.480582,13.33,9.9,23.2,52.3
2026-08-03T09:37:18.552927,13.33,9.89,23.2,52.3
2026-08-03T09:37:18.623210,13.33,9.89,23.2,52.3
