start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
8,2021-12-06 08:52:05.115946,can_tapper11,2021-12-06 08:52:05.115946,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
8,2021-12-06 08:52:05.115946,can_tapper11,2021-12-06 08:52:03.107796,-2.00815,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
8,2021-12-06 08:52:05.115946,can_tapper11,2021-12-06 08:52:06.654535,1.538589,Engine running command,Engine Status,status,"rgb(153,153,153)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:30:45.268621,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:30:34.851304,-10.417317,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:30:43.162753,-2.105868,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:30:46.922326,1.653705,Engine running command,Engine Status,status,"rgb(228,26,28)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:32:02.922729,77.654108,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
9,2021-12-06 09:30:45.268621,can_tapper11,2021-12-06 09:32:06.475648,81.207027,Engine running command,Engine Status,status,"rgb(228,26,28)"
10,2021-12-06 09:32:05.026704,can_tapper11,2021-12-06 09:32:05.026704,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
10,2021-12-06 09:32:05.026704,can_tapper11,2021-12-06 09:32:02.922729,-2.103975,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
10,2021-12-06 09:32:05.026704,can_tapper11,2021-12-06 09:32:06.475648,1.448944,Engine running command,Engine Status,status,"rgb(55,126,184)"
11,2021-12-06 09:47:10.165223,can_tapper11,2021-12-06 09:47:10.165223,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
11,2021-12-06 09:47:10.165223,can_tapper11,2021-12-06 09:47:01.756799,-8.408424,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
11,2021-12-06 09:47:10.165223,can_tapper11,2021-12-06 09:47:08.060298,-2.104925,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
11,2021-12-06 09:47:10.165223,can_tapper11,2021-12-06 09:47:11.603193,1.43797,Engine running command,Engine Status,status,"rgb(77,175,74)"
12,2021-12-06 10:16:31.254854,can_tapper11,2021-12-06 10:16:31.254854,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
12,2021-12-06 10:16:31.254854,can_tapper11,2021-12-06 10:16:28.950292,-2.304562,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
12,2021-12-06 10:16:31.254854,can_tapper11,2021-12-06 10:16:32.904096,1.649242,Engine running command,Engine Status,status,"rgb(152,78,163)"
13,2021-12-06 10:34:17.070988,can_tapper11,2021-12-06 10:34:17.070988,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
13,2021-12-06 10:34:17.070988,can_tapper11,2021-12-06 10:34:14.864942,-2.206046,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
13,2021-12-06 10:34:17.070988,can_tapper11,2021-12-06 10:34:18.607569,1.536581,Engine running command,Engine Status,status,"rgb(255,127,0)"
14,2021-12-06 10:36:41.051526,can_tapper11,2021-12-06 10:36:41.051526,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2021-12-06 10:36:41.051526,can_tapper11,2021-12-06 10:36:38.845786,-2.20574,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
14,2021-12-06 10:36:41.051526,can_tapper11,2021-12-06 10:36:42.653860,1.602334,Engine running command,Engine Status,status,"rgb(255,255,51)"
15,2021-12-06 10:42:10.512549,can_tapper11,2021-12-06 10:42:10.512549,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2021-12-06 10:42:10.512549,can_tapper11,2021-12-06 10:42:08.307838,-2.204711,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
15,2021-12-06 10:42:10.512549,can_tapper11,2021-12-06 10:42:12.038300,1.525751,Engine running command,Engine Status,status,"rgb(166,86,40)"
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:47:33.222062,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:47:30.915948,-2.306114,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:47:34.911819,1.689757,Engine running command,Engine Status,status,"rgb(247,129,191)"
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:48:08.242993,35.020931,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:48:11.983578,38.761516,Engine running command,Engine Status,status,"rgb(247,129,191)"
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:48:10.352193,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:47:30.915948,-39.436245,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:47:34.911819,-35.440374,Engine running command,Engine Status,status,"rgb(153,153,153)"
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:48:08.242993,-2.1092,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:48:11.983578,1.631385,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2021-12-07 07:01:46.625096,can_tapper11,2021-12-07 07:01:46.625096,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2021-12-07 07:01:46.625096,can_tapper11,2021-12-07 07:01:47.049831,0.424735,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2021-12-07 07:01:46.625096,can_tapper11,2021-12-07 07:01:48.327652,1.702556,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2021-12-16 07:36:08.039748,can_tapper11,2021-12-16 07:36:08.039748,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2021-12-16 07:36:08.039748,can_tapper11,2021-12-16 07:36:08.337774,0.298026,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2021-12-16 07:36:08.039748,can_tapper11,2021-12-16 07:36:09.579603,1.539855,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2021-12-16 09:37:15.952660,can_tapper11,2021-12-16 09:37:15.952660,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2021-12-16 09:37:15.952660,can_tapper11,2021-12-16 09:37:17.631193,1.678533,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2021-12-16 09:41:39.510397,can_tapper11,2021-12-16 09:41:39.510397,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2021-12-16 09:41:39.510397,can_tapper11,2021-12-16 09:41:37.204638,-2.305759,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2021-12-16 09:41:39.510397,can_tapper11,2021-12-16 09:41:40.862379,1.351982,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2022-01-20 08:25:57.775099,can_tapper11,2022-01-20 08:25:57.775099,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2022-01-20 08:25:57.775099,can_tapper11,2022-01-20 08:25:55.571115,-2.203984,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2022-01-20 08:25:57.775099,can_tapper11,2022-01-20 08:25:59.369593,1.594494,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2022-01-24 07:32:32.923586,can_tapper11,2022-01-24 07:32:32.923586,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2022-01-24 07:32:32.923586,can_tapper11,2022-01-24 07:32:33.252130,0.328544,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2022-01-24 07:32:32.923586,can_tapper11,2022-01-24 07:32:34.686959,1.763373,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2022-01-24 08:31:49.805103,can_tapper11,2022-01-24 08:31:49.805103,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2022-01-24 08:31:49.805103,can_tapper11,2022-01-24 08:31:50.152453,0.34735,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2022-01-24 08:31:49.805103,can_tapper11,2022-01-24 08:31:51.342175,1.537072,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2022-01-25 08:01:13.646631,can_tapper11,2022-01-25 08:01:13.646631,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2022-01-25 08:01:13.646631,can_tapper11,2022-01-25 08:01:13.842180,0.195549,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2022-01-25 08:01:13.646631,can_tapper11,2022-01-25 08:01:15.478574,1.831943,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2022-01-25 11:27:55.566258,can_tapper11,2022-01-25 11:27:55.566258,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2022-01-25 11:27:55.566258,can_tapper11,2022-01-25 11:27:53.262383,-2.303875,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2022-01-25 11:27:55.566258,can_tapper11,2022-01-25 11:27:56.980683,1.414425,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2022-01-25 12:28:00.689893,can_tapper11,2022-01-25 12:28:00.689893,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2022-01-25 12:28:00.689893,can_tapper11,2022-01-25 12:27:58.586345,-2.103548,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2022-01-25 12:28:00.689893,can_tapper11,2022-01-25 12:28:02.437069,1.747176,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2022-01-26 07:35:58.318298,can_tapper11,2022-01-26 07:35:58.318298,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2022-01-26 07:35:58.318298,can_tapper11,2022-01-26 07:35:56.212406,-2.105892,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2022-01-26 07:35:58.318298,can_tapper11,2022-01-26 07:35:59.884106,1.565808,Engine running command,Engine Status,status,"rgb(55,126,184)"
29,2022-01-26 09:03:42.296411,can_tapper11,2022-01-26 09:03:42.296411,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2022-01-26 09:03:42.296411,can_tapper11,2022-01-26 09:03:40.290650,-2.005761,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2022-01-26 09:03:42.296411,can_tapper11,2022-01-26 09:03:44.012905,1.716494,Engine running command,Engine Status,status,"rgb(77,175,74)"
30,2022-01-27 07:42:40.632569,can_tapper11,2022-01-27 07:42:40.632569,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2022-01-27 07:42:40.632569,can_tapper11,2022-01-27 07:42:40.999144,0.366575,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2022-01-27 07:42:40.632569,can_tapper11,2022-01-27 07:42:42.529851,1.897282,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:12:44.861055,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:12:45.159754,0.298699,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:12:46.611071,1.750016,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:13:20.172854,35.311799,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:13:33.076230,48.215175,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:14:15.919330,91.058275,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
32,2022-01-27 09:21:26.100844,can_tapper11,2022-01-27 09:21:26.100844,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2022-01-27 09:21:26.100844,can_tapper11,2022-01-27 09:21:26.398492,0.297648,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2022-01-27 09:21:26.100844,can_tapper11,2022-01-27 09:21:27.760527,1.659683,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2022-03-15 09:44:19.963826,can_tapper11,2022-03-15 09:44:19.963826,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2022-03-15 09:44:19.963826,can_tapper11,2022-03-15 09:44:17.859008,-2.104818,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2022-03-15 09:44:19.963826,can_tapper11,2022-03-15 09:44:21.538126,1.5743,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2022-04-14 08:14:38.731284,can_tapper11,2022-04-14 08:14:38.731284,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2022-04-14 08:14:38.731284,can_tapper11,2022-04-14 08:14:39.046605,0.315321,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2022-04-14 08:14:38.731284,can_tapper11,2022-04-14 08:14:40.625727,1.894443,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:33:58.915003,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:33:59.234636,0.319633,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:34:03.625174,4.710171,Engine running command,Engine Status,status,"rgb(153,153,153)"
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:34:25.671410,26.756407,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:34:27.152160,28.237157,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:34:25.474679,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:33:59.234636,-26.240043,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:34:03.625174,-21.849505,Engine running command,Engine Status,status,"rgb(228,26,28)"
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:34:25.671410,0.196731,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:34:27.152160,1.677481,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2022-04-19 13:03:49.727457,can_tapper11,2022-04-19 13:03:49.727457,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2022-04-19 13:03:49.727457,can_tapper11,2022-04-19 13:03:50.136008,0.408551,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2022-04-19 13:03:49.727457,can_tapper11,2022-04-19 13:03:51.182158,1.454701,Engine running command,Engine Status,status,"rgb(55,126,184)"
37,2022-04-19 13:03:49.727457,can_tapper11,2022-04-19 13:03:54.137704,4.410247,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
38,2022-04-20 08:16:50.247012,can_tapper11,2022-04-20 08:16:50.247012,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2022-04-20 08:16:50.247012,can_tapper11,2022-04-20 08:16:47.939571,-2.307441,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
38,2022-04-20 08:16:50.247012,can_tapper11,2022-04-20 08:16:51.726382,1.47937,Engine running command,Engine Status,status,"rgb(77,175,74)"
39,2022-04-20 09:18:49.253907,can_tapper11,2022-04-20 09:18:49.253907,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2022-04-20 09:18:49.253907,can_tapper11,2022-04-20 09:18:46.949631,-2.304276,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
39,2022-04-20 09:18:49.253907,can_tapper11,2022-04-20 09:18:50.676271,1.422364,Engine running command,Engine Status,status,"rgb(152,78,163)"
40,2022-05-16 08:52:17.547990,can_tapper11,2022-05-16 08:52:17.547990,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2022-05-16 08:52:17.547990,can_tapper11,2022-05-16 08:52:15.541699,-2.006291,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2022-05-16 08:52:17.547990,can_tapper11,2022-05-16 08:52:19.053781,1.505791,Engine running command,Engine Status,status,"rgb(255,127,0)"
