start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
0,2021-12-02 14:07:38.655817,can_tapper11,"rgb(228,26,28)",493.0,469.0,493.0,4.86815415821501,70.75000000000004,70.75000000000004,3.711201649422295,1500,21.15,0.0,276.0,276.0,0.93817,-33.2520325203252,13.0,39.151445,0.008695652173913044,0.008695652173913044,0.008695652173913044,1.2345679012345678,0.291837057144189,0.020000000000003126,119.99999999999996,0.16127580280220277,41.487014,62.30897,,1248,151,265,60.0,120.0
1,2021-12-02 14:36:30.387233,can_tapper11,"rgb(55,126,184)",495.0,469.0,496.0,5.252525252525253,75.58333333333339,78.00000000000004,5.776302684149814,1097,18.75,0.0,274.0,274.0,0.93232,-15.643086816720258,-4.0,,0.008394160583941605,0.00948905109489051,0.00875912408759124,4.3478260869565215,0.5710361017403398,0.04000000000000625,3.470356641605033,0.8158293029939803,24.953351,119.900029,1731.731416,1740,364,464,60.0,120.0
2,2021-12-02 15:16:49.672519,can_tapper11,"rgb(77,175,74)",485.0,433.0,489.0,10.721649484536082,54.642857142857125,62.08333333333334,3.7566594474033232,1500,18.56714285714286,5.0,488.0,483.0,0.64648,-67.56842105263158,138.0,2.147975,0.006211180124223602,0.010766045548654245,0.006832298136645963,10.195227765726681,1.136809519758231,1.0000000000001563,2.892719705486028,0.8580023371857115,59.970895,32.108548,2419.285286,1107,151,219,60.0,120.0
3,2021-12-03 07:51:05.295463,can_tapper11,"rgb(152,78,163)",485.0,437.0,485.0,9.896907216494846,54.642857142857125,54.642857142857125,0.19111119604903357,1500,17.303571428571427,0.0,494.0,494.0,0.995641,-37.87725631768953,8.0,2.092649,0.007894736842105263,0.0097165991902834,0.007894736842105263,5.099778270509978,1.265215617113642,1.0200000000001594,4.148345232772487,0.9176418707243545,59.965424,119.862496,59655.622944,2160,409,742,60.0,120.0
4,2021-12-03 07:54:37.632662,can_tapper11,"rgb(255,127,0)",493.0,450.0,497.0,8.72210953346856,70.75000000000004,81.00000000000004,7.173807632801912,1500,17.205000000000002,0.0,492.0,492.0,0.963253,-26.55078125,10.0,2.062642,0.008739837398373983,0.008739837398373983,0.009552845528455286,4.237288135593221,0.9706238841571015,1.260000000000197,119.99999999999996,0.4097329736549228,59.967852,119.844711,212.337199,2160,340,647,60.0,120.0
5,2021-12-06 08:12:36.206141,can_tapper11,"rgb(255,255,51)",485.0,438.0,489.0,9.690721649484537,54.642857142857125,62.08333333333334,3.7748905666173163,1500,15.4,0.0,492.0,492.0,0.676912,-46.95192307692308,149.0,2.183406,0.007317073170731707,0.009552845528455286,0.007926829268292683,8.444444444444445,0.8992626164574766,1.5000000000002345,3.678623825607137,0.8900533112088338,59.847112,119.982284,260278.573479,2158,471,528,60.0,120.0
6,2021-12-06 08:18:14.808642,can_tapper11,"rgb(166,86,40)",499.0,442.0,505.0,11.422845691382765,87.00000000000001,96.25,8.768243896995887,1500,15.506666666666666,0.0,486.0,486.0,0.655111,-33.208480565371026,13.0,2.060713,0.0102880658436214,0.011728395061728394,0.011522633744855966,8.423326133909287,1.2026587813107679,1.5000000000002345,2.565174071178317,0.8355262110876414,59.813492,119.812792,338.602501,2157,347,368,60.0,120.0
7,2021-12-06 08:50:50.269040,can_tapper11,"rgb(247,129,191)",487.0,439.0,484.0,9.856262833675565,58.21428571428571,52.857142857142826,1.9035652904732354,1500,15.379166666666668,0.0,489.0,489.0,0.681504,-38.792387543252595,489.0,2.084082,0.009815950920245398,0.009815950920245398,0.00920245398773006,3.3259423503325944,0.8628376943632131,1.0000000000001563,2.0171482422437275,0.16034412490617445,59.789093,119.809982,1955.460398,2157,427,620,60.0,120.0
8,2021-12-06 08:52:05.115946,can_tapper11,"rgb(153,153,153)",505.0,452.0,520.0,10.495049504950495,96.25,100.0,64.05413513516103,1500,15.4,6.0,489.0,483.0,1.069982,-44.34615384615385,6.0,2.069052,0.007246376811594203,0.010973084886128364,0.010351966873706004,7.23404255319149,0.736568632482087,1.0000000000001563,2.27471676670449,0.8332113553728797,59.854274,119.9902,74.846906,2158,400,637,60.0,120.0
9,2021-12-06 09:30:45.268621,can_tapper11,"rgb(228,26,28)",485.0,447.0,484.0,7.835051546391752,54.642857142857125,52.857142857142826,1.0502138000948575,1500,15.375,7.0,488.0,481.0,0.976277,-42.893416927899686,485.0,2.082602,0.00498960498960499,0.0079002079002079,0.004781704781704782,2.5,0.7415850777021676,0.5000000000000782,2.892719705486028,0.2146425860403378,59.901221,119.993008,2320.152675,2160,477,657,60.0,120.0
