start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
10,2021-12-06 09:32:05.026704,can_tapper11,2021-12-06 09:31:05.026704,2021-12-06 09:34:05.026704,15.375,59.866026,119.989291,79.758083,2159,458,696,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-09-17-54.pcap.gz
11,2021-12-06 09:47:10.165223,can_tapper11,2021-12-06 09:46:10.165223,2021-12-06 09:49:10.165223,15.341666666666669,59.885299,119.948195,905.138519,2160,315,425,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-09-34-58.pcap.gz
12,2021-12-06 10:16:31.254854,can_tapper11,2021-12-06 10:15:31.254854,2021-12-06 10:18:31.254854,15.275,59.935397,119.931374,1761.089631,2160,352,610,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-09-34-58.pcap.gz
13,2021-12-06 10:34:17.070988,can_tapper11,2021-12-06 10:33:17.070988,2021-12-06 10:36:17.070988,15.275,59.983012,119.957748,1065.816134,2159,408,586,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-09-34-58.pcap.gz
14,2021-12-06 10:36:41.051526,can_tapper11,2021-12-06 10:35:41.051526,2021-12-06 10:38:41.051526,17.119999999999997,59.963101,119.895638,143.980538,1692,276,309,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-10-34-58.pcap.gz
15,2021-12-06 10:42:10.512549,can_tapper11,2021-12-06 10:41:10.512549,2021-12-06 10:44:10.512549,15.447619047619048,59.802497,119.81298,329.461023,2157,430,568,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-10-38-10.pcap.gz
16,2021-12-06 10:47:33.222062,can_tapper11,2021-12-06 10:46:33.222062,2021-12-06 10:49:33.222062,15.35,59.905909,119.923543,322.709513,2159,335,465,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-10-38-10.pcap.gz
17,2021-12-06 10:48:10.352193,can_tapper11,2021-12-06 10:47:10.352193,2021-12-06 10:50:10.352193,15.35833333333333,59.964025,119.878029,37.130131,2158,366,509,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-06-10-38-10.pcap.gz
18,2021-12-07 07:01:46.625096,can_tapper11,2021-12-07 07:00:46.625096,2021-12-07 07:03:46.625096,15.75,2.817234,119.979672,72816.272903,1474,311,397,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-07-07-01-43.pcap.gz
19,2021-12-16 07:36:08.039748,can_tapper11,2021-12-16 07:35:08.039748,2021-12-16 07:38:08.039748,19.933333333333334,3.899867,119.928178,779661.414652,1488,270,398,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-16-07-36-03.pcap.gz
20,2021-12-16 09:37:15.952660,can_tapper11,2021-12-16 09:36:15.952660,2021-12-16 09:39:15.952660,13.466666666666665,1.556985,119.988144,7267.912912,1459,291,455,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-16-09-37-14.pcap.gz
21,2021-12-16 09:41:39.510397,can_tapper11,2021-12-16 09:40:39.510397,2021-12-16 09:43:39.510397,13.45,59.996518,43.280826,263.557737,1241,259,281,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-12-16-09-37-14.pcap.gz
22,2022-01-20 08:25:57.775099,can_tapper11,2022-01-20 08:24:57.775099,2022-01-20 08:27:57.775099,2.1,16.963946,119.89566,3019458.264702,1644,321,407,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-20-08-25-40.pcap.gz
23,2022-01-24 07:32:32.923586,can_tapper11,2022-01-24 07:31:32.923586,2022-01-24 07:34:32.923586,3.5,25.270912,119.85697,342395.148487,1743,259,348,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-24-07-32-07.pcap.gz
24,2022-01-24 08:31:49.805103,can_tapper11,2022-01-24 08:30:49.805103,2022-01-24 08:33:49.805103,4.95,59.995251,119.995725,3556.881517,2159,378,795,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-24-08-28-38.pcap.gz
25,2022-01-25 08:01:13.646631,can_tapper11,2022-01-25 08:00:13.646631,2022-01-25 08:03:13.646631,6.233333333333333,59.889026,119.981499,84563.841528,2160,416,490,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-25-07-28-38.pcap.gz
26,2022-01-25 11:27:55.566258,can_tapper11,2022-01-25 11:26:55.566258,2022-01-25 11:29:55.566258,7.796666666666667,59.889874,119.981325,12401.919627,2160,308,566,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-25-10-28-38.pcap.gz
27,2022-01-25 12:28:00.689893,can_tapper11,2022-01-25 12:27:00.689893,2022-01-25 12:30:00.689893,6.65,59.852419,119.978282,3605.123635,2158,347,451,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-25-11-28-38.pcap.gz
28,2022-01-26 07:35:58.318298,can_tapper11,2022-01-26 07:34:58.318298,2022-01-26 07:37:58.318298,7.15,59.846187,119.981408,68877.628405,2158,401,479,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-26-07-28-38.pcap.gz
29,2022-01-26 09:03:42.296411,can_tapper11,2022-01-26 09:02:42.296411,2022-01-26 09:05:42.296411,10.141666666666666,59.98665,119.853675,5263.978113,2160,308,429,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-26-08-28-38.pcap.gz
30,2022-01-27 07:42:40.632569,can_tapper11,2022-01-27 07:41:40.632569,2022-01-27 07:44:40.632569,5.375,59.971193,119.906176,81538.336158,2160,383,645,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-27-07-28-38.pcap.gz
31,2022-01-27 09:12:44.861055,can_tapper11,2022-01-27 09:11:44.861055,2022-01-27 09:14:44.861055,10.6625,59.8062,119.837163,5404.228486,2157,304,439,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-27-08-28-38.pcap.gz
32,2022-01-27 09:21:26.100844,can_tapper11,2022-01-27 09:20:26.100844,2022-01-27 09:23:26.100844,11.1,59.796104,119.820209,521.239789,2157,412,554,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-01-27-08-28-38.pcap.gz
33,2022-03-15 09:44:19.963826,can_tapper11,2022-03-15 09:43:19.963826,2022-03-15 09:46:19.963826,11.285,16.810843,119.981603,4062173.862982,1642,368,528,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-03-15-09-44-02.pcap.gz
34,2022-04-14 08:14:38.731284,can_tapper11,2022-04-14 08:13:38.731284,2022-04-14 08:16:38.731284,11.3,5.587714,119.997157,2586618.767458,1509,229,405,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-14-08-14-33.pcap.gz
35,2022-04-19 07:33:58.915003,can_tapper11,2022-04-19 07:32:58.915003,2022-04-19 07:35:58.915003,17.825,2.275019,119.864401,429560.183719,1425,260,327,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-19-07-33-56.pcap.gz
36,2022-04-19 07:34:25.474679,can_tapper11,2022-04-19 07:33:25.474679,2022-04-19 07:36:25.474679,17.758333333333333,28.834695,119.9834,26.559676,1744,328,436,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-19-07-33-56.pcap.gz
37,2022-04-19 13:03:49.727457,can_tapper11,2022-04-19 13:02:49.727457,2022-04-19 13:05:49.727457,18.616666666666667,8.931461,42.621621,19764.252778,621,137,124,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-19-13-03-40.pcap.gz
38,2022-04-20 08:16:50.247012,can_tapper11,2022-04-20 08:15:50.247012,2022-04-20 08:18:50.247012,18.541666666666668,6.843975,119.974076,69180.519555,1524,297,551,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-20-08-16-43.pcap.gz
39,2022-04-20 09:18:49.253907,can_tapper11,2022-04-20 09:17:49.253907,2022-04-20 09:20:49.253907,18.35,18.109025,119.994175,3719.006895,1659,277,661,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-04-20-09-18-30.pcap.gz
40,2022-05-16 08:52:17.547990,can_tapper11,2022-05-16 08:51:17.547990,2022-05-16 08:54:17.547990,15.8,45.174776,119.923339,2244808.294083,1983,394,306,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-26_CP-32\20220927\can_Tapper11-05-16-08-51-32.pcap.gz
