start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2025-11-05 12:40:22.001438,can_tapper33,"rgb(228,26,28)",PG1_est,128.0,120.0,121.0,6.25,100.0,129.0,-5.4189167101745905,789,-20.77999999999387,-5.019999999991406,100.0,9.5,235.0,225.5,1.12507,0.0031042128603104213,0.003547671840354767,0.003547671840354767,synchronized_peak_current_voltage_drop,0.5800000000094698,0.020000000000003126,2.565174071178317,138.8106276994968,0.15671149349767421,5809,6.391752577319588,1.1955369179989315,12.25,-7.863468634686347,21.0,2.123627,4,271,60.0,120.0,120.0,125.0,126.0,141.0,142.0,142.0,18.806222,114.966625,,1606,300,386,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2025-11-05\can_tapper33-11-05-11-37-52.pcap.gz
0,2025-11-05 12:40:22.001438,can_tapper33,"rgb(228,26,28)",PG2,127.0,118.0,120.0,7.086614173228346,100.0,127.0,-8.212786053690838,789,-20.77999999999387,-5.019999999991406,100.0,9.5,235.0,225.5,1.12507,0.0031042128603104213,0.003991130820399113,0.0031042128603104213,synchronized_peak_current_voltage_drop,0.600000000009473,0.7600000000001188,2.565174071178317,140.0688034651412,0.16946655424526447,5808,2.6804123711340204,0.7551535167070317,12.25,-7.863468634686347,21.0,2.123627,4,271,60.0,120.0,118.0,123.0,125.0,145.0,144.0,144.0,18.806222,114.966625,,1606,300,386,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2025-11-05\can_tapper33-11-05-11-37-52.pcap.gz
0,2025-11-05 12:40:22.001438,can_tapper33,"rgb(228,26,28)",PG3_est,128.0,119.0,121.0,7.03125,100.0,129.0,-8.406283891133194,789,-20.77999999999387,-5.019999999991406,100.0,9.5,235.0,225.5,1.12507,0.0031042128603104213,0.003991130820399113,0.003547671840354767,synchronized_peak_current_voltage_drop,0.600000000009473,1.0000000000001563,5.948992616750902,140.17366908926886,0.1492542910693868,5808,1.8556701030927836,0.37924329031099985,12.25,-7.863468634686347,21.0,2.123627,4,271,60.0,120.0,119.0,123.0,126.0,137.0,138.0,146.0,18.806222,114.966625,,1606,300,386,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2025-11-05\can_tapper33-11-05-11-37-52.pcap.gz
0,2025-11-05 12:40:22.001438,can_tapper33,"rgb(228,26,28)",PG4,128.0,119.0,121.0,7.03125,100.0,129.0,-8.406283891133194,789,-20.77999999999387,-5.019999999991406,100.0,9.5,235.0,225.5,1.12507,0.0031042128603104213,0.003991130820399113,0.003547671840354767,synchronized_peak_current_voltage_drop,0.600000000009473,1.0000000000001563,5.948992616750902,140.17366908926886,0.1492542910693868,5808,1.8556701030927836,0.37924329031099985,12.25,-7.863468634686347,21.0,2.123627,4,271,60.0,120.0,119.0,123.0,126.0,137.0,138.0,146.0,18.806222,114.966625,,1606,300,386,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2025-11-05\can_tapper33-11-05-11-37-52.pcap.gz
1,2025-11-05 12:43:16.082995,can_tapper33,"rgb(55,126,184)",PG1_est,127.0,119.0,119.0,6.299212598425196,100.0,128.0,-3.1635962621708607,873,-35.019999999991406,-5.019999999991406,100.0,9.0,309.0,300.0,1.119105,0.002666666666666667,0.002666666666666667,0.003,synchronized_peak_current_voltage_drop,0.6800000000094855,1.0000000000001563,2.565174071178317,138.614799562471,0.2099575215261481,5206,1.8036072144288577,0.4506289635316448,14.45,-11.23873873873874,90.0,2.223252,3,222,60.0,120.0,119.0,121.0,124.0,142.0,142.0,142.0,59.864956,102.86461,174.081557,1492,251,343,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-05-11-40-44.pcap.gz
1,2025-11-05 12:43:16.082995,can_tapper33,"rgb(55,126,184)",PG2,126.0,117.0,117.0,7.142857142857142,95.0,126.0,-7.968554388820243,873,-35.019999999991406,-5.019999999991406,95.0,9.0,309.0,300.0,1.119105,0.003,0.003,0.003,synchronized_peak_current_voltage_drop,0.6800000000094855,1.0000000000001563,2.565174071178317,139.67601689101437,0.20154317395111043,5207,1.2658227848101267,0.822828774362469,14.45,-11.23873873873874,90.0,2.223252,3,222,60.0,120.0,117.0,120.0,124.0,145.0,144.0,144.0,59.864956,102.86461,174.081557,1492,251,343,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-05-11-40-44.pcap.gz
1,2025-11-05 12:43:16.082995,can_tapper33,"rgb(55,126,184)",PG3_est,127.0,119.0,119.0,6.299212598425196,100.0,128.0,-7.899628370525373,872,-35.019999999991406,-5.019999999991406,100.0,9.0,309.0,300.0,1.119105,0.002666666666666667,0.002666666666666667,0.003,synchronized_peak_current_voltage_drop,0.6800000000094855,1.0000000000001563,3.2620894576029285,136.84700148134294,0.23017220854713483,5209,1.402805611222445,0.4025327711468752,14.45,-11.23873873873874,90.0,2.223252,3,222,60.0,120.0,119.0,121.0,125.0,136.0,137.0,141.0,59.864956,102.86461,174.081557,1492,251,343,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-05-11-40-44.pcap.gz
1,2025-11-05 12:43:16.082995,can_tapper33,"rgb(55,126,184)",PG4,127.0,119.0,119.0,6.299212598425196,100.0,128.0,-7.899628370525373,872,-35.019999999991406,-5.019999999991406,100.0,9.0,309.0,300.0,1.119105,0.002666666666666667,0.002666666666666667,0.003,synchronized_peak_current_voltage_drop,0.6800000000094855,1.0000000000001563,3.2620894576029285,136.84700148134294,0.23017220854713483,5209,1.402805611222445,0.4025327711468752,14.45,-11.23873873873874,90.0,2.223252,3,222,60.0,120.0,119.0,121.0,125.0,136.0,137.0,141.0,59.864956,102.86461,174.081557,1492,251,343,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-05-11-40-44.pcap.gz
2,2025-11-19 11:06:52.125120,can_tapper33,"rgb(77,175,74)",PG1_est,122.0,110.0,113.0,9.836065573770492,60.0,122.0,-5.884180392967903,1500,-35.019999999991406,-5.019999999991406,60.0,0.0,280.0,280.0,1.382328,0.0032142857142857142,0.004285714285714286,0.0032142857142857142,synchronized_peak_current_voltage_drop,1.4200000000096011,0.0800000000000125,2.27471676670449,139.49123240947523,0.18647037821235823,5928,5.531914893617022,1.4177147754978099,4.4,-25.889261744966444,289.0,2.478326,5,298,60.0,120.0,113.0,120.0,146.0,145.0,142.0,127.0,59.977102,119.983801,1203816.042125,2160,451,667,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-19-09-07-57.pcap.gz
2,2025-11-19 11:06:52.125120,can_tapper33,"rgb(77,175,74)",PG2,121.0,111.0,111.0,8.264462809917356,52.857142857142826,121.0,-2.144036508460435,1500,-35.019999999991406,-5.019999999991406,52.857142857142826,0.0,280.0,280.0,1.382328,0.0035714285714285713,0.0035714285714285713,0.0035714285714285713,synchronized_peak_current_voltage_drop,0.920000000009523,1.0000000000001563,2.892719705486028,140.43690046177375,0.22927372459344553,5953,4.365904365904366,1.4591976694478648,4.4,-25.889261744966444,289.0,2.478326,5,298,60.0,120.0,111.0,119.0,129.0,143.0,143.0,126.0,59.977102,119.983801,1203816.042125,2160,451,667,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-42_GNGP-22\2026-07-10\2022-09-07\can_tapper33-11-19-09-07-57.pcap.gz
