start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
0,2025-11-05 12:40:22.001438,can_tapper33,2025-11-05 12:40:22.001438,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
0,2025-11-05 12:40:22.001438,can_tapper33,2025-11-05 12:40:22.395463,0.394025,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
0,2025-11-05 12:40:22.001438,can_tapper33,2025-11-05 12:40:23.668534,1.667096,Engine running command,Engine Status,status,"rgb(228,26,28)"
1,2025-11-05 12:43:16.082995,can_tapper33,2025-11-05 12:43:16.082995,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
1,2025-11-05 12:43:16.082995,can_tapper33,2025-11-05 12:43:16.364425,0.28143,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
1,2025-11-05 12:43:16.082995,can_tapper33,2025-11-05 12:43:18.226892,2.143897,Engine running command,Engine Status,status,"rgb(55,126,184)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:06:52.125120,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:06:47.196822,-4.928298,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:06:52.396371,0.271251,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:06:53.717466,1.592346,Engine running command,Engine Status,status,"rgb(77,175,74)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:07:53.921920,61.7968,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
2,2025-11-19 11:06:52.125120,can_tapper33,2025-11-19 11:07:55.196939,63.071819,Engine running command,Engine Status,status,"rgb(77,175,74)"
3,2025-11-19 11:07:53.542695,can_tapper33,2025-11-19 11:07:53.542695,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
3,2025-11-19 11:07:53.542695,can_tapper33,2025-11-19 11:06:53.717466,-59.825229,Engine running command,Engine Status,status,"rgb(152,78,163)"
3,2025-11-19 11:07:53.542695,can_tapper33,2025-11-19 11:07:53.921920,0.379225,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
3,2025-11-19 11:07:53.542695,can_tapper33,2025-11-19 11:07:55.196939,1.654244,Engine running command,Engine Status,status,"rgb(152,78,163)"
4,2025-11-19 11:23:25.514138,can_tapper33,2025-11-19 11:23:25.514138,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
4,2025-11-19 11:23:25.514138,can_tapper33,2025-11-19 11:23:23.309013,-2.205125,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
