start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2022-07-04 10:09:45.209737,can_tapper14,"rgb(228,26,28)",PG1_est,124.0,114.0,124.0,8.064516129032258,78.00000000000004,,,0,,,,-1.0,431.0,432.0,0.611119,,0.0023148148148148147,,synchronized_peak_current_voltage_drop,0.7400000000094948,0.24000000000003752,3.2620894576029285,146.40247013306322,0.8483113478536083,5962,7.592190889370933,1.8862276486438894,,-24.533101045296167,43.0,2.11203,6,287,60.0,120.0,114.0,121.0,122.0,147.0,146.0,146.0,0.902378,119.929435,,1452,295,476,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-04-10-09-44.pcap.gz
0,2022-07-04 10:09:45.209737,can_tapper14,"rgb(228,26,28)",PG2,123.0,113.0,113.0,8.130081300813007,68.33333333333339,,,0,,,,-1.0,431.0,432.0,0.611119,0.0023148148148148147,0.0023148148148148147,,synchronized_peak_current_voltage_drop,0.4800000000094542,0.5200000000000813,3.2620894576029285,138.9067756206837,0.8397687645191774,5975,6.418219461697722,0.518110426123001,,-24.533101045296167,43.0,2.11203,6,287,60.0,120.0,117.0,119.0,122.0,140.0,139.0,139.0,0.902378,119.929435,,1452,295,476,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-04-10-09-44.pcap.gz
0,2022-07-04 10:09:45.209737,can_tapper14,"rgb(228,26,28)",PG3_est,124.0,112.0,112.0,9.67741935483871,78.00000000000004,,,0,,,,-1.0,431.0,432.0,0.611119,0.002777777777777778,0.002777777777777778,,synchronized_peak_current_voltage_drop,0.5000000000094573,1.0000000000001563,3.678623825607137,146.2121704379716,0.8956300222777511,5974,2.819956616052061,0.7479332308084463,,-24.533101045296167,43.0,2.11203,6,287,60.0,120.0,117.0,121.0,133.0,147.0,146.0,146.0,0.902378,119.929435,,1452,295,476,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-04-10-09-44.pcap.gz
0,2022-07-04 10:09:45.209737,can_tapper14,"rgb(228,26,28)",PG4,124.0,112.0,112.0,9.67741935483871,78.00000000000004,,,0,,,,-1.0,431.0,432.0,0.611119,0.002777777777777778,0.002777777777777778,,synchronized_peak_current_voltage_drop,0.5000000000094573,1.0000000000001563,3.678623825607137,146.2121704379716,0.8956300222777511,5974,2.819956616052061,0.7479332308084463,,-24.533101045296167,43.0,2.11203,6,287,60.0,120.0,117.0,121.0,133.0,147.0,146.0,146.0,0.902378,119.929435,,1452,295,476,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-04-10-09-44.pcap.gz
1,2022-07-05 07:27:36.809784,can_tapper14,"rgb(55,126,184)",PG1_est,125.0,115.0,124.0,8.0,90.0,125.0,-1.2989072439581966,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,292.0,292.0,0.531778,0.00034246575342465754,0.003424657534246575,0.00034246575342465754,synchronized_peak_current_voltage_drop,0.6400000000094792,1.0000000000001563,3.678623825607137,146.79650433433633,0.8866878448736437,5967,4.098360655737705,1.3405084894764963,18.25,-24.64,57.0,2.034999,6,300,60.0,120.0,115.0,120.0,124.0,147.0,147.0,146.0,36.246088,119.849145,76671.600047,1875,324,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-07-27-00.pcap.gz
1,2022-07-05 07:27:36.809784,can_tapper14,"rgb(55,126,184)",PG2,123.0,116.0,116.0,5.691056910569105,68.33333333333339,124.0,-8.843540243896139e-14,1500,-35.019999999991406,-5.019999999991406,78.00000000000004,0.0,292.0,292.0,0.531778,0.0023972602739726024,0.0023972602739726024,0.0027397260273972603,synchronized_peak_current_voltage_drop,0.4200000000094448,1.2400000000001938,3.2620894576029285,138.79576957893903,0.8632391458699107,5978,4.918032786885246,1.6366099592264498,18.25,-24.64,57.0,2.034999,6,300,60.0,120.0,116.0,118.0,122.0,140.0,138.0,139.0,36.246088,119.849145,76671.600047,1875,324,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-07-27-00.pcap.gz
1,2022-07-05 07:27:36.809784,can_tapper14,"rgb(55,126,184)",PG3_est,124.0,116.0,124.0,6.451612903225806,78.00000000000004,125.0,-1.1416538407348205,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,292.0,292.0,0.531778,,0.0027397260273972603,0.00034246575342465754,synchronized_peak_current_voltage_drop,0.920000000009523,0.5000000000000782,3.678623825607137,145.58720802385344,0.888394681849456,5953,3.549060542797495,0.9204465938323649,18.25,-24.64,57.0,2.034999,6,300,60.0,120.0,116.0,122.0,123.0,146.0,145.0,145.0,36.246088,119.849145,76671.600047,1875,324,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-07-27-00.pcap.gz
1,2022-07-05 07:27:36.809784,can_tapper14,"rgb(55,126,184)",PG4,124.0,116.0,124.0,6.451612903225806,78.00000000000004,125.0,-1.1416538407348205,1500,-35.019999999991406,-5.019999999991406,90.0,0.0,292.0,292.0,0.531778,,0.0027397260273972603,0.00034246575342465754,synchronized_peak_current_voltage_drop,0.920000000009523,0.5000000000000782,3.678623825607137,145.58720802385344,0.888394681849456,5953,3.549060542797495,0.9204465938323649,18.25,-24.64,57.0,2.034999,6,300,60.0,120.0,116.0,122.0,123.0,146.0,145.0,145.0,36.246088,119.849145,76671.600047,1875,324,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-07-27-00.pcap.gz
2,2022-07-05 08:07:48.210653,can_tapper14,"rgb(77,175,74)",PG1_est,124.0,116.0,120.0,6.451612903225806,78.00000000000004,124.0,3.9831855496384066e-14,807,-35.019999999991406,-5.019999999991406,78.00000000000004,0.0,347.0,347.0,0.915676,0.0011527377521613833,0.0023054755043227667,0.0011527377521613833,synchronized_peak_current_voltage_drop,0.7400000000094948,0.020000000000003126,2.892719705486028,143.72078991031347,0.4666461251455857,5962,4.722792607802875,0.7589358735867936,18.10833333333333,-47.13486842105263,20.0,112.885443,6,304,60.0,120.0,116.0,122.0,129.0,147.0,146.0,144.0,59.881974,118.992275,2411.400869,1760,353,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-08-07-28.pcap.gz
2,2022-07-05 08:07:48.210653,can_tapper14,"rgb(77,175,74)",PG2,123.0,115.0,119.0,6.504065040650407,68.33333333333339,123.0,-1.335051648627437e-13,807,-35.019999999991406,-5.019999999991406,68.33333333333339,0.0,347.0,347.0,0.915676,0.0011527377521613833,0.0023054755043227667,0.0011527377521613833,synchronized_peak_current_voltage_drop,1.0000000000095355,0.26000000000004064,3.678623825607137,140.64643099529766,0.5258546184354094,5949,1.492537313432836,0.632275624433971,18.10833333333333,-47.13486842105263,20.0,112.885443,6,304,60.0,120.0,115.0,121.0,128.0,140.0,140.0,142.0,59.881974,118.992275,2411.400869,1760,353,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-08-07-28.pcap.gz
2,2022-07-05 08:07:48.210653,can_tapper14,"rgb(77,175,74)",PG3_est,124.0,115.0,115.0,7.258064516129033,78.00000000000004,124.0,3.9831855496384066e-14,807,-35.019999999991406,-5.019999999991406,78.00000000000004,0.0,347.0,347.0,0.915676,0.0025936599423631124,0.0025936599423631124,0.0025936599423631124,synchronized_peak_current_voltage_drop,0.760000000009498,0.5000000000000782,3.678623825607137,144.7431706872294,0.511057685326774,5961,1.9189765458422174,0.5421669351895436,18.10833333333333,-47.13486842105263,20.0,112.885443,6,304,60.0,120.0,115.0,122.0,126.0,145.0,145.0,146.0,59.881974,118.992275,2411.400869,1760,353,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-08-07-28.pcap.gz
2,2022-07-05 08:07:48.210653,can_tapper14,"rgb(77,175,74)",PG4,124.0,115.0,115.0,7.258064516129033,78.00000000000004,124.0,3.9831855496384066e-14,807,-35.019999999991406,-5.019999999991406,78.00000000000004,0.0,347.0,347.0,0.915676,0.0025936599423631124,0.0025936599423631124,0.0025936599423631124,synchronized_peak_current_voltage_drop,0.760000000009498,0.5000000000000782,3.678623825607137,144.7431706872294,0.511057685326774,5961,1.9189765458422174,0.5421669351895436,18.10833333333333,-47.13486842105263,20.0,112.885443,6,304,60.0,120.0,115.0,122.0,126.0,145.0,145.0,146.0,59.881974,118.992275,2411.400869,1760,353,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-05-08-07-28.pcap.gz
3,2022-07-12 14:29:58.682779,can_tapper14,"rgb(152,78,163)",PG1_est,123.0,115.0,115.0,6.504065040650407,68.33333333333339,124.0,5.144324640562171,770,-20.39999999999381,-5.019999999991406,78.00000000000004,-2.0,328.0,330.0,0.812225,0.0024242424242424242,0.0024242424242424242,0.0027272727272727275,synchronized_peak_current_voltage_drop,0.7400000000094948,0.7400000000001157,3.2620894576029285,145.44593489548504,0.8273918308141366,5962,1.5053763440860215,0.41944229442423553,17.5,-69.19808306709265,31.0,2.312416,7,313,60.0,120.0,115.0,118.0,126.0,148.0,146.0,145.0,18.406696,119.934405,627730.472126,1662,355,576,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-12-14-29-40.pcap.gz
3,2022-07-12 14:29:58.682779,can_tapper14,"rgb(152,78,163)",PG2,122.0,113.0,113.0,7.377049180327869,60.0,122.0,-6.922052359806728,770,-20.39999999999381,-5.019999999991406,60.0,-2.0,328.0,330.0,0.812225,0.0027272727272727275,0.0027272727272727275,0.0027272727272727275,synchronized_peak_current_voltage_drop,0.7400000000094948,0.7600000000001188,4.148345232772487,141.16588713288382,0.9178070338474716,5962,1.075268817204301,0.5618126076944976,17.5,-69.19808306709265,31.0,2.312416,7,313,60.0,120.0,113.0,117.0,125.0,139.0,140.0,141.0,18.406696,119.934405,627730.472126,1662,355,576,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\20220927\can_Tapper14-07-12-14-29-40.pcap.gz
