start_index,start_time,can_tapper_id,start_color,V_pre_total_1_10V,V_min_total_1_10V,V_ocv_total_1_10V,V_drop_total_pct,soc_pct_est_pack,soc_pct_est_ocv_pack,V_ocv_slope_mV_per_s_max,n_ocv_samples_min,temp_avg_start_C,I_pre_A,I_load_A,delta_I_A,t_load_s,I_mean_post_A,I_max_post_A,t_charge_onset_s,R_internal_est_ohm_pack,R_internal_est_ohm_min_voltage_method_pack,R_internal_est_ohm_from_ocv_pack,max_abs_imbalance_pct_pack,mean_abs_imbalance_pct_pack,t_recovery_s_max,tau_relax_s_median,relax_fit_r2_min,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,t_before_s,t_after_s
22,2022-08-01 11:27:57.376207,can_tapper14,"rgb(255,127,0)",500.0,449.0,507.0,10.2,90.0,98.75,9.114851655565634,1054,19.925,0.0,496.0,496.0,0.5369,-13.403614457831326,10.0,2.043064,0.0020161290322580645,0.01028225806451613,0.0034274193548387098,13.304721030042918,1.2630950785004358,0.5000000000000782,2.892719705486028,0.8316094734657192,24.088661,119.977802,947222.000341,1729,370,671,60.0,120.0
23,2022-08-02 07:56:26.541845,can_tapper14,"rgb(255,255,51)",495.0,435.0,496.0,12.121212121212121,75.58333333333339,78.58333333333337,1.95479197990738,1500,19.977272727272727,0.0,339.0,339.0,1.029678,-23.814935064935064,98.0,2.02644,0.011209439528023599,0.017699115044247787,0.011504424778761062,5.882352941176471,1.004724379355293,1.5000000000002345,3.2620894576029285,0.8060933045571472,59.92861,119.908102,73709.165638,2160,442,937,60.0,120.0
24,2022-08-02 08:11:59.698334,can_tapper14,"rgb(166,86,40)",532.0,497.0,535.0,6.578947368421052,100.0,100.0,5.651836633918996e-13,106,19.97142857142857,13.0,421.0,408.0,0.730501,-11.66326530612245,17.0,3.327619,0.0022058823529411764,0.00857843137254902,0.0029411764705882353,1.7208413001912046,0.4845311851420926,0.5000000000000782,3.2620894576029285,0.7385595830962285,5.143516,119.973124,933.156489,1503,312,507,60.0,120.0
25,2022-08-02 09:04:47.959845,can_tapper14,"rgb(247,129,191)",516.0,482.0,,6.5891472868217065,100.0,,,0,20.083333333333332,11.0,362.0,351.0,0.860235,-14.245901639344263,20.0,2.263382,0.007407407407407408,0.009686609686609686,,2.857142857142857,0.6548693593736057,0.5000000000000782,2.892719705486028,0.5655963084295748,1.409566,102.425287,3168.261511,1246,254,396,60.0,120.0
26,2022-08-02 12:00:27.808972,can_tapper14,"rgb(153,153,153)",500.0,468.0,503.0,6.4,88.25000000000001,93.75,7.313589365961935,930,21.665,10.0,413.0,403.0,0.821393,-23.18339100346021,8.0,2.319844,0.00794044665012407,0.00794044665012407,0.0086848635235732,4.132231404958677,0.4595551622835553,0.7600000000001188,3.2620894576029285,0.8137713723813622,21.621303,119.957769,10539.849127,1699,329,572,60.0,120.0
27,2022-09-12 12:53:44.001602,can_tapper14,"rgb(228,26,28)",487.0,446.0,488.0,8.41889117043121,58.21428571428571,60.29761904761905,25.763096946705083,277,15.775,15.0,495.0,480.0,0.517566,-37.776785714285715,83.0,2.02783,0.005833333333333334,0.008541666666666668,0.006041666666666667,6.976744186046512,0.7164300548603058,1.2400000000001938,3.2620894576029285,0.8108753834780827,8.554713,119.802197,3545596.19263,1542,352,495,60.0,120.0
28,2022-09-13 13:49:20.078510,can_tapper14,"rgb(55,126,184)",484.0,420.0,483.0,13.223140495867769,52.99107142857141,51.20535714285712,2.753992335107278,1500,19.75,0.0,495.0,495.0,1.041628,-104.78666666666666,141.0,2.040571,0.010707070707070708,0.012929292929292931,0.010505050505050505,12.742980561555076,2.331385582209833,1.5000000000002345,7.136925848448924,0.8787210443259996,59.916752,119.929793,89736.076908,2158,418,810,60.0,120.0
29,2022-09-14 13:06:30.064608,can_tapper14,"rgb(77,175,74)",480.0,410.0,483.0,14.583333333333334,46.339285714285694,51.20535714285712,0.7844270153007563,1500,17.3,14.0,496.0,482.0,0.764145,-79.63302752293578,125.0,2.167391,0.013070539419087137,0.014522821576763484,0.013692946058091288,14.798206278026905,1.5305752388288918,1.5000000000002345,2.565174071178317,0.25280437749356355,59.957001,119.917296,83829.986098,1770,332,638,60.0,120.0
30,2022-09-14 13:10:59.026898,can_tapper14,"rgb(152,78,163)",487.0,397.0,491.0,18.480492813141684,58.21428571428571,66.25000000000003,2.079894257730299,1500,17.375,11.0,495.0,484.0,0.489983,-94.66043613707166,13.0,2.0974,0.012396694214876035,0.01859504132231405,0.013223140495867767,29.571106094808126,2.4659495579656734,1.5000000000002345,4.148345232772487,0.8697014529819473,59.960284,119.878391,268.96229,2158,451,756,60.0,120.0
31,2022-09-15 20:33:21.740441,can_tapper14,"rgb(255,127,0)",482.0,479.0,483.0,0.6224066390041494,49.5535714285714,51.20535714285712,5.562864694605577,1500,16.555,11.0,12.0,1.0,0.578229,-64.80276816608996,495.0,2.282594,0.30000000000000004,0.30000000000000004,0.30000000000000004,1.2448132780082988,0.2656120331950207,0.020000000000003126,119.99999999999996,0.74545110801353,59.884146,119.953921,112942.713543,2158,401,684,60.0,120.0
32,2022-09-15 20:34:09.347495,can_tapper14,"rgb(255,255,51)",480.0,420.0,480.0,12.5,46.339285714285694,46.24999999999997,0.36784905237732995,1500,16.625,10.5,495.0,484.5,0.618202,-106.38271604938272,138.0,2.123352,0.009494324045407638,0.01238390092879257,0.009700722394220847,11.52073732718894,1.2534357814117285,1.5000000000002345,5.948992616750902,0.7817265472739997,59.978325,119.976818,47.607054,2160,436,712,60.0,120.0
33,2022-09-19 13:36:15.014461,can_tapper14,"rgb(166,86,40)",483.0,421.0,484.0,12.836438923395447,51.20535714285712,52.99107142857141,1.291458351759207,1500,12.175,12.0,499.0,487.0,0.794648,-72.26517571884985,14.0,2.28841,0.011293634496919919,0.012731006160164272,0.011498973305954827,12.527472527472527,1.357388908980639,1.0000000000001563,3.678623825607137,0.8612943753186082,59.87362,119.970339,320525.666966,2158,433,894,60.0,120.0
34,2022-09-19 21:11:55.552536,can_tapper14,"rgb(247,129,191)",479.0,428.0,480.0,10.647181628392484,44.68749999999998,46.339285714285694,0.35457793536770765,1500,16.067857142857143,0.0,495.0,495.0,1.015345,-96.63076923076923,11.0,2.019147,0.009696969696969697,0.010303030303030302,0.009898989898989899,6.896551724137931,1.2228528257234899,1.0000000000001563,2.0171482422437275,0.5618612621512235,59.991454,119.910025,27340.538075,2159,441,752,60.0,120.0
35,2022-09-20 10:41:17.728704,can_tapper14,"rgb(153,153,153)",484.0,427.0,487.0,11.776859504132231,52.99107142857141,58.21428571428571,0.6270402786845698,1500,14.675,0.0,495.0,495.0,0.863599,-95.08517350157729,89.0,2.364024,0.007272727272727273,0.011515151515151515,0.00787878787878788,8.035714285714286,1.1392386512371842,1.2400000000001938,15.558206486264643,0.7944286239799002,59.972405,119.882784,48562.176168,2159,429,683,60.0,120.0
36,2022-09-20 11:07:02.953567,can_tapper14,"rgb(228,26,28)",504.0,443.0,507.0,12.103174603174603,95.0,98.75,1.336889483061916,1500,15.275,12.0,497.0,485.0,0.784306,-59.32234432234432,12.0,2.18378,0.00577319587628866,0.012577319587628866,0.006391752577319588,10.822510822510823,0.7283929356663501,0.7600000000001188,2.145932504474109,0.5774644904369928,59.882022,119.980055,1545.224863,2158,345,749,60.0,120.0
37,2022-09-20 12:05:34.571076,can_tapper14,"rgb(55,126,184)",499.0,438.0,500.0,12.224448897795591,87.00000000000001,88.25000000000001,0.39500462000154224,1500,14.25,11.0,499.0,488.0,0.823277,-60.29054054054054,12.0,2.324826,0.007172131147540985,0.012499999999999999,0.007377049180327869,12.068965517241379,0.8769506221395889,1.0000000000001563,2.0171482422437275,0.499511361056742,59.88081,119.98565,3511.617509,2159,365,502,60.0,120.0
38,2022-09-20 15:30:02.912166,can_tapper14,"rgb(77,175,74)",493.0,431.0,496.0,12.57606490872211,70.75000000000004,78.58333333333337,8.843540243896139e-14,1500,20.466666666666665,9.0,494.0,485.0,0.38347,-62.59866220735786,13.0,2.491713,0.011134020618556702,0.012783505154639175,0.01175257731958763,7.061503416856492,2.1363055582768964,1.5000000000002345,7.136925848448924,0.7062123533179485,59.869032,119.968343,12268.34109,2160,363,494,60.0,120.0
39,2022-09-20 15:46:25.657131,can_tapper14,"rgb(152,78,163)",504.0,445.0,507.0,11.706349206349206,95.0,98.75,2.9232752156300525e-13,1500,18.145,11.0,497.0,486.0,0.669099,-27.866666666666667,496.0,2.169744,0.00905349794238683,0.01213991769547325,0.009670781893004115,11.062906724511931,1.2091988395458793,1.5000000000002345,1.406595676542853,0.08951259971811931,59.940981,119.976874,982.744965,2160,472,270,60.0,120.0
40,2022-09-20 15:48:02.402678,can_tapper14,"rgb(255,127,0)",508.0,450.0,511.0,11.41732283464567,98.75,100.0,3.6960994204878648,1500,18.175,7.0,496.0,489.0,0.6609,-19.233333333333334,16.0,2.165976,0.008793456032719835,0.011860940695296522,0.009406952965235174,10.10752688172043,1.5726527241732258,1.5000000000002345,40.68887031186959,0.4025023850739874,59.902448,119.8976,96.745547,2158,419,267,60.0,120.0
41,2022-09-20 15:58:47.776595,can_tapper14,"rgb(255,255,51)",500.0,434.0,503.0,13.200000000000001,88.25000000000001,93.75,2.9232752156300525e-13,1500,15.85,0.0,491.0,491.0,0.552674,-44.72924187725632,118.0,2.058782,0.006720977596741344,0.013441955193482687,0.007331975560081466,13.392857142857142,1.896468976067959,1.0000000000001563,2.27471676670449,0.6536911338659414,59.998386,119.884301,645.373917,2158,405,527,60.0,120.0
42,2022-09-21 07:12:31.519329,can_tapper14,"rgb(166,86,40)",495.0,440.0,495.0,11.11111111111111,75.58333333333339,75.58333333333339,0.1815734140327867,1500,16.05833333333333,11.5,318.0,306.5,1.200024,-47.18808777429467,57.0,2.198504,0.012071778140293638,0.017944535073409464,0.012071778140293638,6.6115702479338845,1.0300932554214812,1.5200000000002376,3.2620894576029285,0.8386220079854785,59.967473,119.846682,54823.742734,2158,415,785,60.0,120.0
43,2022-09-21 07:22:11.862033,can_tapper14,"rgb(247,129,191)",504.0,458.0,507.0,9.126984126984127,95.0,98.75,0.6362580605585065,1500,15.76,0.0,460.0,460.0,0.49495,-35.736334405144696,25.0,2.002748,0.003478260869565217,0.01,0.004130434782608696,5.737704918032787,1.3476796865387448,1.0200000000001594,2.27471676670449,0.7237417289366399,59.927256,119.970922,580.342704,2160,444,449,60.0,120.0
44,2022-09-21 09:49:28.249550,can_tapper14,"rgb(153,153,153)",491.0,432.0,492.0,12.016293279022404,66.25000000000003,68.33333333333339,0.3064445806419857,1500,15.225,10.0,498.0,488.0,0.758558,-53.093548387096774,75.0,2.165918,0.009426229508196722,0.012090163934426232,0.009631147540983606,11.210762331838565,1.66057460736436,1.5000000000002345,4.81380822117902,0.7307529459216947,59.959428,119.898,8836.387517,2159,353,656,60.0,120.0
45,2022-09-21 11:35:38.179476,can_tapper14,"rgb(228,26,28)",484.0,459.0,484.0,5.1652892561983474,52.99107142857141,52.857142857142826,0.93688930528409,1500,16.75,0.0,245.0,245.0,1.028037,-104.0582191780822,19.0,2.032392,0.01020408163265306,0.01020408163265306,0.01020408163265306,2.3157894736842106,0.9025223858899156,0.5000000000000782,10.849032074111987,0.8804012151502946,59.929827,119.918899,6369.929926,2159,434,567,60.0,120.0
46,2022-09-21 15:50:04.976418,can_tapper14,"rgb(55,126,184)",480.0,448.0,483.0,6.666666666666667,46.24999999999997,51.20535714285712,2.0586558921909938e-13,1500,18.8,8.0,329.0,321.0,0.871398,-117.93729372937294,6.0,2.372298,0.007165109034267913,0.009968847352024923,0.00809968847352025,5.908096280087527,0.7597057908012255,0.5000000000000782,6.708616137836345,0.930821436631319,59.983177,119.895166,15266.796942,2159,365,612,60.0,120.0
47,2022-09-21 16:29:02.153392,can_tapper14,"rgb(77,175,74)",492.0,454.0,492.0,7.723577235772358,68.6666666666667,68.33333333333339,1.4658584292699468,1500,19.675,8.5,456.0,447.5,0.657291,-116.87650602409639,75.0,2.158215,0.004022346368715083,0.008491620111731843,0.004022346368715083,6.896551724137931,0.6060055236982441,0.5000000000000782,15.558206486264643,0.8744100888316367,59.938811,119.946791,2337.176974,2160,440,519,60.0,120.0
48,2022-09-22 07:00:46.564403,can_tapper14,"rgb(152,78,163)",495.0,444.0,496.0,10.303030303030303,75.58333333333339,78.58333333333337,0.03761779449670307,1500,16.05,23.5,498.0,474.5,0.8059,-55.98293515358362,13.0,2.704409,0.00821917808219178,0.010748155953635404,0.008429926238145416,8.771929824561404,1.1541147539922616,1.0000000000001563,3.2620894576029285,0.8426031432910481,59.960574,119.9185,52304.411011,2159,413,759,60.0,120.0
49,2022-09-22 09:13:16.688772,can_tapper14,"rgb(255,127,0)",488.0,438.0,491.0,10.245901639344263,60.29761904761905,66.25000000000003,2.8201152515774477e-13,1500,15.998333333333335,20.0,497.0,477.0,0.852675,-78.74592833876221,21.0,2.353577,0.007337526205450733,0.010482180293501047,0.007966457023060796,9.251101321585903,1.2533587444470229,0.5000000000000782,2.0171482422437275,0.4400537446658317,59.90685,119.95495,7950.124369,2158,364,632,60.0,120.0
50,2022-09-22 10:45:17.859676,can_tapper14,"rgb(255,255,51)",488.0,434.0,488.0,11.065573770491802,60.29761904761905,60.0,0.13664006072913598,1500,17.416666666666668,15.5,497.0,481.5,0.795481,-86.50943396226415,17.0,2.298376,0.0070612668743509875,0.011214953271028038,0.0070612668743509875,6.947368421052632,1.1080634131685443,1.0000000000001563,16.55151580384499,0.4934912099614357,59.887749,119.964429,5521.170904,2158,381,526,60.0,120.0
51,2022-09-22 13:15:39.281333,can_tapper14,"rgb(166,86,40)",496.0,441.0,499.0,11.088709677419354,78.58333333333337,87.00000000000001,8.843540243896139e-14,1500,18.366666666666667,0.0,498.0,498.0,0.8553,-51.81104651162791,13.0,2.348059,0.00783132530120482,0.01104417670682731,0.008433734939759036,8.533916849015318,0.9628277289765266,1.0000000000001563,31.996067694060745,0.3400386100276067,59.900305,119.993991,9021.421657,2158,414,654,60.0,120.0
52,2022-09-22 16:44:20.172127,can_tapper14,"rgb(247,129,191)",484.0,446.0,485.0,7.851239669421488,52.99107142857141,54.642857142857125,3.116516940673546,1500,20.275,34.0,492.0,458.0,0.68566,-24.414414414414413,67.0,2.186518,0.005676855895196507,0.008296943231441048,0.0058951965065502186,4.8034934497816595,0.9998328695775153,0.7600000000001188,60.623662699026156,0.1864835716148424,59.932306,103.17821,12520.890794,1959,218,176,60.0,120.0
53,2022-10-11 13:27:46.108467,can_tapper14,"rgb(153,153,153)",471.0,425.0,,9.766454352441615,40.0,,,0,11.0,0.0,424.0,424.0,0.620865,-34.81547619047619,17.0,2.122394,0.008490566037735849,0.010849056603773584,,9.174311926605505,1.199629146372751,1.5000000000002345,3.2620894576029285,0.8375607822082112,0.891811,119.946671,1629805.93634,1452,343,510,60.0,120.0
54,2022-10-11 14:11:13.008371,can_tapper14,"rgb(228,26,28)",484.0,432.0,487.0,10.743801652892563,52.99107142857141,58.21428571428571,2.233663214961038,1500,11.091666666666665,13.0,500.0,487.0,0.922913,-68.66457680250784,74.0,2.021807,0.010677618069815195,0.010677618069815195,0.011293634496919919,5.882352941176471,1.4424521960959953,1.0200000000001594,4.67804510221319,0.5358014654083872,59.833247,119.840606,2606.899904,2157,429,733,60.0,120.0
55,2022-10-13 10:11:24.147987,can_tapper14,"rgb(55,126,184)",479.0,432.0,482.0,9.812108559498958,44.68749999999998,49.642857142857125,9.683088748037576,1500,10.708333333333334,0.0,472.0,472.0,0.54611,-44.0064308681672,23.0,2.047356,0.005932203389830509,0.00995762711864407,0.006355932203389831,9.482758620689655,1.6232699809479003,1.0000000000001563,3.2620894576029285,0.8572691996267525,35.257424,119.862593,158411.139616,1863,354,488,60.0,120.0
56,2022-10-13 11:41:33.902046,can_tapper14,"rgb(77,175,74)",488.0,451.0,488.0,7.581967213114754,60.29761904761905,60.29761904761905,4.68311319249386,1500,14.575,9.5,465.0,455.5,0.626124,-60.81292517006803,-48.0,,0.006147091108671789,0.008122941822173435,0.006147091108671789,7.592190889370933,1.0968217850361113,0.7600000000001188,2.565174071178317,0.8757667303559065,59.956682,119.941441,5409.754059,2159,400,458,60.0,120.0
57,2022-10-13 13:14:49.587936,can_tapper14,"rgb(152,78,163)",491.0,443.0,491.0,9.775967413441954,66.25000000000003,66.25000000000003,3.2871303498351323,1500,10.65,0.0,499.0,499.0,0.559303,-38.89,10.0,2.060722,0.007214428857715432,0.009619238476953907,0.007214428857715432,13.232104121475054,1.4071605759486296,0.5000000000000782,3.678623825607137,0.8379042632777667,33.619441,119.968721,5595.68589,1845,351,493,60.0,120.0
58,2022-10-20 10:09:42.872308,can_tapper14,"rgb(255,127,0)",484.0,407.0,487.0,15.909090909090908,52.99107142857141,58.21428571428571,0.9766048784911474,1500,10.283333333333335,18.0,366.0,348.0,1.064959,-27.628242074927954,145.0,2.166091,0.013793103448275862,0.022126436781609193,0.014655172413793103,17.995444191343964,1.2054703480683735,1.5000000000002345,3.2620894576029285,0.7593119126244722,59.85316,119.80987,593693.284372,2157,437,642,60.0,120.0
