start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
663,2024-08-29 10:01:07.669951,can_tapper14,2024-08-29 10:01:07.669951,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
663,2024-08-29 10:01:07.669951,can_tapper14,2024-08-29 10:01:05.562932,-2.107019,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
663,2024-08-29 10:01:07.669951,can_tapper14,2024-08-29 10:01:09.288531,1.61858,Engine running command,Engine Status,status,"rgb(166,86,40)"
664,2024-08-29 11:49:49.391281,can_tapper14,2024-08-29 11:49:49.391281,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
664,2024-08-29 11:49:49.391281,can_tapper14,2024-08-29 11:49:49.790568,0.399287,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
664,2024-08-29 11:49:49.391281,can_tapper14,2024-08-29 11:49:50.926955,1.535674,Engine running command,Engine Status,status,"rgb(247,129,191)"
665,2024-08-29 11:51:52.513691,can_tapper14,2024-08-29 11:51:52.513691,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
665,2024-08-29 11:51:52.513691,can_tapper14,2024-08-29 11:51:52.840620,0.326929,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
665,2024-08-29 11:51:52.513691,can_tapper14,2024-08-29 11:51:54.130484,1.616793,Engine running command,Engine Status,status,"rgb(153,153,153)"
666,2024-08-29 15:22:45.684308,can_tapper14,2024-08-29 15:22:45.684308,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
666,2024-08-29 15:22:45.684308,can_tapper14,2024-08-29 15:22:47.371621,1.687313,Engine running command,Engine Status,status,"rgb(228,26,28)"
667,2024-09-03 15:29:36.974010,can_tapper14,2024-09-03 15:29:36.974010,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
667,2024-09-03 15:29:36.974010,can_tapper14,2024-09-03 15:29:34.869798,-2.104212,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
667,2024-09-03 15:29:36.974010,can_tapper14,2024-09-03 15:29:38.654619,1.680609,Engine running command,Engine Status,status,"rgb(55,126,184)"
668,2024-09-03 15:34:08.206690,can_tapper14,2024-09-03 15:34:08.206690,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
668,2024-09-03 15:34:08.206690,can_tapper14,2024-09-03 15:34:06.097207,-2.109483,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
668,2024-09-03 15:34:08.206690,can_tapper14,2024-09-03 15:34:09.526533,1.319843,Engine running command,Engine Status,status,"rgb(77,175,74)"
669,2024-09-06 10:56:57.233104,can_tapper14,2024-09-06 10:56:57.233104,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
669,2024-09-06 10:56:57.233104,can_tapper14,2024-09-06 10:56:57.449153,0.216049,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
669,2024-09-06 10:56:57.233104,can_tapper14,2024-09-06 10:56:58.973393,1.740289,Engine running command,Engine Status,status,"rgb(152,78,163)"
670,2024-10-01 08:17:11.283494,can_tapper14,2024-10-01 08:17:11.283494,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
670,2024-10-01 08:17:11.283494,can_tapper14,2024-10-01 08:17:11.573919,0.290425,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
670,2024-10-01 08:17:11.283494,can_tapper14,2024-10-01 08:17:12.809649,1.526155,Engine running command,Engine Status,status,"rgb(255,127,0)"
671,2024-10-01 08:24:47.200643,can_tapper14,2024-10-01 08:24:47.200643,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
671,2024-10-01 08:24:47.200643,can_tapper14,2024-10-01 08:24:47.544719,0.344076,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
671,2024-10-01 08:24:47.200643,can_tapper14,2024-10-01 08:24:48.599361,1.398718,Engine running command,Engine Status,status,"rgb(255,255,51)"
672,2024-10-01 10:26:37.981697,can_tapper14,2024-10-01 10:26:37.981697,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
672,2024-10-01 10:26:37.981697,can_tapper14,2024-10-01 10:26:35.769737,-2.21196,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
672,2024-10-01 10:26:37.981697,can_tapper14,2024-10-01 10:26:39.516510,1.534813,Engine running command,Engine Status,status,"rgb(166,86,40)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:45:55.301779,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:45:45.878957,-9.422822,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:45:53.189842,-2.111937,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:45:56.987305,1.685526,Engine running command,Engine Status,status,"rgb(247,129,191)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:47:03.232020,67.930241,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
673,2024-10-01 10:45:55.301779,can_tapper14,2024-10-01 10:47:06.743638,71.441859,Engine running command,Engine Status,status,"rgb(247,129,191)"
674,2024-10-01 10:47:05.334719,can_tapper14,2024-10-01 10:47:05.334719,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
