session_ts,session_date,t_cal,cycle_n,SOH,SOH_nominal,cumQ,V_start,V_end,dV_full,V_10,V_50,V_90,dV_2080,A_Vt,dV_CC,dVdt_CC,Q_d,E_d,dt_d,Q_c,E_c,f_Q_CV,eta_C,eta_E,dt_CC,dt_CV,f_t_CV,t_abs,R_DC,dV_IR,V_ICA,H_ICA,A_ICA,dVdQ_50,dT_d,dT_c,T_max_d,T_mean_d,R_th,ddT,V_ripple,t_cal,cumQ
2026-02-23_10-19-36,2026-02-23,88,4,0.6238824633212062,0.41597554739197523,553.5718429855557,13.6435,10.7931,2.8503999999999987,11.9683,11.6183,11.0682,0.5833999999999993,11.558482918529943,2.000300000000001,0.0002929268398349966,7.487559853055554,86.53944377124915,1996.93,7.516694551944444,102.23013313258753,0.16944430554303389,0.9961240012232034,0.8465160038382391,4162.38,1238.5099999999993,0.22931590904462032,4163.4,0.06083602287001663,0.821100758875471,11.8266,-6.113797249272087,4.200832939670049,-0.12012890316014066,0.09999999999999787,0.0,23.3,23.200208341522853,0.0005131685241399269,-0.09999999999999787,0.0008228289085170181,88,553.5718429855557
2026-02-24_21-28-36,2026-02-24,89,4,0.609149422090293,0.4061522469290123,627.9420528288891,13.6269,10.7931,2.8337999999999983,11.9433,11.5933,11.0515,0.6085000000000012,11.556539374092862,1.9419000000000004,0.0002880241345126949,7.310740444722222,84.48149434501117,1949.81,7.266686968055556,99.91398649646617,0.20332884318469024,1.0060623881089588,0.845542223940781,3859.8199999999997,1540.4700000000003,0.2852569028700311,3860.84,0.07134968870441742,0.9628854539727244,11.5766,-6.4743544148292385,4.137371746755196,-0.09688029617780668,0.09999999999999787,-0.09999999999999787,23.8,23.75281803542673,0.0005119781151829923,-0.19999999999999574,0.0008603978133245123,89,627.9420528288891
2026-03-06_13-23-46,2026-03-06,99,4,0.5220507537739513,0.3480789424845679,693.8958417211115,13.5602,10.7931,2.7670999999999992,11.9016,11.5433,11.0682,0.5751000000000008,11.49989943267165,1.7835999999999999,0.0002987013144361341,6.265420964722222,72.0464391096858,1670.99,6.511910923888888,90.47303264455047,0.2749131919922592,0.9621478300229169,0.7963305418614751,3148.1299999999997,2252.73,0.4171057942623953,3149.15,0.06981234873558695,0.9422537802667803,11.6766,-6.064189514862807,3.3381248077957446,-0.11860101593703913,0.3000000000000007,0.1999999999999993,24.3,24.12290854431866,0.0014503614707709383,-0.10000000000000142,0.0009506715843725197,99,693.8958417211115
2026-03-08_17-35-53,2026-03-08,101,4,0.5647661009508654,0.3765595313271605,762.8977534772225,13.5769,10.7765,2.8004,11.985,11.6099,11.1515,0.49180000000000135,11.59176505736508,1.8835999999999995,0.0002686266849407083,6.778071563888889,78.56438803587983,1807.72,6.904390982499999,94.939610220262,0.2058045742181272,0.9817044806802973,0.8275195974958051,3655.9799999999996,1744.67,0.3230481516113802,3657.0,0.07229331000533784,0.9758584744380534,11.5599,-8.869650255271582,4.02129221593396,-0.14630537137670813,0.10000000000000142,-0.1999999999999993,24.5,24.468972254787026,0.00048000783256736207,-0.3000000000000007,0.0009579130629477129,101,762.8977534772225
2026-03-10_09-26-42,2026-03-10,103,4,0.5544740200326214,0.3696972547839506,830.0257318252777,13.5769,10.7931,2.7837999999999994,11.9016,11.6349,11.0849,0.45010000000000083,11.56090616865189,1.8003,0.00028918403369220154,6.654550586111111,76.92763922454,1774.78,6.7262071175,93.1359268546443,0.21800003122884307,0.9893466659386007,0.8259716934432799,3506.91,1893.3900000000003,0.35060829953891454,3510.87,0.07810838941960442,1.0543500000000012,11.81,-8.664921546518455,3.927469083949929,-0.13979117400205404,0.10000000000000142,-0.3999999999999986,25.5,25.43912331917905,0.00047175828255267263,-0.5,0.0009201605858970988,103,830.0257318252777
2025-12-09_15-58-25,2025-12-09,12,5,1.0,0.6696847111882717,52.563245200833336,13.8852,10.7931,3.0920999999999985,12.4184,11.9683,11.2682,0.8001000000000005,11.904878579457666,2.5504,0.00026076303645279294,12.05432480138889,143.5013386392957,4821.75,12.228528383055556,165.06409169598516,0.2506230298208064,0.985754329858035,0.869367390356446,6109.8,4690.849999999999,0.4343118238254179,6110.82,0.06393991282689905,0.5754656094333741,12.2517,-7.572363191744099,8.17205845075687,-0.10386331405001974,-0.6999999999999993,1.1999999999999993,23.8,23.431988533641707,-0.005449614507237756,1.8999999999999986,0.0005175011167316247,12,52.563245200833336
2026-01-27_20-58-50,2026-01-27,61,5,0.736985888696586,0.49354818202160494,156.5899478738889,13.8769,10.7848,3.0920999999999985,11.7766,11.4932,10.9682,0.6166999999999998,11.456209646886336,2.0336,0.0002949745487611307,8.883867276388889,101.77116022885048,3553.53,9.273423746666666,127.26715562103385,0.27719092648213883,0.9579921633131665,0.7996655518246722,4469.03,6331.679999999999,0.5862281275953155,4470.05,0.1403685278341346,1.263562395430921,11.6099,-10.232381449147825,4.2561573225655716,-0.12182952159228554,-0.20000000000000284,0.20000000000000284,22.1,22.02483372737919,-0.0014755021479598439,0.4000000000000057,0.0006022846297039109,61,156.5899478738889
2026-02-14_17-25-51,2026-02-14,79,5,1.0151700407402546,0.6798438555401235,276.39078042222224,13.8269,10.7931,3.0337999999999994,12.4434,11.985,11.2765,0.8001000000000005,11.919740734271448,2.4670000000000005,0.0002585583926391152,12.237189399722222,145.86021641638388,4894.92,12.243680678055554,165.36170333605583,0.23308647019060555,0.9994698262308518,0.8820676944767549,6260.469999999999,4540.280000000001,0.4203671041362869,6261.48,0.06393409818569913,0.5753109825240136,12.3184,-7.6489574947975,8.570768965106293,-0.1023942205020271,-0.5,0.7000000000000028,21.9,21.667879487919915,-0.003602586828036277,1.2000000000000028,0.0005168945606307231,79,276.39078042222224
2026-02-17_14-44-40,2026-02-17,82,5,0.8768003713492475,0.5871798034567902,382.4044154036112,13.8852,10.7765,3.108699999999999,12.1267,11.7433,11.1515,0.6417000000000002,11.711819932871938,2.0503,0.0002565492150052794,10.569236462222223,123.78149135842001,4227.74,10.737947678333333,146.4055451905288,0.23259894538275688,0.984288318292747,0.8454699663003449,5494.07,5306.24,0.4913044162621258,5495.09,0.1185748345254171,1.0671912969539328,11.9933,-9.19889729031454,6.266897851492427,-0.1242744820960064,-0.40000000000000213,0.6000000000000014,22.3,21.990256134029234,-0.002860267408097118,1.0000000000000036,0.0005253445517493596,82,382.4044154036112
2026-02-20_02-46-22,2026-02-20,85,5,0.7349899938523181,0.49221156175925923,479.68001202055564,13.6519,10.7931,2.8587999999999987,11.9933,11.5933,11.0432,0.6250999999999998,11.561775123045345,2.0753000000000004,0.0002700572640144762,8.859808111666666,102.42946677281799,2362.95,8.8790746575,120.51082427035017,0.17681413044501398,0.9978301178246024,0.8499607184084225,4873.18,2327.2000000000007,0.323205164171891,4874.2,0.06642547891584122,0.896431765612952,11.6849,-7.448505896638057,5.040221898510442,-0.12342326228800111,0.10000000000000142,-0.10000000000000142,25.4,25.235845044685863,0.0005150421472880399,-0.20000000000000284,0.0008144163982302433,85,479.68001202055564
2026-02-23_10-19-36,2026-02-23,88,5,0.6081310295224531,0.40725605287037037,560.9024519372224,13.6102,10.7848,2.8254,11.9266,11.5766,11.0599,0.591800000000001,11.54136676734456,1.9670000000000005,0.0002896113834200965,7.330608951666666,84.59986467176446,1955.08,7.366559879444445,100.38931029969888,0.1807279376306175,0.9951197128149198,0.8427178592940112,4023.88,1376.9900000000002,0.25495707173103593,4024.9,0.06700456083021197,0.9046855296453976,11.7099,-5.938635779900901,4.5169435545287975,-0.11617538853183,0.10000000000000142,-0.1999999999999993,23.3,23.289062876415322,0.0005131582200656859,-0.3000000000000007,0.0009022806980093025,88,560.9024519372224
2026-02-24_21-28-36,2026-02-24,89,5,0.585661110817249,0.39220829185185185,635.0018020822224,13.5852,10.7931,2.7920999999999996,11.9683,11.5849,11.0849,0.6167999999999996,11.561262820860088,1.9586000000000006,0.00030741149784455784,7.059749253333333,81.61428835481826,1882.83,7.143946241944444,97.41046541065458,0.19257540060519723,0.9882142186181689,0.8378390146351917,3845.84,1554.8600000000001,0.28789971670339026,3846.86,0.07285940764227397,0.9834999999999994,11.885,-8.363598772685231,4.019081998691348,-0.14230777660016744,0.0,-0.40000000000000213,23.7,23.61842664776754,0.0,-0.40000000000000213,0.0008740809042627946,89,635.0018020822224
2026-03-06_13-23-46,2026-03-06,99,5,0.5554154847631236,0.37195325850308636,700.591000374167,13.5185,10.7931,2.7253999999999987,11.985,11.5933,11.0515,0.6417000000000002,11.566937407384591,1.8086000000000002,0.00029892919113845963,6.695158653055555,77.43731005685099,1785.61,6.7790161,92.87284739047811,0.2065647756349512,0.9876298498620699,0.833799245233331,3586.16,1813.96,0.33591105382843345,3587.18,0.08030625328896175,1.084021990646379,11.8266,-10.402922067372012,4.7995005437010425,-0.12944811913233906,0.10000000000000142,-0.20000000000000284,24.6,24.529429865049014,0.00048226246981132104,-0.30000000000000426,0.0009000017990142107,99,700.591000374167
2026-03-08_17-35-53,2026-03-08,101,5,0.5503882545044942,0.36858659925925924,769.5323122638891,13.5519,10.7931,2.758799999999999,12.0183,11.5516,11.1682,0.5418000000000003,11.563306437702753,1.8419000000000008,0.00029427696163672847,6.634558786666666,76.7121454877185,1769.42,6.688243612777777,92.38565151969478,0.22604935084242989,0.9919732549800448,0.8303469665023145,3451.24,1949.17,0.3609300034627001,3452.26,0.07166098428698495,0.967086481248148,11.5266,-8.719591766276839,4.0086451550898925,-0.12547440631856666,0.09999999999999787,-0.29999999999999716,24.4,24.345800984872014,0.00047946542024643557,-0.399999999999995,0.0009710056549812618,101,769.5323122638891
2026-03-10_09-26-42,2026-03-10,103,5,0.5419230589545196,0.3629175872222222,836.5582483952777,12.8934,10.7848,2.108599999999999,11.9016,11.6183,11.1515,0.4916999999999998,11.556082284300672,1.8085000000000004,0.0003030564358087839,6.53251657,75.4864184039751,1742.25,6.575885733333333,90.82213645984629,0.22360197721974467,0.9934048179831512,0.8311455923231741,3404.04,1996.4799999999996,0.3696829194225741,3405.06,,,11.5683,-9.940354545731301,4.69276861978567,-0.07937331198935728,0.0,-0.40000000000000213,25.2,25.13947735976571,0.0,-0.40000000000000213,0.0009574562240866465,103,836.5582483952777
2025-12-09_15-58-25,2025-12-09,12,6,1.0,0.6727041785648148,64.671920415,13.8686,10.7931,3.0755,12.4267,11.9683,11.2765,0.8001000000000005,11.907624219779086,2.542,0.0002570523545420686,12.108675214166666,144.18159060325053,4843.5,12.235282881111111,164.99782813022856,0.2458370500938024,0.9896522484870455,0.8738393240512942,6152.29,4648.139999999999,0.4303661983828421,6153.34,0.0644183718861212,0.5796687194172617,12.31,-7.755974553738542,8.279394464071284,-0.10319621221397518,-0.6999999999999993,0.3999999999999986,24.3,23.91560812673293,-0.005122233017715504,1.0999999999999979,0.0005168981729906539,12,64.671920415
2026-01-27_20-58-50,2026-01-27,61,6,0.896775915191789,0.6032649053858025,167.44871617083334,13.3268,10.7931,2.5336999999999996,12.11,11.6683,11.0265,0.8084000000000007,11.633156605226626,2.242000000000001,0.0002698161954288158,10.858768296944444,126.31850594575356,4343.54,10.92267258111111,149.10636042477353,0.24713540608705994,0.9941493912142731,0.8471704733848909,5482.73,5318.0,0.49237412656366747,5483.75,,,11.9683,-16.37293605689811,7.520451863358231,-0.1495911479191896,-0.5,0.7999999999999972,22.1,21.81078628120989,-0.0037218904174743214,1.2999999999999972,0.0005826680990733484,61,167.44871617083334
2026-02-14_17-25-51,2026-02-14,79,6,0.9945074163366067,0.6690092945833332,288.4329477247222,13.8186,10.7931,3.025499999999999,12.4434,11.985,11.2849,0.7918000000000003,11.92114110195354,2.442,0.00025941365130117516,12.0421673025,143.55251141699563,4816.9,12.045828525000001,162.69803126144126,0.23243287343279234,0.9996960588893987,0.8823248216588406,6164.57,4635.610000000001,0.42921599454823905,6165.59,0.06855770940778938,0.6170262404410451,12.26,-7.783121372422288,8.395163942934506,-0.10234035085876692,-0.7000000000000028,0.1999999999999993,22.1,21.736715464119204,-0.0050463250270590745,0.9000000000000021,0.0005243206361908039,79,288.4329477247222
2026-02-17_14-44-40,2026-02-17,82,6,0.8668138176804496,0.583109277191358,392.9003823930557,13.9019,10.7931,3.1087999999999987,12.135,11.785,11.0599,0.7834000000000003,11.704142265836202,1.9420000000000002,0.0002324432292220997,10.495966989444444,122.842478499754,4198.45,10.674432058611112,146.62273567051852,0.24502765341776922,0.9832810712376309,0.8378133032233006,5373.09,5427.83,0.5025340433963033,5374.11,0.10742102865523707,0.9671544893945614,12.0267,-10.053983350141282,6.5536308094879,-0.10081138976284312,0.6000000000000014,0.5,23.1,22.741597620962462,0.004286960560893614,-0.10000000000000142,0.0005390665158563013,82,392.9003823930557
2026-02-20_02-46-22,2026-02-20,85,6,0.7108849403631812,0.4782152698611111,488.28788687805564,13.6435,10.7681,2.875399999999999,11.985,11.5766,11.0432,0.6668000000000003,11.581664500243932,2.0336,0.000273229395465254,8.6078748575,99.68808604563631,2295.72,8.653702209999999,117.7857735005085,0.18803886429962507,0.9947043067362497,0.8463508205021546,4684.75,2515.91,0.3493999161188002,4685.76,0.06455677905481277,0.8713196190638552,11.7433,-7.324767741461363,5.221830593977627,-0.11436659087246238,-0.3000000000000007,-1.1999999999999993,25.2,25.023963890028725,-0.001538619570133765,-0.8999999999999986,0.0008091664549329704,85,488.28788687805564
2026-02-23_10-19-36,2026-02-23,88,6,0.6059134466001701,0.4076005073765432,568.2392610700002,13.5852,10.7931,2.7920999999999996,11.9183,11.5933,11.0849,0.5833999999999993,11.56389177454222,1.983600000000001,0.00029796451504285104,7.336809132777778,84.83676218160797,1956.73,7.318320465833333,99.67807678555587,0.1805968940556412,1.0025263538308773,0.8511075345496781,3998.16,1401.9499999999998,0.259615081914998,3999.18,0.0688610108704513,0.9295272413358738,11.91,-6.499560590320497,4.249508858151556,-0.11777165378098357,0.09999999999999787,0.10000000000000142,23.2,23.140865693196407,0.0005137675869102022,3.552713678800501e-15,0.0008813574912093525,88,568.2392610700002
2026-02-24_21-28-36,2026-02-24,89,6,0.5655281387099607,0.3804331420061728,641.8495986383335,13.5769,10.7931,2.7837999999999994,11.9183,11.5766,11.0765,0.5668000000000006,11.55665411537956,1.9002999999999997,0.0003120083082779153,6.84779655611111,79.13231671076554,1826.32,6.947275204166666,94.95968133532942,0.20310978651958686,0.9856809115614287,0.8333254239904935,3691.16,1708.8599999999997,0.3164543835022833,3692.18,0.06853231803973277,0.9254261566495313,11.7183,-6.050742399483851,4.0052559602464175,-0.14153297342718457,0.0,-0.1999999999999993,23.2,23.184523144367557,0.0,-0.1999999999999993,0.0009219589162652198,89,641.8495986383335
2026-03-06_13-23-46,2026-03-06,99,6,0.5356138124811286,0.3603096497530863,707.0765740697226,13.5352,10.7931,2.742099999999999,11.91,11.5349,11.0765,0.6250999999999998,11.523025423478945,1.8086000000000002,0.00030844344717009635,6.485573695555554,74.7282518985678,1729.72,6.616652718055555,90.86180111501528,0.21372002359156106,0.980189526625402,0.8224385933531606,3468.66,1932.2799999999997,0.3577673516091643,3469.69,0.07688973198076363,1.0379037361155359,11.4932,-5.970851009492652,3.8289593427754793,-0.08182482036820844,0.40000000000000213,-0.1999999999999993,24.8,24.59547104737701,0.001924127516075111,-0.6000000000000014,0.0009477773044506363,99,707.0765740697226
2026-03-08_17-35-53,2026-03-08,101,6,0.5425602236891703,0.3649825295987655,776.1019977966669,13.5435,10.7931,2.750399999999999,11.91,11.5849,11.1349,0.4833999999999996,11.532762350325886,1.8503000000000007,0.00031451081026730816,6.569685532777779,75.76137124438951,1752.14,6.614806333888889,91.30537573623002,0.2229556321164357,0.9931788175142865,0.829758057874432,3426.95,1973.2699999999995,0.3654054834803026,3427.97,0.07999555292024903,1.0795639853246368,11.6516,-6.910972490341288,6.148242863846521,-0.10260006154838258,0.09999999999999787,-0.1999999999999993,24.2,24.162804659498203,0.00047976214064732685,-0.29999999999999716,0.0009446367057540157,101,776.1019977966669
2026-03-10_09-26-42,2026-03-10,103,6,0.5158026733431504,0.3469826136728395,842.8039354413888,13.5435,10.7931,2.750399999999999,11.885,11.6016,11.0682,0.5668000000000006,11.52971166208412,1.750300000000001,0.0002501047151927083,6.245687046111111,72.00567800222673,1665.74,6.3735119099999995,88.10757503991992,0.21548130597280085,0.9799443594530148,0.8172473021712637,3333.74,2067.1000000000004,0.38273675946704594,3334.76,0.0870644370188709,1.1753873126421608,11.6433,-7.955995191370811,3.6084407809499397,-0.09329126705233336,0.10000000000000142,-0.1999999999999993,24.8,24.75242919749305,0.0004714159864284221,-0.3000000000000007,0.0009339501941021266,103,842.8039354413888
2025-12-09_15-58-25,2025-12-09,12,7,1.0,0.6738987451080247,76.80209782694445,13.8436,10.7931,3.0504999999999995,12.4267,11.9683,11.2765,0.7918000000000003,11.907701854252496,2.542,0.0002566790512715605,12.130177411944445,144.43861197193118,4852.09,12.196225689166667,164.43390342194346,0.24343693932236665,0.9945845314029496,0.87839921674362,6152.030000000001,4648.63,0.4304024013347333,6153.05,0.06442983626979891,0.5796687939357538,12.31,-7.8455325799634865,8.325498488510028,-0.10267329030624582,-0.6999999999999993,0.5,24.0,23.720461939368434,-0.005108899051358533,1.1999999999999993,0.0005208698733254412,12,76.80209782694445
2026-01-27_20-58-50,2026-01-27,61,7,0.8938965451010553,0.60239576,178.29183985083333,13.8602,10.7931,3.0671,12.0933,11.7016,11.0682,0.6918000000000006,11.653795513107234,2.2003000000000004,0.0002550245639642667,10.84312368,126.35968687670344,4337.3,10.929910574722223,149.14298916023094,0.24530362828713928,0.9920596884916024,0.8472385298711534,5499.66,5301.07,0.49080663992156087,5500.68,0.10699359772363508,0.962953078872488,11.6683,-12.794731817166948,6.424998871318655,-0.11057688972865233,-0.5999999999999979,0.5999999999999979,22.4,22.125162493436896,-0.004453515164258244,1.1999999999999957,0.0005792648663971207,61,178.29183985083333
2026-02-14_17-25-51,2026-02-14,79,7,0.9784586632565168,0.659382065308642,300.3018249002778,13.3518,10.7931,2.5587,12.435,11.985,11.2849,0.7835000000000001,11.919875826319206,2.4337,0.00026048315738726765,11.868877175555555,141.47232434516513,4747.58,11.885125565277779,160.55216905677418,0.2297753524633887,0.9986328802642445,0.8811610903564806,6103.41,4696.910000000001,0.43488618855737615,6104.46,,,12.3017,-9.04934984223257,9.599446581552433,-0.1031006497041087,-0.5,0.3000000000000007,21.7,21.440470755590844,-0.003600670643003524,0.8000000000000007,0.00052317936633449,79,300.3018249002778
2026-02-17_14-44-40,2026-02-17,82,7,0.8689281606978918,0.5855695970833333,403.4406351405557,13.9102,10.7848,3.125399999999999,12.1267,11.7683,11.1432,0.6668000000000003,11.697142931585738,2.0920000000000005,0.00025571971857415673,10.5402527475,123.28691066463763,4216.08,10.67898671138889,145.6785141202149,0.23235237442918186,0.9870086958961254,0.8462943997554809,5465.610000000001,5334.46,0.49392828009448086,5466.63,0.12086526012813299,1.087998855358421,11.9266,-12.560407575967936,6.9799046161862766,-0.11049279736381892,-0.8000000000000007,-0.3000000000000007,23.6,23.237897187558204,-0.005716336969097169,0.5,0.0005395964702254391,82,403.4406351405557
2026-02-20_02-46-22,2026-02-20,85,7,0.6994054660304742,0.47132846587962973,496.77179926388897,13.6602,10.7848,2.875399999999999,11.9516,11.6266,11.0515,0.6250999999999998,11.568666313172606,2.0085999999999995,0.0002727699294894448,8.483912385833335,98.14217004168432,2262.65,8.536899038888889,116.38947722201158,0.1933858150471912,0.9937932201360027,0.8432220195858365,4591.08,2609.79,0.362427040065992,4592.1,0.069484277848181,0.938051647806013,11.6099,-7.212323141877172,4.817519139462281,-0.10404374113526589,0.0,0.3000000000000007,23.7,23.660668933453607,0.0,0.3000000000000007,0.000817990470461186,85,496.77179926388897
2026-02-23_10-19-36,2026-02-23,88,7,0.5899502169283136,0.3975667108641975,575.3954618655558,13.5685,10.7931,2.7753999999999994,11.935,11.6433,11.0432,0.5833999999999993,11.564763963333805,1.983600000000001,0.0003048184256305449,7.156200795555555,82.75463786484282,1908.57,7.2052999147222225,98.13405625584089,0.18704361239575154,0.993185693899244,0.8432815377476798,3905.46,1495.0000000000005,0.2768282701843917,3906.48,0.06668938793352548,0.9003200749801806,11.6849,-6.001107766294831,4.13791335234386,-0.10002354666593438,0.1999999999999993,-0.10000000000000142,23.5,23.443072177668103,0.0010274995676304286,-0.3000000000000007,0.0008976228982473195,88,575.3954618655558
2026-02-24_21-28-36,2026-02-24,89,7,0.5720237640410898,0.38548609675925927,648.7883483800002,13.5685,10.7931,2.7753999999999994,11.91,11.5683,11.0432,0.5668000000000006,11.529804433252638,1.8918999999999997,0.000310432335336876,6.938749741666666,79.99718671821736,1850.56,6.890435711666667,95.11671146397498,0.2230805251719592,1.0070117525250537,0.841042393991049,3569.2299999999996,1831.62,0.3391355064480591,3570.25,0.07876683135106685,1.0631119844037817,11.6099,-6.392978941647624,3.726032360690155,-0.11658710816718104,0.10000000000000142,-0.20000000000000284,23.1,22.982687250827045,0.0005111566277947405,-0.30000000000000426,0.0009088703933584512,89,648.7883483800002
2026-03-06_13-23-46,2026-03-06,99,7,0.5347665453352232,0.3603785038271605,713.5633871386115,13.5435,10.7848,2.7586999999999993,11.9266,11.6183,11.0432,0.6168000000000013,11.539431231069804,1.8253000000000004,0.0003120160664087362,6.486813068888889,74.84896549600623,1730.04,6.576116280833333,90.28039710291448,0.21201121788710078,0.9864200679959497,0.8290721784340702,3454.92,1946.06,0.3603160907835245,3455.94,0.08183819115587276,1.1048319482425135,11.8266,-6.553222757928871,3.655321541801402,-0.23551423621778478,0.29999999999999716,-0.29999999999999716,24.9,24.706805498843064,0.0014436803661713059,-0.5999999999999943,0.0009687461947481247,99,713.5633871386115
2026-03-08_17-35-53,2026-03-08,101,7,0.5301411869752742,0.357261480632716,782.5327044480557,13.5269,10.7931,2.7337999999999987,11.8933,11.5849,11.0932,0.5249999999999986,11.54605381092317,1.8253000000000004,0.00031637515740227246,6.430706651388888,74.2441293239137,1715.07,6.4855734824999995,89.72388659044545,0.23609031165151434,0.9915401727759067,0.8274733980574114,3303.25,2097.6099999999997,0.38838444247767945,3304.27,0.08214341289189564,1.1088210732625425,11.6516,-5.00751418798879,4.03711392367085,-0.12658609908188564,0.1999999999999993,-0.1999999999999993,24.2,24.088092078165754,0.0009580889614782711,-0.3999999999999986,0.0009602577118765938,101,782.5327044480557
2026-03-10_09-26-42,2026-03-10,103,7,0.5163438038836288,0.34796344148148145,849.0672773880555,13.5685,10.7931,2.7753999999999994,11.9266,11.6516,11.0682,0.6334,11.52899789128678,1.725200000000001,0.00028715964983762484,6.263341946666666,72.20450365484372,1670.45,6.305978765,87.82174253958979,0.2498805516073161,0.9932386676323777,0.8221711567872174,3153.76,2246.6699999999996,0.4160168727305047,3154.78,0.08122961755114143,1.096218057737919,11.6683,-6.816920622310644,3.3000674966812977,-0.14893541795964815,0.09999999999999787,-0.3000000000000007,24.7,24.62309102015882,0.0004712560867531064,-0.3999999999999986,0.0010009638057257636,103,849.0672773880555
2025-12-09_15-58-25,2025-12-09,12,8,1.0,0.6725886402160495,88.90869335083333,13.8269,10.7931,3.0337999999999994,12.4184,11.9683,11.2765,0.7835000000000001,11.904550684126733,2.542,0.00025478216217970516,12.10659552388889,144.11973427642968,4842.67,12.176952316388888,164.10151723763727,0.24119213937669012,0.9942221345151113,0.8782352333021288,6160.57,4640.42,0.4296291358477325,6161.58,0.06534697508896799,0.5880247553380784,12.21,-7.8815279960495515,8.319271704170614,-0.10301073673733177,-0.40000000000000213,0.5,23.8,23.611928584169817,-0.002909552456173935,0.9000000000000021,0.000525523266502452,12,88.90869335083333
2026-01-27_20-58-50,2026-01-27,61,8,0.887353131345445,0.5968236360030864,189.03466529888888,13.8436,10.7931,3.0504999999999995,12.1183,11.6766,11.1015,0.6918000000000006,11.648565602506789,2.1586999999999996,0.00027267497194140365,10.742825448055555,125.1345709709803,4297.13,10.829116540277777,148.1676362126236,0.2570476155836212,0.992031566757891,0.844547258561982,5364.219999999999,5436.51,0.5033465330584137,5365.24,0.11169372775800719,1.0050760092304276,12.0433,-11.670170231800896,6.118383559176422,-0.09950343887090125,-0.5999999999999979,0.3999999999999986,22.4,22.075003654970764,-0.004449128232993852,0.9999999999999964,0.0005765814247059043,61,189.03466529888888
2026-02-14_17-25-51,2026-02-14,79,8,0.9640510556390431,0.6484097886111111,311.9732010952778,13.8102,10.7931,3.0170999999999992,12.4267,11.985,11.2932,0.7751000000000001,11.923050381592729,2.417,0.00026105934019391607,11.671376194999999,139.1545708171578,4668.59,11.714628674444445,158.31195505311942,0.2287442119044349,0.996307823265555,0.8789896553956799,6023.9,4776.15,0.4422340637311864,6024.92,0.07459749154954651,0.6713848836950735,12.21,-7.609642356268472,8.071521813962601,-0.10291592916107387,-0.3999999999999986,0.29999999999999716,21.5,21.270821839467132,-0.0028813827704192545,0.6999999999999957,0.0005393275794684377,79,311.9732010952778
2026-02-17_14-44-40,2026-02-17,82,8,0.8669211218712419,0.5830812985339507,413.9360985141668,13.9436,10.7931,3.150499999999999,12.11,11.8016,11.1265,0.6501000000000001,11.70886698386459,2.0753000000000004,0.00025346569357144753,10.495463373611113,122.88601201279084,4198.22,10.622666120277776,145.10679656874646,0.23472557146419612,0.988025346440679,0.8468659974487949,5420.07,5380.26,0.4981570007583102,5421.09,0.11679270462633456,1.0509591525800717,11.8516,-9.612093312655848,6.072541129807599,-0.08954443125391744,-0.3999999999999986,0.09999999999999787,22.5,22.2998092102802,-0.0028598297635079083,0.49999999999999645,0.000540321275693389,82,413.9360985141668
2026-02-20_02-46-22,2026-02-20,85,8,0.693096095416056,0.46616856035493837,505.1628333502779,13.6602,10.7931,2.867099999999999,11.9933,11.5933,11.0682,0.6334,11.564629811430358,2.000300000000001,0.00027194646690311563,8.39103408638889,97.03369574933357,2237.9,8.456437526666667,115.3422821206626,0.19519890757980735,0.9922658400689969,0.8412673476308026,4537.59,2663.0899999999992,0.3698386819022647,4538.61,0.07661912104857364,1.0339980242868159,11.6266,-6.952533972858806,4.703430767509473,-0.1105126504607851,-0.10000000000000142,-0.09999999999999787,24.1,23.969804967026796,-0.0005131750710755575,3.552713678800501e-15,0.0008300550270458404,85,505.1628333502779
2026-02-23_10-19-36,2026-02-23,88,8,0.5856029621447559,0.3938699000154321,582.4851200658336,13.5602,10.7848,2.7753999999999994,11.9183,11.6016,11.0182,0.6084999999999994,11.55461287906834,1.9670000000000005,0.00030642374403039177,7.0896582002777775,81.91297464834317,1890.82,7.133500152222221,97.2267023300059,0.18930475589592904,0.9938540756979186,0.8424946304392281,3855.7799999999997,1544.5200000000004,0.2860063329815011,3856.8,0.06609010130653564,0.8922295856584924,11.6183,-7.084817992943593,4.282770255685751,-0.11392048251280848,0.0,0.10000000000000142,23.5,23.43583378305451,0.0,0.10000000000000142,0.0009254872503948292,88,582.4851200658336
2026-02-24_21-28-36,2026-02-24,89,8,0.5582177642112807,0.3754509269753086,655.5464650655558,13.5435,10.7848,2.7586999999999993,11.9433,11.5933,11.0765,0.5751000000000008,11.535023522248114,1.8919999999999995,0.000310296609883848,6.758116685555555,77.94978836779295,1802.4,6.856649650277777,93.7574486601709,0.20073695190993915,0.985629575704188,0.8313983526826365,3653.8900000000003,1746.6100000000001,0.3234163503379317,3654.91,0.07875778238956416,1.0628599006818853,11.7433,-5.901600953055073,3.565442015853318,-0.12465767217283423,0.3000000000000007,-0.09999999999999787,23.2,22.993580978095196,0.0015355524212935967,-0.3999999999999986,0.0009232596339692974,89,655.5464650655558
