start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
10,2020-09-16 13:55:05.408286,can_tapper17,2020-09-16 13:54:05.408286,2020-09-16 13:57:05.408286,23.008333333333333,59.895402,119.853087,4410.227385,2157,309,618,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-16-13-28-37.pcap.gz
11,2020-09-16 14:13:04.017125,can_tapper17,2020-09-16 14:12:04.017125,2020-09-16 14:15:04.017125,20.375,59.851545,119.97973,1078.608839,2158,342,591,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-16-13-28-37.pcap.gz
12,2020-09-16 15:04:51.492221,can_tapper17,2020-09-16 15:03:51.492221,2020-09-16 15:06:51.492221,26.35,59.969663,119.956048,3107.475096,2160,368,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-16-14-28-37.pcap.gz
13,2020-09-17 10:34:01.794219,can_tapper17,2020-09-17 10:33:01.794219,2020-09-17 10:36:01.794219,18.6,59.990304,119.937975,70150.301998,2160,394,570,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-10-24-34.pcap.gz
14,2020-09-17 12:37:16.792118,can_tapper17,2020-09-17 12:36:16.792118,2020-09-17 12:39:16.792118,19.393333333333334,59.92793,119.986472,7394.997899,2159,359,457,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-12-24-34.pcap.gz
15,2020-09-17 13:37:38.673825,can_tapper17,2020-09-17 13:36:38.673825,2020-09-17 13:39:38.673825,19.725,59.879902,119.988748,3621.881707,2159,375,470,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-13-24-34.pcap.gz
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:41:10.597763,2020-09-17 14:44:10.597763,22.3,59.94557,119.937049,3871.923938,2160,334,353,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-14-24-34.pcap.gz
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:41:13.249788,2020-09-17 14:44:13.249788,22.25,59.847449,119.977901,2.652025,2159,334,355,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-14-24-34.pcap.gz
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:41:17.351090,2020-09-17 14:44:17.351090,20.275,59.948528,119.933986,4.101302,2160,343,364,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-14-24-34.pcap.gz
19,2020-09-17 16:14:28.765238,can_tapper17,2020-09-17 16:13:28.765238,2020-09-17 16:16:28.765238,23.466666666666665,59.94122,119.995303,5531.414148,2160,306,377,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-17-15-24-34.pcap.gz
20,2020-09-18 08:29:13.666830,can_tapper17,2020-09-18 08:28:13.666830,2020-09-18 08:31:13.666830,20.4,13.321983,119.982369,58484.901592,1601,356,435,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-18-08-29-00.pcap.gz
21,2020-09-18 09:46:36.078206,can_tapper17,2020-09-18 09:45:36.078206,2020-09-18 09:48:36.078206,17.25,59.987667,119.964534,4642.411376,2160,358,531,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-18-09-29-00.pcap.gz
22,2020-09-18 10:15:32.809382,can_tapper17,2020-09-18 10:14:32.809382,2020-09-18 10:17:32.809382,17.15416666666667,59.922503,119.966073,1736.731176,2160,342,422,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-09-18-09-29-00.pcap.gz
23,2020-10-08 10:15:52.876865,can_tapper17,2020-10-08 10:14:52.876865,2020-10-08 10:17:52.876865,11.775,59.981445,119.925697,1728020.067483,2159,372,784,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-10-08-10-12-23.pcap.gz
24,2020-10-08 14:32:51.225798,can_tapper17,2020-10-08 14:31:51.225798,2020-10-08 14:34:51.225798,12.566666666666666,59.883536,119.944012,15418.348933,2158,329,622,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-10-08-14-12-23.pcap.gz
25,2020-10-14 13:42:44.509695,can_tapper17,2020-10-14 13:41:44.509695,2020-10-14 13:44:44.509695,9.608333333333334,59.981549,119.981739,515393.283897,2159,258,511,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-10-14-13-12-23.pcap.gz
26,2020-10-26 09:41:55.759239,can_tapper17,2020-10-26 09:40:55.759239,2020-10-26 09:43:55.759239,9.8,53.912659,119.925875,1022351.249544,2088,352,400,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-10-26-09-41-01.pcap.gz
27,2020-10-26 10:48:55.529723,can_tapper17,2020-10-26 10:47:55.529723,2020-10-26 10:50:55.529723,11.733333333333334,59.977241,119.862632,4019.770484,2160,370,485,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-10-26-10-46-46.pcap.gz
28,2020-11-02 08:47:13.111975,can_tapper17,2020-11-02 08:46:13.111975,2020-11-02 08:49:13.111975,15.075,59.954056,119.919027,597497.582252,2159,181,422,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-08-46-46.pcap.gz
29,2020-11-02 09:37:16.542916,can_tapper17,2020-11-02 09:36:16.542916,2020-11-02 09:39:16.542916,15.166666666666666,59.987925,119.935199,3003.430941,2160,196,366,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-08-46-46.pcap.gz
30,2020-11-02 09:40:07.990890,can_tapper17,2020-11-02 09:39:07.990890,2020-11-02 09:42:07.990890,15.2,59.912451,119.941673,171.447974,2159,270,346,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-08-46-46.pcap.gz
31,2020-11-02 12:57:20.939735,can_tapper17,2020-11-02 12:56:20.939735,2020-11-02 12:59:20.939735,18.0,59.963223,119.971663,11832.948845,2160,298,602,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-12-46-46.pcap.gz
32,2020-11-02 14:00:24.257521,can_tapper17,2020-11-02 13:59:24.257521,2020-11-02 14:02:24.257521,16.7,59.912674,119.914059,3783.317786,2160,281,776,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-13-46-46.pcap.gz
33,2020-11-02 15:50:19.688421,can_tapper17,2020-11-02 15:49:19.688421,2020-11-02 15:52:19.688421,17.45,59.987728,119.935328,6595.4309,2159,325,525,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-02-15-46-46.pcap.gz
34,2020-11-03 08:58:28.074693,can_tapper17,2020-11-03 08:57:28.074693,2020-11-03 09:00:28.074693,15.042857142857144,59.94888,119.955145,61688.386272,2160,275,524,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-08-46-46.pcap.gz
35,2020-11-03 12:09:13.717074,can_tapper17,2020-11-03 12:08:13.717074,2020-11-03 12:11:13.717074,16.7,59.959448,119.966025,11445.642381,2159,338,608,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-11-46-46.pcap.gz
36,2020-11-03 13:02:55.806061,can_tapper17,2020-11-03 13:01:55.806061,2020-11-03 13:04:55.806061,17.384999999999998,59.980472,119.911044,3222.088987,2160,292,655,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-12-46-46.pcap.gz
37,2020-11-03 13:06:06.483112,can_tapper17,2020-11-03 13:05:06.483112,2020-11-03 13:08:06.483112,17.473333333333336,59.859849,119.988567,190.677051,2159,387,791,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-12-46-46.pcap.gz
38,2020-11-03 14:26:25.741863,can_tapper17,2020-11-03 14:25:25.741863,2020-11-03 14:28:25.741863,18.008333333333333,59.977593,119.941081,4819.258751,2159,322,674,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-13-46-46.pcap.gz
39,2020-11-03 15:19:07.857031,can_tapper17,2020-11-03 15:18:07.857031,2020-11-03 15:21:07.857031,17.81,59.915923,119.985843,3162.115168,2160,326,306,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-14-46-46.pcap.gz
40,2020-11-03 15:23:22.118330,can_tapper17,2020-11-03 15:22:22.118330,2020-11-03 15:25:22.118330,17.71,59.988773,119.974987,254.261299,2160,297,363,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-14-46-46.pcap.gz
41,2020-11-03 15:43:37.308069,can_tapper17,2020-11-03 15:42:37.308069,2020-11-03 15:45:37.308069,17.875,59.956043,119.948197,1215.189739,2160,248,344,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-03-14-46-46.pcap.gz
42,2020-11-04 08:39:45.969937,can_tapper17,2020-11-04 08:38:45.969937,2020-11-04 08:41:45.969937,13.505,59.962051,119.919322,60968.661868,2160,388,529,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-04-07-46-46.pcap.gz
43,2020-11-04 08:52:12.815445,can_tapper17,2020-11-04 08:51:12.815445,2020-11-04 08:54:12.815445,13.62,59.924953,119.887337,746.845508,2158,351,496,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-04-08-46-46.pcap.gz
44,2020-11-04 10:41:13.245758,can_tapper17,2020-11-04 10:40:13.245758,2020-11-04 10:43:13.245758,13.8,59.883349,119.928808,6540.430313,2158,383,382,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-04-09-46-46.pcap.gz
45,2020-11-04 13:19:20.903561,can_tapper17,2020-11-04 13:18:20.903561,2020-11-04 13:21:20.903561,15.444999999999999,59.978471,119.979211,9487.657803,2160,247,442,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-04-12-46-46.pcap.gz
46,2020-11-04 15:24:08.913977,can_tapper17,2020-11-04 15:23:08.913977,2020-11-04 15:26:08.913977,16.45,59.955726,119.960062,7488.010416,2160,353,444,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-04-14-46-46.pcap.gz
47,2020-11-05 08:18:01.119219,can_tapper17,2020-11-05 08:17:01.119219,2020-11-05 08:20:01.119219,14.191666666666668,59.862749,119.942301,60832.205242,2158,298,489,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-05-07-46-46.pcap.gz
48,2020-11-05 10:41:05.688536,can_tapper17,2020-11-05 10:40:05.688536,2020-11-05 10:43:05.688536,13.866666666666665,59.978824,119.949049,8584.569317,2160,363,426,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-05-09-46-46.pcap.gz
49,2020-11-05 11:01:37.205906,can_tapper17,2020-11-05 11:00:37.205906,2020-11-05 11:03:37.205906,14.226190476190476,59.907149,119.90415,1231.51737,2158,339,661,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-05-10-46-46.pcap.gz
50,2020-11-05 11:16:13.147779,can_tapper17,2020-11-05 11:15:13.147779,2020-11-05 11:18:13.147779,14.361666666666668,59.941358,119.93785,875.941873,2159,305,506,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20201103\can_Tapper17-11-05-10-46-46.pcap.gz
51,2020-11-05 13:31:26.712546,can_tapper17,2020-11-05 13:30:26.712546,2020-11-05 13:33:26.712546,15.967857142857145,59.852154,119.96535,8113.564767,2158,315,418,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-05-12-46-46.pcap.gz
52,2020-11-05 14:07:15.447015,can_tapper17,2020-11-05 14:06:15.447015,2020-11-05 14:09:15.447015,15.975,59.806449,119.976174,2148.734469,2158,421,619,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-05-13-46-46.pcap.gz
53,2020-11-05 14:23:50.405561,can_tapper17,2020-11-05 14:22:50.405561,2020-11-05 14:25:50.405561,16.16,59.863657,119.9993,994.958546,2160,427,562,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-05-13-46-46.pcap.gz
54,2020-11-05 14:59:13.682523,can_tapper17,2020-11-05 14:58:13.682523,2020-11-05 15:01:13.682523,16.48333333333333,59.859314,119.987838,2123.276962,2159,381,704,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-05-14-46-46.pcap.gz
55,2020-11-06 10:27:06.517385,can_tapper17,2020-11-06 10:26:06.517385,2020-11-06 10:29:06.517385,14.275,59.958674,119.995494,70072.834862,2160,285,509,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-06-09-46-46.pcap.gz
56,2020-11-06 11:26:38.789095,can_tapper17,2020-11-06 11:25:38.789095,2020-11-06 11:28:38.789095,14.183333333333332,59.870673,78.563201,3572.27171,1662,239,639,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-06-10-46-46.pcap.gz
57,2020-11-10 13:21:33.653975,can_tapper17,2020-11-10 13:20:33.653975,2020-11-10 13:23:33.653975,8.0,59.821247,119.981981,352494.86488,2158,424,601,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-10-13-16-10.pcap.gz
58,2020-11-10 13:47:10.581301,can_tapper17,2020-11-10 13:46:10.581301,2020-11-10 13:49:10.581301,8.066666666666666,59.990145,119.914261,1536.927326,2160,390,497,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-10-13-16-10.pcap.gz
59,2020-11-12 08:32:24.076323,can_tapper17,2020-11-12 08:31:24.076323,2020-11-12 08:34:24.076323,9.74,59.988125,119.854774,153913.495022,2160,465,565,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-12-08-30-27.pcap.gz
60,2020-11-12 14:40:45.476488,can_tapper17,2020-11-12 14:39:45.476488,2020-11-12 14:42:45.476488,11.125,59.870672,119.983494,22101.400165,2159,445,448,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-12-14-30-27.pcap.gz
61,2020-11-16 15:10:14.806015,can_tapper17,2020-11-16 15:09:14.806015,2020-11-16 15:12:14.806015,9.896666666666667,59.907154,119.942521,347369.329527,2160,417,414,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-16-15-07-58.pcap.gz
62,2020-11-17 09:41:53.199878,can_tapper17,2020-11-17 09:40:53.199878,2020-11-17 09:43:53.199878,13.263333333333332,59.964369,119.890029,66698.393863,2158,475,423,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-17-08-57-43.pcap.gz
63,2020-11-19 10:48:03.882452,can_tapper17,2020-11-19 10:47:03.882452,2020-11-19 10:50:03.882452,10.925,59.856588,119.787604,176770.682574,2157,428,695,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-19-10-47-03.pcap.gz
64,2020-11-19 13:12:17.325795,can_tapper17,2020-11-19 13:11:17.325795,2020-11-19 13:14:17.325795,10.683333333333334,49.010305,119.840786,8653.443343,2028,406,495,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-19-13-11-28.pcap.gz
65,2020-11-23 09:13:59.083622,can_tapper17,2020-11-23 09:12:59.083622,2020-11-23 09:15:59.083622,8.15,25.560021,119.812284,331301.757827,1746,397,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-23-09-13-33.pcap.gz
66,2020-11-23 13:12:47.233573,can_tapper17,2020-11-23 13:11:47.233573,2020-11-23 13:14:47.233573,7.5,24.654371,69.174307,14328.149951,1128,197,305,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-23-13-12-22.pcap.gz
67,2020-11-24 15:24:28.594468,can_tapper17,2020-11-24 15:23:28.594468,2020-11-24 15:26:28.594468,14.575,2.523362,119.816636,94301.360895,1470,334,326,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-11-24-15-24-25.pcap.gz
68,2020-12-01 08:31:34.341290,can_tapper17,2020-12-01 08:30:34.341290,2020-12-01 08:33:34.341290,2.5,16.267753,119.825502,580025.746822,1635,334,316,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-12-01-08-31-17.pcap.gz
69,2020-12-01 08:31:38.638236,can_tapper17,2020-12-01 08:30:38.638236,2020-12-01 08:33:38.638236,,20.564699,119.99998,4.296946,1687,342,332,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-12-01-08-31-17.pcap.gz
70,2020-12-07 07:47:18.830885,can_tapper17,2020-12-07 07:46:18.830885,2020-12-07 07:49:18.830885,19.25,10.262274,119.818483,515740.192649,1563,371,385,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-12-07-07-47-08.pcap.gz
71,2021-01-04 10:35:13.217420,can_tapper17,2021-01-04 10:34:13.217420,2021-01-04 10:37:13.217420,3.55,0.63422,119.938727,2429274.386535,1449,320,323,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-04-10-35-12.pcap.gz
72,2021-01-04 11:40:55.717506,can_tapper17,2021-01-04 11:39:55.717506,2021-01-04 11:42:55.717506,4.941666666666667,59.901799,119.99985,3942.500086,2160,467,438,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-04-11-35-12.pcap.gz
73,2021-01-15 11:52:19.044348,can_tapper17,2021-01-15 11:51:19.044348,2021-01-15 11:54:19.044348,5.4,23.95305,119.890702,951083.326842,1728,351,278,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-15-11-51-54.pcap.gz
74,2021-01-15 11:53:31.958349,can_tapper17,2021-01-15 11:52:31.958349,2021-01-15 11:55:31.958349,4.38,59.859906,119.961726,72.914001,2159,491,388,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-15-11-51-54.pcap.gz
75,2021-01-15 11:58:37.494758,can_tapper17,2021-01-15 11:57:37.494758,2021-01-15 12:00:37.494758,4.275,59.963316,25.79634,305.536409,1029,203,226,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-15-11-51-54.pcap.gz
76,2021-01-21 16:02:25.186986,can_tapper17,2021-01-21 16:01:25.186986,2021-01-21 16:04:25.186986,17.759999999999998,59.888346,119.919877,533027.692228,2158,431,537,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-01-21-15-04-21.pcap.gz
77,2021-02-03 10:45:23.909488,can_tapper17,2021-02-03 10:44:23.909488,2021-02-03 10:47:23.909488,16.1,1.161862,119.918427,1104178.722502,1455,342,389,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-03-10-45-22.pcap.gz
78,2021-02-03 13:53:32.426188,can_tapper17,2021-02-03 13:52:32.426188,2021-02-03 13:55:32.426188,15.325,59.843223,119.974499,11288.5167,2159,444,581,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-03-13-50-50.pcap.gz
79,2021-02-11 09:55:12.954087,can_tapper17,2021-02-11 09:54:12.954087,2021-02-11 09:57:12.954087,-5.25,27.118088,80.702499,676900.527899,1296,246,375,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-11-09-54-45.pcap.gz
80,2021-02-11 10:06:14.938757,can_tapper17,2021-02-11 10:05:14.938757,2021-02-11 10:08:14.938757,-4.2,8.349676,119.970634,661.98467,1542,333,382,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-11-10-06-06.pcap.gz
81,2021-02-11 10:34:02.544459,can_tapper17,2021-02-11 10:33:02.544459,2021-02-11 10:36:02.544459,-4.308333333333333,12.456657,19.821174,1667.605702,390,73,95,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-11-10-33-49.pcap.gz
82,2021-02-16 10:46:56.034582,can_tapper17,2021-02-16 10:45:56.034582,2021-02-16 10:48:56.034582,0.9916666666666666,14.210027,119.857213,432773.490123,1611,368,423,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-02-16-10-46-41.pcap.gz
83,2021-03-08 13:10:13.723789,can_tapper17,2021-03-08 13:09:13.723789,2021-03-08 13:12:13.723789,3.208333333333333,44.897584,119.906309,1736597.689207,1980,351,114,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-03-08-13-09-28.pcap.gz
84,2021-03-15 09:03:45.936908,can_tapper17,2021-03-15 09:02:45.936908,2021-03-15 09:05:45.936908,5.175,3.862343,89.21105,590012.213119,1119,224,229,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-03-15-09-03-41.pcap.gz
85,2021-03-15 09:13:01.396900,can_tapper17,2021-03-15 09:12:01.396900,2021-03-15 09:15:01.396900,6.5,13.09445,52.698631,555.459992,792,136,182,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-03-15-09-12-48.pcap.gz
86,2021-03-24 08:38:46.993032,can_tapper17,2021-03-24 08:37:46.993032,2021-03-24 08:40:46.993032,6.1,2.449204,119.892248,775545.596132,1470,324,466,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-03-24-08-38-44.pcap.gz
87,2021-03-24 10:14:16.706911,can_tapper17,2021-03-24 10:13:16.706911,2021-03-24 10:16:16.706911,7.85,46.515036,119.856491,5729.713879,1998,411,322,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-04-84_CP-13\20220621\can_Tapper17-03-24-10-13-29.pcap.gz
