start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
6,2020-09-15 13:48:16.764496,can_tapper17,2020-09-15 13:48:16.764496,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
6,2020-09-15 13:48:16.764496,can_tapper17,2020-09-15 13:48:14.458108,-2.306388,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
6,2020-09-15 13:48:16.764496,can_tapper17,2020-09-15 13:48:18.216439,1.451943,Engine running command,Engine Status,status,"rgb(166,86,40)"
7,2020-09-15 15:50:38.165627,can_tapper17,2020-09-15 15:50:38.165627,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
7,2020-09-15 15:50:38.165627,can_tapper17,2020-09-15 15:50:36.059433,-2.106194,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
7,2020-09-15 15:50:38.165627,can_tapper17,2020-09-15 15:50:39.810251,1.644624,Engine running command,Engine Status,status,"rgb(247,129,191)"
8,2020-09-16 10:44:28.796897,can_tapper17,2020-09-16 10:44:28.796897,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
8,2020-09-16 10:44:28.796897,can_tapper17,2020-09-16 10:44:26.493047,-2.30385,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
8,2020-09-16 10:44:28.796897,can_tapper17,2020-09-16 10:44:30.360972,1.564075,Engine running command,Engine Status,status,"rgb(153,153,153)"
9,2020-09-16 12:41:35.180901,can_tapper17,2020-09-16 12:41:35.180901,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
9,2020-09-16 12:41:35.180901,can_tapper17,2020-09-16 12:41:32.876953,-2.303948,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
9,2020-09-16 12:41:35.180901,can_tapper17,2020-09-16 12:41:37.011594,1.830693,Engine running command,Engine Status,status,"rgb(228,26,28)"
10,2020-09-16 13:55:05.408286,can_tapper17,2020-09-16 13:55:05.408286,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
10,2020-09-16 13:55:05.408286,can_tapper17,2020-09-16 13:55:03.098429,-2.309857,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
10,2020-09-16 13:55:05.408286,can_tapper17,2020-09-16 13:55:06.866405,1.458119,Engine running command,Engine Status,status,"rgb(55,126,184)"
11,2020-09-16 14:13:04.017125,can_tapper17,2020-09-16 14:13:04.017125,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
11,2020-09-16 14:13:04.017125,can_tapper17,2020-09-16 14:13:01.912256,-2.104869,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
11,2020-09-16 14:13:04.017125,can_tapper17,2020-09-16 14:13:05.532409,1.515284,Engine running command,Engine Status,status,"rgb(77,175,74)"
12,2020-09-16 15:04:51.492221,can_tapper17,2020-09-16 15:04:51.492221,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
12,2020-09-16 15:04:51.492221,can_tapper17,2020-09-16 15:04:49.385294,-2.106927,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
12,2020-09-16 15:04:51.492221,can_tapper17,2020-09-16 15:04:53.037968,1.545747,Engine running command,Engine Status,status,"rgb(152,78,163)"
13,2020-09-17 10:34:01.794219,can_tapper17,2020-09-17 10:34:01.794219,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
13,2020-09-17 10:34:01.794219,can_tapper17,2020-09-17 10:33:59.588467,-2.205752,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
13,2020-09-17 10:34:01.794219,can_tapper17,2020-09-17 10:34:03.406978,1.612759,Engine running command,Engine Status,status,"rgb(255,127,0)"
14,2020-09-17 12:37:16.792118,can_tapper17,2020-09-17 12:37:16.792118,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
14,2020-09-17 12:37:16.792118,can_tapper17,2020-09-17 12:37:14.686708,-2.10541,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
14,2020-09-17 12:37:16.792118,can_tapper17,2020-09-17 12:37:18.267482,1.475364,Engine running command,Engine Status,status,"rgb(255,255,51)"
15,2020-09-17 13:37:38.673825,can_tapper17,2020-09-17 13:37:38.673825,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
15,2020-09-17 13:37:38.673825,can_tapper17,2020-09-17 13:37:36.369808,-2.304017,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
15,2020-09-17 13:37:38.673825,can_tapper17,2020-09-17 13:37:40.359152,1.685327,Engine running command,Engine Status,status,"rgb(166,86,40)"
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:42:10.597763,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:42:10.824855,0.227092,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:42:13.624813,3.02705,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:42:17.624983,7.02722,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
16,2020-09-17 14:42:10.597763,can_tapper17,2020-09-17 14:42:18.962964,8.365201,Engine running command,Engine Status,status,"rgb(247,129,191)"
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:42:13.249788,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:42:10.824855,-2.424933,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:42:13.624813,0.375025,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:42:17.624983,4.375195,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
17,2020-09-17 14:42:13.249788,can_tapper17,2020-09-17 14:42:18.962964,5.713176,Engine running command,Engine Status,status,"rgb(153,153,153)"
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:42:17.351090,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:42:10.824855,-6.526235,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:42:13.624813,-3.726277,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:42:17.624983,0.273893,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
18,2020-09-17 14:42:17.351090,can_tapper17,2020-09-17 14:42:18.962964,1.611874,Engine running command,Engine Status,status,"rgb(228,26,28)"
19,2020-09-17 16:14:28.765238,can_tapper17,2020-09-17 16:14:28.765238,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2020-09-17 16:14:28.765238,can_tapper17,2020-09-17 16:14:29.160816,0.395578,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
19,2020-09-17 16:14:28.765238,can_tapper17,2020-09-17 16:14:30.175048,1.40981,Engine running command,Engine Status,status,"rgb(55,126,184)"
20,2020-09-18 08:29:13.666830,can_tapper17,2020-09-18 08:29:13.666830,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2020-09-18 08:29:13.666830,can_tapper17,2020-09-18 08:29:11.561679,-2.105151,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2020-09-18 08:29:13.666830,can_tapper17,2020-09-18 08:29:14.978280,1.31145,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2020-09-18 09:46:36.078206,can_tapper17,2020-09-18 09:46:36.078206,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2020-09-18 09:46:36.078206,can_tapper17,2020-09-18 09:46:36.451462,0.373256,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2020-09-18 09:46:36.078206,can_tapper17,2020-09-18 09:46:37.709983,1.631777,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2020-09-18 10:15:32.809382,can_tapper17,2020-09-18 10:15:32.809382,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2020-09-18 10:15:32.809382,can_tapper17,2020-09-18 10:15:33.207230,0.397848,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
22,2020-09-18 10:15:32.809382,can_tapper17,2020-09-18 10:15:34.515357,1.705975,Engine running command,Engine Status,status,"rgb(255,127,0)"
23,2020-10-08 10:15:52.876865,can_tapper17,2020-10-08 10:15:52.876865,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2020-10-08 10:15:52.876865,can_tapper17,2020-10-08 10:15:50.672965,-2.2039,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2020-10-08 10:15:52.876865,can_tapper17,2020-10-08 10:15:54.307765,1.4309,Engine running command,Engine Status,status,"rgb(255,255,51)"
24,2020-10-08 14:32:51.225798,can_tapper17,2020-10-08 14:32:51.225798,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2020-10-08 14:32:51.225798,can_tapper17,2020-10-08 14:32:48.923037,-2.302761,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
24,2020-10-08 14:32:51.225798,can_tapper17,2020-10-08 14:32:52.888400,1.662602,Engine running command,Engine Status,status,"rgb(166,86,40)"
25,2020-10-14 13:42:44.509695,can_tapper17,2020-10-14 13:42:44.509695,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2020-10-14 13:42:44.509695,can_tapper17,2020-10-14 13:42:42.405574,-2.104121,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
25,2020-10-14 13:42:44.509695,can_tapper17,2020-10-14 13:42:46.137183,1.627488,Engine running command,Engine Status,status,"rgb(247,129,191)"
26,2020-10-26 09:41:55.759239,can_tapper17,2020-10-26 09:41:55.759239,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2020-10-26 09:41:55.759239,can_tapper17,2020-10-26 09:41:56.186034,0.426795,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
26,2020-10-26 09:41:55.759239,can_tapper17,2020-10-26 09:41:57.326317,1.567078,Engine running command,Engine Status,status,"rgb(153,153,153)"
27,2020-10-26 10:48:55.529723,can_tapper17,2020-10-26 10:48:55.529723,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2020-10-26 10:48:55.529723,can_tapper17,2020-10-26 10:48:55.829873,0.30015,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
27,2020-10-26 10:48:55.529723,can_tapper17,2020-10-26 10:48:56.836906,1.307183,Engine running command,Engine Status,status,"rgb(228,26,28)"
28,2020-11-02 08:47:13.111975,can_tapper17,2020-11-02 08:47:13.111975,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2020-11-02 08:47:13.111975,can_tapper17,2020-11-02 08:47:11.005074,-2.106901,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
28,2020-11-02 08:47:13.111975,can_tapper17,2020-11-02 08:47:14.507951,1.395976,Engine running command,Engine Status,status,"rgb(55,126,184)"
29,2020-11-02 09:37:16.542916,can_tapper17,2020-11-02 09:37:16.542916,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2020-11-02 09:37:16.542916,can_tapper17,2020-11-02 09:37:14.437140,-2.105776,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
29,2020-11-02 09:37:16.542916,can_tapper17,2020-11-02 09:37:18.375565,1.832649,Engine running command,Engine Status,status,"rgb(77,175,74)"
30,2020-11-02 09:40:07.990890,can_tapper17,2020-11-02 09:40:07.990890,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2020-11-02 09:40:07.990890,can_tapper17,2020-11-02 09:40:05.884618,-2.106272,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2020-11-02 09:40:07.990890,can_tapper17,2020-11-02 09:40:09.545333,1.554443,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2020-11-02 12:57:20.939735,can_tapper17,2020-11-02 12:57:20.939735,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2020-11-02 12:57:20.939735,can_tapper17,2020-11-02 12:57:21.383694,0.443959,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2020-11-02 12:57:20.939735,can_tapper17,2020-11-02 12:57:22.642063,1.702328,Engine running command,Engine Status,status,"rgb(255,127,0)"
32,2020-11-02 14:00:24.257521,can_tapper17,2020-11-02 14:00:24.257521,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2020-11-02 14:00:24.257521,can_tapper17,2020-11-02 14:00:22.152051,-2.10547,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2020-11-02 14:00:24.257521,can_tapper17,2020-11-02 14:00:25.685996,1.428475,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2020-11-02 15:50:19.688421,can_tapper17,2020-11-02 15:50:19.688421,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2020-11-02 15:50:19.688421,can_tapper17,2020-11-02 15:50:19.986549,0.298128,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2020-11-02 15:50:19.688421,can_tapper17,2020-11-02 15:50:21.163351,1.47493,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2020-11-03 08:58:28.074693,can_tapper17,2020-11-03 08:58:28.074693,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2020-11-03 08:58:28.074693,can_tapper17,2020-11-03 08:58:25.869236,-2.205457,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2020-11-03 08:58:28.074693,can_tapper17,2020-11-03 08:58:29.795668,1.720975,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2020-11-03 12:09:13.717074,can_tapper17,2020-11-03 12:09:13.717074,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2020-11-03 12:09:13.717074,can_tapper17,2020-11-03 12:09:11.409461,-2.307613,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
35,2020-11-03 12:09:13.717074,can_tapper17,2020-11-03 12:09:15.360875,1.643801,Engine running command,Engine Status,status,"rgb(153,153,153)"
36,2020-11-03 13:02:55.806061,can_tapper17,2020-11-03 13:02:55.806061,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2020-11-03 13:02:55.806061,can_tapper17,2020-11-03 13:02:53.697061,-2.109,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
36,2020-11-03 13:02:55.806061,can_tapper17,2020-11-03 13:02:57.475312,1.669251,Engine running command,Engine Status,status,"rgb(228,26,28)"
37,2020-11-03 13:06:06.483112,can_tapper17,2020-11-03 13:06:06.483112,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2020-11-03 13:06:06.483112,can_tapper17,2020-11-03 13:06:04.379053,-2.104059,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
37,2020-11-03 13:06:06.483112,can_tapper17,2020-11-03 13:06:08.125105,1.641993,Engine running command,Engine Status,status,"rgb(55,126,184)"
38,2020-11-03 14:26:25.741863,can_tapper17,2020-11-03 14:26:25.741863,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2020-11-03 14:26:25.741863,can_tapper17,2020-11-03 14:26:23.735894,-2.005969,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
38,2020-11-03 14:26:25.741863,can_tapper17,2020-11-03 14:26:27.140649,1.398786,Engine running command,Engine Status,status,"rgb(77,175,74)"
39,2020-11-03 15:19:07.857031,can_tapper17,2020-11-03 15:19:07.857031,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2020-11-03 15:19:07.857031,can_tapper17,2020-11-03 15:19:06.138181,-1.71885,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
39,2020-11-03 15:19:07.857031,can_tapper17,2020-11-03 15:19:09.317428,1.460397,Engine running command,Engine Status,status,"rgb(152,78,163)"
40,2020-11-03 15:23:22.118330,can_tapper17,2020-11-03 15:23:22.118330,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2020-11-03 15:23:22.118330,can_tapper17,2020-11-03 15:23:22.433450,0.31512,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
40,2020-11-03 15:23:22.118330,can_tapper17,2020-11-03 15:23:23.342248,1.223918,Engine running command,Engine Status,status,"rgb(255,127,0)"
41,2020-11-03 15:43:37.308069,can_tapper17,2020-11-03 15:43:37.308069,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2020-11-03 15:43:37.308069,can_tapper17,2020-11-03 15:43:37.704902,0.396833,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
41,2020-11-03 15:43:37.308069,can_tapper17,2020-11-03 15:43:38.920020,1.611951,Engine running command,Engine Status,status,"rgb(255,255,51)"
42,2020-11-04 08:39:45.969937,can_tapper17,2020-11-04 08:39:45.969937,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2020-11-04 08:39:45.969937,can_tapper17,2020-11-04 08:39:43.865288,-2.104649,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
42,2020-11-04 08:39:45.969937,can_tapper17,2020-11-04 08:39:47.371562,1.401625,Engine running command,Engine Status,status,"rgb(166,86,40)"
43,2020-11-04 08:52:12.815445,can_tapper17,2020-11-04 08:52:12.815445,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2020-11-04 08:52:12.815445,can_tapper17,2020-11-04 08:52:10.511040,-2.304405,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
43,2020-11-04 08:52:12.815445,can_tapper17,2020-11-04 08:52:14.125252,1.309807,Engine running command,Engine Status,status,"rgb(247,129,191)"
44,2020-11-04 10:41:13.245758,can_tapper17,2020-11-04 10:41:13.245758,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2020-11-04 10:41:13.245758,can_tapper17,2020-11-04 10:41:10.940848,-2.30491,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
44,2020-11-04 10:41:13.245758,can_tapper17,2020-11-04 10:41:14.990910,1.745152,Engine running command,Engine Status,status,"rgb(153,153,153)"
45,2020-11-04 13:19:20.903561,can_tapper17,2020-11-04 13:19:20.903561,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2020-11-04 13:19:20.903561,can_tapper17,2020-11-04 13:19:18.698229,-2.205332,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
45,2020-11-04 13:19:20.903561,can_tapper17,2020-11-04 13:19:22.390154,1.486593,Engine running command,Engine Status,status,"rgb(228,26,28)"
46,2020-11-04 15:24:08.913977,can_tapper17,2020-11-04 15:24:08.913977,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2020-11-04 15:24:08.913977,can_tapper17,2020-11-04 15:24:09.112467,0.19849,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
46,2020-11-04 15:24:08.913977,can_tapper17,2020-11-04 15:24:10.554173,1.640196,Engine running command,Engine Status,status,"rgb(55,126,184)"
47,2020-11-05 08:18:01.119219,can_tapper17,2020-11-05 08:18:01.119219,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2020-11-05 08:18:01.119219,can_tapper17,2020-11-05 08:17:58.809499,-2.30972,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
47,2020-11-05 08:18:01.119219,can_tapper17,2020-11-05 08:18:02.548689,1.42947,Engine running command,Engine Status,status,"rgb(77,175,74)"
48,2020-11-05 10:41:05.688536,can_tapper17,2020-11-05 10:41:05.688536,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2020-11-05 10:41:05.688536,can_tapper17,2020-11-05 10:41:03.484757,-2.203779,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
48,2020-11-05 10:41:05.688536,can_tapper17,2020-11-05 10:41:07.043312,1.354776,Engine running command,Engine Status,status,"rgb(152,78,163)"
49,2020-11-05 11:01:37.205906,can_tapper17,2020-11-05 11:01:37.205906,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2020-11-05 11:01:37.205906,can_tapper17,2020-11-05 11:01:35.000008,-2.205898,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
49,2020-11-05 11:01:37.205906,can_tapper17,2020-11-05 11:01:38.793423,1.587517,Engine running command,Engine Status,status,"rgb(255,127,0)"
50,2020-11-05 11:16:13.147779,can_tapper17,2020-11-05 11:16:13.147779,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
50,2020-11-05 11:16:13.147779,can_tapper17,2020-11-05 11:16:11.041743,-2.106036,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
50,2020-11-05 11:16:13.147779,can_tapper17,2020-11-05 11:16:14.809453,1.661674,Engine running command,Engine Status,status,"rgb(255,255,51)"
51,2020-11-05 13:31:26.712546,can_tapper17,2020-11-05 13:31:26.712546,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
51,2020-11-05 13:31:26.712546,can_tapper17,2020-11-05 13:31:26.911397,0.198851,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
51,2020-11-05 13:31:26.712546,can_tapper17,2020-11-05 13:31:28.242222,1.529676,Engine running command,Engine Status,status,"rgb(166,86,40)"
52,2020-11-05 14:07:15.447015,can_tapper17,2020-11-05 14:07:15.447015,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
52,2020-11-05 14:07:15.447015,can_tapper17,2020-11-05 14:07:13.142215,-2.3048,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
52,2020-11-05 14:07:15.447015,can_tapper17,2020-11-05 14:07:16.907178,1.460163,Engine running command,Engine Status,status,"rgb(247,129,191)"
53,2020-11-05 14:23:50.405561,can_tapper17,2020-11-05 14:23:50.405561,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
53,2020-11-05 14:23:50.405561,can_tapper17,2020-11-05 14:23:50.805561,0.4,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
53,2020-11-05 14:23:50.405561,can_tapper17,2020-11-05 14:23:51.867384,1.461823,Engine running command,Engine Status,status,"rgb(153,153,153)"
