start_index,start_time,can_tapper_id,start_color,group,V_pre_1_10V,V_min_1_10V,V_at_Iload_1_10V,V_drop_pct,soc_pct_est,V_ocv_1_10V,V_ocv_slope_mV_per_s,n_ocv_samples,ocv_window_start_s,ocv_window_end_s,soc_pct_est_ocv,I_pre_A,I_load_A,delta_I_A,t_load_s,R_internal_est_ohm,R_internal_est_ohm_min_voltage_method,R_internal_est_ohm_from_ocv,R_method,t_min_s,t_recovery_s,tau_relax_s,V_inf_1_10V,relax_fit_r2,n_relax_samples,max_abs_imbalance_pct,mean_abs_imbalance_pct,temp_avg_start_C,I_mean_post_A,I_max_post_A,t_charge_onset_s,n_current_samples_crank,n_current_samples_post,t_before_s,t_after_s,V_rec_1s_1_10V,V_rec_2s_1_10V,V_rec_5s_1_10V,V_rec_10s_1_10V,V_rec_30s_1_10V,V_rec_60s_1_10V,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
0,2021-02-22 13:21:36.235960,can_tapper14,"rgb(228,26,28)",PG1_est,111.0,92.0,102.0,17.117117117117118,40.0,111.0,-14.164584107762579,607,-17.1399999999933,-5.019999999991406,40.0,16.5,467.0,450.5,0.710846,0.001997780244173141,0.004217536071032186,0.001997780244173141,synchronized_peak_current_voltage_drop,0.760000000009498,1.5000000000002345,3.2620894576029285,138.26322295709411,0.7786115222050836,1880,7.061503416856492,4.085022240163003,10.85,-71.16326530612245,88.0,2.21939,7,98,60.0,120.0,94.0,102.0,109.0,141.0,140.0,,15.404833,36.400913,,623,129,144,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-22-13-21-20.pcap.gz
0,2021-02-22 13:21:36.235960,can_tapper14,"rgb(228,26,28)",PG2,116.0,106.0,111.0,8.620689655172415,40.0,117.0,-5.933099251960467,620,-17.39999999999334,-5.019999999991406,40.0,16.5,467.0,450.5,0.710846,0.0011098779134295228,0.0022197558268590455,0.0013318534961154272,synchronized_peak_current_voltage_drop,0.760000000009498,1.0000000000001563,3.2620894576029285,144.50431087052743,0.6931484131530758,1882,9.62962962962963,5.815242099002652,10.85,-71.16326530612245,88.0,2.21939,7,98,60.0,120.0,107.0,111.0,116.0,147.0,146.0,,15.404833,36.400913,,623,129,144,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-22-13-21-20.pcap.gz
0,2021-02-22 13:21:36.235960,can_tapper14,"rgb(228,26,28)",PG3_est,113.0,96.0,96.0,15.04424778761062,40.0,114.0,-0.9540238305808151,620,-17.39999999999334,-5.019999999991406,40.0,16.5,467.0,450.5,0.710846,0.0037735849056603774,0.0037735849056603774,0.003995560488346282,synchronized_peak_current_voltage_drop,0.5200000000094605,1.5000000000002345,3.2620894576029285,142.37895949160142,0.7338540757692058,1893,5.185185185185185,1.0721923898052457,10.85,-71.16326530612245,88.0,2.21939,7,98,60.0,120.0,96.0,106.0,113.0,145.0,144.0,,15.404833,36.400913,,623,129,144,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-22-13-21-20.pcap.gz
0,2021-02-22 13:21:36.235960,can_tapper14,"rgb(228,26,28)",PG4,113.0,96.0,96.0,15.04424778761062,40.0,114.0,-0.9540238305808151,620,-17.39999999999334,-5.019999999991406,40.0,16.5,467.0,450.5,0.710846,0.0037735849056603774,0.0037735849056603774,0.003995560488346282,synchronized_peak_current_voltage_drop,0.5200000000094605,1.5000000000002345,3.2620894576029285,142.37895949160142,0.7338540757692058,1893,5.185185185185185,1.0721923898052457,10.85,-71.16326530612245,88.0,2.21939,7,98,60.0,120.0,96.0,106.0,113.0,145.0,144.0,,15.404833,36.400913,,623,129,144,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-22-13-21-20.pcap.gz
1,2021-03-05 07:21:16.625932,can_tapper14,"rgb(55,126,184)",PG1_est,104.0,70.0,70.0,32.69230769230769,40.0,104.0,-26.22797407556468,514,-15.27999999999301,-5.019999999991406,40.0,22.0,400.0,378.0,0.841103,0.008994708994708995,0.008994708994708995,0.008994708994708995,synchronized_peak_current_voltage_drop,0.8400000000095105,1.5000000000002345,3.2620894576029285,137.57206058722667,0.910396152590898,5957,20.903954802259886,7.312300815021274,,-47.976897689768975,86.0,2.337771,7,303,60.0,120.0,81.0,93.0,102.0,137.0,137.0,136.0,13.300584,119.992097,928780.389972,1600,335,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-03-05-07-21-03.pcap.gz
1,2021-03-05 07:21:16.625932,can_tapper14,"rgb(55,126,184)",PG2,114.0,103.0,114.0,9.649122807017543,40.0,115.0,-14.039196817169827,514,-15.27999999999301,-5.019999999991406,40.0,22.0,400.0,378.0,0.841103,,0.0029100529100529104,0.00026455026455026457,synchronized_peak_current_voltage_drop,0.8600000000095136,1.5000000000002345,3.2620894576029285,148.23728034586304,0.8595947737703877,5956,28.8135593220339,10.622976608859288,,-47.976897689768975,86.0,2.337771,7,303,60.0,120.0,103.0,108.0,114.0,150.0,148.0,149.0,13.300584,119.992097,928780.389972,1600,335,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-03-05-07-21-03.pcap.gz
1,2021-03-05 07:21:16.625932,can_tapper14,"rgb(55,126,184)",PG3_est,108.0,85.0,85.0,21.296296296296298,40.0,109.0,-24.423505718822128,514,-15.27999999999301,-5.019999999991406,40.0,22.0,400.0,378.0,0.841103,0.006084656084656084,0.006084656084656084,0.006349206349206349,synchronized_peak_current_voltage_drop,0.6200000000094761,1.5000000000002345,3.2620894576029285,143.65008146150205,0.8896282423283428,5968,12.371134020618557,2.4491523299086997,,-47.976897689768975,86.0,2.337771,7,303,60.0,120.0,85.0,99.0,108.0,146.0,144.0,144.0,13.300584,119.992097,928780.389972,1600,335,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-03-05-07-21-03.pcap.gz
1,2021-03-05 07:21:16.625932,can_tapper14,"rgb(55,126,184)",PG4,108.0,85.0,85.0,21.296296296296298,40.0,109.0,-24.423505718822128,514,-15.27999999999301,-5.019999999991406,40.0,22.0,400.0,378.0,0.841103,0.006084656084656084,0.006084656084656084,0.006349206349206349,synchronized_peak_current_voltage_drop,0.6200000000094761,1.5000000000002345,3.2620894576029285,143.65008146150205,0.8896282423283428,5968,12.371134020618557,2.4491523299086997,,-47.976897689768975,86.0,2.337771,7,303,60.0,120.0,85.0,99.0,108.0,146.0,144.0,144.0,13.300584,119.992097,928780.389972,1600,335,390,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-03-05-07-21-03.pcap.gz
2,2022-02-02 13:22:15.223224,can_tapper14,"rgb(77,175,74)",PG1_est,120.0,74.0,97.0,38.333333333333336,46.24999999999997,121.0,-0.16434673970969424,1500,-35.019999999991406,-5.019999999991406,52.857142857142826,16.0,492.0,476.0,0.54091,0.004831932773109243,0.009663865546218486,0.0050420168067226885,synchronized_peak_current_voltage_drop,0.4800000000094542,0.5000000000000782,2.892719705486028,144.58804228609637,0.9008109181848317,5975,30.8411214953271,2.7211833497990012,13.030000000000001,-53.803125,22.0,2.043366,4,320,60.0,120.0,108.0,119.0,131.0,146.0,145.0,145.0,59.903578,119.925878,28879258.597292,2160,392,593,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-02-13-20-10.pcap.gz
2,2022-02-02 13:22:15.223224,can_tapper14,"rgb(77,175,74)",PG2,120.0,97.0,97.0,19.166666666666668,46.24999999999997,121.0,-0.7924981299987909,1500,-35.019999999991406,-5.019999999991406,52.857142857142826,16.0,492.0,476.0,0.54091,0.004831932773109243,0.004831932773109243,0.0050420168067226885,synchronized_peak_current_voltage_drop,0.5000000000094573,1.5000000000002345,3.2620894576029285,141.38679725783217,0.9217111795932146,5974,12.149532710280374,2.837630185769825,13.030000000000001,-53.803125,22.0,2.043366,4,320,60.0,120.0,107.0,118.0,129.0,141.0,140.0,141.0,59.903578,119.925878,28879258.597292,2160,392,593,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-18_CP-35\TEMP\data Chris Rijsdijk\can_Tapper14-02-02-13-20-10.pcap.gz
