start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
18,2026-04-14 11:50:30.370196,can_tapper35,2026-04-14 11:50:31.980920,1.610724,Engine running command,Engine Status,status,"rgb(228,26,28)"
18,2026-04-14 11:50:30.370196,can_tapper35,2026-04-14 11:50:32.272175,1.901979,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
19,2026-04-14 13:26:58.429373,can_tapper35,2026-04-14 13:26:58.429373,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
19,2026-04-14 13:26:58.429373,can_tapper35,2026-04-14 13:27:00.108528,1.679155,Engine running command,Engine Status,status,"rgb(55,126,184)"
19,2026-04-14 13:26:58.429373,can_tapper35,2026-04-14 13:27:00.332907,1.903534,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
20,2026-04-14 14:58:07.249872,can_tapper35,2026-04-14 14:58:07.249872,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
20,2026-04-14 14:58:07.249872,can_tapper35,2026-04-14 14:58:05.341673,-1.908199,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
20,2026-04-14 14:58:07.249872,can_tapper35,2026-04-14 14:58:08.952322,1.70245,Engine running command,Engine Status,status,"rgb(77,175,74)"
21,2026-04-14 21:32:57.447960,can_tapper35,2026-04-14 21:32:57.447960,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
21,2026-04-14 21:32:57.447960,can_tapper35,2026-04-14 21:32:57.151806,-0.296154,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
21,2026-04-14 21:32:57.447960,can_tapper35,2026-04-14 21:32:59.070046,1.622086,Engine running command,Engine Status,status,"rgb(152,78,163)"
22,2026-04-15 07:23:28.041422,can_tapper35,2026-04-15 07:23:28.041422,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
22,2026-04-15 07:23:28.041422,can_tapper35,2026-04-15 07:23:29.754424,1.713002,Engine running command,Engine Status,status,"rgb(255,127,0)"
22,2026-04-15 07:23:28.041422,can_tapper35,2026-04-15 07:23:29.946999,1.905577,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
23,2026-04-15 08:26:09.052421,can_tapper35,2026-04-15 08:26:09.052421,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
23,2026-04-15 08:26:09.052421,can_tapper35,2026-04-15 08:26:10.855791,1.80337,Engine running command,Engine Status,status,"rgb(255,255,51)"
23,2026-04-15 08:26:09.052421,can_tapper35,2026-04-15 08:26:11.155047,2.102626,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
23,2026-04-15 08:26:09.052421,can_tapper35,2026-04-15 08:27:15.105485,66.053064,Engine running command,Engine Status,status,"rgb(255,255,51)"
23,2026-04-15 08:26:09.052421,can_tapper35,2026-04-15 08:27:15.526616,66.474195,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
24,2026-04-15 08:27:13.422007,can_tapper35,2026-04-15 08:27:13.422007,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
24,2026-04-15 08:27:13.422007,can_tapper35,2026-04-15 08:27:15.105485,1.683478,Engine running command,Engine Status,status,"rgb(166,86,40)"
24,2026-04-15 08:27:13.422007,can_tapper35,2026-04-15 08:27:15.526616,2.104609,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
25,2026-04-15 09:13:03.046716,can_tapper35,2026-04-15 09:13:03.046716,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
25,2026-04-15 09:13:03.046716,can_tapper35,2026-04-15 09:13:04.377289,1.330573,Engine running command,Engine Status,status,"rgb(247,129,191)"
25,2026-04-15 09:13:03.046716,can_tapper35,2026-04-15 09:13:05.049990,2.003274,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
26,2026-04-15 09:38:04.549049,can_tapper35,2026-04-15 09:38:04.549049,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
26,2026-04-15 09:38:04.549049,can_tapper35,2026-04-15 09:38:06.366585,1.817536,Engine running command,Engine Status,status,"rgb(153,153,153)"
26,2026-04-15 09:38:04.549049,can_tapper35,2026-04-15 09:38:06.648989,2.09994,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
27,2026-04-15 14:12:11.373058,can_tapper35,2026-04-15 14:12:11.373058,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
27,2026-04-15 14:12:11.373058,can_tapper35,2026-04-15 14:12:12.935688,1.56263,Engine running command,Engine Status,status,"rgb(228,26,28)"
27,2026-04-15 14:12:11.373058,can_tapper35,2026-04-15 14:12:13.480675,2.107617,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
28,2026-04-15 14:17:47.138056,can_tapper35,2026-04-15 14:17:47.138056,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
28,2026-04-15 14:17:47.138056,can_tapper35,2026-04-15 14:17:48.888128,1.750072,Engine running command,Engine Status,status,"rgb(55,126,184)"
28,2026-04-15 14:17:47.138056,can_tapper35,2026-04-15 14:17:49.141061,2.003005,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
29,2026-04-15 19:42:29.861788,can_tapper35,2026-04-15 19:42:29.861788,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2026-04-15 19:42:29.861788,can_tapper35,2026-04-15 19:42:31.657905,1.796117,Engine running command,Engine Status,status,"rgb(77,175,74)"
29,2026-04-15 19:42:29.861788,can_tapper35,2026-04-15 19:42:31.762651,1.900863,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
30,2026-04-15 22:06:00.563597,can_tapper35,2026-04-15 22:06:00.563597,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2026-04-15 22:06:00.563597,can_tapper35,2026-04-15 22:06:02.062066,1.498469,Engine running command,Engine Status,status,"rgb(152,78,163)"
30,2026-04-15 22:06:00.563597,can_tapper35,2026-04-15 22:06:02.667224,2.103627,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
31,2026-04-16 10:13:51.841460,can_tapper35,2026-04-16 10:13:51.841460,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2026-04-16 10:13:51.841460,can_tapper35,2026-04-16 10:13:53.357909,1.516449,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2026-04-16 10:13:51.841460,can_tapper35,2026-04-16 10:13:53.940413,2.098953,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
32,2026-04-16 11:24:45.247433,can_tapper35,2026-04-16 11:24:45.247433,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2026-04-16 11:24:45.247433,can_tapper35,2026-04-16 11:24:46.925476,1.678043,Engine running command,Engine Status,status,"rgb(255,255,51)"
32,2026-04-16 11:24:45.247433,can_tapper35,2026-04-16 11:24:47.154171,1.906738,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
33,2026-04-16 11:43:23.981899,can_tapper35,2026-04-16 11:43:23.981899,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2026-04-16 11:43:23.981899,can_tapper35,2026-04-16 11:43:25.822279,1.84038,Engine running command,Engine Status,status,"rgb(166,86,40)"
33,2026-04-16 11:43:23.981899,can_tapper35,2026-04-16 11:43:25.988605,2.006706,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
34,2026-06-04 07:54:22.014722,can_tapper35,2026-06-04 07:54:22.014722,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2026-06-04 07:54:22.014722,can_tapper35,2026-06-04 07:54:23.678517,1.663795,Engine running command,Engine Status,status,"rgb(247,129,191)"
34,2026-06-04 07:54:22.014722,can_tapper35,2026-06-04 07:54:24.018111,2.003389,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
35,2026-06-04 12:08:12.020427,can_tapper35,2026-06-04 12:08:12.020427,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2026-06-04 12:08:12.020427,can_tapper35,2026-06-04 12:08:13.556726,1.536299,Engine running command,Engine Status,status,"rgb(153,153,153)"
35,2026-06-04 12:08:12.020427,can_tapper35,2026-06-04 12:08:14.129488,2.109061,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
36,2026-06-04 16:13:52.928951,can_tapper35,2026-06-04 16:13:52.928951,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
36,2026-06-04 16:13:52.928951,can_tapper35,2026-06-04 16:13:54.681042,1.752091,Engine running command,Engine Status,status,"rgb(228,26,28)"
36,2026-06-04 16:13:52.928951,can_tapper35,2026-06-04 16:13:54.932095,2.003144,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
37,2026-06-04 16:37:09.172475,can_tapper35,2026-06-04 16:37:09.172475,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
37,2026-06-04 16:37:09.172475,can_tapper35,2026-06-04 16:37:10.803131,1.630656,Engine running command,Engine Status,status,"rgb(55,126,184)"
37,2026-06-04 16:37:09.172475,can_tapper35,2026-06-04 16:37:11.079069,1.906594,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
38,2026-06-04 17:05:30.361187,can_tapper35,2026-06-04 17:05:30.361187,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
38,2026-06-04 17:05:30.361187,can_tapper35,2026-06-04 17:05:32.197737,1.83655,Engine running command,Engine Status,status,"rgb(77,175,74)"
38,2026-06-04 17:05:30.361187,can_tapper35,2026-06-04 17:05:32.459688,2.098501,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
39,2026-06-04 17:20:07.524762,can_tapper35,2026-06-04 17:20:07.524762,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
39,2026-06-04 17:20:07.524762,can_tapper35,2026-06-04 17:20:09.225428,1.700666,Engine running command,Engine Status,status,"rgb(152,78,163)"
39,2026-06-04 17:20:07.524762,can_tapper35,2026-06-04 17:20:09.622759,2.097997,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
40,2026-06-04 17:56:21.491031,can_tapper35,2026-06-04 17:56:21.491031,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
40,2026-06-04 17:56:21.491031,can_tapper35,2026-06-04 17:56:23.204450,1.713419,Engine running command,Engine Status,status,"rgb(255,127,0)"
40,2026-06-04 17:56:21.491031,can_tapper35,2026-06-04 17:56:23.391746,1.900715,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
41,2026-06-04 18:22:25.390791,can_tapper35,2026-06-04 18:22:25.390791,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
41,2026-06-04 18:22:25.390791,can_tapper35,2026-06-04 18:22:27.243353,1.852562,Engine running command,Engine Status,status,"rgb(255,255,51)"
41,2026-06-04 18:22:25.390791,can_tapper35,2026-06-04 18:22:27.294373,1.903582,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
42,2026-06-04 18:33:03.329840,can_tapper35,2026-06-04 18:33:03.329840,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
42,2026-06-04 18:33:03.329840,can_tapper35,2026-06-04 18:33:04.858708,1.528868,Engine running command,Engine Status,status,"rgb(166,86,40)"
42,2026-06-04 18:33:03.329840,can_tapper35,2026-06-04 18:33:05.433533,2.103693,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
43,2026-06-05 12:41:01.364679,can_tapper35,2026-06-05 12:41:01.364679,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
43,2026-06-05 12:41:01.364679,can_tapper35,2026-06-05 12:41:02.963810,1.599131,Engine running command,Engine Status,status,"rgb(247,129,191)"
43,2026-06-05 12:41:01.364679,can_tapper35,2026-06-05 12:41:03.476383,2.111704,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
44,2026-06-05 16:23:32.413981,can_tapper35,2026-06-05 16:23:32.413981,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
44,2026-06-05 16:23:32.413981,can_tapper35,2026-06-05 16:23:34.016905,1.602924,Engine running command,Engine Status,status,"rgb(153,153,153)"
44,2026-06-05 16:23:32.413981,can_tapper35,2026-06-05 16:23:34.514831,2.10085,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
45,2026-06-05 16:57:48.320823,can_tapper35,2026-06-05 16:57:48.320823,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
45,2026-06-05 16:57:48.320823,can_tapper35,2026-06-05 16:57:50.021866,1.701043,Engine running command,Engine Status,status,"rgb(228,26,28)"
45,2026-06-05 16:57:48.320823,can_tapper35,2026-06-05 16:57:50.320722,1.999899,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(228,26,28)"
46,2026-06-05 19:20:31.092384,can_tapper35,2026-06-05 19:20:31.092384,0.0,Engine starting command,Engine Status,status,"rgb(55,126,184)"
46,2026-06-05 19:20:31.092384,can_tapper35,2026-06-05 19:20:32.797321,1.704937,Engine running command,Engine Status,status,"rgb(55,126,184)"
46,2026-06-05 19:20:31.092384,can_tapper35,2026-06-05 19:20:33.101095,2.008711,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
47,2026-06-09 08:33:49.002554,can_tapper35,2026-06-09 08:33:49.002554,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
47,2026-06-09 08:33:49.002554,can_tapper35,2026-06-09 08:33:50.527219,1.524665,Engine running command,Engine Status,status,"rgb(77,175,74)"
47,2026-06-09 08:33:49.002554,can_tapper35,2026-06-09 08:33:51.001744,1.99919,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
48,2026-06-09 13:23:27.822956,can_tapper35,2026-06-09 13:23:27.822956,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
48,2026-06-09 13:23:27.822956,can_tapper35,2026-06-09 13:23:29.472309,1.649353,Engine running command,Engine Status,status,"rgb(152,78,163)"
48,2026-06-09 13:23:27.822956,can_tapper35,2026-06-09 13:23:29.723550,1.900594,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
49,2026-06-09 15:45:26.461121,can_tapper35,2026-06-09 15:45:26.461121,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
49,2026-06-09 15:45:26.461121,can_tapper35,2026-06-09 15:45:28.178810,1.717689,Engine running command,Engine Status,status,"rgb(255,127,0)"
49,2026-06-09 15:45:26.461121,can_tapper35,2026-06-09 15:45:28.463110,2.001989,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
50,2026-06-09 18:48:18.196156,can_tapper35,2026-06-09 18:48:18.196156,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
50,2026-06-09 18:48:18.196156,can_tapper35,2026-06-09 18:48:19.956994,1.760838,Engine running command,Engine Status,status,"rgb(255,255,51)"
50,2026-06-09 18:48:18.196156,can_tapper35,2026-06-09 18:48:20.197070,2.000914,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
51,2026-06-09 20:16:56.073564,can_tapper35,2026-06-09 20:16:56.073564,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
51,2026-06-09 20:16:56.073564,can_tapper35,2026-06-09 20:16:57.475222,1.401658,Engine running command,Engine Status,status,"rgb(166,86,40)"
51,2026-06-09 20:16:56.073564,can_tapper35,2026-06-09 20:16:57.984392,1.910828,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
52,2026-06-10 07:58:24.517427,can_tapper35,2026-06-10 07:58:24.517427,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
52,2026-06-10 07:58:24.517427,can_tapper35,2026-06-10 07:58:26.399403,1.881976,Engine running command,Engine Status,status,"rgb(247,129,191)"
52,2026-06-10 07:58:24.517427,can_tapper35,2026-06-10 07:58:26.433402,1.915975,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
53,2026-06-10 09:59:17.593206,can_tapper35,2026-06-10 09:59:17.593206,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
53,2026-06-10 09:59:17.593206,can_tapper35,2026-06-10 09:59:21.952185,4.358979,Engine running command,Engine Status,status,"rgb(153,153,153)"
53,2026-06-10 09:59:17.593206,can_tapper35,2026-06-10 09:59:22.208133,4.614927,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
54,2026-06-10 09:59:19.890902,can_tapper35,2026-06-10 09:59:19.890902,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
54,2026-06-10 09:59:19.890902,can_tapper35,2026-06-10 09:59:21.952185,2.061283,Engine running command,Engine Status,status,"rgb(228,26,28)"
