start_index,start_time,can_tapper_id,window_start,window_end,temp_avg_start_C,pre_data_duration_s,post_data_duration_s,t_since_previous_start_s,n_voltage_samples,n_current_samples,n_temperature_samples,FILE_NAME_ORIGIN
27,2026-04-15 14:12:11.373058,can_tapper35,2026-04-15 14:11:11.373058,2026-04-15 14:14:11.373058,17.7,59.89433,119.961328,16446.824009,2160,317,493,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-05-13-59-23.pcap.gz
28,2026-04-15 14:17:47.138056,can_tapper35,2026-04-15 14:16:47.138056,2026-04-15 14:19:47.138056,21.857142857142858,59.992548,119.920168,335.764998,2160,380,607,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-05-13-59-23.pcap.gz
29,2026-04-15 19:42:29.861788,can_tapper35,2026-04-15 19:41:29.861788,2026-04-15 19:44:29.861788,19.619999999999997,59.987868,119.901383,19482.723732,2160,302,462,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-05-18-59-23.pcap.gz
30,2026-04-15 22:06:00.563597,can_tapper35,2026-04-15 22:05:00.563597,2026-04-15 22:08:00.563597,,59.789173,119.823364,8610.701809,2157,301,539,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-05-21-59-23.pcap.gz
31,2026-04-16 10:13:51.841460,can_tapper35,2026-04-16 10:12:51.841460,2026-04-16 10:15:51.841460,19.84,59.90425,119.954118,43671.277863,2158,425,445,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-03-11-59-25.pcap.gz
32,2026-04-16 11:24:45.247433,can_tapper35,2026-04-16 11:23:45.247433,2026-04-16 11:26:45.247433,20.59375,59.886878,119.97915,4253.405973,2160,377,627,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-03-12-59-25.pcap.gz
33,2026-04-16 11:43:23.981899,can_tapper35,2026-04-16 11:42:23.981899,2026-04-16 11:45:23.981899,20.975,59.89895,119.944507,1118.734466,2159,347,402,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-05-01\2022-09-06\can_tapper35-03-03-12-59-25.pcap.gz
34,2026-06-04 07:54:22.014722,can_tapper35,2026-06-04 07:53:22.014722,2026-06-04 07:56:22.014722,17.475,59.992034,119.918839,4219858.032823,2160,379,471,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-03-21-59-23.pcap.gz
35,2026-06-04 12:08:12.020427,can_tapper35,2026-06-04 12:07:12.020427,2026-06-04 12:10:12.020427,18.875,59.95182,119.989599,15230.005705,2160,148,192,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-01-59-23.pcap.gz
36,2026-06-04 16:13:52.928951,can_tapper35,2026-06-04 16:12:52.928951,2026-06-04 16:15:52.928951,20.5,59.800855,119.931865,14740.908524,2157,355,418,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-05-59-23.pcap.gz
37,2026-06-04 16:37:09.172475,can_tapper35,2026-06-04 16:36:09.172475,2026-06-04 16:39:09.172475,20.996666666666666,59.980381,119.906193,1396.243524,2160,358,416,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-06-59-23.pcap.gz
38,2026-06-04 17:05:30.361187,can_tapper35,2026-06-04 17:04:30.361187,2026-06-04 17:07:30.361187,21.46666666666667,59.875351,119.991024,1701.188712,2159,434,610,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-06-59-23.pcap.gz
39,2026-06-04 17:20:07.524762,can_tapper35,2026-06-04 17:19:07.524762,2026-06-04 17:22:07.524762,21.71666666666667,59.928101,119.94732,877.163575,2159,464,617,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-07-59-23.pcap.gz
40,2026-06-04 17:56:21.491031,can_tapper35,2026-06-04 17:55:21.491031,2026-06-04 17:58:21.491031,21.630000000000003,59.891181,119.979423,2173.966269,2160,509,338,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-07-59-23.pcap.gz
41,2026-06-04 18:22:25.390791,can_tapper35,2026-06-04 18:21:25.390791,2026-06-04 18:24:25.390791,21.39,59.933746,119.966595,1563.89976,2159,357,490,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-08-59-23.pcap.gz
42,2026-06-04 18:33:03.329840,can_tapper35,2026-06-04 18:32:03.329840,2026-06-04 18:35:03.329840,24.6,59.974482,119.984311,637.939049,2159,509,482,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-08-59-23.pcap.gz
43,2026-06-05 12:41:01.364679,can_tapper35,2026-06-05 12:40:01.364679,2026-06-05 12:43:01.364679,17.75,59.803993,119.814823,65278.034839,2157,278,509,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-03-12-59-24.pcap.gz
44,2026-06-05 16:23:32.413981,can_tapper35,2026-06-05 16:22:32.413981,2026-06-05 16:25:32.413981,20.866666666666667,59.993962,119.890092,13351.049302,2160,328,481,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-03-16-59-24.pcap.gz
45,2026-06-05 16:57:48.320823,can_tapper35,2026-06-05 16:56:48.320823,2026-06-05 16:59:48.320823,21.740000000000002,59.920905,119.992333,2055.906842,2158,280,357,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-03-16-59-24.pcap.gz
46,2026-06-05 19:20:31.092384,can_tapper35,2026-06-05 19:19:31.092384,2026-06-05 19:22:31.092384,21.208333333333332,59.838773,119.775884,8562.771561,2157,302,544,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-03-19-59-24.pcap.gz
47,2026-06-09 08:33:49.002554,can_tapper35,2026-06-09 08:32:49.002554,2026-06-09 08:35:49.002554,22.2,59.843985,119.996577,306797.91017,2160,347,468,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-10-59-23.pcap.gz
48,2026-06-09 13:23:27.822956,can_tapper35,2026-06-09 13:22:27.822956,2026-06-09 13:25:27.822956,20.15,59.980956,119.867262,17378.820402,2160,400,501,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-15-59-23.pcap.gz
49,2026-06-09 15:45:26.461121,can_tapper35,2026-06-09 15:44:26.461121,2026-06-09 15:47:26.461121,23.925,59.835963,120.00015,8518.638165,2158,351,402,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-17-59-23.pcap.gz
50,2026-06-09 18:48:18.196156,can_tapper35,2026-06-09 18:47:18.196156,2026-06-09 18:50:18.196156,23.165,59.776535,119.844299,10971.735035,2157,398,498,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-20-59-23.pcap.gz
51,2026-06-09 20:16:56.073564,can_tapper35,2026-06-09 20:15:56.073564,2026-06-09 20:18:56.073564,24.925,59.885926,119.987279,5317.877408,2158,385,418,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-04-22-59-23.pcap.gz
52,2026-06-10 07:58:24.517427,can_tapper35,2026-06-10 07:57:24.517427,2026-06-10 08:00:24.517427,21.05,59.940725,119.970239,42088.443863,2160,409,384,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-09-59-23.pcap.gz
53,2026-06-10 09:59:17.593206,can_tapper35,2026-06-10 09:58:17.593206,2026-06-10 10:01:17.593206,18.7,59.951521,119.936503,7253.075779,2160,304,687,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-11-59-23.pcap.gz
54,2026-06-10 09:59:19.890902,can_tapper35,2026-06-10 09:58:19.890902,2026-06-10 10:01:19.890902,18.675,59.998967,119.888927,2.297696,2160,305,688,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-11-59-23.pcap.gz
55,2026-06-10 10:22:46.641086,can_tapper35,2026-06-10 10:21:46.641086,2026-06-10 10:24:46.641086,23.05,59.92654,119.847084,1406.750184,2158,131,130,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-12-59-23.pcap.gz
56,2026-06-10 13:32:20.001045,can_tapper35,2026-06-10 13:31:20.001045,2026-06-10 13:34:20.001045,20.64,59.782846,119.831509,11373.359959,2157,300,503,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-15-59-23.pcap.gz
57,2026-06-10 18:37:46.124351,can_tapper35,2026-06-10 18:36:46.124351,2026-06-10 18:39:46.124351,20.05833333333333,59.989503,119.87268,18326.123306,2159,372,517,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-20-59-23.pcap.gz
58,2026-06-10 20:20:10.835563,can_tapper35,2026-06-10 20:19:10.835563,2026-06-10 20:22:10.835563,24.85,59.97222,119.92542,6144.711212,2160,385,461,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-22-59-23.pcap.gz
59,2026-06-10 20:34:29.590394,can_tapper35,2026-06-10 20:33:29.590394,2026-06-10 20:36:29.590394,21.975,59.90953,119.987423,858.754831,2160,386,601,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-05-22-59-23.pcap.gz
60,2026-06-11 05:27:12.965223,can_tapper35,2026-06-11 05:26:12.965223,2026-06-11 05:29:12.965223,17.75,59.967736,119.863083,31963.374829,2159,445,553,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-07-59-23.pcap.gz
61,2026-06-11 06:07:39.537222,can_tapper35,2026-06-11 06:06:39.537222,2026-06-11 06:09:39.537222,21.5,59.786578,119.881754,2426.571999,2157,432,401,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-07-59-23.pcap.gz
62,2026-06-11 08:46:57.539204,can_tapper35,2026-06-11 08:45:57.539204,2026-06-11 08:48:57.539204,17.98333333333333,59.886924,119.977894,9558.001982,2160,429,479,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-10-59-23.pcap.gz
63,2026-06-11 09:49:40.849875,can_tapper35,2026-06-11 09:48:40.849875,2026-06-11 09:51:40.849875,19.23333333333333,59.980053,119.885895,3763.310671,2159,427,559,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-11-59-23.pcap.gz
64,2026-06-11 13:50:18.775359,can_tapper35,2026-06-11 13:49:18.775359,2026-06-11 13:52:18.775359,20.335,59.843903,119.986205,14437.925484,2158,434,558,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-15-59-23.pcap.gz
65,2026-06-11 14:04:01.803782,can_tapper35,2026-06-11 14:03:01.803782,2026-06-11 14:06:01.803782,21.30833333333333,59.899632,119.936349,823.028423,2158,409,471,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-15-59-23.pcap.gz
66,2026-06-11 17:56:37.451414,can_tapper35,2026-06-11 17:55:37.451414,2026-06-11 17:58:37.451414,21.3,59.896833,119.973681,13955.647632,2160,412,470,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-19-59-23.pcap.gz
67,2026-06-11 18:48:04.073585,can_tapper35,2026-06-11 18:47:04.073585,2026-06-11 18:50:04.073585,24.05,59.811124,119.794317,3086.622171,2157,375,453,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-20-59-23.pcap.gz
68,2026-06-11 19:28:02.608517,can_tapper35,2026-06-11 19:27:02.608517,2026-06-11 19:30:02.608517,18.9,59.882301,119.992984,2398.534932,2160,436,400,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-21-59-23.pcap.gz
69,2026-06-11 21:28:39.404700,can_tapper35,2026-06-11 21:27:39.404700,2026-06-11 21:30:39.404700,24.0,59.93055,119.97187,7236.796183,2160,408,360,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-06-23-59-23.pcap.gz
70,2026-06-11 22:26:50.707514,can_tapper35,2026-06-11 22:25:50.707514,2026-06-11 22:28:50.707514,26.433333333333337,59.928151,119.871999,3491.302814,2158,333,337,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-07-00-59-23.pcap.gz
71,2026-06-11 23:09:39.426628,can_tapper35,2026-06-11 23:08:39.426628,2026-06-11 23:11:39.426628,25.8,59.937007,119.906875,2568.719114,2160,390,188,//qar7000185/GP0_UPLOAD/BOXER/CYLOM\KZ-05-54_GNGP-53\2026-07-10\2022-09-07\can_tapper35-03-07-00-59-23.pcap.gz
